run_id,model_version,scored_at,n_features_used,feature_drift_psi,auroc_holdout,calibration_brier,decision_threshold,flagged_count,override_count
RSC-2023-01026,v2.2.1,2023-12-26 03:12:08,53,0.0144,0.8354,0.1395,0.5366,1304,64
RSC-2023-01027,v2.1.3,2023-01-14 17:31:27,45,0.0451,0.8251,0.1619,0.5253,1020,26
RSC-2023-01028,v2.3.0,2023-09-28 12:06:12,56,0.0352,0.8177,0.1437,0.4938,1006,118
RSC-2023-01029,v2.1.4,2023-07-25 19:31:19,51,0.0391,0.8332,0.1419,0.5061,1121,66
RSC-2023-01030,v2.2.0,2023-07-31 06:27:13,38,0.0058,0.8446,0.1489,0.497,1430,58
RSC-2023-01031,v2.2.1,2023-03-09 18:00:23,46,0.0235,0.7997,0.1455,0.5624,918,28
RSC-2023-01032,v2.2.0,2023-07-19 02:02:59,47,0.0379,0.8157,0.1416,0.5473,1281,51
RSC-2023-01033,v2.2.1,2023-07-05 08:53:05,47,0.0366,0.8058,0.1078,0.5099,1426,72
RSC-2023-01034,v2.1.3,2023-12-12 21:56:01,57,0.0531,0.8209,0.1573,0.4601,879,68
RSC-2023-01035,v2.1.3,2023-05-05 02:33:58,43,0.0358,0.8075,0.1348,0.5408,1021,110
RSC-2023-01036,v2.2.0,2023-08-28 21:03:17,37,0.0418,0.7875,0.1456,0.5035,1130,132
RSC-2023-01037,v2.1.4,2023-01-17 18:20:42,44,0.047,0.811,0.1448,0.5012,1383,127
RSC-2023-01038,v2.3.0,2023-03-28 13:06:26,46,0.0181,0.8484,0.1618,0.5316,1162,34
RSC-2023-01039,v2.2.1,2023-05-07 08:09:04,53,0.0379,0.8013,0.1183,0.4956,1418,69
RSC-2023-01040,v2.2.1,2023-09-22 17:17:46,35,0.0067,0.7656,0.1458,0.5147,1258,62
RSC-2023-01041,v2.2.0,2023-03-19 21:53:21,56,0.0675,0.7988,0.1606,0.5098,1015,95
RSC-2023-01042,v2.1.3,2023-08-29 07:03:45,35,0.0054,0.8239,0.1488,0.5468,1467,108
RSC-2023-01043,v2.2.1,2023-12-03 07:06:17,46,0.03,0.8118,0.157,0.5364,1062,65
RSC-2023-01044,v2.2.0,2023-10-25 14:43:57,37,0.0276,0.7975,0.1379,0.538,1459,65
RSC-2023-01045,v2.3.0,2023-09-06 04:59:21,38,0.0305,0.8041,0.1388,0.5009,1059,78
RSC-2023-01046,v2.2.1,2023-09-29 03:59:17,53,0.0379,0.7706,0.1544,0.5078,952,73
RSC-2023-01047,v2.3.0,2023-08-27 17:30:54,35,0.0809,0.8048,0.1396,0.5133,1220,32
RSC-2023-01048,v2.2.1,2023-07-03 00:59:02,37,0.023,0.8475,0.1407,0.5041,1421,72
RSC-2023-01049,v2.2.1,2023-06-20 20:22:27,57,0.0016,0.7923,0.1516,0.4742,1486,95
RSC-2023-01050,v2.1.4,2023-08-14 16:54:02,47,0.0278,0.8095,0.1391,0.5317,1279,90
RSC-2023-01051,v2.2.1,2023-11-01 09:34:27,51,0.069,0.8043,0.1585,0.4785,1473,53
RSC-2023-01052,v2.2.0,2023-07-05 03:00:03,37,0.03,0.8139,0.1461,0.4918,1078,79
RSC-2023-01053,v2.1.4,2023-03-30 00:26:10,34,0.0082,0.8217,0.1616,0.537,1163,33
RSC-2023-01054,v2.1.3,2023-05-01 15:03:51,54,0.0055,0.7985,0.1419,0.5097,1122,42
RSC-2023-01055,v2.1.4,2023-10-31 04:03:25,37,0.0273,0.8053,0.1445,0.5159,1250,99
RSC-2023-01056,v2.2.1,2023-07-18 01:21:02,34,0.0322,0.8033,0.1612,0.5162,1403,124
RSC-2023-01057,v2.1.4,2023-06-08 12:16:28,38,0.0557,0.8129,0.1345,0.4935,1400,130
RSC-2023-01058,v2.1.4,2023-01-03 14:41:33,54,0.0707,0.8276,0.1497,0.494,1489,105
RSC-2023-01059,v2.2.1,2023-09-18 05:12:46,35,0.0563,0.7952,0.1388,0.5066,1574,71
RSC-2023-01060,v2.1.3,2023-11-04 22:34:57,39,0.0512,0.7609,0.1487,0.5416,876,124
RSC-2023-01061,v2.2.0,2023-12-04 03:43:12,34,0.0716,0.7833,0.1421,0.5281,1363,70
RSC-2023-01062,v2.2.1,2023-01-08 05:00:49,38,0.0541,0.7906,0.1531,0.469,1593,23
RSC-2023-01063,v2.3.0,2023-06-14 07:57:19,41,0.0716,0.7997,0.1528,0.5062,942,81
RSC-2023-01064,v2.2.1,2023-08-11 22:45:54,51,0.0231,0.7979,0.1438,0.5239,1088,81
RSC-2023-01065,v2.1.4,2023-07-08 14:35:35,48,0.0114,0.7889,0.1557,0.5202,1127,47
RSC-2023-01066,v2.1.4,2023-12-11 03:38:27,56,0.0402,0.8002,0.1588,0.5178,1206,116
RSC-2023-01067,v2.2.1,2023-05-16 02:27:58,50,0.0266,0.8324,0.1615,0.4965,1230,47
RSC-2023-01068,v2.1.4,2023-09-23 20:12:55,34,0.0594,0.7972,0.1451,0.4862,1281,76
RSC-2023-01069,v2.2.1,2023-12-28 15:58:56,38,0.116,0.8042,0.1465,0.5008,932,42
RSC-2023-01070,v2.3.0,2023-07-03 12:48:23,34,0.0447,0.7989,0.1472,0.5142,1041,139
RSC-2023-01071,v2.1.4,2023-11-25 06:00:46,54,0.0816,0.7946,0.1488,0.4998,1050,120
RSC-2023-01072,v2.1.4,2023-03-11 17:18:52,50,0.046,0.8113,0.1373,0.5392,912,91
RSC-2023-01073,v2.1.3,2023-11-11 00:56:52,51,0.0514,0.7988,0.1408,0.5346,807,46
RSC-2023-01074,v2.2.0,2023-07-18 19:18:57,47,0.1331,0.794,0.1533,0.5137,1319,40
RSC-2023-01075,v2.3.0,2023-01-14 15:54:59,56,0.0219,0.8238,0.1282,0.5034,1060,38
RSC-2023-01076,v2.1.3,2023-08-01 03:48:51,52,0.0553,0.8211,0.1415,0.4974,1070,26
RSC-2023-01077,v2.2.1,2023-02-08 19:12:06,50,0.041,0.7936,0.1512,0.4999,1362,100
RSC-2023-01078,v2.2.0,2023-08-27 02:29:12,35,0.0694,0.7948,0.1272,0.499,961,85
RSC-2023-01079,v2.2.1,2023-11-25 12:23:49,35,0.0391,0.8105,0.1616,0.5104,915,61
RSC-2023-01080,v2.1.4,2023-07-05 08:26:48,40,0.0531,0.8301,0.121,0.5436,1344,72
RSC-2023-01081,v2.2.0,2023-08-18 01:58:00,41,0.0404,0.8294,0.1384,0.4955,1241,135
RSC-2023-01082,v2.3.0,2023-03-23 18:00:52,55,0.0771,0.8348,0.1491,0.5047,1080,29
RSC-2023-01083,v2.3.0,2023-03-05 07:08:07,37,0.0166,0.8164,0.1136,0.549,1402,38
RSC-2023-01084,v2.2.1,2023-09-09 15:32:55,43,0.0571,0.7887,0.1506,0.5017,1074,122
RSC-2023-01085,v2.2.1,2023-06-21 18:06:27,42,0.0453,0.7863,0.1375,0.5171,1496,25
RSC-2023-01086,v2.2.1,2023-02-28 00:08:10,57,0.0122,0.8122,0.143,0.5219,1278,94
RSC-2023-01087,v2.3.0,2023-01-31 14:01:33,43,0.0207,0.8311,0.1407,0.5418,812,96
RSC-2023-01088,v2.2.1,2023-06-09 12:57:41,35,0.1077,0.789,0.1333,0.5026,861,97
RSC-2023-01089,v2.2.1,2023-06-23 14:46:31,56,0.0629,0.8146,0.1578,0.5073,1150,66
RSC-2023-01090,v2.2.1,2023-06-09 21:09:12,42,0.0055,0.8171,0.135,0.5542,1460,126
RSC-2023-01091,v2.1.4,2023-10-01 12:21:57,40,0.0641,0.7928,0.1244,0.518,842,46
RSC-2023-01092,v2.3.0,2023-01-15 04:52:53,38,0.035,0.7768,0.1572,0.5157,1046,134
RSC-2023-01093,v2.1.3,2023-09-30 11:23:09,41,0.0337,0.8234,0.1231,0.5136,1273,99
RSC-2023-01094,v2.3.0,2023-10-24 19:07:28,51,0.0217,0.8287,0.1342,0.5476,1301,121
RSC-2023-01095,v2.2.0,2023-12-11 04:51:33,36,0.0111,0.8099,0.1518,0.5086,1252,90
RSC-2023-01096,v2.3.0,2023-02-02 01:39:21,36,0.032,0.803,0.1422,0.5085,1550,31
RSC-2023-01097,v2.1.4,2023-12-06 11:04:34,38,0.0832,0.8029,0.1387,0.5103,1188,119
RSC-2023-01098,v2.1.4,2023-12-07 00:08:18,42,0.0351,0.8158,0.114,0.4894,1018,104
RSC-2023-01099,v2.3.0,2023-01-03 10:12:03,35,0.017,0.7989,0.1261,0.5146,1206,34
RSC-2023-01100,v2.2.1,2023-06-05 14:14:10,40,0.0539,0.8172,0.1495,0.4866,1021,40
RSC-2023-01101,v2.3.0,2023-07-19 12:44:06,54,0.0593,0.7983,0.1556,0.5003,1532,127
RSC-2023-01102,v2.3.0,2023-03-10 00:01:23,47,0.061,0.7946,0.1404,0.4943,975,126
RSC-2023-01103,v2.2.1,2023-11-01 23:04:57,46,0.0203,0.7847,0.1616,0.4935,1088,139
RSC-2023-01104,v2.2.1,2023-02-17 18:37:00,51,0.0305,0.8051,0.1598,0.4906,1061,69
RSC-2023-01105,v2.1.3,2023-09-05 00:02:06,52,0.023,0.8299,0.1595,0.4917,1539,54
RSC-2023-01106,v2.2.1,2023-03-09 07:07:06,37,0.0103,0.8302,0.1183,0.5075,891,64
RSC-2023-01107,v2.3.0,2023-08-19 14:12:10,53,0.0213,0.7899,0.1326,0.5458,1111,87
RSC-2023-01108,v2.1.3,2023-04-18 20:33:19,40,0.0881,0.8272,0.1307,0.4806,1591,135
RSC-2023-01109,v2.1.4,2023-02-02 01:24:02,49,0.0272,0.8155,0.1457,0.5249,876,109
RSC-2023-01110,v2.2.0,2023-02-14 17:13:45,35,0.0446,0.8311,0.1361,0.5081,1339,112
RSC-2023-01111,v2.1.4,2023-12-11 06:51:28,50,0.0196,0.8425,0.1473,0.5176,935,103
RSC-2023-01112,v2.1.3,2023-07-05 04:25:43,49,0.0194,0.799,0.1454,0.5252,1236,105
RSC-2023-01113,v2.1.3,2023-02-12 05:31:27,34,0.0239,0.7888,0.1409,0.5517,1483,86
RSC-2023-01114,v2.2.0,2023-03-27 18:32:47,42,0.0419,0.8447,0.1409,0.4863,1110,75
RSC-2023-01115,v2.1.3,2023-11-25 19:43:59,50,0.0591,0.8059,0.124,0.5224,1429,57
RSC-2023-01116,v2.1.3,2023-01-16 11:47:05,41,0.023,0.7919,0.1297,0.5036,966,123
RSC-2023-01117,v2.1.3,2023-10-02 07:41:07,53,0.0228,0.8089,0.1308,0.5265,1387,98
RSC-2023-01118,v2.3.0,2023-10-05 04:54:41,39,0.0706,0.8033,0.146,0.5131,883,74
RSC-2023-01119,v2.3.0,2023-08-22 19:02:15,47,0.0737,0.8301,0.1429,0.4865,941,105
RSC-2023-01120,v2.2.1,2023-04-23 16:34:59,37,0.0502,0.8329,0.1567,0.5322,833,50
RSC-2023-01121,v2.2.1,2023-08-17 13:34:18,38,0.0513,0.7853,0.125,0.5213,800,54
RSC-2023-01122,v2.2.0,2023-12-22 11:49:08,51,0.0691,0.8019,0.1314,0.5053,1245,109
RSC-2023-01123,v2.2.1,2023-04-11 23:07:38,50,0.0132,0.8222,0.1462,0.5541,1411,81
RSC-2023-01124,v2.2.0,2023-10-16 17:43:14,38,0.0166,0.8208,0.1423,0.471,1347,55
RSC-2023-01125,v2.2.0,2023-07-17 15:02:36,34,0.0139,0.8342,0.1568,0.4873,1043,35
RSC-2023-01126,v2.1.4,2023-04-04 02:32:35,34,0.0792,0.8004,0.1552,0.513,1068,101
RSC-2023-01127,v2.2.0,2023-04-12 07:18:26,44,0.0221,0.8142,0.1448,0.5496,987,65
RSC-2023-01128,v2.2.0,2023-04-22 02:47:54,51,0.0073,0.7955,0.1496,0.5035,1272,63
RSC-2023-01129,v2.2.1,2023-06-28 04:16:46,45,0.035,0.8089,0.1422,0.4888,1056,112
RSC-2023-01130,v2.2.0,2023-08-15 18:21:54,41,0.0118,0.8007,0.1323,0.5141,1174,36
RSC-2023-01131,v2.2.1,2023-09-09 08:32:17,52,0.005,0.8239,0.1572,0.5117,1599,119
RSC-2023-01132,v2.2.1,2023-12-20 17:18:55,41,0.018,0.831,0.1447,0.5014,1039,114
RSC-2023-01133,v2.2.0,2023-02-09 05:22:18,50,0.0224,0.8055,0.1483,0.4961,1381,69
RSC-2023-01134,v2.2.1,2023-01-31 02:02:54,39,0.0549,0.8045,0.1396,0.5325,1596,129
RSC-2023-01135,v2.1.4,2023-06-07 08:24:56,34,0.0205,0.7993,0.1465,0.5453,1453,52
RSC-2023-01136,v2.2.0,2023-01-11 11:32:58,38,0.095,0.8101,0.1339,0.514,1587,54
RSC-2023-01137,v2.2.1,2023-04-30 01:23:31,40,0.055,0.8026,0.1496,0.4924,883,41
RSC-2023-01138,v2.2.1,2023-01-28 11:04:20,51,0.0733,0.7907,0.1519,0.5355,1420,88
RSC-2023-01139,v2.1.3,2023-03-22 07:53:28,53,0.0742,0.8146,0.1541,0.5029,1263,107
RSC-2023-01140,v2.1.4,2023-12-21 16:20:03,56,0.0355,0.8314,0.1312,0.4893,1427,81
RSC-2023-01141,v2.2.0,2023-12-21 09:12:56,53,0.0311,0.8074,0.1469,0.5028,1273,26
RSC-2023-01142,v2.1.3,2023-02-12 10:22:44,55,0.0279,0.8358,0.1409,0.4817,925,106
RSC-2023-01143,v2.2.0,2023-08-31 10:02:00,46,0.0121,0.7968,0.1457,0.5613,1360,132
RSC-2023-01144,v2.3.0,2023-08-24 11:15:11,39,0.0187,0.8233,0.1378,0.5375,1078,26
RSC-2023-01145,v2.2.1,2023-06-30 15:08:00,55,0.0246,0.8296,0.1308,0.4877,1173,60
RSC-2023-01146,v2.2.0,2023-06-09 21:40:54,53,0.0151,0.799,0.1423,0.4884,1202,58
RSC-2023-01147,v2.1.3,2023-03-26 05:09:41,41,0.0332,0.8162,0.1518,0.5051,932,41
RSC-2023-01148,v2.2.0,2023-10-27 02:06:46,38,0.0941,0.8167,0.1213,0.4742,1335,134
RSC-2023-01149,v2.2.1,2023-08-21 16:45:15,48,0.0882,0.8096,0.1428,0.5229,855,104
RSC-2023-01150,v2.2.1,2023-05-05 11:20:39,42,0.0286,0.8159,0.1475,0.5174,1331,67
RSC-2023-01151,v2.2.0,2023-01-08 12:01:55,41,0.0798,0.8476,0.1297,0.5326,917,127
RSC-2023-01152,v2.1.3,2023-04-22 00:08:18,42,0.0509,0.803,0.1431,0.4906,951,27
RSC-2023-01153,v2.3.0,2023-08-20 16:01:16,47,0.0676,0.8314,0.1392,0.4595,1152,84
RSC-2023-01154,v2.2.1,2023-05-26 10:23:31,34,0.0492,0.7881,0.1471,0.4912,1034,93
RSC-2023-01155,v2.2.0,2023-06-09 02:45:55,46,0.0454,0.7748,0.1469,0.4775,1076,122
RSC-2023-01156,v2.1.3,2023-11-08 10:37:09,47,0.0557,0.8235,0.1196,0.5178,1367,68
RSC-2023-01157,v2.2.0,2023-11-15 18:44:07,42,0.092,0.7683,0.1135,0.5222,1535,54
RSC-2023-01158,v2.3.0,2023-01-30 13:41:32,55,0.0179,0.8523,0.1136,0.5021,1527,110
RSC-2023-01159,v2.1.3,2023-09-16 15:23:18,57,0.0319,0.7816,0.1497,0.4903,952,52
RSC-2023-01160,v2.1.3,2023-11-30 14:58:40,39,0.0601,0.7961,0.1257,0.5261,1030,34
RSC-2023-01161,v2.3.0,2023-11-07 23:21:28,48,0.0414,0.7736,0.1567,0.5025,1062,21
RSC-2023-01162,v2.2.1,2023-04-13 11:29:15,50,0.0173,0.7981,0.1218,0.5098,1284,83
RSC-2023-01163,v2.3.0,2023-05-21 05:01:26,55,0.017,0.7773,0.1473,0.5206,1082,139
RSC-2023-01164,v2.1.4,2023-06-05 12:20:03,50,0.0334,0.8162,0.1304,0.5134,1088,132
RSC-2023-01165,v2.3.0,2023-06-29 11:12:48,35,0.0492,0.8093,0.1303,0.5084,915,90
RSC-2023-01166,v2.2.1,2023-02-26 06:22:39,50,0.0795,0.8166,0.1346,0.5065,912,70
RSC-2023-01167,v2.1.3,2023-02-12 23:45:54,54,0.0134,0.8375,0.1306,0.4979,837,111
RSC-2023-01168,v2.1.4,2023-06-28 13:51:02,52,0.0092,0.8113,0.1324,0.5509,1163,113
RSC-2023-01169,v2.2.0,2023-08-03 05:50:56,37,0.0104,0.7928,0.1319,0.5014,1241,114
RSC-2023-01170,v2.2.0,2023-11-19 00:35:12,56,0.0659,0.7999,0.1404,0.4891,1564,71
RSC-2023-01171,v2.1.3,2023-03-10 06:36:56,52,0.0312,0.7973,0.1356,0.4924,1482,107
RSC-2023-01172,v2.1.3,2023-04-05 21:57:18,49,0.0238,0.7887,0.1369,0.5059,1129,60
RSC-2023-01173,v2.1.3,2023-12-13 22:18:52,53,0.0774,0.8167,0.1389,0.498,1445,105
RSC-2023-01174,v2.2.1,2023-05-23 17:15:44,49,0.0309,0.8423,0.1381,0.5338,1419,77
RSC-2023-01175,v2.3.0,2023-09-30 23:50:03,45,0.0812,0.8282,0.1428,0.4966,1130,56
RSC-2023-01176,v2.1.3,2023-04-16 09:20:12,47,0.062,0.8,0.1343,0.5031,842,64
RSC-2023-01177,v2.1.3,2023-02-09 02:48:10,36,0.0472,0.8163,0.1349,0.5487,1590,51
RSC-2023-01178,v2.2.1,2023-05-22 08:38:42,35,0.0222,0.8033,0.1402,0.503,1063,45
RSC-2023-01179,v2.2.1,2023-01-30 02:25:33,42,0.0135,0.8141,0.1627,0.5042,1283,34
RSC-2023-01180,v2.3.0,2023-07-26 00:26:46,45,0.0408,0.7961,0.1758,0.4974,1036,119
RSC-2023-01181,v2.3.0,2023-04-27 23:43:04,36,0.0446,0.7966,0.1457,0.4996,855,56
RSC-2023-01182,v2.2.1,2023-07-14 21:39:20,43,0.0123,0.7971,0.1521,0.5065,1143,118
RSC-2023-01183,v2.2.1,2023-04-17 04:25:59,56,0.0953,0.8267,0.1474,0.4958,952,105
RSC-2023-01184,v2.3.0,2023-12-17 06:05:28,51,0.0391,0.8325,0.159,0.5213,1455,122
RSC-2023-01185,v2.2.1,2023-08-14 08:31:06,56,0.0556,0.815,0.1355,0.5137,1035,48
RSC-2023-01186,v2.3.0,2023-05-11 05:32:24,42,0.0554,0.8543,0.1451,0.4821,1511,68
RSC-2023-01187,v2.2.0,2023-02-13 09:55:07,43,0.04,0.8075,0.1423,0.5,1072,42
RSC-2023-01188,v2.2.1,2023-04-18 09:57:39,49,0.0117,0.7727,0.1512,0.5224,814,137
RSC-2023-01189,v2.1.3,2023-05-25 05:47:11,44,0.0539,0.8249,0.1565,0.4978,900,41
RSC-2023-01190,v2.2.0,2023-12-05 20:04:59,48,0.0734,0.8046,0.1454,0.5404,883,56
RSC-2023-01191,v2.3.0,2023-06-11 22:54:05,56,0.0118,0.8313,0.1078,0.52,1231,78
RSC-2023-01192,v2.3.0,2023-11-04 04:03:53,43,0.0537,0.7948,0.136,0.507,1141,57
RSC-2023-01193,v2.3.0,2023-05-18 04:32:24,47,0.0632,0.7843,0.1482,0.4911,931,69
RSC-2023-01194,v2.1.4,2023-10-26 18:25:43,51,0.0126,0.7953,0.153,0.4946,1145,62
RSC-2023-01195,v2.3.0,2023-11-13 17:03:31,37,0.0865,0.808,0.1501,0.5071,1276,34
RSC-2023-01196,v2.1.4,2023-01-25 00:27:54,45,0.0103,0.7975,0.1558,0.5447,1372,37
RSC-2023-01197,v2.2.0,2023-08-22 17:22:29,56,0.1038,0.8176,0.1256,0.4973,880,131
RSC-2023-01198,v2.2.1,2023-01-31 09:11:08,42,0.0621,0.7986,0.1333,0.5249,931,110
RSC-2023-01199,v2.2.0,2023-04-27 12:46:54,49,0.0507,0.7988,0.1467,0.4664,1011,76
RSC-2023-01200,v2.2.1,2023-04-24 13:58:23,44,0.0687,0.8197,0.143,0.5475,1258,123
RSC-2023-01201,v2.1.4,2023-12-08 05:28:20,47,0.0169,0.8114,0.1409,0.5396,902,31
RSC-2023-01202,v2.2.1,2023-02-26 23:12:22,38,0.0339,0.7696,0.1604,0.55,1171,27
RSC-2023-01203,v2.3.0,2023-09-10 11:10:47,55,0.0445,0.8268,0.1381,0.4774,994,101
RSC-2023-01204,v2.1.3,2023-02-07 02:37:50,43,0.0686,0.7916,0.1512,0.5303,1596,138
RSC-2023-01205,v2.2.1,2023-02-15 09:31:06,51,0.0503,0.8192,0.15,0.4975,1524,125
RSC-2023-01206,v2.1.4,2023-04-29 20:30:35,54,0.0283,0.8234,0.1557,0.5405,1001,138
RSC-2023-01207,v2.3.0,2023-09-11 18:36:55,47,0.0315,0.7978,0.1132,0.5034,951,85
RSC-2023-01208,v2.2.1,2023-06-21 19:03:36,49,0.0174,0.8089,0.1179,0.5112,1219,62
RSC-2023-01209,v2.3.0,2023-08-09 04:50:55,37,0.041,0.8196,0.1208,0.4828,854,68
RSC-2023-01210,v2.2.1,2023-05-18 09:45:07,55,0.0384,0.8109,0.1554,0.5069,1015,118
RSC-2023-01211,v2.2.1,2023-06-17 16:18:02,38,0.0345,0.8067,0.1382,0.4941,1305,100
RSC-2023-01212,v2.3.0,2023-07-30 05:10:54,47,0.0337,0.8457,0.1331,0.5223,1382,124
RSC-2023-01213,v2.1.4,2023-11-11 10:49:52,45,0.048,0.8009,0.1462,0.5448,1436,110
RSC-2023-01214,v2.2.0,2023-11-15 08:07:21,53,0.0179,0.8152,0.1628,0.4654,804,112
RSC-2023-01215,v2.2.0,2023-04-08 07:12:57,46,0.0412,0.8082,0.1432,0.4982,1055,128
RSC-2023-01216,v2.1.3,2023-01-14 15:58:05,43,0.0444,0.8189,0.1589,0.5052,908,95
RSC-2023-01217,v2.2.1,2023-04-17 08:31:39,56,0.0367,0.7872,0.1253,0.4895,820,104
RSC-2023-01218,v2.2.0,2023-01-06 04:42:13,47,0.0541,0.8199,0.1162,0.5171,801,60
RSC-2023-01219,v2.1.4,2023-09-16 23:27:02,55,0.0742,0.7931,0.1281,0.5451,1203,60
RSC-2023-01220,v2.3.0,2023-01-26 19:14:16,51,0.0552,0.8362,0.1398,0.5313,992,125
RSC-2023-01221,v2.2.1,2023-02-12 08:30:25,55,0.0363,0.8287,0.1473,0.4406,837,51
RSC-2023-01222,v2.2.0,2023-12-27 00:01:10,56,0.0462,0.8267,0.1425,0.5331,1197,118
RSC-2023-01223,v2.2.1,2023-08-27 07:04:08,57,0.1134,0.8104,0.1492,0.475,1451,29
RSC-2023-01224,v2.2.1,2023-10-07 19:21:43,46,0.026,0.7908,0.1285,0.5451,1046,124
RSC-2023-01225,v2.2.0,2023-02-22 00:08:21,51,0.0121,0.7898,0.1424,0.5165,840,63
RSC-2023-01226,v2.2.1,2023-11-17 03:18:47,37,0.0436,0.8029,0.1428,0.5315,1241,134
RSC-2023-01227,v2.1.4,2023-10-10 08:42:13,39,0.0157,0.7932,0.1139,0.5246,1545,121
RSC-2023-01228,v2.3.0,2023-11-03 09:04:29,42,0.0482,0.7924,0.1361,0.5359,924,66
RSC-2023-01229,v2.3.0,2023-10-04 06:25:25,56,0.031,0.8156,0.1401,0.4954,1454,124
RSC-2023-01230,v2.1.3,2023-01-20 10:13:50,48,0.0623,0.8036,0.1478,0.5282,1196,30
RSC-2023-01231,v2.1.3,2023-10-08 03:51:16,43,0.0156,0.8574,0.1555,0.5129,1398,94
RSC-2023-01232,v2.1.3,2023-10-14 21:10:32,39,0.0137,0.8306,0.1529,0.5398,937,21
RSC-2023-01233,v2.2.0,2023-03-13 22:46:38,53,0.0563,0.7914,0.1456,0.5533,1046,118
RSC-2023-01234,v2.1.4,2023-09-04 04:14:28,53,0.0443,0.7935,0.1632,0.4874,857,62
RSC-2023-01235,v2.1.3,2023-06-26 08:18:52,52,0.0233,0.802,0.1328,0.516,1463,66
RSC-2023-01236,v2.2.0,2023-01-16 08:05:54,54,0.0298,0.8173,0.1611,0.5037,1063,43
RSC-2023-01237,v2.2.1,2023-01-24 21:35:53,39,0.0105,0.8075,0.1342,0.5258,1532,98
RSC-2023-01238,v2.2.1,2023-04-07 10:42:39,54,0.0226,0.8267,0.1401,0.4816,913,25
RSC-2023-01239,v2.1.3,2023-10-12 02:06:17,51,0.0669,0.8212,0.1442,0.4889,864,54
RSC-2023-01240,v2.1.3,2023-04-03 14:05:51,35,0.0285,0.8239,0.156,0.5083,1397,125
RSC-2023-01241,v2.1.4,2023-10-01 20:04:34,56,0.0317,0.8212,0.1211,0.5213,894,80
RSC-2023-01242,v2.2.1,2023-09-24 15:01:06,50,0.0281,0.8148,0.1516,0.4651,1254,36
RSC-2023-01243,v2.2.1,2023-08-16 17:53:48,41,0.0541,0.7975,0.169,0.5252,944,118
RSC-2023-01244,v2.1.3,2023-03-28 01:58:51,53,0.0278,0.7946,0.1408,0.4998,1192,97
RSC-2023-01245,v2.2.1,2023-10-20 08:05:12,53,0.0131,0.7904,0.1488,0.4999,893,72
RSC-2023-01246,v2.1.3,2023-02-10 23:14:44,52,0.0075,0.8113,0.1596,0.4877,1351,83
RSC-2023-01247,v2.2.0,2023-02-22 12:44:09,38,0.0335,0.8172,0.1442,0.4944,1162,125
RSC-2023-01248,v2.3.0,2023-12-01 20:18:31,38,0.0954,0.7989,0.1313,0.5142,1103,74
RSC-2023-01249,v2.2.1,2023-09-22 18:36:01,52,0.0744,0.8014,0.1379,0.5531,1153,48
RSC-2023-01250,v2.1.3,2023-01-23 18:34:58,36,0.0212,0.8222,0.156,0.4605,995,35
RSC-2023-01251,v2.1.3,2023-01-27 07:12:16,55,0.0257,0.8359,0.1384,0.5408,889,108
RSC-2023-01252,v2.2.1,2023-02-28 22:35:35,53,0.0531,0.8154,0.1391,0.5299,1130,33
RSC-2023-01253,v2.2.1,2023-01-25 08:12:52,47,0.0383,0.7979,0.1402,0.5242,839,76
RSC-2023-01254,v2.2.0,2023-05-08 17:22:26,53,0.0126,0.7873,0.1559,0.5121,884,29
RSC-2023-01255,v2.1.3,2023-12-12 00:23:45,53,0.0273,0.8154,0.1559,0.5232,1528,86
RSC-2023-01256,v2.1.4,2023-07-27 00:22:37,42,0.0065,0.8208,0.1338,0.5281,821,22
RSC-2023-01257,v2.2.1,2023-07-12 20:53:54,39,0.0188,0.808,0.154,0.5115,1107,122
RSC-2023-01258,v2.1.3,2023-08-30 12:22:21,34,0.0259,0.7988,0.1309,0.5294,1439,80
RSC-2023-01259,v2.3.0,2023-04-09 07:14:04,37,0.0541,0.8047,0.1349,0.5189,1436,72
RSC-2023-01260,v2.1.4,2023-10-14 23:56:50,56,0.0145,0.8388,0.1523,0.5071,1501,111
RSC-2023-01261,v2.1.3,2023-10-31 12:04:57,56,0.0607,0.7913,0.1505,0.5044,971,115
RSC-2023-01262,v2.3.0,2023-02-05 14:55:15,57,0.0344,0.8213,0.1517,0.534,1035,71
RSC-2023-01263,v2.3.0,2023-10-02 07:46:20,39,0.0554,0.8088,0.1639,0.514,1251,34
RSC-2023-01264,v2.2.0,2023-10-03 16:38:18,34,0.0231,0.8037,0.1254,0.5006,1237,105
RSC-2023-01265,v2.2.0,2023-10-05 03:27:22,54,0.0324,0.8234,0.141,0.4657,877,136
RSC-2023-01266,v2.1.4,2023-11-07 10:38:44,40,0.0684,0.7805,0.1456,0.4988,984,83
RSC-2023-01267,v2.1.3,2023-10-10 05:19:41,54,0.0197,0.8281,0.1235,0.4978,1335,80
RSC-2023-01268,v2.3.0,2023-12-03 16:14:09,57,0.0998,0.8346,0.1596,0.5283,1362,105
RSC-2023-01269,v2.1.3,2023-02-04 03:20:11,54,0.0166,0.808,0.1615,0.5295,1303,29
RSC-2023-01270,v2.2.0,2023-06-12 00:49:24,51,0.0353,0.8078,0.1238,0.5313,1148,128
RSC-2023-01271,v2.3.0,2023-05-15 07:31:56,43,0.0817,0.828,0.1361,0.5056,978,34
RSC-2023-01272,v2.1.3,2023-05-06 07:20:44,43,0.0559,0.826,0.1461,0.5242,1016,93
