run_id,model_version,scored_at,n_features_used,feature_drift_psi,auroc_holdout,calibration_brier,decision_threshold,flagged_count,override_count
RSC-2020-01074,v2.3.0,2020-01-24 16:03:00,46,0.047,0.8166,0.1595,0.4931,1521,84
RSC-2020-01075,v2.2.0,2020-04-22 18:58:33,47,0.0236,0.7941,0.1433,0.5179,1567,20
RSC-2020-01076,v2.2.0,2020-09-06 01:08:01,54,0.0338,0.7992,0.1309,0.4994,1359,70
RSC-2020-01077,v2.1.4,2020-05-22 14:41:14,55,0.0546,0.8147,0.1393,0.5101,948,95
RSC-2020-01078,v2.2.1,2020-08-04 02:49:03,56,0.0164,0.8257,0.1556,0.5235,1287,69
RSC-2020-01079,v2.2.1,2020-03-09 05:08:31,56,0.0291,0.801,0.1241,0.4837,920,82
RSC-2020-01080,v2.3.0,2020-08-09 11:02:53,37,0.0089,0.8268,0.15,0.5025,1412,116
RSC-2020-01081,v2.2.1,2020-12-11 07:04:30,57,0.0318,0.789,0.1209,0.515,1043,56
RSC-2020-01082,v2.1.3,2020-03-27 17:55:25,41,0.047,0.8233,0.139,0.5012,875,109
RSC-2020-01083,v2.1.3,2020-06-28 03:31:42,53,0.0068,0.8192,0.1364,0.4706,1538,86
RSC-2020-01084,v2.1.3,2020-05-03 21:42:53,38,0.0895,0.839,0.1491,0.5046,1121,81
RSC-2020-01085,v2.1.4,2020-12-13 17:21:43,42,0.0218,0.8066,0.146,0.5326,856,134
RSC-2020-01086,v2.1.3,2020-04-21 17:57:21,42,0.0561,0.8497,0.136,0.5302,1261,112
RSC-2020-01087,v2.1.3,2020-07-05 09:03:46,34,0.0199,0.7936,0.1555,0.5057,818,54
RSC-2020-01088,v2.2.1,2020-05-24 06:37:51,44,0.0511,0.7927,0.1386,0.5201,1546,122
RSC-2020-01089,v2.1.4,2020-08-03 03:26:26,47,0.035,0.7996,0.1361,0.5055,1169,96
RSC-2020-01090,v2.2.1,2020-11-15 17:06:05,41,0.0253,0.8107,0.1418,0.5058,1182,94
RSC-2020-01091,v2.3.0,2020-05-25 00:25:47,50,0.0093,0.8345,0.1433,0.5002,959,133
RSC-2020-01092,v2.1.4,2020-07-29 02:25:30,54,0.038,0.7958,0.1325,0.4815,1180,51
RSC-2020-01093,v2.3.0,2020-12-04 07:16:21,44,0.035,0.7979,0.1201,0.5322,1377,137
RSC-2020-01094,v2.2.0,2020-06-12 15:31:58,48,0.0989,0.8102,0.1379,0.5495,1478,34
RSC-2020-01095,v2.1.3,2020-07-29 09:34:09,46,0.0718,0.7948,0.1577,0.534,1134,89
RSC-2020-01096,v2.1.3,2020-12-03 06:55:58,49,0.0314,0.8118,0.1426,0.4926,1401,67
RSC-2020-01097,v2.3.0,2020-05-06 15:09:43,51,0.0656,0.7858,0.1434,0.5132,1595,59
RSC-2020-01098,v2.2.1,2020-08-31 11:36:14,37,0.0731,0.7856,0.1611,0.4961,1151,88
RSC-2020-01099,v2.2.1,2020-07-12 04:03:01,52,0.0598,0.8114,0.1411,0.4946,1013,124
RSC-2020-01100,v2.2.0,2020-07-03 20:02:54,44,0.0134,0.8177,0.1404,0.5164,1104,51
RSC-2020-01101,v2.1.3,2020-03-14 16:21:07,52,0.0252,0.7959,0.1314,0.5207,1049,29
RSC-2020-01102,v2.3.0,2020-02-23 17:04:13,45,0.0506,0.8027,0.1416,0.5102,1592,69
RSC-2020-01103,v2.2.0,2020-09-09 10:20:51,51,0.0335,0.7909,0.1545,0.5094,1039,105
RSC-2020-01104,v2.2.0,2020-02-15 02:55:36,43,0.0771,0.8269,0.1739,0.5203,1102,47
RSC-2020-01105,v2.3.0,2020-05-29 20:41:13,49,0.0288,0.7952,0.1606,0.5088,828,134
RSC-2020-01106,v2.1.4,2020-09-03 13:20:05,50,0.0605,0.8149,0.1346,0.5346,807,117
RSC-2020-01107,v2.1.3,2020-11-02 12:14:59,52,0.0326,0.7856,0.1518,0.4866,1185,23
RSC-2020-01108,v2.1.4,2020-01-23 00:05:28,35,0.0636,0.8011,0.13,0.4716,1202,119
RSC-2020-01109,v2.3.0,2020-01-07 01:30:49,51,0.0194,0.814,0.1475,0.5122,1407,60
RSC-2020-01110,v2.2.1,2020-09-10 23:53:34,40,0.0573,0.8044,0.1279,0.5055,1361,124
RSC-2020-01111,v2.1.4,2020-03-21 15:54:49,56,0.0367,0.8329,0.1596,0.5036,1068,38
RSC-2020-01112,v2.2.1,2020-09-08 14:50:21,50,0.047,0.8051,0.1475,0.5446,1125,49
RSC-2020-01113,v2.3.0,2020-02-16 02:58:52,43,0.0299,0.8048,0.136,0.5225,1473,129
RSC-2020-01114,v2.3.0,2020-12-18 14:27:16,46,0.04,0.83,0.1384,0.5191,1098,74
RSC-2020-01115,v2.1.3,2020-03-17 20:53:07,52,0.0725,0.7982,0.1581,0.4802,1539,84
RSC-2020-01116,v2.3.0,2020-02-17 17:46:36,44,0.1048,0.8068,0.1302,0.4875,1005,81
RSC-2020-01117,v2.3.0,2020-10-02 15:51:00,47,0.0266,0.8156,0.117,0.4923,983,82
RSC-2020-01118,v2.3.0,2020-07-05 17:36:27,55,0.011,0.8434,0.1379,0.4876,1261,22
RSC-2020-01119,v2.3.0,2020-04-12 10:00:27,42,0.0032,0.8361,0.1237,0.5094,1224,62
RSC-2020-01120,v2.2.1,2020-12-14 12:02:21,38,0.0061,0.8078,0.1433,0.5145,1346,23
RSC-2020-01121,v2.3.0,2020-09-02 01:06:49,55,0.0781,0.8518,0.1616,0.5154,1147,52
RSC-2020-01122,v2.1.3,2020-05-19 03:28:00,46,0.0166,0.8101,0.1326,0.5126,1435,84
RSC-2020-01123,v2.2.1,2020-05-01 23:41:26,35,0.0046,0.8286,0.1564,0.5267,1002,109
RSC-2020-01124,v2.2.1,2020-08-21 12:52:15,56,0.0235,0.8011,0.1446,0.5122,1169,75
RSC-2020-01125,v2.1.3,2020-12-22 15:33:03,54,0.0684,0.7824,0.1456,0.4744,1102,42
RSC-2020-01126,v2.1.3,2020-10-31 14:27:33,44,0.0244,0.8107,0.1246,0.4771,1105,118
RSC-2020-01127,v2.2.1,2020-08-19 03:58:35,41,0.0041,0.8022,0.1547,0.4956,1491,101
RSC-2020-01128,v2.1.4,2020-06-29 06:19:32,53,0.0251,0.8029,0.1415,0.5202,1386,71
RSC-2020-01129,v2.2.0,2020-02-18 18:24:19,50,0.0666,0.7802,0.1207,0.5147,1402,84
RSC-2020-01130,v2.2.1,2020-10-22 22:05:38,42,0.0359,0.7952,0.1225,0.5314,849,97
RSC-2020-01131,v2.2.0,2020-05-01 12:15:04,51,0.0057,0.7943,0.1449,0.5502,1425,137
RSC-2020-01132,v2.1.4,2020-08-29 20:34:48,54,0.0662,0.8234,0.1278,0.5353,1275,47
RSC-2020-01133,v2.3.0,2020-08-25 04:24:36,57,0.1008,0.7995,0.1378,0.5221,1529,44
RSC-2020-01134,v2.2.1,2020-12-26 14:11:57,53,0.0219,0.8012,0.156,0.4851,1333,107
RSC-2020-01135,v2.1.4,2020-12-18 19:35:59,39,0.0239,0.8299,0.1358,0.5241,1059,24
RSC-2020-01136,v2.2.0,2020-08-13 10:06:55,38,0.0339,0.8105,0.1387,0.5589,1543,99
RSC-2020-01137,v2.2.0,2020-08-10 12:31:08,48,0.0546,0.8002,0.1513,0.4942,1300,92
RSC-2020-01138,v2.3.0,2020-07-21 13:27:24,50,0.0234,0.8115,0.1404,0.499,896,134
RSC-2020-01139,v2.2.1,2020-12-19 16:30:50,35,0.0334,0.7912,0.1483,0.4922,1038,87
RSC-2020-01140,v2.2.0,2020-03-06 01:06:29,49,0.0584,0.7993,0.1434,0.5485,1187,127
RSC-2020-01141,v2.1.3,2020-05-14 14:06:35,46,0.0136,0.8464,0.129,0.5145,866,23
RSC-2020-01142,v2.2.0,2020-12-27 02:55:11,54,0.0548,0.839,0.1265,0.5019,931,136
RSC-2020-01143,v2.2.1,2020-05-01 07:08:23,57,0.0483,0.8311,0.1328,0.5052,976,98
RSC-2020-01144,v2.2.1,2020-03-19 10:35:40,50,0.0449,0.8118,0.1395,0.5497,1197,125
RSC-2020-01145,v2.1.3,2020-02-08 23:45:06,53,0.0059,0.8137,0.147,0.476,1101,99
RSC-2020-01146,v2.3.0,2020-09-03 14:30:12,51,0.0073,0.8595,0.1601,0.5285,1532,60
RSC-2020-01147,v2.2.0,2020-03-10 08:55:19,47,0.0494,0.8016,0.1342,0.5166,1509,45
RSC-2020-01148,v2.3.0,2020-11-22 18:31:44,40,0.0579,0.772,0.127,0.5231,1528,66
RSC-2020-01149,v2.2.1,2020-12-21 09:51:16,55,0.1262,0.8372,0.1232,0.5028,1382,41
RSC-2020-01150,v2.1.3,2020-08-17 06:48:52,55,0.0741,0.7921,0.1276,0.5109,1147,134
RSC-2020-01151,v2.1.4,2020-07-29 22:39:08,56,0.0798,0.8045,0.1372,0.4825,1520,101
RSC-2020-01152,v2.2.0,2020-08-28 12:18:15,56,0.0522,0.8138,0.1603,0.5362,1398,123
RSC-2020-01153,v2.2.1,2020-01-24 05:37:28,54,0.0491,0.7922,0.1302,0.5542,1082,28
RSC-2020-01154,v2.3.0,2020-12-20 15:09:25,48,0.0776,0.869,0.1249,0.5131,1046,82
RSC-2020-01155,v2.3.0,2020-06-13 00:35:52,44,0.0151,0.8128,0.1586,0.5264,1035,58
RSC-2020-01156,v2.2.1,2020-01-05 07:11:07,52,0.0231,0.8521,0.1452,0.4856,999,39
RSC-2020-01157,v2.1.3,2020-05-07 05:48:33,51,0.0633,0.8489,0.1399,0.5127,1376,115
RSC-2020-01158,v2.1.3,2020-04-13 00:42:28,44,0.0354,0.8159,0.1543,0.528,1367,108
RSC-2020-01159,v2.1.4,2020-09-30 11:47:00,47,0.0926,0.8203,0.1286,0.5322,1444,112
RSC-2020-01160,v2.3.0,2020-04-09 23:24:08,54,0.019,0.8333,0.1384,0.534,1422,102
RSC-2020-01161,v2.3.0,2020-08-28 00:42:20,46,0.0397,0.8281,0.1438,0.5247,1571,94
RSC-2020-01162,v2.1.3,2020-02-21 08:18:09,53,0.0282,0.8148,0.1493,0.5351,887,76
RSC-2020-01163,v2.3.0,2020-06-14 01:45:32,39,0.0205,0.7696,0.146,0.5213,1262,27
RSC-2020-01164,v2.1.3,2020-04-24 16:41:17,46,0.0783,0.7887,0.1502,0.4966,1019,96
RSC-2020-01165,v2.3.0,2020-06-22 03:30:49,52,0.011,0.8031,0.1356,0.5407,1310,55
RSC-2020-01166,v2.2.1,2020-03-03 12:40:10,43,0.0738,0.8153,0.1325,0.4996,1239,135
RSC-2020-01167,v2.2.0,2020-10-19 15:23:17,55,0.0478,0.8019,0.1574,0.4948,910,53
RSC-2020-01168,v2.3.0,2020-07-10 15:00:27,35,0.0573,0.8264,0.1615,0.5079,902,86
RSC-2020-01169,v2.1.4,2020-10-30 12:57:19,53,0.0332,0.8307,0.1374,0.5292,1197,63
RSC-2020-01170,v2.1.4,2020-12-23 18:39:03,43,0.0397,0.8043,0.1421,0.5273,1148,28
RSC-2020-01171,v2.1.3,2020-12-27 22:23:06,35,0.0277,0.7799,0.1434,0.5111,1518,131
RSC-2020-01172,v2.1.4,2020-10-16 06:34:38,45,0.0168,0.7917,0.1375,0.5162,1413,111
RSC-2020-01173,v2.1.4,2020-04-10 15:36:11,45,0.0285,0.8251,0.136,0.5024,1596,82
RSC-2020-01174,v2.1.4,2020-12-06 00:06:44,56,0.0625,0.8067,0.1626,0.516,1257,105
RSC-2020-01175,v2.2.0,2020-06-18 18:37:43,52,0.061,0.8085,0.1313,0.5421,1400,79
RSC-2020-01176,v2.3.0,2020-06-30 18:35:05,52,0.0677,0.8098,0.1386,0.5086,1090,115
RSC-2020-01177,v2.2.0,2020-04-12 07:12:31,43,0.0365,0.8193,0.1282,0.518,1234,115
RSC-2020-01178,v2.1.3,2020-03-22 10:25:41,35,0.0683,0.7897,0.122,0.5028,1367,132
RSC-2020-01179,v2.1.4,2020-04-22 14:48:43,55,0.0305,0.796,0.1385,0.5,1011,108
RSC-2020-01180,v2.2.0,2020-04-13 05:23:00,49,0.027,0.8232,0.1591,0.4949,1371,22
RSC-2020-01181,v2.2.1,2020-10-11 14:28:22,46,0.0321,0.8256,0.1571,0.5096,888,102
RSC-2020-01182,v2.1.3,2020-04-23 10:14:06,50,0.032,0.8046,0.1423,0.5402,1070,53
RSC-2020-01183,v2.3.0,2020-08-13 05:06:58,44,0.0652,0.8125,0.1392,0.5043,874,86
RSC-2020-01184,v2.1.3,2020-08-25 23:10:37,52,0.0375,0.8024,0.1364,0.5077,1187,85
RSC-2020-01185,v2.2.1,2020-09-10 20:44:31,35,0.0136,0.7896,0.1431,0.5144,1457,30
RSC-2020-01186,v2.1.4,2020-09-14 15:35:49,53,0.0535,0.8138,0.1339,0.5202,1129,54
RSC-2020-01187,v2.1.4,2020-03-26 07:27:19,54,0.0619,0.8165,0.1496,0.5028,1392,41
RSC-2020-01188,v2.3.0,2020-10-28 10:04:12,45,0.0165,0.8263,0.1315,0.5465,1227,56
RSC-2020-01189,v2.3.0,2020-02-23 19:34:16,39,0.0094,0.8122,0.1475,0.5423,1426,98
RSC-2020-01190,v2.2.0,2020-11-16 23:40:09,39,0.098,0.8026,0.1562,0.5358,810,102
RSC-2020-01191,v2.1.4,2020-06-08 05:11:27,57,0.0177,0.8065,0.1533,0.5502,1274,84
RSC-2020-01192,v2.3.0,2020-11-07 15:24:01,39,0.0109,0.8069,0.1307,0.5086,944,135
RSC-2020-01193,v2.1.4,2020-01-12 16:43:03,57,0.0326,0.8085,0.1401,0.4821,1286,130
RSC-2020-01194,v2.2.1,2020-11-07 16:42:12,36,0.0084,0.8149,0.1614,0.4693,990,99
RSC-2020-01195,v2.2.0,2020-08-06 19:14:13,45,0.0689,0.7955,0.1426,0.5268,1251,126
RSC-2020-01196,v2.2.0,2020-08-20 22:09:04,48,0.0289,0.8333,0.1444,0.5304,1080,96
RSC-2020-01197,v2.2.1,2020-08-06 17:03:39,38,0.0335,0.8,0.1479,0.5194,1500,129
RSC-2020-01198,v2.1.4,2020-04-30 03:56:49,35,0.0181,0.7917,0.1576,0.5031,1401,101
RSC-2020-01199,v2.2.0,2020-04-26 04:39:39,54,0.041,0.7889,0.1303,0.4914,1463,53
RSC-2020-01200,v2.1.3,2020-07-26 21:40:45,53,0.0624,0.78,0.1594,0.5555,868,102
RSC-2020-01201,v2.3.0,2020-04-26 16:46:00,50,0.0145,0.8007,0.1328,0.5398,814,28
RSC-2020-01202,v2.2.1,2020-02-18 21:21:22,38,0.0447,0.8035,0.1343,0.524,942,75
RSC-2020-01203,v2.1.4,2020-09-10 05:37:17,50,0.033,0.8132,0.179,0.5644,1548,118
RSC-2020-01204,v2.2.0,2020-08-15 19:54:58,49,0.0158,0.8054,0.1391,0.5073,1419,34
RSC-2020-01205,v2.2.0,2020-01-22 17:56:52,46,0.0051,0.8317,0.1298,0.5057,1429,92
RSC-2020-01206,v2.2.0,2020-03-04 08:39:08,41,0.0811,0.7807,0.1299,0.4935,1599,105
RSC-2020-01207,v2.1.3,2020-06-14 04:31:39,36,0.0252,0.8117,0.1595,0.5247,939,62
RSC-2020-01208,v2.1.3,2020-06-02 05:04:04,46,0.0249,0.8103,0.1386,0.5399,848,75
RSC-2020-01209,v2.1.3,2020-01-20 04:07:03,37,0.043,0.7841,0.158,0.5433,803,105
RSC-2020-01210,v2.3.0,2020-11-19 16:57:21,43,0.0744,0.8046,0.1224,0.4994,1167,98
RSC-2020-01211,v2.1.3,2020-07-25 08:29:16,53,0.0336,0.7729,0.1256,0.5464,1287,27
RSC-2020-01212,v2.3.0,2020-11-04 14:02:57,57,0.0388,0.8102,0.1509,0.5069,1465,76
RSC-2020-01213,v2.1.3,2020-02-10 01:03:16,48,0.047,0.783,0.1375,0.5258,1111,44
RSC-2020-01214,v2.1.4,2020-01-22 19:38:19,41,0.0229,0.8204,0.1582,0.5241,910,78
RSC-2020-01215,v2.2.0,2020-10-07 08:56:44,46,0.0438,0.7977,0.1467,0.4995,1529,93
RSC-2020-01216,v2.1.4,2020-08-27 05:26:48,53,0.0589,0.8199,0.1368,0.4907,1336,88
RSC-2020-01217,v2.1.4,2020-11-19 16:13:23,50,0.0316,0.7897,0.1483,0.5035,883,135
RSC-2020-01218,v2.2.1,2020-06-18 18:03:59,49,0.0915,0.8175,0.1548,0.5024,1159,57
RSC-2020-01219,v2.3.0,2020-12-17 02:48:10,49,0.0135,0.8017,0.1239,0.4885,1299,127
RSC-2020-01220,v2.1.3,2020-05-09 04:48:25,57,0.0637,0.8162,0.1482,0.4812,1433,123
RSC-2020-01221,v2.1.3,2020-11-07 20:44:41,53,0.0082,0.7971,0.1452,0.5331,1255,37
RSC-2020-01222,v2.1.3,2020-10-29 13:21:27,54,0.0562,0.8207,0.1177,0.5329,1464,103
RSC-2020-01223,v2.2.1,2020-05-10 09:32:02,49,0.0258,0.8176,0.1494,0.5068,1399,105
RSC-2020-01224,v2.1.3,2020-03-05 14:17:56,37,0.0193,0.8477,0.1234,0.5073,1304,57
RSC-2020-01225,v2.1.4,2020-09-18 07:17:12,57,0.0367,0.8055,0.1528,0.5034,1461,125
RSC-2020-01226,v2.1.4,2020-08-29 03:48:25,54,0.0719,0.8081,0.1502,0.5135,822,120
RSC-2020-01227,v2.3.0,2020-08-19 11:34:42,55,0.0806,0.8548,0.146,0.5131,1091,124
RSC-2020-01228,v2.2.0,2020-08-01 04:39:49,55,0.0172,0.8201,0.1394,0.527,900,133
RSC-2020-01229,v2.1.3,2020-06-01 01:09:34,50,0.0215,0.8372,0.1623,0.532,1097,46
RSC-2020-01230,v2.1.4,2020-10-11 06:09:09,39,0.0415,0.8196,0.148,0.5239,1512,80
RSC-2020-01231,v2.1.4,2020-02-01 19:23:57,57,0.0393,0.814,0.1562,0.545,1234,96
RSC-2020-01232,v2.2.1,2020-08-23 03:58:14,34,0.0424,0.7655,0.1585,0.5177,1046,60
RSC-2020-01233,v2.2.1,2020-04-04 22:46:08,47,0.0729,0.8096,0.1345,0.4888,1267,90
RSC-2020-01234,v2.2.0,2020-08-18 11:26:16,43,0.0381,0.8105,0.1461,0.5031,1430,65
RSC-2020-01235,v2.1.3,2020-03-26 21:21:40,46,0.0407,0.8244,0.1332,0.4881,1001,90
RSC-2020-01236,v2.2.1,2020-12-21 04:48:36,36,0.0376,0.8034,0.1412,0.4864,1476,77
RSC-2020-01237,v2.2.1,2020-08-15 11:01:49,55,0.0475,0.8115,0.1573,0.524,878,129
RSC-2020-01238,v2.2.0,2020-01-01 05:58:04,48,0.0708,0.8163,0.1585,0.503,1396,79
RSC-2020-01239,v2.2.1,2020-10-06 11:14:22,53,0.0094,0.7945,0.1644,0.5156,1398,30
RSC-2020-01240,v2.1.4,2020-08-05 18:42:23,42,0.0494,0.8382,0.1399,0.4986,1160,41
RSC-2020-01241,v2.2.0,2020-08-11 18:39:37,45,0.0428,0.8014,0.133,0.5032,1333,110
RSC-2020-01242,v2.1.3,2020-04-30 08:12:12,43,0.0423,0.8235,0.1414,0.526,1301,21
RSC-2020-01243,v2.2.1,2020-01-11 10:08:57,40,0.0671,0.7804,0.1356,0.5071,852,105
RSC-2020-01244,v2.2.1,2020-07-04 14:03:46,43,0.0543,0.805,0.16,0.5147,994,34
RSC-2020-01245,v2.2.0,2020-10-12 21:17:16,50,0.038,0.8337,0.1516,0.5093,1447,70
RSC-2020-01246,v2.2.0,2020-12-14 01:02:45,47,0.0178,0.8065,0.1335,0.5168,1147,60
RSC-2020-01247,v2.2.1,2020-04-14 00:45:30,56,0.0449,0.8182,0.1434,0.521,1217,83
RSC-2020-01248,v2.2.1,2020-12-30 17:22:25,40,0.0481,0.8438,0.158,0.5302,1542,40
RSC-2020-01249,v2.2.0,2020-06-05 10:07:48,57,0.0366,0.7716,0.1499,0.4888,848,43
RSC-2020-01250,v2.2.0,2020-07-02 13:40:59,37,0.025,0.8106,0.1498,0.5178,1382,27
RSC-2020-01251,v2.1.3,2020-04-03 17:17:05,43,0.0131,0.808,0.1434,0.5027,845,98
RSC-2020-01252,v2.2.0,2020-04-17 08:29:17,39,0.0317,0.8319,0.1577,0.4983,1028,101
RSC-2020-01253,v2.1.3,2020-10-15 04:58:21,45,0.0195,0.8166,0.1485,0.4936,1499,39
RSC-2020-01254,v2.1.4,2020-01-18 15:58:28,52,0.0112,0.8069,0.1531,0.5095,1333,50
RSC-2020-01255,v2.1.4,2020-03-25 21:53:15,34,0.0493,0.802,0.1338,0.5349,1477,126
RSC-2020-01256,v2.1.3,2020-05-19 03:04:12,44,0.0192,0.8014,0.1678,0.5183,1295,94
RSC-2020-01257,v2.1.4,2020-07-09 08:35:21,51,0.0465,0.8186,0.1304,0.5241,1146,31
RSC-2020-01258,v2.2.1,2020-11-08 08:44:43,48,0.049,0.8267,0.1552,0.4761,1207,112
RSC-2020-01259,v2.3.0,2020-10-17 00:04:36,35,0.0738,0.8271,0.1607,0.5148,1242,47
RSC-2020-01260,v2.2.1,2020-09-06 06:49:39,40,0.0522,0.8226,0.1384,0.532,1396,21
RSC-2020-01261,v2.3.0,2020-09-28 12:50:06,54,0.0584,0.8216,0.124,0.5283,1176,87
RSC-2020-01262,v2.2.0,2020-04-24 21:30:01,39,0.0195,0.7986,0.165,0.526,1356,75
RSC-2020-01263,v2.3.0,2020-10-28 01:07:00,57,0.0471,0.7991,0.1556,0.51,1466,135
RSC-2020-01264,v2.1.4,2020-08-03 17:44:02,43,0.0287,0.8098,0.149,0.5336,1499,132
RSC-2020-01265,v2.2.0,2020-08-31 23:28:44,53,0.0255,0.7946,0.1373,0.4873,1202,75
RSC-2020-01266,v2.3.0,2020-03-17 21:35:44,36,0.0269,0.7632,0.1542,0.51,1511,49
RSC-2020-01267,v2.1.4,2020-08-11 02:26:37,41,0.0135,0.8479,0.1402,0.5153,1355,30
RSC-2020-01268,v2.1.4,2020-10-18 22:13:56,53,0.0142,0.8032,0.1489,0.5331,1348,80
RSC-2020-01269,v2.2.1,2020-06-07 12:31:35,34,0.0239,0.8181,0.1429,0.5591,1252,42
RSC-2020-01270,v2.3.0,2020-07-19 23:52:29,42,0.0057,0.8126,0.1455,0.4914,1285,105
RSC-2020-01271,v2.2.0,2020-06-20 01:27:24,48,0.0022,0.8117,0.1319,0.4952,817,49
RSC-2020-01272,v2.1.3,2020-04-02 13:31:28,40,0.0656,0.8138,0.1497,0.5332,1330,132
RSC-2020-01273,v2.2.0,2020-10-19 16:20:23,48,0.0514,0.8038,0.1436,0.4991,821,71
RSC-2020-01274,v2.2.1,2020-03-18 07:01:58,53,0.0345,0.8226,0.1416,0.5149,1473,96
RSC-2020-01275,v2.2.1,2020-09-26 17:04:21,49,0.0324,0.7942,0.1288,0.4927,1369,60
RSC-2020-01276,v2.2.0,2020-06-24 19:49:57,52,0.0531,0.7868,0.1426,0.5286,1022,55
RSC-2020-01277,v2.2.0,2020-02-19 00:58:52,42,0.0875,0.8072,0.1327,0.4989,1576,109
RSC-2020-01278,v2.2.1,2020-05-03 17:43:18,45,0.0126,0.8359,0.1443,0.5157,1099,81
RSC-2020-01279,v2.2.0,2020-12-30 04:04:53,45,0.0988,0.8114,0.1544,0.5336,1328,94
RSC-2020-01280,v2.3.0,2020-02-29 02:06:35,57,0.0488,0.8075,0.16,0.5185,803,108
RSC-2020-01281,v2.1.3,2020-03-20 22:57:54,38,0.0443,0.8194,0.135,0.5014,1123,105
RSC-2020-01282,v2.3.0,2020-07-23 01:48:11,49,0.0257,0.8065,0.1594,0.5001,1215,28
RSC-2020-01283,v2.2.1,2020-11-30 12:23:21,34,0.02,0.7972,0.1472,0.5429,1058,98
RSC-2020-01284,v2.3.0,2020-11-15 16:25:17,55,0.0257,0.8244,0.1436,0.5285,1039,68
RSC-2020-01285,v2.2.1,2020-04-09 10:30:42,38,0.0139,0.8391,0.1281,0.5219,1046,67
RSC-2020-01286,v2.3.0,2020-05-18 06:53:06,46,0.0539,0.8313,0.1423,0.511,1504,122
RSC-2020-01287,v2.2.0,2020-01-03 14:55:27,52,0.0327,0.8304,0.1466,0.4939,1594,61
RSC-2020-01288,v2.1.3,2020-10-01 17:17:28,49,0.0316,0.838,0.1473,0.4835,1475,69
RSC-2020-01289,v2.2.0,2020-07-03 19:35:50,38,0.0438,0.8065,0.1478,0.5211,963,96
RSC-2020-01290,v2.3.0,2020-08-14 15:03:33,40,0.0507,0.8089,0.1561,0.5107,1473,52
RSC-2020-01291,v2.3.0,2020-05-17 23:43:59,47,0.0213,0.8106,0.1507,0.4782,857,87
RSC-2020-01292,v2.1.3,2020-06-07 08:34:37,50,0.0293,0.8197,0.1343,0.4822,962,44
RSC-2020-01293,v2.3.0,2020-10-09 22:23:10,54,0.0167,0.8088,0.1509,0.5011,1099,129
RSC-2020-01294,v2.2.1,2020-09-15 03:42:29,44,0.0434,0.8244,0.1321,0.5411,990,111
RSC-2020-01295,v2.1.4,2020-01-30 10:34:49,47,0.0317,0.8235,0.1347,0.5275,1465,124
RSC-2020-01296,v2.3.0,2020-12-14 23:36:33,49,0.0248,0.7986,0.1351,0.5026,1484,48
RSC-2020-01297,v2.2.0,2020-04-07 14:37:59,43,0.0338,0.804,0.1542,0.5055,804,44
RSC-2020-01298,v2.2.0,2020-09-25 01:57:47,46,0.0339,0.8097,0.1351,0.5111,897,78
RSC-2020-01299,v2.2.0,2020-01-25 10:08:41,37,0.0118,0.8149,0.1415,0.5386,1336,25
RSC-2020-01300,v2.1.3,2020-02-12 02:56:38,50,0.0453,0.8328,0.1409,0.5419,881,56
RSC-2020-01301,v2.3.0,2020-04-23 15:02:27,52,0.0287,0.7944,0.1494,0.5583,884,28
RSC-2020-01302,v2.2.1,2020-02-05 18:28:50,37,0.0879,0.8177,0.1578,0.4612,1473,91
RSC-2020-01303,v2.3.0,2020-03-24 22:11:34,48,0.0384,0.8168,0.1255,0.5304,1278,102
RSC-2020-01304,v2.1.4,2020-05-01 06:28:14,54,0.0365,0.7978,0.1477,0.5225,841,115
RSC-2020-01305,v2.3.0,2020-11-18 08:25:53,55,0.097,0.7868,0.1439,0.5301,860,28
RSC-2020-01306,v2.1.3,2020-02-09 04:58:47,50,0.0272,0.8092,0.1424,0.5069,810,120
RSC-2020-01307,v2.1.4,2020-09-04 19:26:56,43,0.0642,0.7974,0.1377,0.5224,1593,91
RSC-2020-01308,v2.3.0,2020-10-12 12:01:45,42,0.0681,0.7862,0.162,0.4958,801,129
RSC-2020-01309,v2.3.0,2020-03-04 20:31:35,37,0.023,0.8037,0.1361,0.5351,1206,77
RSC-2020-01310,v2.2.0,2020-12-06 12:06:42,49,0.1011,0.8216,0.162,0.5136,1347,26
RSC-2020-01311,v2.3.0,2020-10-31 14:38:23,50,0.0897,0.7974,0.127,0.5336,976,105
RSC-2020-01312,v2.2.0,2020-09-23 02:39:04,34,0.0247,0.8134,0.1454,0.4992,1466,52
RSC-2020-01313,v2.2.0,2020-01-17 20:29:58,55,0.0603,0.8201,0.1488,0.4999,1045,27
RSC-2020-01314,v2.2.1,2020-03-30 19:50:19,44,0.0496,0.8305,0.1542,0.5115,867,87
RSC-2020-01315,v2.2.0,2020-03-12 15:38:38,51,0.0242,0.8451,0.1268,0.5187,1018,57
RSC-2020-01316,v2.2.1,2020-12-27 13:21:47,43,0.0148,0.8271,0.1434,0.4721,856,94
RSC-2020-01317,v2.2.0,2020-01-20 18:37:46,51,0.025,0.8203,0.1388,0.4745,1040,139
RSC-2020-01318,v2.3.0,2020-10-31 18:52:55,44,0.0257,0.8341,0.1494,0.5079,931,41
RSC-2020-01319,v2.1.3,2020-01-21 05:02:58,43,0.0164,0.8206,0.1522,0.4985,1305,69
RSC-2020-01320,v2.2.1,2020-05-31 11:37:18,45,0.0332,0.8293,0.1477,0.4761,873,117
