run_id,model_version,scored_at,n_features_used,feature_drift_psi,auroc_holdout,calibration_brier,decision_threshold,flagged_count,override_count
RSC-2024-01440,v2.1.3,2024-02-28 21:28:11,47,0.0671,0.8156,0.1535,0.525,924,58
RSC-2024-01441,v2.3.0,2024-08-30 08:05:24,34,0.0199,0.8305,0.1376,0.4945,1349,86
RSC-2024-01442,v2.3.0,2024-03-27 17:55:29,46,0.0166,0.8101,0.1429,0.53,861,62
RSC-2024-01443,v2.2.0,2024-11-16 20:27:47,48,0.029,0.7809,0.1363,0.5191,1050,30
RSC-2024-01444,v2.1.3,2024-05-17 12:43:18,44,0.076,0.8396,0.1385,0.5276,1054,139
RSC-2024-01445,v2.3.0,2024-03-23 00:39:15,38,0.0462,0.7936,0.1391,0.5272,975,51
RSC-2024-01446,v2.1.3,2024-12-25 03:24:27,54,0.0239,0.8128,0.1638,0.4855,1396,111
RSC-2024-01447,v2.3.0,2024-07-02 18:28:02,37,0.0422,0.821,0.1564,0.5384,1175,138
RSC-2024-01448,v2.1.4,2024-11-24 04:46:41,49,0.0267,0.7946,0.1633,0.5486,859,49
RSC-2024-01449,v2.1.3,2024-05-15 10:24:16,56,0.0092,0.8109,0.147,0.4869,850,44
RSC-2024-01450,v2.2.0,2024-03-04 00:53:22,56,0.0375,0.8351,0.137,0.5374,1594,75
RSC-2024-01451,v2.1.4,2024-03-09 00:02:24,48,0.0283,0.8651,0.1216,0.5207,1293,22
RSC-2024-01452,v2.2.0,2024-03-01 15:31:08,40,0.0463,0.7985,0.1218,0.4991,1388,48
RSC-2024-01453,v2.2.0,2024-03-30 07:21:24,50,0.1293,0.7801,0.1477,0.4985,1227,26
RSC-2024-01454,v2.1.4,2024-07-18 16:10:32,43,0.0187,0.821,0.147,0.5276,983,103
RSC-2024-01455,v2.3.0,2024-09-10 01:20:00,40,0.0184,0.8247,0.1368,0.5103,1468,125
RSC-2024-01456,v2.2.1,2024-12-04 01:58:18,37,0.0427,0.8068,0.1296,0.5199,1341,87
RSC-2024-01457,v2.2.0,2024-10-08 14:14:02,35,0.1041,0.8258,0.1423,0.5172,1091,45
RSC-2024-01458,v2.3.0,2024-12-20 03:16:12,53,0.0326,0.7865,0.1488,0.5284,843,131
RSC-2024-01459,v2.2.0,2024-08-15 00:31:00,55,0.0363,0.8316,0.1405,0.509,1333,53
RSC-2024-01460,v2.3.0,2024-06-27 04:39:47,46,0.0717,0.7992,0.1312,0.5212,935,54
RSC-2024-01461,v2.2.1,2024-04-23 00:53:49,47,0.0316,0.7758,0.1365,0.4965,897,67
RSC-2024-01462,v2.2.1,2024-07-10 10:15:17,47,0.0522,0.8168,0.1116,0.5332,1546,21
RSC-2024-01463,v2.1.4,2024-07-30 09:52:41,57,0.1738,0.8004,0.1522,0.5151,1191,104
RSC-2024-01464,v2.1.3,2024-06-25 22:15:52,53,0.0623,0.8265,0.1301,0.4972,1023,87
RSC-2024-01465,v2.2.1,2024-02-09 17:12:01,47,0.0125,0.8337,0.1418,0.5065,861,53
RSC-2024-01466,v2.2.1,2024-10-16 10:39:45,44,0.0464,0.8136,0.1521,0.5323,1450,55
RSC-2024-01467,v2.3.0,2024-07-01 23:23:27,45,0.1484,0.8525,0.1547,0.5126,953,122
RSC-2024-01468,v2.2.0,2024-02-03 20:11:03,53,0.0465,0.8082,0.164,0.5154,1547,112
RSC-2024-01469,v2.2.1,2024-04-11 15:11:41,46,0.0518,0.8091,0.1432,0.5234,956,73
RSC-2024-01470,v2.1.3,2024-08-22 16:01:40,57,0.0114,0.774,0.1364,0.5029,813,83
RSC-2024-01471,v2.2.1,2024-03-08 02:29:53,47,0.0055,0.8326,0.1216,0.5038,946,137
RSC-2024-01472,v2.3.0,2024-06-21 00:54:20,34,0.0435,0.8332,0.143,0.4997,1033,50
RSC-2024-01473,v2.3.0,2024-11-16 17:05:57,48,0.0434,0.8202,0.145,0.5304,1476,94
RSC-2024-01474,v2.2.1,2024-02-07 11:01:59,44,0.0928,0.8194,0.1506,0.5217,1175,94
RSC-2024-01475,v2.2.0,2024-02-05 06:19:31,37,0.0082,0.7993,0.1426,0.5253,993,27
RSC-2024-01476,v2.1.4,2024-07-13 16:20:18,52,0.0437,0.8094,0.1391,0.5307,1019,106
RSC-2024-01477,v2.3.0,2024-06-16 08:00:19,45,0.0417,0.8273,0.136,0.4796,1437,89
RSC-2024-01478,v2.2.1,2024-06-08 16:57:59,52,0.0283,0.7951,0.1482,0.5212,968,42
RSC-2024-01479,v2.3.0,2024-03-26 01:14:19,34,0.0242,0.833,0.1296,0.5213,1505,30
RSC-2024-01480,v2.1.3,2024-05-15 06:59:59,44,0.0104,0.8147,0.146,0.486,956,66
RSC-2024-01481,v2.2.0,2024-12-18 05:22:39,45,0.0586,0.8253,0.124,0.5282,1260,40
RSC-2024-01482,v2.2.0,2024-05-25 22:29:54,34,0.0424,0.7939,0.1432,0.5012,1458,88
RSC-2024-01483,v2.1.4,2024-07-16 13:35:51,34,0.0024,0.806,0.1711,0.537,1408,122
RSC-2024-01484,v2.1.4,2024-08-20 05:22:43,46,0.0239,0.8208,0.1452,0.4489,1444,104
RSC-2024-01485,v2.2.0,2024-01-15 11:33:03,54,0.0371,0.8019,0.1418,0.533,1506,109
RSC-2024-01486,v2.3.0,2024-01-26 06:27:39,45,0.0117,0.8487,0.129,0.5333,1155,45
RSC-2024-01487,v2.2.0,2024-05-28 17:31:34,48,0.0153,0.8007,0.1386,0.5076,969,47
RSC-2024-01488,v2.3.0,2024-09-28 08:32:20,45,0.0644,0.8395,0.135,0.5006,1596,22
RSC-2024-01489,v2.1.3,2024-04-07 19:38:41,35,0.0289,0.8593,0.1382,0.5098,1031,35
RSC-2024-01490,v2.1.4,2024-11-07 07:32:43,35,0.0555,0.7954,0.1239,0.4788,1475,58
RSC-2024-01491,v2.1.3,2024-03-12 10:01:46,48,0.0411,0.7926,0.1526,0.5208,976,33
RSC-2024-01492,v2.1.3,2024-08-02 11:11:18,50,0.0228,0.8084,0.1511,0.4845,915,27
RSC-2024-01493,v2.3.0,2024-11-21 01:30:28,43,0.1042,0.8428,0.14,0.5377,1188,29
RSC-2024-01494,v2.1.4,2024-11-05 16:37:16,40,0.0233,0.7955,0.1389,0.5119,948,25
RSC-2024-01495,v2.1.4,2024-08-02 20:27:58,41,0.0722,0.8124,0.1138,0.5101,1466,78
RSC-2024-01496,v2.1.3,2024-05-21 03:35:48,48,0.0451,0.7961,0.1363,0.5081,1275,86
RSC-2024-01497,v2.2.1,2024-10-31 03:27:51,38,0.0081,0.7705,0.1539,0.5356,1034,55
RSC-2024-01498,v2.2.0,2024-03-09 18:12:20,48,0.0163,0.84,0.1236,0.5078,1145,76
RSC-2024-01499,v2.2.1,2024-08-20 17:48:50,34,0.0757,0.8355,0.1418,0.4927,1532,138
RSC-2024-01500,v2.1.4,2024-01-09 17:12:36,55,0.0305,0.7826,0.1529,0.4916,1253,82
RSC-2024-01501,v2.2.1,2024-06-13 06:17:16,50,0.0253,0.8182,0.1329,0.4827,853,63
RSC-2024-01502,v2.1.3,2024-08-07 07:32:14,45,0.0298,0.8147,0.134,0.5281,1213,127
RSC-2024-01503,v2.2.1,2024-03-13 08:03:11,45,0.0799,0.8026,0.1482,0.5357,825,111
RSC-2024-01504,v2.1.4,2024-02-01 15:48:54,48,0.1233,0.8131,0.1283,0.479,1524,121
RSC-2024-01505,v2.3.0,2024-05-01 12:52:07,57,0.0197,0.8479,0.1517,0.5138,1471,59
RSC-2024-01506,v2.1.3,2024-09-23 16:48:09,55,0.1077,0.8199,0.156,0.4656,1404,84
RSC-2024-01507,v2.2.0,2024-08-22 12:14:05,43,0.0667,0.7959,0.1323,0.5389,1484,59
RSC-2024-01508,v2.3.0,2024-10-11 00:20:42,39,0.0229,0.822,0.14,0.5222,1303,113
RSC-2024-01509,v2.3.0,2024-01-25 18:27:14,37,0.0224,0.8108,0.1215,0.5135,1320,29
RSC-2024-01510,v2.1.4,2024-02-20 13:10:45,45,0.0087,0.8006,0.1427,0.4916,923,36
RSC-2024-01511,v2.2.1,2024-03-17 17:47:33,52,0.0474,0.8427,0.1555,0.5403,1249,62
RSC-2024-01512,v2.2.1,2024-06-23 21:33:52,41,0.0396,0.8134,0.1354,0.5253,1419,136
RSC-2024-01513,v2.1.4,2024-01-05 13:28:06,53,0.0409,0.8061,0.1333,0.499,1314,28
RSC-2024-01514,v2.1.4,2024-08-13 20:53:23,37,0.0705,0.7934,0.1269,0.5067,1261,136
RSC-2024-01515,v2.1.3,2024-11-20 17:27:50,40,0.0425,0.8164,0.132,0.5074,1252,85
RSC-2024-01516,v2.1.3,2024-09-05 02:39:25,57,0.014,0.8045,0.1333,0.5152,1309,83
RSC-2024-01517,v2.1.4,2024-08-14 01:24:41,47,0.0113,0.8173,0.1532,0.5043,965,36
RSC-2024-01518,v2.1.4,2024-05-24 02:00:01,36,0.0972,0.7826,0.1362,0.5167,1187,104
RSC-2024-01519,v2.1.4,2024-07-26 16:16:54,51,0.0342,0.8335,0.1432,0.5141,1529,134
RSC-2024-01520,v2.1.3,2024-03-15 21:44:34,55,0.0225,0.8167,0.1337,0.4932,1041,138
RSC-2024-01521,v2.1.3,2024-12-12 21:30:10,35,0.0205,0.8105,0.1425,0.4902,960,136
RSC-2024-01522,v2.2.0,2024-11-06 17:57:58,50,0.107,0.794,0.1416,0.548,1368,60
RSC-2024-01523,v2.2.1,2024-06-03 11:43:08,53,0.0543,0.87,0.1309,0.4988,1545,32
RSC-2024-01524,v2.1.4,2024-09-08 02:59:58,40,0.0117,0.8165,0.1184,0.533,1517,67
RSC-2024-01525,v2.1.4,2024-07-25 12:22:27,45,0.068,0.798,0.1395,0.5436,1298,130
RSC-2024-01526,v2.1.4,2024-12-09 02:22:21,34,0.0439,0.7783,0.1367,0.5279,1299,36
RSC-2024-01527,v2.2.0,2024-06-08 19:29:28,44,0.0132,0.8202,0.1312,0.5056,1476,137
RSC-2024-01528,v2.1.4,2024-08-26 15:56:22,42,0.0527,0.8098,0.1323,0.5065,1556,132
RSC-2024-01529,v2.2.1,2024-07-31 17:53:59,40,0.0195,0.8201,0.1186,0.5025,1274,127
RSC-2024-01530,v2.3.0,2024-11-15 14:38:37,54,0.0186,0.835,0.1281,0.4663,1070,111
RSC-2024-01531,v2.2.0,2024-04-21 18:42:51,41,0.0159,0.8466,0.16,0.5029,807,102
RSC-2024-01532,v2.1.3,2024-06-29 23:38:04,56,0.0776,0.8037,0.1459,0.5082,1308,41
RSC-2024-01533,v2.1.3,2024-12-13 05:58:24,41,0.0613,0.8193,0.1341,0.525,1082,81
RSC-2024-01534,v2.3.0,2024-11-20 05:14:34,50,0.0751,0.7681,0.1487,0.5036,1457,134
RSC-2024-01535,v2.2.1,2024-05-23 12:15:38,48,0.0493,0.8187,0.1322,0.5215,914,56
RSC-2024-01536,v2.2.1,2024-11-08 22:07:13,45,0.0556,0.7852,0.143,0.5308,1250,69
RSC-2024-01537,v2.1.4,2024-09-17 15:15:05,40,0.1494,0.844,0.142,0.4993,1117,133
RSC-2024-01538,v2.3.0,2024-03-25 12:44:32,42,0.0205,0.831,0.1383,0.4806,1346,129
RSC-2024-01539,v2.2.0,2024-02-16 22:51:51,46,0.021,0.8085,0.1448,0.4968,1316,56
RSC-2024-01540,v2.1.3,2024-11-17 06:12:25,36,0.0387,0.8023,0.1493,0.5252,1534,112
RSC-2024-01541,v2.2.0,2024-12-08 17:06:43,34,0.0415,0.809,0.1373,0.5292,1142,63
RSC-2024-01542,v2.1.4,2024-06-11 13:15:20,52,0.057,0.8027,0.1272,0.5028,802,79
RSC-2024-01543,v2.2.1,2024-01-19 12:02:36,46,0.0594,0.8354,0.1483,0.5104,829,65
RSC-2024-01544,v2.2.1,2024-02-10 16:11:28,41,0.0682,0.7985,0.1614,0.5328,1257,35
RSC-2024-01545,v2.2.1,2024-03-24 12:24:07,52,0.0293,0.8247,0.1275,0.4931,922,61
RSC-2024-01546,v2.2.0,2024-11-06 07:06:56,37,0.0441,0.8058,0.141,0.523,1157,48
RSC-2024-01547,v2.1.4,2024-12-18 23:41:00,35,0.0687,0.837,0.1464,0.4996,1551,119
RSC-2024-01548,v2.3.0,2024-11-02 10:37:05,38,0.0473,0.7996,0.1531,0.4833,863,136
RSC-2024-01549,v2.1.4,2024-06-10 07:34:15,35,0.0803,0.8064,0.1491,0.5316,902,62
RSC-2024-01550,v2.2.0,2024-05-19 11:50:54,36,0.0247,0.8337,0.1243,0.5313,997,53
RSC-2024-01551,v2.2.1,2024-01-10 00:00:57,43,0.0275,0.7691,0.1543,0.5328,1062,69
RSC-2024-01552,v2.3.0,2024-12-27 13:30:06,57,0.0837,0.8169,0.1381,0.5292,960,132
RSC-2024-01553,v2.2.0,2024-06-13 17:35:28,43,0.0466,0.7951,0.1655,0.5395,1218,33
RSC-2024-01554,v2.2.1,2024-04-29 10:09:40,52,0.0349,0.8003,0.1503,0.5537,1450,83
RSC-2024-01555,v2.1.3,2024-05-18 18:43:22,43,0.015,0.7957,0.1591,0.5348,801,65
RSC-2024-01556,v2.1.4,2024-09-25 10:35:30,51,0.0102,0.7997,0.1021,0.536,1396,111
RSC-2024-01557,v2.3.0,2024-07-14 12:44:22,34,0.1132,0.8086,0.1327,0.5005,963,109
RSC-2024-01558,v2.3.0,2024-12-04 12:26:47,51,0.0282,0.7965,0.1543,0.514,963,86
RSC-2024-01559,v2.1.4,2024-06-21 12:54:17,44,0.0366,0.8012,0.1265,0.5018,832,37
RSC-2024-01560,v2.3.0,2024-08-23 15:17:42,51,0.0433,0.8112,0.1445,0.4889,821,104
RSC-2024-01561,v2.2.0,2024-10-21 12:01:37,43,0.0578,0.7997,0.1198,0.4832,1503,42
RSC-2024-01562,v2.1.4,2024-04-13 17:31:51,38,0.024,0.7959,0.1382,0.5591,1593,73
RSC-2024-01563,v2.2.0,2024-04-29 11:40:25,37,0.0206,0.8198,0.1507,0.5066,1390,91
RSC-2024-01564,v2.1.4,2024-03-14 00:07:22,44,0.0416,0.8004,0.1317,0.529,1512,83
RSC-2024-01565,v2.2.1,2024-04-22 10:19:38,40,0.0977,0.8357,0.1279,0.5333,1494,69
RSC-2024-01566,v2.1.4,2024-04-18 19:15:40,44,0.0137,0.7625,0.1401,0.5131,1384,42
RSC-2024-01567,v2.1.4,2024-02-27 16:52:57,50,0.0156,0.7896,0.1415,0.523,1411,103
RSC-2024-01568,v2.2.0,2024-11-15 21:11:06,40,0.1073,0.8124,0.1605,0.5026,891,84
RSC-2024-01569,v2.1.4,2024-07-04 13:52:51,48,0.0752,0.7902,0.1453,0.4847,1106,24
RSC-2024-01570,v2.2.1,2024-10-04 21:19:23,45,0.0444,0.8437,0.127,0.5211,1254,99
RSC-2024-01571,v2.2.1,2024-11-07 18:28:23,54,0.0552,0.8086,0.1395,0.4925,1121,132
RSC-2024-01572,v2.2.0,2024-11-03 06:39:17,41,0.0341,0.8178,0.1652,0.5162,1586,129
RSC-2024-01573,v2.2.0,2024-04-24 21:43:33,38,0.0736,0.8167,0.1418,0.5052,1336,44
RSC-2024-01574,v2.1.4,2024-07-13 12:53:56,57,0.0816,0.8136,0.122,0.5422,859,127
RSC-2024-01575,v2.1.3,2024-07-10 12:06:51,34,0.0204,0.8138,0.1368,0.5089,1417,21
RSC-2024-01576,v2.2.1,2024-10-04 22:58:21,56,0.0155,0.8112,0.127,0.5248,1540,130
RSC-2024-01577,v2.2.0,2024-05-31 02:05:48,36,0.0815,0.8442,0.1445,0.4706,1024,87
RSC-2024-01578,v2.3.0,2024-07-01 15:49:14,52,0.0307,0.8011,0.1329,0.5149,1453,107
RSC-2024-01579,v2.2.0,2024-01-04 09:13:46,48,0.0163,0.8336,0.1356,0.4878,1158,105
RSC-2024-01580,v2.2.0,2024-11-07 10:22:29,51,0.0184,0.7807,0.1518,0.4977,1498,33
RSC-2024-01581,v2.2.1,2024-03-17 11:52:15,39,0.0303,0.8109,0.1565,0.5109,907,95
RSC-2024-01582,v2.2.0,2024-05-16 21:00:31,40,0.0596,0.8416,0.1422,0.545,1224,98
RSC-2024-01583,v2.3.0,2024-09-10 08:14:52,43,0.0395,0.7931,0.1251,0.5642,1016,136
RSC-2024-01584,v2.3.0,2024-08-04 23:39:36,55,0.0734,0.8153,0.1393,0.4947,979,53
RSC-2024-01585,v2.2.0,2024-05-31 22:24:36,35,0.0676,0.7875,0.1479,0.5229,1291,46
RSC-2024-01586,v2.3.0,2024-08-11 00:29:03,37,0.0336,0.7995,0.1263,0.4762,1475,137
RSC-2024-01587,v2.2.1,2024-11-03 20:50:32,41,0.0121,0.821,0.1535,0.5269,1126,82
RSC-2024-01588,v2.3.0,2024-05-10 20:05:52,50,0.0186,0.799,0.1514,0.5171,1445,103
RSC-2024-01589,v2.1.4,2024-11-24 20:30:48,55,0.0419,0.8183,0.1241,0.5212,1424,28
RSC-2024-01590,v2.2.0,2024-03-27 02:29:40,39,0.0152,0.8277,0.1291,0.4924,1326,98
RSC-2024-01591,v2.1.3,2024-04-29 11:05:19,38,0.0301,0.8014,0.1392,0.5187,1165,41
RSC-2024-01592,v2.2.0,2024-07-11 00:33:08,44,0.0434,0.8032,0.1335,0.5293,876,60
RSC-2024-01593,v2.2.1,2024-04-22 23:39:40,43,0.041,0.8151,0.1428,0.528,1493,21
RSC-2024-01594,v2.3.0,2024-08-09 09:34:04,42,0.1179,0.8155,0.121,0.5197,1571,116
RSC-2024-01595,v2.1.3,2024-09-15 11:14:58,35,0.0752,0.8248,0.1401,0.5254,1030,61
RSC-2024-01596,v2.2.0,2024-10-03 23:24:17,45,0.0209,0.7988,0.1452,0.478,1520,94
RSC-2024-01597,v2.2.0,2024-06-12 06:38:53,36,0.0247,0.8323,0.1562,0.5113,1209,51
RSC-2024-01598,v2.1.3,2024-06-18 21:16:21,44,0.0413,0.823,0.1191,0.5207,1533,101
RSC-2024-01599,v2.3.0,2024-11-24 09:10:24,42,0.0296,0.7852,0.143,0.4839,956,74
RSC-2024-01600,v2.1.3,2024-07-30 11:10:44,37,0.1706,0.8194,0.1337,0.5371,1471,131
RSC-2024-01601,v2.1.4,2024-12-03 11:54:19,55,0.0395,0.7954,0.1453,0.5486,1020,71
RSC-2024-01602,v2.2.0,2024-09-15 23:09:10,37,0.0394,0.8218,0.1378,0.4975,1388,22
RSC-2024-01603,v2.3.0,2024-11-24 06:08:41,54,0.0716,0.846,0.1523,0.4972,1485,55
RSC-2024-01604,v2.3.0,2024-07-08 10:10:54,51,0.0286,0.8134,0.1545,0.5296,872,139
RSC-2024-01605,v2.2.1,2024-02-17 22:26:59,46,0.0712,0.8237,0.1268,0.5456,1481,52
RSC-2024-01606,v2.3.0,2024-12-28 21:40:08,57,0.0356,0.8307,0.1469,0.5084,1388,111
RSC-2024-01607,v2.1.3,2024-04-18 13:36:26,39,0.0074,0.811,0.1435,0.5309,1045,21
RSC-2024-01608,v2.2.1,2024-01-22 13:03:15,36,0.0186,0.8108,0.1278,0.5099,1474,128
RSC-2024-01609,v2.2.0,2024-11-27 09:21:54,50,0.0201,0.807,0.1344,0.487,1251,62
RSC-2024-01610,v2.1.4,2024-05-27 23:01:01,45,0.0602,0.8289,0.1518,0.4929,1355,58
RSC-2024-01611,v2.2.0,2024-04-20 10:06:41,53,0.069,0.8213,0.147,0.5337,1551,52
RSC-2024-01612,v2.2.1,2024-05-04 15:18:02,49,0.024,0.8328,0.1391,0.5061,1230,125
RSC-2024-01613,v2.1.3,2024-01-09 13:32:16,45,0.0421,0.7681,0.1497,0.5054,1134,112
RSC-2024-01614,v2.1.4,2024-01-30 00:10:32,35,0.039,0.8071,0.1366,0.4965,820,60
RSC-2024-01615,v2.2.1,2024-12-21 14:12:43,50,0.1119,0.8259,0.1299,0.5296,1591,85
RSC-2024-01616,v2.2.0,2024-03-25 02:37:53,40,0.0634,0.8216,0.1367,0.5222,1477,73
RSC-2024-01617,v2.1.3,2024-08-27 23:30:22,47,0.0695,0.8065,0.141,0.5306,1135,65
RSC-2024-01618,v2.1.4,2024-03-26 21:35:48,50,0.0386,0.8437,0.1534,0.502,1160,62
RSC-2024-01619,v2.2.0,2024-07-12 10:59:52,45,0.0081,0.8036,0.1627,0.5229,1143,51
RSC-2024-01620,v2.1.4,2024-06-04 14:44:36,44,0.0179,0.8322,0.1617,0.4946,902,55
RSC-2024-01621,v2.1.3,2024-05-15 14:36:53,43,0.0639,0.8343,0.1431,0.5323,1138,111
RSC-2024-01622,v2.1.4,2024-04-03 19:05:00,45,0.0065,0.7815,0.1404,0.5033,965,110
RSC-2024-01623,v2.3.0,2024-07-08 22:22:56,57,0.0512,0.775,0.1306,0.5468,1400,104
RSC-2024-01624,v2.1.4,2024-10-05 12:04:34,41,0.0438,0.8301,0.1411,0.5655,1257,80
RSC-2024-01625,v2.2.0,2024-11-17 11:33:50,35,0.0258,0.7894,0.1502,0.5041,1217,22
RSC-2024-01626,v2.1.3,2024-06-07 07:16:39,48,0.0144,0.7964,0.1273,0.4915,833,76
RSC-2024-01627,v2.1.3,2024-09-04 09:59:53,35,0.0151,0.8202,0.1177,0.4971,890,95
RSC-2024-01628,v2.1.3,2024-08-11 00:13:32,41,0.0136,0.7978,0.1428,0.4977,1129,132
RSC-2024-01629,v2.1.4,2024-08-29 15:43:45,52,0.0982,0.8045,0.1303,0.5097,1032,64
RSC-2024-01630,v2.2.0,2024-10-26 01:04:25,40,0.062,0.8229,0.1463,0.5137,1250,21
RSC-2024-01631,v2.2.0,2024-04-11 08:07:58,48,0.0184,0.8201,0.137,0.5312,840,99
RSC-2024-01632,v2.1.3,2024-07-23 13:17:35,49,0.0091,0.8059,0.1372,0.5038,1579,24
RSC-2024-01633,v2.2.0,2024-11-12 09:46:27,41,0.0874,0.7735,0.1469,0.504,959,100
RSC-2024-01634,v2.2.0,2024-07-07 02:22:57,51,0.0329,0.8097,0.1548,0.5141,959,136
RSC-2024-01635,v2.2.0,2024-12-28 05:35:12,51,0.0083,0.7903,0.133,0.4857,811,24
RSC-2024-01636,v2.1.4,2024-10-01 03:32:31,54,0.051,0.8202,0.1633,0.4931,851,62
RSC-2024-01637,v2.1.3,2024-11-23 14:02:35,36,0.0228,0.7982,0.145,0.5,1535,86
RSC-2024-01638,v2.2.0,2024-09-22 23:05:00,48,0.0097,0.8311,0.1248,0.5416,1354,59
RSC-2024-01639,v2.1.4,2024-03-31 23:58:42,38,0.0542,0.8272,0.1301,0.5203,1158,113
RSC-2024-01640,v2.2.1,2024-03-29 03:43:05,51,0.0269,0.8051,0.145,0.5548,847,96
RSC-2024-01641,v2.2.0,2024-05-04 22:51:42,50,0.0177,0.8061,0.1291,0.49,952,47
RSC-2024-01642,v2.3.0,2024-06-09 12:17:37,35,0.0457,0.7889,0.1497,0.5218,1460,111
RSC-2024-01643,v2.2.0,2024-08-29 19:20:48,53,0.0692,0.8022,0.1224,0.5244,914,136
RSC-2024-01644,v2.1.3,2024-02-11 23:19:45,42,0.0252,0.7754,0.149,0.5505,1404,121
RSC-2024-01645,v2.1.3,2024-05-23 04:18:53,56,0.0179,0.814,0.1286,0.5168,1081,135
RSC-2024-01646,v2.2.0,2024-09-02 01:41:47,43,0.0176,0.8345,0.1305,0.4998,853,123
RSC-2024-01647,v2.2.0,2024-03-02 12:13:26,47,0.022,0.8152,0.1448,0.4711,1556,41
RSC-2024-01648,v2.3.0,2024-01-25 17:34:59,38,0.0291,0.8118,0.1443,0.527,1165,101
RSC-2024-01649,v2.2.0,2024-06-10 07:51:54,40,0.0096,0.8288,0.1374,0.4892,1277,40
RSC-2024-01650,v2.2.0,2024-10-10 01:40:15,45,0.059,0.797,0.129,0.491,1393,62
RSC-2024-01651,v2.1.3,2024-12-25 16:09:30,40,0.0063,0.804,0.1651,0.522,1392,137
RSC-2024-01652,v2.1.3,2024-08-18 17:21:07,39,0.0449,0.7989,0.1508,0.4672,1455,35
RSC-2024-01653,v2.3.0,2024-03-05 19:24:24,52,0.0558,0.8382,0.1404,0.5409,1542,80
RSC-2024-01654,v2.1.3,2024-06-23 10:01:22,40,0.0165,0.8337,0.1573,0.5131,819,138
RSC-2024-01655,v2.1.4,2024-07-25 09:52:11,45,0.0386,0.7943,0.1433,0.5439,1562,139
RSC-2024-01656,v2.3.0,2024-12-12 13:28:18,57,0.0168,0.8408,0.1427,0.5194,1235,70
RSC-2024-01657,v2.3.0,2024-07-02 15:44:11,52,0.0234,0.8196,0.1676,0.5055,1329,108
RSC-2024-01658,v2.3.0,2024-08-27 20:30:19,38,0.0597,0.7935,0.157,0.5051,1023,30
RSC-2024-01659,v2.1.4,2024-11-20 13:27:10,47,0.0068,0.8136,0.1492,0.4865,1589,59
RSC-2024-01660,v2.3.0,2024-10-11 09:54:39,37,0.0207,0.7812,0.1294,0.5324,1334,61
RSC-2024-01661,v2.2.1,2024-05-21 16:53:33,34,0.0297,0.7974,0.1543,0.5112,1580,94
RSC-2024-01662,v2.1.3,2024-03-29 10:46:32,42,0.037,0.8301,0.1413,0.5001,1295,123
RSC-2024-01663,v2.1.4,2024-09-22 04:49:21,37,0.0522,0.8244,0.1411,0.5046,1277,47
RSC-2024-01664,v2.3.0,2024-11-24 20:58:02,40,0.0594,0.7933,0.158,0.5147,1400,21
RSC-2024-01665,v2.2.0,2024-10-26 03:33:32,46,0.0442,0.7822,0.1353,0.4975,1157,126
RSC-2024-01666,v2.1.3,2024-10-21 12:45:54,37,0.0275,0.8241,0.1614,0.4713,953,70
RSC-2024-01667,v2.1.3,2024-01-31 23:24:36,52,0.1069,0.8099,0.1413,0.5068,813,29
RSC-2024-01668,v2.3.0,2024-08-18 12:55:41,50,0.0067,0.8283,0.1428,0.5014,1255,86
RSC-2024-01669,v2.1.3,2024-03-12 06:30:19,52,0.089,0.8272,0.1558,0.4826,971,22
RSC-2024-01670,v2.1.3,2024-10-08 09:37:22,38,0.0246,0.8227,0.1595,0.5161,1037,87
RSC-2024-01671,v2.1.3,2024-10-16 23:03:36,48,0.0883,0.8025,0.134,0.5135,1227,139
RSC-2024-01672,v2.3.0,2024-06-13 08:58:38,52,0.0483,0.8122,0.1512,0.537,1373,38
RSC-2024-01673,v2.2.1,2024-02-08 03:38:55,37,0.0634,0.839,0.1286,0.5141,883,120
RSC-2024-01674,v2.1.4,2024-08-21 15:39:29,43,0.049,0.8278,0.1398,0.5213,1084,67
RSC-2024-01675,v2.2.0,2024-12-25 13:10:30,49,0.0509,0.7865,0.1586,0.4958,1008,138
RSC-2024-01676,v2.3.0,2024-10-10 23:18:27,53,0.0829,0.8013,0.1454,0.5148,928,98
RSC-2024-01677,v2.2.0,2024-08-23 01:42:56,37,0.0309,0.8406,0.1373,0.5305,1155,65
RSC-2024-01678,v2.1.3,2024-07-08 11:21:12,45,0.0326,0.7915,0.136,0.4927,1306,22
RSC-2024-01679,v2.1.3,2024-10-23 06:34:43,43,0.0362,0.837,0.1561,0.5016,1561,79
RSC-2024-01680,v2.1.4,2024-03-25 16:38:34,40,0.0408,0.7805,0.1452,0.5271,1231,68
RSC-2024-01681,v2.2.1,2024-03-17 03:48:10,53,0.0468,0.8122,0.1432,0.4899,1105,27
RSC-2024-01682,v2.3.0,2024-10-04 04:06:45,38,0.0188,0.8031,0.1668,0.4841,939,68
RSC-2024-01683,v2.2.1,2024-12-07 19:22:00,55,0.0412,0.7979,0.1128,0.543,943,55
RSC-2024-01684,v2.1.4,2024-08-13 15:50:30,46,0.0309,0.8226,0.1267,0.5042,1483,65
RSC-2024-01685,v2.2.1,2024-09-12 10:55:29,47,0.0168,0.8177,0.1426,0.5081,843,39
RSC-2024-01686,v2.1.3,2024-11-13 18:49:44,51,0.0734,0.8134,0.1535,0.5087,1425,87
