student_id,cohort,term,credits_attempted,credits_earned,term_gpa,cum_gpa
S201302359,2013,FA2015,15,15,3.81,3.79
S201302359,2013,SP2016,15,18,4,3.79
S201302359,2013,FA2016,18,15,3.61,3.95
S201302359,2013,SP2017,12,12,4,3.86
S201302359,2013,FA2017,18,15,4,3.93
S201302359,2013,SP2018,15,12,3.84,3.84
S201302359,2013,FA2018,15,15,3.77,3.79
S201302359,2013,SP2019,12,12,3.62,3.74
S201302365,2013,FA2015,15,18,3.9,3.8
S201302365,2013,SP2016,15,15,3.8,3.84
S201302365,2013,FA2016,15,12,3.56,3.99
S201302365,2013,SP2017,12,15,3.67,3.81
S201302368,2013,FA2015,18,15,3.96,4
S201302368,2013,SP2016,15,15,3.88,3.98
S201302368,2013,FA2016,15,15,3.91,4
S201302368,2013,SP2017,12,15,3.69,4
S201302368,2013,FA2017,15,15,3.91,3.82
S201302368,2013,SP2018,15,12,4,4
S201302368,2013,FA2018,18,15,3.53,4
S201302368,2013,SP2019,15,15,3.88,4
S201302370,2013,FA2015,15,15,3.52,3.66
S201302370,2013,SP2016,18,12,3.5,3.67
S201302370,2013,FA2016,15,12,3.75,3.68
S201302370,2013,SP2017,12,18,3.17,3.81
S201302370,2013,FA2017,15,15,3.76,3.66
S201302370,2013,SP2018,15,12,3.77,3.7
S201302372,2013,FA2015,15,15,3.4,3.61
S201302372,2013,SP2016,15,12,3.62,3.41
S201302372,2013,FA2016,15,12,3.44,3.46
S201302372,2013,SP2017,15,12,3.68,3.48
S201302372,2013,FA2017,15,15,3.63,3.62
S201302372,2013,SP2018,12,18,3.67,3.78
S201302374,2013,FA2015,15,15,3.34,3.53
S201302374,2013,SP2016,15,18,3.59,3.32
S201302374,2013,FA2016,15,15,3.44,3.23
S201302374,2013,SP2017,15,15,3.48,3.42
S201302374,2013,FA2017,18,18,3.1,3.33
S201302374,2013,SP2018,18,18,3.13,3.44
S201302376,2013,FA2015,15,15,3.44,3.83
S201302376,2013,SP2016,15,15,3.66,3.66
S201302376,2013,FA2016,18,18,3.77,3.68
S201302376,2013,SP2017,15,15,3.47,3.73
S201302376,2013,FA2017,15,15,3.69,3.85
S201302376,2013,SP2018,15,18,3.41,3.68
S201302377,2013,FA2015,15,15,3.18,3.1
S201302377,2013,SP2016,18,18,3.16,3.06
S201302377,2013,FA2016,18,15,3.37,3.06
S201302377,2013,SP2017,15,15,3.23,3.22
S201302377,2013,FA2017,15,15,3.69,3.12
S201302377,2013,SP2018,18,12,3.3,3.09
S201302377,2013,FA2018,18,15,3.35,3.24
S201302377,2013,SP2019,15,18,3.31,3.13
S201302380,2013,FA2015,18,15,3.1,3.11
S201302380,2013,SP2016,15,15,3.09,3.44
S201302380,2013,FA2016,18,18,2.96,3.23
S201302380,2013,SP2017,12,15,3.2,3.04
S201302380,2013,FA2017,18,15,3.4,3.14
S201302380,2013,SP2018,18,18,3.36,3.29
S201302380,2013,FA2018,15,15,3.33,3.34
S201302380,2013,SP2019,12,15,3.15,3.03
S201302391,2013,FA2015,15,15,3.17,3.08
S201302391,2013,SP2016,12,18,3.38,3.3
S201302391,2013,FA2016,15,12,3.28,3.2
S201302391,2013,SP2017,15,15,3.28,3.4
S201302392,2013,FA2015,15,15,3.03,3.08
S201302392,2013,SP2016,15,15,3.01,2.99
S201302392,2013,FA2016,15,15,3.08,3.15
S201302392,2013,SP2017,15,12,2.94,3.03
S201302394,2013,FA2015,12,15,3.71,3.8
S201302394,2013,SP2016,15,15,3.68,3.79
S201302394,2013,FA2016,15,15,4,3.85
S201302394,2013,SP2017,15,15,3.51,3.86
S201302395,2013,FA2015,15,15,3.44,3.58
S201302395,2013,SP2016,15,15,3.3,3.5
S201302395,2013,FA2016,15,15,3.36,3.43
S201302395,2013,SP2017,15,15,2.87,3.48
S201302396,2013,FA2015,15,15,3.57,3.51
S201302396,2013,SP2016,15,12,3.68,3.41
S201302396,2013,FA2016,15,15,3.19,3.59
S201302396,2013,SP2017,12,15,3.3,3.58
S201302400,2013,FA2015,15,18,3.1,2.98
S201302400,2013,SP2016,18,15,3.36,3.08
S201302400,2013,FA2016,15,15,3.15,3.15
S201302400,2013,SP2017,15,12,2.77,3.15
S201302400,2013,FA2017,18,15,3.2,3.08
S201302400,2013,SP2018,15,15,3.01,3.38
S201302402,2013,FA2015,12,15,2.83,2.72
S201302402,2013,SP2016,12,18,2.81,2.87
S201302402,2013,FA2016,15,15,2.43,2.68
S201302402,2013,SP2017,12,15,2.95,2.75
S201302403,2013,FA2015,15,15,3.15,3.39
S201302403,2013,SP2016,15,15,3.54,3.26
S201302403,2013,FA2016,15,15,3.15,3.3
S201302403,2013,SP2017,18,12,3.11,3.32
S201302405,2013,FA2015,15,18,3.32,2.83
S201302405,2013,SP2016,12,18,3.02,2.95
S201302405,2013,FA2016,15,18,2.71,2.93
S201302405,2013,SP2017,15,15,3.02,2.99
S201302406,2013,FA2015,15,15,3.5,3.52
S201302406,2013,SP2016,15,15,3.6,3.7
S201302406,2013,FA2016,15,15,3.92,3.52
S201302406,2013,SP2017,18,12,3.63,3.75
S201302406,2013,FA2017,15,15,3.1,3.49
S201302406,2013,SP2018,15,15,3.45,3.46
S201302407,2013,FA2015,15,15,3.56,3.41
S201302407,2013,SP2016,15,12,3.61,3.41
S201302407,2013,FA2016,15,15,3.15,3.41
S201302407,2013,SP2017,18,15,3.45,3.28
S201302407,2013,FA2017,18,15,3.65,3.32
S201302407,2013,SP2018,18,12,3.61,3.35
S201302408,2013,FA2015,12,18,3.41,2.75
S201302408,2013,SP2016,18,15,3.11,3.11
S201302408,2013,FA2016,12,15,2.87,2.98
S201302408,2013,SP2017,15,15,3.18,2.93
S201302408,2013,FA2017,15,15,3.15,3.07
S201302408,2013,SP2018,18,12,3.03,2.95
S201302408,2013,FA2018,15,18,2.96,2.97
S201302408,2013,SP2019,15,15,3.05,2.87
S201302410,2013,FA2015,18,18,3.65,3.93
S201302410,2013,SP2016,15,15,3.8,3.76
S201302410,2013,FA2016,15,12,4,4
S201302410,2013,SP2017,18,15,3.8,3.84
S201302410,2013,FA2017,15,18,3.93,3.87
S201302410,2013,SP2018,15,15,3.73,4
S201302411,2013,FA2015,12,15,3.71,3.98
S201302411,2013,SP2016,18,15,4,3.93
S201302411,2013,FA2016,15,15,3.9,4
S201302411,2013,SP2017,12,15,3.83,4
S201302412,2013,FA2015,12,18,3.83,4
S201302412,2013,SP2016,15,18,3.87,3.9
S201302412,2013,FA2016,12,15,3.95,4
S201302412,2013,SP2017,15,15,4,4
S201302412,2013,FA2017,18,15,3.71,3.9
S201302412,2013,SP2018,15,15,4,3.95
S201302413,2013,FA2015,18,18,3.88,3.91
S201302413,2013,SP2016,15,15,4,4
S201302413,2013,FA2016,15,15,3.91,3.81
S201302413,2013,SP2017,18,15,3.66,3.92
S201302418,2013,FA2015,18,15,3.21,3.14
S201302418,2013,SP2016,15,15,3.1,3.12
S201302418,2013,FA2016,15,12,3.0,3.08
S201302418,2013,SP2017,15,15,2.95,3.03
S201302419,2013,FA2015,15,15,3.53,3.65
S201302419,2013,SP2016,15,12,3.95,3.78
S201302419,2013,FA2016,12,15,4,3.74
S201302419,2013,SP2017,18,12,4,3.74
S201302419,2013,FA2017,15,15,3.48,3.79
S201302419,2013,SP2018,12,15,3.68,3.84
S201302419,2013,FA2018,18,12,3.68,3.69
S201302419,2013,SP2019,15,15,3.9,3.74
S201302422,2013,FA2015,15,15,4,4
S201302422,2013,SP2016,18,15,3.87,4
S201302422,2013,FA2016,15,15,3.91,3.98
S201302422,2013,SP2017,15,15,4,3.89
S201302422,2013,FA2017,15,12,4,4
S201302422,2013,SP2018,15,12,3.9,4
S201302422,2013,FA2018,15,15,4,3.83
S201302422,2013,SP2019,12,15,3.98,4
S201302425,2013,FA2015,18,12,3.39,3.42
S201302425,2013,SP2016,18,15,3.59,3.38
S201302425,2013,FA2016,18,15,3.57,3.38
S201302425,2013,SP2017,15,15,3.29,3.58
S201302427,2013,FA2015,15,18,3.12,3.03
S201302427,2013,SP2016,18,15,3.27,2.99
S201302427,2013,FA2016,15,18,2.94,2.99
S201302427,2013,SP2017,18,15,2.91,2.77
S201302427,2013,FA2017,15,12,3.2,2.96
S201302427,2013,SP2018,15,15,2.94,2.91
S201302427,2013,FA2018,18,12,2.91,3.05
S201302427,2013,SP2019,15,15,2.86,2.93
S201302428,2013,FA2015,15,12,2.85,2.86
S201302428,2013,SP2016,15,18,2.53,2.67
S201302428,2013,FA2016,15,12,2.59,2.57
S201302428,2013,SP2017,15,15,2.74,2.55
S201302428,2013,FA2017,15,18,2.95,2.71
S201302428,2013,SP2018,18,15,2.62,2.71
S201302431,2013,FA2015,15,15,3.85,3.52
S201302431,2013,SP2016,15,18,3.75,3.48
S201302431,2013,FA2016,15,15,3.59,3.42
S201302431,2013,SP2017,15,15,3.63,3.5
S201302434,2013,FA2015,15,15,3.87,3.47
S201302434,2013,SP2016,15,15,3.67,3.61
S201302434,2013,FA2016,15,12,3.41,3.5
S201302434,2013,SP2017,18,12,3.77,3.39
S201302434,2013,FA2017,15,15,3.52,3.38
S201302434,2013,SP2018,15,12,3.6,3.53
S201302435,2013,FA2015,15,15,3.99,4.0
S201302435,2013,SP2016,18,15,4,4
S201302435,2013,FA2016,15,18,4,3.89
S201302435,2013,SP2017,12,15,4,4
S201302435,2013,FA2017,15,12,3.84,4
S201302435,2013,SP2018,15,15,4,4
S201302439,2013,FA2015,18,15,3.78,4
S201302439,2013,SP2016,15,12,3.99,4
S201302439,2013,FA2016,15,18,3.56,3.98
S201302439,2013,SP2017,15,18,3.86,3.84
S201302439,2013,FA2017,18,15,3.79,4
S201302439,2013,SP2018,15,12,3.74,4
S201302446,2013,FA2015,18,12,3.51,3.52
S201302446,2013,SP2016,12,12,3.45,3.3
S201302446,2013,FA2016,12,15,3.44,3.43
S201302446,2013,SP2017,18,18,3.42,3.63
S201302446,2013,FA2017,18,15,3.3,3.58
S201302446,2013,SP2018,15,15,3.45,3.33
S201302450,2013,FA2015,18,15,4,3.95
S201302450,2013,SP2016,12,15,3.61,4
S201302450,2013,FA2016,15,12,4,4
S201302450,2013,SP2017,15,18,3.93,4
S201302450,2013,FA2017,15,15,4,4
S201302450,2013,SP2018,12,18,3.99,4
S201302460,2013,FA2015,15,12,4,4
S201302460,2013,SP2016,15,15,3.89,4
S201302460,2013,FA2016,12,15,3.6,4
S201302460,2013,SP2017,18,12,3.88,3.94
S201302466,2013,FA2015,18,15,2.67,2.98
S201302466,2013,SP2016,15,12,2.98,2.95
S201302466,2013,FA2016,15,12,3.01,3.16
S201302466,2013,SP2017,15,15,2.79,3.01
S201302466,2013,FA2017,15,18,2.74,2.83
S201302466,2013,SP2018,15,15,2.75,2.93
S201302466,2013,FA2018,12,15,2.96,2.81
S201302466,2013,SP2019,15,15,2.88,2.71
S201302468,2013,FA2015,12,18,3.4,3.39
S201302468,2013,SP2016,15,15,3.33,3.18
S201302468,2013,FA2016,12,15,3.2,3.36
S201302468,2013,SP2017,12,15,3.29,3.22
S201302473,2013,FA2015,15,18,3.2,3.3
S201302473,2013,SP2016,18,15,3.75,3.12
S201302473,2013,FA2016,18,15,3.33,3.44
S201302473,2013,SP2017,15,18,3.48,3.36
S201302475,2013,FA2015,15,15,3.41,3.66
S201302475,2013,SP2016,18,12,3.94,3.83
S201302475,2013,FA2016,15,18,4,3.86
S201302475,2013,SP2017,15,18,3.4,3.74
S201302478,2013,FA2015,15,12,3.93,4.0
S201302478,2013,SP2016,18,18,4,3.98
S201302478,2013,FA2016,12,18,3.87,3.97
S201302478,2013,SP2017,15,15,3.88,4
S201302478,2013,FA2017,15,15,4,3.92
S201302478,2013,SP2018,15,15,3.7,3.89
S201302479,2013,FA2015,15,12,3.29,3.66
S201302479,2013,SP2016,18,15,3.37,3.56
S201302479,2013,FA2016,15,12,3.71,3.49
S201302479,2013,SP2017,15,18,3.45,3.68
S201302480,2013,FA2015,18,15,4,3.73
S201302480,2013,SP2016,15,15,3.62,3.86
S201302480,2013,FA2016,15,15,3.44,3.76
S201302480,2013,SP2017,15,15,3.74,3.88
S201302487,2013,FA2015,15,15,3.69,3.69
S201302487,2013,SP2016,12,12,3.65,3.63
S201302487,2013,FA2016,15,15,3.73,3.77
S201302487,2013,SP2017,15,15,3.56,3.5
S201302487,2013,FA2017,15,18,3.69,3.61
S201302487,2013,SP2018,15,18,3.43,3.79
S201302488,2013,FA2015,18,15,4,3.81
S201302488,2013,SP2016,15,15,3.95,4
S201302488,2013,FA2016,15,15,3.68,3.9
S201302488,2013,SP2017,15,12,3.81,4
S201302490,2013,FA2015,15,15,3.27,3.23
S201302490,2013,SP2016,15,15,3.08,3.19
S201302490,2013,FA2016,18,15,3.03,3.25
S201302490,2013,SP2017,12,18,3.3,3.05
S201302491,2013,FA2015,12,12,3.73,3.56
S201302491,2013,SP2016,12,18,3.81,3.58
S201302491,2013,FA2016,15,15,3.36,3.57
S201302491,2013,SP2017,15,15,3.74,3.56
S201302493,2013,FA2015,15,12,2.95,3.09
S201302493,2013,SP2016,15,15,3.15,2.91
S201302493,2013,FA2016,18,15,3.11,3.07
S201302493,2013,SP2017,15,12,2.88,3.18
S201302493,2013,FA2017,15,18,2.85,3.0
S201302493,2013,SP2018,15,15,2.92,3.02
S201302498,2013,FA2015,15,12,3.99,4
S201302498,2013,SP2016,15,15,3.93,3.97
S201302498,2013,FA2016,15,15,3.91,3.94
S201302498,2013,SP2017,15,15,4,3.9
S201302498,2013,FA2017,18,15,4,4
S201302498,2013,SP2018,15,18,3.68,4.0
S201302499,2013,FA2015,12,18,3.34,3.59
S201302499,2013,SP2016,12,12,3.86,3.45
S201302499,2013,FA2016,15,12,3.46,3.68
S201302499,2013,SP2017,15,18,3.31,3.6
S201302499,2013,FA2017,15,15,3.54,3.76
S201302499,2013,SP2018,18,15,3.45,3.66
S201302499,2013,FA2018,15,15,3.3,3.83
S201302499,2013,SP2019,15,18,3.98,3.55
S201302503,2013,FA2015,12,15,3.99,3.8
S201302503,2013,SP2016,18,18,4,3.98
S201302503,2013,FA2016,15,15,4,3.97
S201302503,2013,SP2017,18,18,4,3.97
S201302508,2013,FA2015,15,15,3.36,3.25
S201302508,2013,SP2016,15,15,3.35,3.14
S201302508,2013,FA2016,15,15,3.27,3.26
S201302508,2013,SP2017,15,12,3.26,3.37
S201302509,2013,FA2015,18,18,3.1,2.89
S201302509,2013,SP2016,15,15,3.05,2.94
S201302509,2013,FA2016,18,15,3.12,3.07
S201302509,2013,SP2017,15,15,2.73,2.88
S201302509,2013,FA2017,15,18,2.98,2.82
S201302509,2013,SP2018,15,15,2.79,2.75
S201302512,2013,FA2015,15,12,3.75,3.74
S201302512,2013,SP2016,15,15,3.8,3.83
S201302512,2013,FA2016,15,15,3.95,3.7
S201302512,2013,SP2017,15,15,3.67,3.79
S201302512,2013,FA2017,12,15,3.92,3.84
S201302512,2013,SP2018,12,15,3.8,3.91
S201302512,2013,FA2018,15,15,3.73,3.66
S201302512,2013,SP2019,15,15,3.6,3.78
S201302513,2013,FA2015,18,15,3.06,2.9
S201302513,2013,SP2016,18,15,2.99,3.0
S201302513,2013,FA2016,15,18,2.85,3.01
S201302513,2013,SP2017,15,15,3.35,2.98
S201302516,2013,FA2015,15,15,3.7,3.63
S201302516,2013,SP2016,15,15,3.71,3.72
S201302516,2013,FA2016,15,15,3.24,3.95
S201302516,2013,SP2017,15,15,3.67,3.65
S201302517,2013,FA2015,18,18,3.72,3.74
S201302517,2013,SP2016,15,15,3.7,3.48
S201302517,2013,FA2016,12,15,3.5,3.85
S201302517,2013,SP2017,12,15,3.48,3.58
S201302522,2013,FA2015,15,15,4,3.86
S201302522,2013,SP2016,18,15,3.57,3.89
S201302522,2013,FA2016,18,18,3.7,3.84
S201302522,2013,SP2017,12,18,3.88,3.92
S201302524,2013,FA2015,15,15,3.22,2.95
S201302524,2013,SP2016,15,12,2.9,3.03
S201302524,2013,FA2016,15,12,2.73,2.96
S201302524,2013,SP2017,15,15,3.3,2.96
S201302524,2013,FA2017,15,15,3.15,2.9
S201302524,2013,SP2018,12,15,2.81,2.95
S201302538,2013,FA2015,15,15,2.53,2.3
S201302538,2013,SP2016,18,18,2.3,2.21
S201302538,2013,FA2016,15,12,2.28,2.43
S201302538,2013,SP2017,15,18,2.24,2.35
S201302538,2013,FA2017,15,18,2.27,2.24
S201302538,2013,SP2018,15,15,2.51,2.14
S201302540,2013,FA2015,18,12,3.79,3.77
S201302540,2013,SP2016,18,12,3.47,3.9
S201302540,2013,FA2016,15,15,3.88,3.68
S201302540,2013,SP2017,15,12,3.36,3.88
S201302542,2013,FA2015,15,15,3.26,3.32
S201302542,2013,SP2016,18,12,2.63,3.23
S201302542,2013,FA2016,15,12,3.01,3.09
S201302542,2013,SP2017,12,12,2.57,3.16
S201302542,2013,FA2017,15,12,3.16,3.21
S201302542,2013,SP2018,15,15,3.5,3.13
S201302546,2013,FA2015,15,15,3.61,3.53
S201302546,2013,SP2016,18,15,3.29,3.57
S201302546,2013,FA2016,15,15,3.33,3.46
S201302546,2013,SP2017,12,12,3.5,3.51
S201302546,2013,FA2017,15,15,3.64,3.46
S201302546,2013,SP2018,15,15,3.56,3.59
S201302546,2013,FA2018,15,12,3.81,3.76
S201302546,2013,SP2019,12,18,3.33,3.52
S201302548,2013,FA2015,15,12,3.57,3.78
S201302548,2013,SP2016,12,18,4,3.7
S201302548,2013,FA2016,12,12,3.8,3.84
S201302548,2013,SP2017,12,15,3.8,3.75
S201302552,2013,FA2015,15,15,3.65,3.94
S201302552,2013,SP2016,18,15,3.7,3.9
S201302552,2013,FA2016,18,15,3.79,3.85
S201302552,2013,SP2017,18,15,3.79,3.78
S201302552,2013,FA2017,15,15,3.86,3.7
S201302552,2013,SP2018,15,15,4,3.82
S201302562,2013,FA2015,15,12,3.64,3.42
S201302562,2013,SP2016,18,15,3.37,3.4
S201302562,2013,FA2016,18,12,3.69,3.51
S201302562,2013,SP2017,12,12,3.38,3.43
S201302570,2013,FA2015,15,15,2.9,2.86
S201302570,2013,SP2016,15,15,2.76,2.99
S201302570,2013,FA2016,15,12,3.0,2.91
S201302570,2013,SP2017,12,15,3.13,3.13
S201302570,2013,FA2017,15,15,2.83,2.88
S201302570,2013,SP2018,15,12,3.16,2.92
S201302573,2013,FA2015,12,15,3.91,4
S201302573,2013,SP2016,18,15,3.78,4
S201302573,2013,FA2016,15,15,4,4
S201302573,2013,SP2017,15,15,3.94,3.98
S201302581,2013,FA2015,18,15,3.06,3.05
S201302581,2013,SP2016,15,15,3.17,3.45
S201302581,2013,FA2016,12,15,3.17,3.29
S201302581,2013,SP2017,15,15,3.42,3.36
S201302581,2013,FA2017,15,15,3.6,3.31
S201302581,2013,SP2018,18,15,3.27,3.37
S201302582,2013,FA2015,15,12,3.71,3.84
S201302582,2013,SP2016,12,15,3.91,3.77
S201302582,2013,FA2016,15,12,3.7,3.82
S201302582,2013,SP2017,15,12,3.82,3.82
S201302586,2013,FA2015,18,15,2.92,2.85
S201302586,2013,SP2016,15,12,2.89,2.85
S201302586,2013,FA2016,12,15,2.87,2.88
S201302586,2013,SP2017,15,18,3.17,2.89
S201302594,2013,FA2015,12,15,2.99,3.17
S201302594,2013,SP2016,18,18,2.89,3.0
S201302594,2013,FA2016,15,12,2.78,3.23
S201302594,2013,SP2017,15,15,2.93,3.13
S201302597,2013,FA2015,15,15,2.63,3.04
S201302597,2013,SP2016,15,15,3.17,3.14
S201302597,2013,FA2016,12,15,2.69,2.96
S201302597,2013,SP2017,15,12,3.09,2.89
S201302597,2013,FA2017,15,12,3.24,3.02
S201302597,2013,SP2018,18,15,2.85,3.15
S201302599,2013,FA2015,15,12,3.44,3.71
S201302599,2013,SP2016,18,15,3.7,3.68
S201302599,2013,FA2016,15,12,3.38,3.68
S201302599,2013,SP2017,15,15,3.68,3.76
S201302601,2013,FA2015,18,15,3.46,3.59
S201302601,2013,SP2016,12,15,3.74,3.52
S201302601,2013,FA2016,18,12,3.48,3.53
S201302601,2013,SP2017,15,15,3.3,3.57
S201302601,2013,FA2017,15,18,3.7,3.35
S201302601,2013,SP2018,12,15,3.57,3.61
S201302607,2013,FA2015,15,15,3.25,3.02
S201302607,2013,SP2016,12,15,3.34,3.34
S201302607,2013,FA2016,15,15,3.13,3.2
S201302607,2013,SP2017,18,18,3.17,3.13
S201302608,2013,FA2015,18,12,3.53,3.9
S201302608,2013,SP2016,18,15,3.61,3.82
S201302608,2013,FA2016,15,12,4,4
S201302608,2013,SP2017,18,18,4,4
S201302610,2013,FA2015,15,15,4,3.77
S201302610,2013,SP2016,15,15,3.98,3.87
S201302610,2013,FA2016,15,18,3.99,3.69
S201302610,2013,SP2017,18,15,4,3.69
S201302610,2013,FA2017,18,12,3.67,3.77
S201302610,2013,SP2018,15,12,3.73,3.82
S201302611,2013,FA2015,15,15,3.34,3.6
S201302611,2013,SP2016,18,15,3.34,3.53
S201302611,2013,FA2016,15,15,3.63,3.41
S201302611,2013,SP2017,15,15,3.25,3.45
S201302611,2013,FA2017,15,15,3.63,3.49
S201302611,2013,SP2018,15,15,3.26,3.62
S201302613,2013,FA2015,15,15,3.28,3.24
S201302613,2013,SP2016,15,15,3.31,3.17
S201302613,2013,FA2016,15,15,3.0,3.41
S201302613,2013,SP2017,18,15,3.39,3.17
S201302613,2013,FA2017,18,18,3.39,3.28
S201302613,2013,SP2018,15,15,3.62,3.12
S201302615,2013,FA2015,12,12,3.09,3.08
S201302615,2013,SP2016,15,15,2.91,2.85
S201302615,2013,FA2016,15,15,2.54,2.82
S201302615,2013,SP2017,12,15,3.11,2.91
S201302615,2013,FA2017,15,15,2.89,2.83
S201302615,2013,SP2018,15,15,3.09,2.96
S201302615,2013,FA2018,15,15,2.75,2.91
S201302615,2013,SP2019,15,15,2.67,2.81
S201302618,2013,FA2015,15,18,4,3.71
S201302618,2013,SP2016,15,15,3.81,3.59
S201302618,2013,FA2016,15,15,3.6,3.79
S201302618,2013,SP2017,15,18,3.58,3.73
S201302627,2013,FA2015,15,15,3.47,3.62
S201302627,2013,SP2016,15,18,3.44,3.56
S201302627,2013,FA2016,18,18,3.58,3.69
S201302627,2013,SP2017,15,15,3.31,3.79
S201302628,2013,FA2015,18,12,3.64,3.98
S201302628,2013,SP2016,15,15,4,3.87
S201302628,2013,FA2016,15,12,3.86,3.99
S201302628,2013,SP2017,12,15,3.95,3.86
S201302630,2013,FA2015,15,18,3.64,2.92
S201302630,2013,SP2016,15,15,2.9,2.94
S201302630,2013,FA2016,15,15,2.85,2.81
S201302630,2013,SP2017,12,15,2.86,2.78
S201302630,2013,FA2017,15,18,2.86,2.81
S201302630,2013,SP2018,12,18,2.85,3.02
S201302631,2013,FA2015,15,12,3.63,3.6
S201302631,2013,SP2016,15,15,3.25,3.68
S201302631,2013,FA2016,15,12,3.62,3.54
S201302631,2013,SP2017,18,18,3.27,3.68
S201302638,2013,FA2015,18,12,3.65,3.77
S201302638,2013,SP2016,18,12,3.86,3.71
S201302638,2013,FA2016,18,15,3.88,3.58
S201302638,2013,SP2017,15,15,3.78,3.75
S201302638,2013,FA2017,15,12,3.75,3.7
S201302638,2013,SP2018,15,15,3.56,3.62
S201302641,2013,FA2015,12,12,3.74,3.53
S201302641,2013,SP2016,15,15,3.83,3.67
S201302641,2013,FA2016,18,12,3.62,3.66
S201302641,2013,SP2017,12,15,3.56,3.73
S201302641,2013,FA2017,15,18,3.43,3.71
S201302641,2013,SP2018,15,15,3.45,3.62
S201302641,2013,FA2018,18,15,3.8,3.71
S201302641,2013,SP2019,12,15,3.57,3.7
S201302645,2013,FA2015,15,15,3.97,3.65
S201302645,2013,SP2016,15,15,3.47,3.65
S201302645,2013,FA2016,18,18,3.62,3.73
S201302645,2013,SP2017,15,15,4,3.74
S201302645,2013,FA2017,15,15,3.46,3.85
S201302645,2013,SP2018,15,12,4,3.62
S201302646,2013,FA2015,15,15,3.42,3.57
S201302646,2013,SP2016,12,15,3.38,3.36
S201302646,2013,FA2016,15,15,3.63,3.61
S201302646,2013,SP2017,15,15,3.98,3.39
S201302646,2013,FA2017,12,15,3.76,3.59
S201302646,2013,SP2018,18,12,3.75,3.5
S201302647,2013,FA2015,15,15,2.88,2.7
S201302647,2013,SP2016,15,15,2.55,2.61
S201302647,2013,FA2016,15,15,2.34,2.62
S201302647,2013,SP2017,15,18,2.6,2.69
S201302649,2013,FA2015,18,15,3.93,3.95
S201302649,2013,SP2016,15,15,3.74,3.89
S201302649,2013,FA2016,15,18,4,4
S201302649,2013,SP2017,15,12,4,3.85
S201302649,2013,FA2017,15,15,3.79,3.94
S201302649,2013,SP2018,15,15,3.78,4
S201302650,2013,FA2015,15,18,3.72,3.82
S201302650,2013,SP2016,15,15,3.69,3.83
S201302650,2013,FA2016,12,18,3.66,3.78
S201302650,2013,SP2017,12,12,3.33,3.84
S201302650,2013,FA2017,15,15,3.85,3.78
S201302650,2013,SP2018,15,18,3.83,3.69
S201302650,2013,FA2018,18,15,3.18,3.82
S201302650,2013,SP2019,18,18,3.41,3.74
S201302653,2013,FA2015,15,15,3.65,3.97
S201302653,2013,SP2016,18,18,3.65,3.9
S201302653,2013,FA2016,15,15,3.76,3.74
S201302653,2013,SP2017,15,15,3.54,3.9
S201302653,2013,FA2017,15,15,3.94,3.81
S201302653,2013,SP2018,12,18,3.74,3.87
S201302653,2013,FA2018,15,15,3.76,3.95
S201302653,2013,SP2019,15,15,3.73,4
S201302656,2013,FA2015,15,18,3.41,3.53
S201302656,2013,SP2016,15,18,3.07,3.36
S201302656,2013,FA2016,15,15,4,3.15
S201302656,2013,SP2017,18,15,3.28,3.18
S201302656,2013,FA2017,15,18,3.21,3.49
S201302656,2013,SP2018,12,18,3.16,3.35
S201302660,2013,FA2015,15,12,4,3.99
S201302660,2013,SP2016,15,15,3.83,4
S201302660,2013,FA2016,12,15,4,4
S201302660,2013,SP2017,15,15,4,3.88
S201302661,2013,FA2015,18,15,3.55,3.68
S201302661,2013,SP2016,15,15,3.21,3.4
S201302661,2013,FA2016,15,12,3.61,3.57
S201302661,2013,SP2017,12,15,3.59,3.61
S201302661,2013,FA2017,15,18,3.74,3.55
S201302661,2013,SP2018,12,18,3.46,3.86
S201302663,2013,FA2015,12,18,3.2,3.2
S201302663,2013,SP2016,15,15,3.5,3.33
S201302663,2013,FA2016,15,18,3.2,3.37
S201302663,2013,SP2017,12,18,3.58,3.27
S201302665,2013,FA2015,15,15,3.49,3.73
S201302665,2013,SP2016,18,18,3.2,3.37
S201302665,2013,FA2016,15,15,3.66,3.57
S201302665,2013,SP2017,15,15,3.83,3.67
S201302666,2013,FA2015,18,18,3.54,3.44
S201302666,2013,SP2016,15,15,3.4,3.51
S201302666,2013,FA2016,15,15,3.68,3.5
S201302666,2013,SP2017,12,18,3.41,3.26
S201302666,2013,FA2017,18,15,3.14,3.4
S201302666,2013,SP2018,15,12,3.54,3.27
S201302666,2013,FA2018,12,18,3.5,3.43
S201302666,2013,SP2019,12,15,3.21,3.46
S201302668,2013,FA2015,15,15,3.34,3.31
S201302668,2013,SP2016,18,18,3.04,3.15
S201302668,2013,FA2016,18,18,3.43,3.14
S201302668,2013,SP2017,18,15,3.29,3.23
S201302671,2013,FA2015,15,15,3.84,3.98
S201302671,2013,SP2016,15,15,3.78,4
S201302671,2013,FA2016,18,15,4,4
S201302671,2013,SP2017,18,15,4,3.93
S201302671,2013,FA2017,15,18,4.0,3.96
S201302671,2013,SP2018,18,15,3.53,3.82
S201302676,2013,FA2015,15,12,3.81,3.9
S201302676,2013,SP2016,15,15,3.44,3.84
S201302676,2013,FA2016,18,15,4,3.84
S201302676,2013,SP2017,18,18,3.74,3.98
S201302676,2013,FA2017,15,15,4,3.87
