graduate_id,institution_id,cohort_year,field_of_study,cum_gpa,first_gen,rural_origin
G2018003037,U01,2019,STEM,3.189,0,1
G2018003038,U04,2019,HLT,3.493,0,1
G2018003041,U01,2019,SOC,3.573,1,1
G2018003046,U08,2019,HUM,3.04,0,0
G2018003050,U05,2019,SOC,3.108,0,0
G2018003053,U02,2019,BUS,3.287,1,1
G2018003055,U07,2019,BUS,3.269,0,0
G2018003063,U04,2019,BUS,2.794,0,0
G2018003068,U06,2019,SOC,2.4,1,0
G2018003070,U02,2019,SOC,2.651,0,0
G2018003079,U05,2019,SOC,2.891,0,0
G2018003085,U05,2019,STEM,3.018,0,0
G2018003086,U05,2019,STEM,2.705,0,0
G2018003089,U06,2019,SOC,2.438,0,0
G2018003094,U03,2019,BUS,2.897,0,1
G2018003104,U01,2019,STEM,4.0,0,0
G2018003106,U06,2019,HUM,2.8,1,1
G2018003109,U06,2019,HLT,3.336,1,1
G2018003112,U05,2019,SOC,2.961,1,0
G2018003114,U03,2019,BUS,3.608,0,0
G2018003116,U06,2019,SOC,3.649,0,0
G2018003130,U06,2019,SOC,3.574,1,1
G2018003140,U07,2019,HLT,2.571,0,0
G2018003142,U04,2019,EDU,3.153,1,1
G2018003154,U06,2019,BUS,2.866,0,0
G2018003159,U06,2019,SOC,3.152,0,0
G2018003164,U06,2019,HLT,3.332,1,0
G2018003174,U05,2019,SOC,2.736,0,0
G2018003175,U06,2019,HLT,3.547,0,1
G2018003184,U08,2019,BUS,3.097,0,0
G2018003188,U08,2019,SOC,3.209,1,1
G2018003190,U05,2019,SOC,3.045,0,0
G2018003193,U03,2019,BUS,2.965,1,0
G2018003201,U07,2019,HUM,2.995,0,0
G2018003209,U03,2019,HUM,3.385,1,0
G2018003214,U01,2019,SOC,2.727,1,1
G2018003215,U04,2019,EDU,2.619,0,0
G2018003222,U03,2019,STEM,3.921,0,0
G2018003223,U08,2019,BUS,3.063,0,0
G2018003229,U05,2019,HLT,3.179,1,0
G2018003230,U04,2019,STEM,3.068,0,0
G2018003235,U01,2019,BUS,2.565,0,0
G2018003252,U07,2019,SOC,3.613,0,1
G2018003256,U06,2019,EDU,3.341,0,0
G2018003259,U01,2019,HLT,2.668,0,0
G2018003262,U03,2019,EDU,2.983,0,0
G2018003273,U01,2019,STEM,2.563,0,0
G2018003276,U07,2019,STEM,3.121,0,0
G2018003277,U06,2019,STEM,2.933,0,0
G2018003278,U04,2019,HUM,2.736,0,0
G2018003284,U02,2019,STEM,3.058,0,0
G2018003298,U03,2019,BUS,2.698,1,0
G2018003302,U08,2019,HLT,3.433,1,0
G2018003305,U02,2019,SOC,3.742,0,0
G2018003307,U01,2019,HUM,3.039,0,0
G2018003312,U03,2019,HLT,2.853,1,1
G2018003315,U07,2019,HLT,3.458,1,1
G2018003317,U01,2019,STEM,3.658,0,0
G2018003320,U06,2019,SOC,2.316,0,0
G2018003325,U07,2019,BUS,3.42,0,0
G2018003338,U08,2019,HUM,2.562,0,0
G2018003339,U02,2019,HLT,2.687,0,0
G2018003342,U07,2019,HLT,2.656,0,0
G2018003343,U02,2019,SOC,3.174,0,0
G2018003348,U07,2019,SOC,3.071,1,0
G2018003357,U02,2019,EDU,3.09,0,0
G2018003358,U06,2019,HUM,3.118,0,0
G2018003366,U06,2019,BUS,2.158,0,0
G2018003368,U02,2019,HLT,2.409,0,1
G2018003382,U02,2019,EDU,2.94,0,0
G2018003383,U01,2019,STEM,2.949,0,1
G2018003384,U07,2019,SOC,2.869,0,1
G2018003385,U03,2019,BUS,3.424,0,0
G2018003388,U08,2019,STEM,3.576,0,0
G2018003403,U04,2019,SOC,2.952,0,0
G2018003407,U03,2019,EDU,3.148,0,0
G2018003408,U02,2019,BUS,2.645,1,0
G2018003414,U03,2019,BUS,2.68,0,0
G2018003415,U08,2019,STEM,4.0,0,0
G2018003417,U06,2019,HLT,2.89,1,0
G2018003419,U07,2019,HUM,2.97,0,0
G2018003421,U07,2019,HLT,3.337,0,0
G2018003424,U08,2019,BUS,2.735,0,1
G2018003425,U06,2019,HLT,2.361,0,0
G2018003429,U04,2019,STEM,4.0,0,0
G2018003446,U04,2019,SOC,3.092,1,1
G2018003447,U07,2019,STEM,2.534,0,1
G2018003450,U04,2019,HLT,3.287,0,0
G2018003456,U02,2019,SOC,3.474,0,1
G2018003459,U06,2019,BUS,2.375,0,0
G2018003471,U06,2019,HUM,2.834,0,0
G2018003473,U01,2019,STEM,3.476,1,0
G2018003479,U05,2019,STEM,3.084,0,0
G2018003483,U02,2019,BUS,2.476,0,1
G2018003484,U06,2019,BUS,3.778,0,0
G2018003493,U05,2019,STEM,3.633,0,0
G2018003494,U05,2019,STEM,2.904,1,1
G2018003503,U04,2019,HLT,2.224,1,1
G2018003504,U08,2019,EDU,2.369,0,0
G2018003509,U02,2019,HUM,3.204,0,0
G2018003511,U05,2019,BUS,3.543,0,0
G2018003512,U06,2019,HUM,2.937,1,0
G2018003517,U02,2019,SOC,3.18,1,0
G2018003523,U01,2019,STEM,2.19,0,0
G2018003526,U04,2019,STEM,3.109,0,0
G2018003528,U03,2019,SOC,2.799,0,0
G2018003529,U07,2019,STEM,3.565,0,0
G2018003546,U04,2019,SOC,3.199,0,0
G2018003566,U03,2019,STEM,3.618,0,0
G2018003570,U03,2019,BUS,2.854,0,0
G2018003575,U03,2019,BUS,3.616,0,0
G2018003579,U03,2019,STEM,3.295,0,1
G2018003580,U08,2019,HUM,3.771,1,0
G2018003582,U04,2019,BUS,2.447,1,0
G2018003583,U01,2019,BUS,2.659,0,1
G2018003584,U03,2019,HLT,3.057,0,0
G2018003586,U05,2019,BUS,2.227,0,0
G2018003591,U04,2019,SOC,2.287,1,0
G2018003592,U02,2019,SOC,2.824,0,0
G2018003596,U01,2019,STEM,3.554,0,0
G2018003608,U03,2019,BUS,3.103,0,0
G2018003622,U08,2019,HUM,2.913,0,1
G2018003629,U08,2019,STEM,2.75,0,0
G2018003632,U05,2019,HUM,2.996,0,0
G2018003639,U08,2019,BUS,2.887,0,0
G2018003641,U07,2019,SOC,2.755,0,0
G2018003646,U01,2019,STEM,3.03,0,0
G2018003651,U07,2019,EDU,2.683,0,0
G2018003652,U08,2019,SOC,2.727,0,1
G2018003661,U02,2019,SOC,2.507,0,0
G2018003676,U01,2019,BUS,3.102,0,0
G2018003679,U05,2019,STEM,3.493,0,0
G2018003681,U06,2019,STEM,2.819,0,0
G2018003688,U03,2019,HUM,2.208,0,1
G2018003692,U02,2019,STEM,3.033,0,0
G2018003693,U01,2019,SOC,3.227,1,0
G2018003696,U05,2019,SOC,3.412,0,0
G2018003697,U01,2019,HUM,2.904,1,0
G2018003698,U04,2019,SOC,2.891,1,1
G2018003710,U07,2019,EDU,3.463,0,0
G2018003712,U03,2019,SOC,3.097,1,0
G2018003724,U08,2019,STEM,3.125,0,0
G2018003731,U08,2019,STEM,2.449,0,0
G2018003734,U04,2019,EDU,3.698,0,1
G2018003739,U04,2019,BUS,2.633,1,0
G2018003750,U03,2019,BUS,2.876,0,1
G2018003752,U08,2019,HUM,3.5,1,0
G2018003755,U02,2019,HUM,3.157,0,0
G2018003756,U03,2019,BUS,3.268,0,0
G2018003757,U06,2019,SOC,3.536,0,0
G2018003759,U07,2019,STEM,3.136,0,0
G2018003760,U02,2019,HLT,3.452,0,0
G2018003764,U03,2019,STEM,3.134,1,0
G2018003767,U07,2019,HUM,3.314,0,0
G2018003797,U03,2019,SOC,2.992,0,0
G2018003799,U04,2019,STEM,3.221,0,1
G2018003801,U01,2019,STEM,2.596,0,0
G2018003807,U07,2019,HUM,2.245,1,1
G2018003815,U06,2019,STEM,2.988,0,0
G2018003827,U05,2019,STEM,3.563,0,1
G2018003831,U05,2019,STEM,3.757,0,0
G2018003834,U06,2019,HUM,3.792,0,1
G2018003836,U07,2019,STEM,3.346,1,0
G2018003837,U01,2019,EDU,2.257,0,0
G2018003838,U01,2019,SOC,2.837,0,0
G2018003839,U01,2019,BUS,3.185,0,0
G2018003841,U08,2019,STEM,2.837,1,0
G2018003850,U01,2019,BUS,2.852,0,0
G2018003862,U06,2019,BUS,3.36,0,0
G2018003865,U08,2019,SOC,3.11,0,0
G2018003868,U06,2019,STEM,2.678,1,1
G2018003870,U01,2019,EDU,3.349,0,0
G2018003880,U07,2019,EDU,3.327,1,0
G2018003886,U02,2019,SOC,3.581,0,0
G2018003894,U02,2019,STEM,2.422,1,0
G2018003897,U01,2019,BUS,2.889,0,0
G2018003898,U06,2019,HUM,2.996,1,0
G2018003900,U07,2019,SOC,3.194,1,1
G2018003905,U01,2019,STEM,3.008,0,0
G2018003906,U04,2019,HUM,3.228,0,1
G2018003912,U03,2019,HLT,2.394,0,0
G2018003919,U04,2019,BUS,3.055,1,0
G2018003923,U08,2019,SOC,3.526,0,0
G2018003933,U04,2019,EDU,3.704,1,0
G2018003934,U04,2019,EDU,3.168,0,0
G2018003943,U08,2019,STEM,2.856,0,1
G2018003949,U05,2019,HUM,2.892,1,1
G2018003955,U04,2019,STEM,2.576,1,0
G2018003959,U02,2019,STEM,3.374,0,0
G2018003961,U04,2019,STEM,3.008,0,0
G2018003962,U04,2019,EDU,2.863,0,0
G2018003963,U06,2019,HUM,2.852,0,0
G2018003981,U03,2019,STEM,3.064,1,0
G2018003992,U07,2019,STEM,2.82,0,0
G2018003993,U06,2019,BUS,2.714,0,0
G2018003999,U03,2019,STEM,2.437,0,1
G2018004002,U06,2019,HUM,3.233,0,0
G2018004007,U06,2019,SOC,2.866,0,0
G2018004017,U05,2019,HUM,3.058,0,0
G2018004028,U04,2019,SOC,2.525,0,0
G2018004031,U07,2019,STEM,3.046,0,1
G2018004033,U01,2019,EDU,2.811,0,1
G2018004039,U06,2019,HUM,2.612,1,0
G2018004040,U04,2019,STEM,2.559,0,0
G2018004045,U06,2019,BUS,3.613,0,0
G2018004058,U07,2019,STEM,3.2,1,0
G2018004063,U07,2019,EDU,3.539,0,0
G2018004070,U07,2019,STEM,2.853,0,0
G2018004071,U08,2019,EDU,2.666,0,0
G2018004072,U03,2019,SOC,3.237,0,0
G2018004080,U05,2019,STEM,3.237,0,0
G2018004081,U07,2019,SOC,2.314,1,1
G2018004096,U08,2019,HLT,4.0,0,0
G2018004102,U06,2019,STEM,3.068,0,1
G2018004104,U05,2019,SOC,2.938,1,1
G2018004131,U07,2019,HLT,3.858,1,0
G2018004132,U04,2019,EDU,2.9,0,0
G2018004133,U05,2019,STEM,3.334,1,1
G2018004135,U04,2019,STEM,2.646,0,0
G2018004140,U04,2019,STEM,3.801,1,1
G2018004152,U01,2019,SOC,3.326,0,0
G2018004153,U05,2019,BUS,2.89,1,1
G2018004157,U07,2019,BUS,3.065,1,0
G2018004158,U03,2019,EDU,2.536,0,0
G2018004159,U01,2019,SOC,3.315,0,0
G2018004162,U03,2019,SOC,2.768,0,0
G2018004167,U06,2019,STEM,3.303,0,0
G2018004172,U08,2019,HLT,3.249,0,1
G2018004175,U05,2019,STEM,3.035,0,1
G2018004180,U02,2019,HUM,2.721,1,0
G2018004183,U05,2019,STEM,2.538,0,0
G2018004184,U06,2019,BUS,2.455,1,0
G2018004185,U04,2019,SOC,3.205,1,0
G2018004187,U07,2019,SOC,3.211,0,0
G2018004199,U01,2019,BUS,2.697,1,1
G2018004204,U04,2019,HUM,2.677,0,0
G2018004208,U08,2019,SOC,2.821,0,1
G2018004219,U04,2019,HUM,3.552,0,0
G2018004230,U07,2019,SOC,3.009,0,1
G2018004242,U04,2019,STEM,3.28,0,0
G2018004253,U02,2019,HLT,3.654,0,0
G2018004256,U03,2019,STEM,3.535,0,1
G2018004262,U02,2019,STEM,3.202,0,0
G2018004264,U07,2019,STEM,3.455,0,1
G2018004268,U05,2019,SOC,2.825,1,0
G2018004275,U03,2019,STEM,2.341,0,1
G2018004276,U07,2019,BUS,3.179,0,0
G2018004288,U07,2019,STEM,2.9,0,1
G2018004290,U01,2019,STEM,3.478,0,1
G2018004294,U03,2019,STEM,2.819,0,0
G2018004298,U07,2019,STEM,2.967,0,0
G2018004300,U04,2019,BUS,3.308,0,0
G2018004303,U08,2019,BUS,3.347,1,0
G2018004310,U07,2019,STEM,2.971,1,0
G2018004318,U04,2019,STEM,3.058,0,0
G2018004325,U04,2019,BUS,2.738,0,0
G2018004330,U05,2019,BUS,3.34,0,1
G2018004333,U08,2019,SOC,2.968,0,0
G2018004339,U06,2019,BUS,3.757,0,0
G2018004342,U07,2019,HUM,3.007,1,0
G2018004364,U01,2019,HLT,3.455,0,1
G2018004369,U03,2019,SOC,2.949,0,0
G2018004377,U04,2019,SOC,3.044,0,0
G2018004382,U06,2019,BUS,2.97,1,1
G2018004385,U06,2019,STEM,2.963,0,1
G2018004391,U05,2019,STEM,2.687,0,0
G2018004395,U02,2019,EDU,3.222,0,0
G2018004397,U03,2019,BUS,3.656,0,0
G2018004402,U03,2019,HUM,3.496,0,0
G2018004407,U02,2019,EDU,2.736,0,1
G2018004411,U05,2019,HLT,2.406,0,0
G2018004414,U08,2019,HUM,2.919,1,0
G2018004418,U01,2019,EDU,3.568,1,0
G2018004425,U06,2019,HLT,2.63,0,0
G2018004428,U02,2019,EDU,2.675,0,1
G2018004432,U08,2019,BUS,3.063,0,1
G2018004435,U06,2019,STEM,2.534,0,0
G2018004445,U05,2019,BUS,3.195,0,0
G2018004451,U03,2019,STEM,2.678,0,0
G2018004452,U07,2019,BUS,2.334,0,1
G2018004460,U04,2019,HUM,2.665,1,0
G2018004462,U07,2019,STEM,2.846,0,0
G2018004465,U05,2019,HLT,3.325,1,1
G2018004470,U01,2019,BUS,2.795,0,1
G2018004471,U08,2019,BUS,3.604,0,0
G2018004477,U05,2019,BUS,3.153,0,0
G2018004479,U03,2019,EDU,2.97,0,0
G2018004481,U02,2019,SOC,2.951,0,0
G2018004488,U08,2019,BUS,2.714,0,0
G2018004489,U04,2019,BUS,2.744,0,0
G2018004493,U05,2019,EDU,2.752,0,0
G2018004497,U06,2019,STEM,3.489,0,0
G2018004498,U01,2019,STEM,2.801,1,1
G2018004504,U05,2019,BUS,2.729,0,0
G2018004507,U01,2019,STEM,4.0,0,0
G2018004508,U03,2019,SOC,2.616,0,0
G2018004517,U03,2019,HUM,3.383,1,0
G2018004554,U07,2019,STEM,3.842,0,0
G2018004557,U08,2019,BUS,3.196,0,0
G2018004560,U03,2019,SOC,2.23,0,1
G2018004578,U04,2019,BUS,2.78,0,1
G2018004585,U02,2019,STEM,2.795,1,0
G2018004586,U03,2019,EDU,2.608,0,0
G2018004587,U08,2019,BUS,4.0,0,0
G2018004590,U04,2019,SOC,2.869,0,0
G2018004602,U01,2019,SOC,3.276,1,0
G2018004615,U02,2019,STEM,3.044,1,0
G2018004622,U07,2019,STEM,2.579,0,1
G2018004628,U04,2019,HLT,3.703,0,0
G2018004629,U03,2019,BUS,3.124,0,0
G2018004632,U01,2019,HUM,2.828,1,1
G2018004646,U01,2019,STEM,2.972,0,0
G2018004652,U02,2019,STEM,2.962,1,1
G2018004659,U07,2019,BUS,3.233,0,1
G2018004661,U06,2019,HLT,2.62,1,0
G2018004669,U06,2019,STEM,2.79,1,1
G2018004672,U01,2019,STEM,2.971,0,0
G2018004676,U03,2019,STEM,2.802,0,0
G2018004678,U06,2019,STEM,3.105,0,1
G2018004684,U05,2019,BUS,2.847,0,0
G2018004694,U06,2019,EDU,3.205,0,1
G2018004695,U01,2019,HUM,3.313,0,0
G2018004699,U01,2019,STEM,2.56,0,0
G2018004706,U03,2019,STEM,3.096,1,0
G2018004727,U04,2019,STEM,3.108,0,0
G2018004730,U08,2019,STEM,3.474,0,1
G2018004745,U06,2019,HUM,2.456,0,0
G2018004746,U05,2019,STEM,3.203,1,0
G2018004750,U02,2019,STEM,3.127,0,0
G2018004755,U05,2019,STEM,2.825,1,0
G2018004756,U03,2019,SOC,3.077,1,0
G2018004757,U06,2019,HLT,3.36,0,0
G2018004759,U04,2019,BUS,3.49,0,0
G2018004762,U04,2019,STEM,3.374,0,1
G2018004771,U06,2019,HUM,2.91,1,1
G2018004774,U03,2019,HLT,2.903,0,1
G2018004776,U06,2019,BUS,3.108,0,0
G2018004781,U03,2019,SOC,3.424,0,0
G2018004785,U06,2019,BUS,3.073,0,0
G2018004789,U04,2019,STEM,3.237,0,0
G2018004790,U02,2019,HLT,3.328,1,0
G2018004795,U04,2019,STEM,3.367,0,1
G2018004811,U02,2019,STEM,2.76,0,0
G2018004812,U08,2019,HUM,2.81,0,0
G2018004815,U05,2019,HLT,2.434,1,0
G2018004825,U02,2019,BUS,3.654,0,0
G2018004834,U06,2019,SOC,3.45,0,0
G2018004836,U01,2019,BUS,3.648,0,0
G2018004854,U02,2019,STEM,3.651,0,1
G2018004858,U06,2019,SOC,3.154,1,0
G2018004860,U02,2019,HUM,2.852,0,0
G2018004863,U05,2019,BUS,3.461,1,0
G2018004871,U06,2019,STEM,2.452,1,0
G2018004875,U05,2019,STEM,3.975,0,0
G2018004896,U07,2019,HLT,3.82,0,1
G2018004908,U04,2019,HUM,3.179,0,0
G2018004911,U05,2019,HUM,3.467,0,0
G2018004917,U01,2019,STEM,3.426,0,0
G2018004924,U02,2019,BUS,3.545,0,0
G2018004929,U08,2019,BUS,3.249,0,0
G2018004931,U05,2019,STEM,2.616,1,0
G2018004934,U04,2019,BUS,3.111,0,0
G2018004939,U05,2019,SOC,2.542,0,0
G2018004948,U03,2019,STEM,3.106,0,0
G2018004957,U01,2019,STEM,3.508,0,1
G2018004961,U07,2019,HLT,3.772,0,0
G2018004967,U06,2019,HLT,2.946,1,1
G2018004968,U07,2019,BUS,2.818,0,0
G2018004972,U02,2019,BUS,2.93,0,1
G2018004973,U06,2019,EDU,3.691,0,1
G2018004986,U08,2019,HUM,2.682,1,1
G2018004997,U03,2019,STEM,3.432,0,0
G2018004999,U07,2019,BUS,3.281,0,0
G2018005008,U02,2019,EDU,3.168,0,0
G2018005014,U08,2019,SOC,3.184,1,0
G2018005025,U06,2019,SOC,2.26,0,1
G2018005038,U03,2019,STEM,3.61,0,0
G2018005040,U06,2019,STEM,3.479,0,0
G2018005043,U06,2019,STEM,3.478,0,0
G2018005044,U02,2019,EDU,2.531,0,0
G2018005046,U07,2019,STEM,2.457,0,0
G2018005067,U03,2019,HUM,3.057,0,0
G2018005078,U04,2019,STEM,3.981,1,0
G2018005081,U06,2019,STEM,2.632,0,0
G2018005105,U04,2019,SOC,2.857,0,1
G2018005114,U01,2019,SOC,2.934,0,0
G2018005117,U08,2019,HLT,2.256,0,0
G2018005120,U08,2019,HLT,2.437,0,0
G2018005123,U04,2019,SOC,2.492,0,1
G2018005125,U01,2019,BUS,2.874,1,0
G2018005126,U02,2019,SOC,2.231,0,0
G2018005128,U05,2019,SOC,3.22,0,0
G2018005135,U03,2019,HLT,2.296,0,0
G2018005136,U01,2019,STEM,3.386,0,0
G2018005138,U06,2019,SOC,3.858,0,1
G2018005139,U03,2019,EDU,2.604,0,0
G2018005144,U06,2019,EDU,3.052,0,1
G2018005145,U02,2019,BUS,3.11,0,0
G2018005152,U02,2019,STEM,3.159,1,1
G2018005154,U04,2019,BUS,2.926,0,1
G2018005165,U02,2019,BUS,2.461,0,0
G2018005166,U03,2019,STEM,2.985,0,0
G2018005168,U05,2019,STEM,3.477,0,0
G2018005171,U05,2019,HLT,3.183,0,0
G2018005176,U05,2019,SOC,3.037,0,0
G2018005179,U01,2019,BUS,3.574,1,1
G2018005204,U02,2019,STEM,3.101,1,0
G2018005205,U06,2019,STEM,2.948,1,0
G2018005209,U07,2019,STEM,3.259,0,1
G2018005210,U08,2019,STEM,3.478,0,0
G2018005211,U06,2019,HLT,2.636,0,0
G2018005212,U01,2019,SOC,2.72,1,0
G2018005213,U01,2019,STEM,2.251,0,0
G2018005215,U05,2019,EDU,3.369,0,0
G2018005222,U08,2019,STEM,2.376,0,0
G2018005225,U08,2019,EDU,2.683,1,0
G2018005232,U04,2019,STEM,2.994,0,0
G2018005243,U08,2019,BUS,3.271,0,0
G2018005253,U07,2019,STEM,3.431,0,0
G2018005259,U07,2019,STEM,3.154,0,1
G2018005267,U03,2019,STEM,3.297,0,1
G2018005269,U07,2019,HLT,2.47,1,0
G2018005278,U02,2019,HUM,3.439,0,1
G2018005286,U04,2019,STEM,3.422,0,0
G2018005292,U02,2019,BUS,2.798,0,0
G2018005297,U08,2019,STEM,3.504,0,0
G2018005307,U05,2019,BUS,2.64,0,0
G2018005310,U05,2019,STEM,3.319,0,1
G2018005312,U04,2019,EDU,2.128,1,0
G2018005314,U01,2019,SOC,3.514,1,0
G2018005322,U04,2019,STEM,3.305,0,0
G2018005330,U08,2019,EDU,3.057,0,0
G2018005334,U07,2019,SOC,3.551,1,0
G2018005335,U03,2019,STEM,2.604,0,0
G2018005338,U08,2019,STEM,3.066,0,0
G2018005340,U01,2019,BUS,3.356,1,1
G2018005342,U03,2019,SOC,3.548,0,1
G2018005349,U06,2019,SOC,3.097,1,0
G2018005354,U03,2019,STEM,3.067,0,0
G2018005357,U05,2019,SOC,2.46,1,0
G2018005365,U04,2019,SOC,2.894,0,0
G2018005371,U05,2019,HUM,3.63,0,0
G2018005374,U04,2019,HUM,2.831,0,0
G2018005387,U01,2019,BUS,3.502,1,0
G2018005388,U07,2019,SOC,2.916,0,1
G2018005390,U02,2019,STEM,2.384,0,1
G2018005396,U03,2019,BUS,2.637,0,0
G2018005399,U04,2019,BUS,3.473,0,1
G2018005401,U01,2019,HLT,2.863,0,1
G2018005410,U05,2019,HUM,2.585,1,1
G2018005415,U03,2019,HUM,3.396,0,0
G2018005416,U02,2019,HLT,3.334,1,0
G2018005421,U01,2019,SOC,2.984,0,1
G2018005427,U02,2019,BUS,3.421,1,0
G2018005428,U03,2019,BUS,2.291,1,0
G2018005431,U08,2019,SOC,2.526,0,0
G2018005433,U08,2019,STEM,2.701,1,0
G2018005441,U08,2019,HLT,2.628,1,0
G2018005445,U04,2019,SOC,2.954,1,0
G2018005452,U05,2019,EDU,3.164,1,0
G2018005453,U01,2019,STEM,2.89,0,0
G2018005456,U01,2019,SOC,3.208,0,0
G2018005457,U04,2019,BUS,2.807,0,0
G2018005464,U06,2019,SOC,3.377,1,0
G2018005467,U08,2019,BUS,3.286,1,0
G2018005476,U03,2019,BUS,2.849,0,0
G2018005479,U03,2019,STEM,1.866,0,1
G2018005481,U03,2019,STEM,2.844,0,0
G2018005485,U02,2019,BUS,2.161,0,0
G2018005497,U07,2019,STEM,3.36,0,0
G2018005499,U05,2019,HLT,3.466,1,0
G2018005501,U05,2019,STEM,3.634,0,0
G2018005505,U06,2019,STEM,3.07,1,0
G2018005513,U01,2019,SOC,3.67,0,0
G2018005516,U02,2019,SOC,3.283,0,0
G2018005518,U06,2019,STEM,3.573,1,1
G2018005523,U06,2019,BUS,2.919,0,1
G2018005525,U04,2019,HUM,3.224,0,0
G2018005532,U07,2019,SOC,3.268,1,0
G2018005534,U08,2019,BUS,3.487,1,0
G2018005537,U07,2019,BUS,2.517,0,0
G2018005547,U08,2019,STEM,3.054,1,0
G2018005555,U06,2019,BUS,2.504,0,0
G2018005562,U08,2019,HUM,3.679,0,0
G2018005566,U03,2019,BUS,2.656,0,0
G2018005569,U03,2019,STEM,2.96,0,0
G2018005570,U08,2019,STEM,3.014,0,0
G2018005574,U05,2019,BUS,3.062,0,0
G2018005576,U08,2019,STEM,2.927,0,0
G2018005582,U08,2019,HLT,2.857,0,0
G2018005589,U08,2019,HUM,2.859,0,0
G2018005601,U06,2019,STEM,2.57,0,0
G2018005620,U01,2019,STEM,3.199,1,0
G2018005625,U03,2019,SOC,3.13,0,1
G2018005626,U03,2019,HUM,2.964,0,0
G2018005629,U06,2019,STEM,2.806,0,0
G2018005648,U07,2019,STEM,3.587,0,0
G2018005649,U04,2019,SOC,3.529,0,0
G2018005656,U06,2019,SOC,2.794,1,0
G2018005659,U03,2019,STEM,2.138,0,1
G2018005662,U03,2019,SOC,2.567,1,0
G2018005667,U05,2019,STEM,3.21,1,0
G2018005680,U08,2019,SOC,3.139,0,0
G2018005683,U02,2019,SOC,3.267,1,1
G2018005687,U03,2019,BUS,3.491,0,0
G2018005692,U08,2019,BUS,3.533,0,0
G2018005693,U04,2019,HUM,2.514,0,0
G2018005695,U07,2019,STEM,3.355,0,1
G2018005698,U01,2019,BUS,3.157,0,1
G2018005707,U02,2019,STEM,2.779,1,0
G2018005723,U02,2019,STEM,3.217,0,1
G2018005729,U06,2019,SOC,2.704,0,1
G2018005734,U03,2019,HUM,2.673,0,0
G2018005739,U04,2019,SOC,2.22,1,0
G2018005741,U03,2019,BUS,2.793,0,1
G2018005751,U02,2019,BUS,3.611,0,0
G2018005758,U05,2019,HLT,3.073,0,0
G2018005764,U05,2019,HUM,3.181,0,0
G2018005766,U03,2019,SOC,3.565,0,0
G2018005769,U08,2019,HUM,3.282,0,0
G2018005782,U07,2019,BUS,2.42,0,0
G2018005789,U01,2019,HLT,3.123,0,0
G2018005795,U08,2019,SOC,3.638,0,0
G2018005807,U04,2019,BUS,3.288,0,1
G2018005809,U02,2019,EDU,3.411,0,1
G2018005810,U02,2019,SOC,2.555,0,0
G2018005816,U02,2019,SOC,2.788,1,1
G2018005818,U03,2019,BUS,2.953,0,0
G2018005819,U06,2019,SOC,2.299,0,0
G2018005820,U04,2019,STEM,3.182,0,0
G2018005831,U06,2019,STEM,3.819,0,0
G2018005833,U04,2019,HLT,3.238,0,0
G2018005839,U05,2019,SOC,2.818,0,0
G2018005842,U02,2019,BUS,3.83,0,0
G2018005844,U07,2019,SOC,3.238,1,1
G2018005846,U08,2019,HLT,2.465,0,0
G2018005848,U05,2019,STEM,2.824,0,0
G2018005854,U03,2019,SOC,2.503,1,0
G2018005855,U04,2019,HLT,2.475,0,0
G2018005864,U06,2019,HUM,3.189,0,0
G2018005879,U07,2019,SOC,2.258,0,0
G2018005890,U07,2019,HUM,3.618,0,0
G2018005893,U03,2019,EDU,3.345,1,0
G2018005896,U01,2019,BUS,2.371,1,0
G2018005897,U01,2019,HUM,3.25,0,0
G2018005899,U08,2019,EDU,2.351,0,0
G2018005901,U02,2019,BUS,3.27,0,0
G2018005904,U07,2019,HUM,3.442,1,1
G2018005906,U01,2019,HUM,2.597,0,0
G2018005913,U02,2019,BUS,2.904,1,0
G2018005915,U02,2019,EDU,3.29,0,1
G2018005919,U06,2019,HUM,2.516,0,0
G2018005920,U05,2019,SOC,2.561,0,0
G2018005931,U01,2019,SOC,3.759,0,0
G2018005934,U04,2019,STEM,3.094,1,0
G2018005938,U02,2019,BUS,3.03,1,0
G2018005944,U04,2019,STEM,2.659,0,1
G2018005946,U04,2019,BUS,3.093,0,0
G2018005948,U05,2019,BUS,2.275,1,0
G2018005975,U04,2019,STEM,2.417,0,0
G2018005982,U05,2019,BUS,3.445,0,0
G2018005986,U01,2019,EDU,3.216,1,1
G2018005995,U04,2019,EDU,2.985,0,1
G2018005996,U02,2019,HLT,2.832,1,0
G2018006013,U06,2019,SOC,3.09,0,0
G2018006014,U03,2019,STEM,3.175,0,1
G2018006015,U05,2019,BUS,3.389,0,0
G2018006018,U03,2019,STEM,3.079,1,0
G2018006033,U06,2019,STEM,2.624,0,0
G2018006034,U02,2019,STEM,2.878,1,1
G2018006037,U07,2019,STEM,3.063,1,0
G2018006051,U05,2019,HLT,3.15,1,0
G2018006053,U07,2019,SOC,2.562,1,0
G2018006056,U07,2019,SOC,3.061,0,1
G2018006076,U05,2019,BUS,3.038,0,0
G2018006080,U08,2019,SOC,3.13,0,1
G2018006083,U07,2019,HUM,3.335,0,0
G2018006085,U01,2019,BUS,3.107,0,0
G2018006094,U05,2019,BUS,4.0,0,0
G2018006096,U03,2019,STEM,3.449,0,0
G2018006098,U04,2019,STEM,2.808,0,0
