graduate_id	risk_score	eligible_z	enrolled_d
G2018005095	18.774	0	0
G2018005110	21.82	0	0
G2018005112	18.241	0	0
G2018005113	22.318	0	0
G2018005119	33.976	0	0
G2018005121	30.775	0	0
G2018005122	39.762	0	1
G2018005124	16.996	0	0
G2018005131	24.459	0	1
G2018005133	30.963	0	0
G2018005134	22.306	0	0
G2018005137	15.342	0	0
G2018005142	27.281	0	0
G2018005147	21.843	0	0
G2018005163	40.207	0	0
G2018005164	17.799	0	0
G2018005169	12.335	0	1
G2018005170	49.154	0	1
G2018005181	45.516	0	0
G2018005184	41.976	0	0
G2018005185	21.139	0	1
G2018005195	21.583	0	0
G2018005196	57.225	0	0
G2018005198	23.403	0	1
G2018005223	51.683	0	0
G2018005239	39.943	0	1
G2018005245	7.239	0	0
G2018005248	46.056	0	0
G2018005249	13.196	0	0
G2018005252	34.136	0	0
G2018005270	43.764	0	0
G2018005276	13.99	0	0
G2018005281	39.07	0	1
G2018005282	4.591	0	0
G2018005283	20.096	0	1
G2018005289	7.692	0	0
G2018005295	23.534	0	0
G2018005299	14.476	0	0
G2018005300	36.979	0	0
G2018005303	11.985	0	0
G2018005309	21.441	0	0
G2018005319	13.629	0	1
G2018005325	30.594	0	0
G2018005329	16.48	0	0
G2018005337	10.111	0	0
G2018005348	22.827	0	0
G2018005353	7.969	0	0
G2018005361	5.534	0	0
G2018005378	19.313	0	0
G2018005381	64.424	0	0
G2018005382	31.853	0	1
G2018005386	10.222	0	0
G2018005392	18.847	0	0
G2018005395	0.186	0	1
G2018005397	25.103	0	0
G2018005406	47.263	0	0
G2018005418	48.143	0	0
G2018005424	25.266	0	0
G2018005429	48.36	0	1
G2018005430	16.83	0	0
G2018005435	35.62	0	0
G2018005444	0.1	0	1
G2018005448	32.878	0	0
G2018005455	54.97	0	0
G2018005469	31.462	0	0
G2018005473	27.467	0	0
G2018005487	30.597	0	1
G2018005489	35.904	0	0
G2018005495	23.275	0	0
G2018005496	23.24	0	0
G2018005506	47.387	0	1
G2018005514	42.714	0	0
G2018005517	30.377	0	1
G2018005522	32.108	0	0
G2018005527	14.397	0	0
G2018005530	21.049	0	0
G2018005538	17.59	0	1
G2018005540	58.411	0	0
G2018005543	30.026	0	1
G2018005545	51.824	0	0
G2018005553	35.626	0	0
G2018005556	22.865	0	0
G2018005567	42.192	0	0
G2018005573	34.795	0	0
G2018005580	50.065	0	1
G2018005581	22.302	0	0
G2018005585	26.92	0	0
G2018005594	0.674	0	1
G2018005595	24.21	0	0
G2018005602	3.337	0	0
G2018005603	29.015	0	0
G2018005607	14.688	0	1
G2018005608	11.201	0	0
G2018005615	16.098	0	0
G2018005617	36.217	0	1
G2018005624	9.334	0	0
G2018005631	13.191	0	0
G2018005634	23.323	0	0
G2018005638	8.741	0	0
G2018005639	2.824	0	0
G2018005642	39.407	0	0
G2018005644	35.846	0	0
G2018005646	43.118	0	0
G2018005647	30.064	0	0
G2018005663	7.46	0	1
G2018005664	16.911	0	0
G2018005666	13.671	0	1
G2018005670	58.684	0	0
G2018005672	11.734	0	0
G2018005673	3.755	0	0
G2018005674	27.097	0	0
G2018005675	23.369	0	1
G2018005694	48.035	0	0
G2018005696	34.216	0	1
G2018005703	45.688	0	0
G2018005704	41.789	0	0
G2018005706	33.181	0	1
G2018005713	18.746	0	0
G2018005716	20.375	0	1
G2018005719	40.512	0	0
G2018005725	9.453	0	0
G2018005731	16.699	0	0
G2018005743	13.637	0	0
G2018005744	30.618	0	0
G2018005747	17.831	0	0
G2018005750	4.727	0	0
G2018005755	34.774	0	0
G2018005762	8.671	0	0
G2018005763	26.304	0	0
G2018005767	30.761	0	0
G2018005781	38.372	0	1
G2018005787	23.398	0	0
G2018005802	19.262	0	0
G2018005811	39.039	0	0
G2018005812	45.241	0	0
G2018005813	18.79	0	1
G2018005817	28.238	0	0
G2018005823	57.79	0	0
G2018005826	26.355	0	1
G2018005840	16.183	0	0
G2018005847	20.895	0	0
G2018005857	29.282	0	0
G2018005859	43.54	0	0
G2018005863	24.511	0	0
G2018005871	48.17	0	0
G2018005872	12.465	0	1
G2018005874	27.86	0	0
G2018005875	24.523	0	0
G2018005882	27.315	0	1
G2018005883	25.376	0	0
G2018005900	40.869	0	0
G2018005909	24.378	0	0
G2018005916	20.332	0	1
G2018005921	56.589	0	0
G2018005923	74.991	0	0
G2018005930	61.379	0	0
G2018005933	33.139	0	1
G2018005940	26.411	0	0
G2018005941	30.252	0	0
G2018005943	21.161	0	0
G2018005951	66.805	0	0
G2018005954	40.661	0	0
G2018005962	23.331	0	0
G2018005963	50.451	0	1
G2018005965	28.572	0	0
G2018005966	53.601	0	0
G2018005967	15.524	0	0
G2018005969	63.262	0	0
G2018005976	20.225	0	0
G2018005977	48.836	0	0
G2018005993	20.899	0	0
G2018005998	29.954	0	0
G2018006003	14.518	0	0
G2018006012	29.205	0	1
G2018006021	32.412	0	0
G2018006023	29.381	0	0
G2018006024	41.608	0	0
G2018006026	25.321	0	0
G2018006039	11.117	0	0
G2018006041	12.32	0	1
G2018006046	49.664	0	0
G2018006047	72.754	0	0
G2018006049	23.4	0	0
G2018006052	35.529	0	0
G2018006054	11.318	0	0
G2018006063	9.147	0	0
G2018006070	47.07	0	0
G2018006071	11.633	0	1
G2018006075	31.172	0	0
G2018006087	25.978	0	1
G2018006089	61.08	0	0
G2018006092	43.069	0	0
G2018006095	33.056	0	0
G2018006101	40.523	0	0
G2018006103	16.866	0	0
G2018006116	69.593	0	0
G2018006121	3.82	0	0
G2018006125	8.095	0	1
G2018006132	56.694	0	0
G2018006134	24.787	0	0
G2018006135	31.533	0	0
G2018006155	31.553	0	1
G2018006156	25.96	0	1
G2018006160	54.78	0	0
G2018006171	42.68	0	1
G2018006174	50.229	0	1
G2018006179	20.096	0	0
G2018006191	18.99	0	0
G2018006201	10.807	0	0
G2018006204	58.784	0	1
G2018006206	16.257	0	1
G2018006215	8.026	0	0
G2018006223	23.172	0	0
G2018006227	38.459	0	0
G2018006232	29.262	0	1
G2018006238	9.74	0	1
G2018006244	38.788	0	0
G2018006253	21.45	0	0
G2018006263	7.991	0	0
G2018006264	61.873	0	0
G2018006271	37.889	0	0
G2018006273	23.275	0	0
G2018006277	17.38	0	1
G2018006282	10.695	0	0
G2018006293	13.326	0	0
G2018006300	16.675	0	0
G2018006301	50.437	0	0
G2018006303	45.273	0	0
G2018006311	35.832	0	0
G2018006315	56.426	0	0
G2018006320	20.475	0	0
G2018006328	15.12	0	0
G2018006334	54.909	0	0
G2018006342	26.781	0	0
G2018006348	22.842	0	1
G2018006372	22.25	0	0
G2018006374	22.256	0	0
G2018006379	42.786	0	1
G2018006385	10.621	0	1
G2018006388	44.089	0	0
G2018006396	16.841	0	0
G2018006399	50.246	0	0
G2018006401	20.946	0	0
G2018006406	30.312	0	0
G2018006408	20.8	0	1
G2018006413	21.804	0	0
G2018006414	27.587	0	0
G2018006415	27.938	0	0
G2018006421	22.068	0	0
G2018006427	18.775	0	0
G2018006434	36.002	0	0
G2018006436	5.024	0	0
G2018006442	25.716	0	0
G2018006443	8.665	0	0
G2018006452	30.64	0	1
G2018006455	27.306	0	0
G2018006458	12.27	0	1
G2018006462	0.1	0	0
G2018006467	35.81	0	1
G2018006470	24.708	0	0
G2018006472	47.873	0	0
G2018006476	28.534	0	1
G2018006481	53.944	0	1
G2018006483	24.815	0	0
G2018006484	36.735	0	0
G2018006492	62.411	0	0
G2018006495	38.662	0	1
G2018006503	18.695	0	0
G2018006510	20.611	0	0
G2018006512	27.511	0	0
G2018006523	46.011	0	1
G2018006555	17.658	0	0
G2018006558	18.225	0	0
G2018006567	15.829	0	1
G2018006572	50.967	0	1
G2018006575	40.593	0	0
G2018006588	45.268	0	0
G2018006590	8.477	0	0
G2018006591	11.206	0	0
G2018006596	20.313	0	0
G2018006598	6.568	0	0
G2018006607	34.124	0	0
G2018006611	19.805	0	1
G2018006643	13.017	0	0
G2018006650	20.14	0	0
G2018006651	11.132	0	0
G2018006662	54.158	0	0
G2018006676	16.017	0	0
G2018006708	16.736	0	0
G2018006716	18.763	0	1
G2018006718	3.466	0	0
G2018006722	56.362	0	0
G2018006726	18.848	0	0
G2018006733	32.95	0	1
G2018006741	46.779	0	0
G2018006747	27.784	0	0
G2018006774	27.461	0	0
G2018006779	33.156	0	0
G2018006780	15.649	0	1
G2018006781	37.671	0	0
G2018006787	33.14	0	0
G2018006794	35.683	0	0
G2018006799	14.818	0	0
G2018006808	33.525	0	0
G2018006818	39.883	0	1
G2018006819	18.598	0	0
G2018006822	42.883	0	0
G2018006824	15.234	0	1
G2018006826	1.961	0	0
G2018006839	19.916	0	1
G2018006841	11.406	0	0
G2018006861	44.758	0	0
G2018006863	35.623	0	0
G2018006871	50.686	0	0
G2018006874	16.254	0	0
G2018006878	24.529	0	0
G2018006879	42.485	0	1
G2018006880	14.653	0	0
G2018006882	19.434	0	0
G2018006889	41.243	0	0
G2018006892	11.522	0	0
G2018006896	14.575	0	0
G2018006901	35.662	0	0
G2018006906	42.035	0	0
G2018006913	50.352	0	0
G2018006914	51.515	0	1
G2018006917	44.468	0	1
G2018006918	26.815	0	0
G2018006922	13.503	0	1
G2018006928	47.811	0	1
G2018006936	5.2	0	0
G2018006942	18.313	0	0
G2018006944	30.479	0	0
G2018006953	19.708	0	0
G2018006955	14.961	0	0
G2018006956	25.923	0	1
G2018006961	38.049	0	1
G2018006963	60.463	0	0
G2018006967	21.912	0	0
G2018006971	43.744	0	0
G2018006974	34.925	0	0
G2018006975	48.721	0	0
G2018006978	49.933	0	0
G2018006981	15.36	0	0
G2018006986	7.699	0	0
G2018006990	8.675	0	0
G2018006996	11.869	0	1
G2018007010	50.24	0	1
G2018007029	11.07	0	0
G2018007030	49.957	0	1
G2018007032	12.731	0	0
G2018007048	49.258	0	0
G2018007053	50.826	0	0
G2018007066	25.133	0	0
G2018007071	22.665	0	0
G2018007075	50.011	0	0
G2018007083	38.151	0	0
G2018007086	33.504	0	0
G2018007087	10.534	0	0
G2018007115	34.898	0	0
G2018007122	19.203	0	0
G2018007128	58.75	0	0
G2018007136	31.376	0	0
G2018007137	8.131	0	1
G2018007143	26.39	0	1
G2018007149	43.209	0	0
G2018007152	47.17	0	0
G2018007161	12.621	0	0
G2018007165	74.694	0	0
G2018007167	7.763	0	1
G2018007177	34.539	0	0
G2018007182	38.297	0	0
G2018007187	11.984	0	0
G2018007188	28.392	0	0
G2018007189	40.71	0	0
G2018007193	47.867	0	0
G2018007200	65.424	0	1
G2018007211	1.765	0	0
G2018007213	8.302	0	0
G2018007214	20.584	0	0
G2018007219	37.808	0	1
G2018007220	0.1	0	0
G2018007222	46.496	0	0
G2018007225	43.234	0	0
G2018007236	15.285	0	0
G2018007242	45.931	0	0
G2018007243	27.514	0	0
G2018007244	7.254	0	0
G2018007245	51.029	0	0
G2018007246	33.785	0	0
G2018007256	21.726	0	0
G2018007262	20.965	0	0
G2018007276	11.595	0	0
G2018007284	13.386	0	1
G2018007289	65.105	0	0
G2018007294	29.242	0	1
G2018007298	32.267	0	0
G2018007304	30.255	0	0
G2018007307	0.614	0	0
G2018007318	49.537	0	0
G2018007327	21.399	0	0
G2018007328	23.3	0	0
G2018007336	45.753	0	0
G2018007337	14.172	0	0
G2018007349	40.611	0	0
G2018007354	25.886	0	0
G2018007358	59.782	0	0
G2018007360	31.833	0	0
G2018007372	32.333	0	0
G2018007374	0.187	0	0
G2018007377	45.063	0	1
G2018007384	53.78	0	0
G2018007395	13.918	0	1
G2018007402	6.887	0	1
G2018007407	20.242	0	0
G2018007417	15.16	0	0
G2018007426	25.639	0	0
G2018007433	7.297	0	0
G2018007442	17.643	0	1
G2018007447	17.122	0	0
G2018007448	21.633	0	1
G2018007450	0.285	0	0
G2018007453	50.027	0	0
G2018007454	18.015	0	0
G2018007456	54.8	0	0
G2018007467	7.334	0	0
G2018007471	43.494	0	1
G2018007472	14.799	0	1
G2018007473	57.879	0	0
G2018007479	25.118	0	1
G2018007487	12.874	0	0
G2018007496	55.138	0	0
G2018007499	13.284	0	1
G2018007500	4.866	0	1
G2018007516	0.1	0	0
G2018007519	47.123	0	1
G2018007521	28.721	0	0
G2018007524	17.604	0	0
G2018007526	33.58	0	0
G2018007531	36.455	0	0
G2018007537	7.748	0	0
G2018007541	11.058	0	0
G2018007544	10.419	0	0
G2018007546	47.897	0	0
G2018007554	61.054	0	0
G2018007556	37.075	0	0
G2018007561	35.699	0	0
G2018007574	28.771	0	1
G2018007577	31.975	0	0
G2018007590	19.704	0	0
G2018007602	17.183	0	0
G2018007605	0.741	0	0
G2018007624	3.323	0	1
G2018007630	35.693	0	0
G2018007633	42.447	0	0
G2018007636	29.512	0	0
G2018007659	40.665	0	1
G2018007670	28.41	0	0
G2018007671	1.965	0	0
G2018007672	21.684	0	0
G2018007673	30.717	0	0
G2018007681	31.731	0	0
G2018007682	18.526	0	0
G2018007686	4.48	0	0
G2018007694	31.359	0	0
G2018007695	20.703	0	0
G2018007698	45.086	0	1
G2018007708	3.049	0	0
G2018007709	8.784	0	0
G2018007728	5.145	0	0
G2018007731	24.883	0	0
G2018007739	33.491	0	0
G2018007742	17.07	0	0
G2018007748	12.222	0	0
G2018007749	10.543	0	0
G2018007753	41.992	0	1
G2018007765	8.685	0	0
G2018007772	44.82	0	0
G2018007775	9.432	0	0
G2018007776	53.977	0	0
G2018007778	12.489	0	0
G2018007783	69.563	0	0
G2018007787	17.379	0	0
G2018007788	10.677	0	0
G2018007800	5.097	0	1
G2018007802	24.352	0	0
G2018007814	19.622	0	0
G2018007817	13.829	0	0
G2018007819	38.727	0	0
G2018007821	4.809	0	0
G2018007829	21.871	0	1
G2018007833	31.013	0	0
G2018007836	42.919	0	0
G2018007841	28.745	0	0
G2018007842	15.857	0	1
G2018007844	11.043	0	1
G2018007846	13.499	0	0
G2018007853	34.258	0	1
G2018007854	1.51	0	0
G2018007857	25.084	0	0
G2018007858	21.292	0	1
G2018007867	5.378	0	0
G2018007868	4.061	0	0
G2018007877	21.301	0	0
G2018007890	48.015	0	0
G2018007891	41.386	0	0
G2018007898	46.266	0	1
G2018007903	1.348	0	1
G2018007909	19.14	0	0
G2018007915	4.876	0	0
G2018007919	16.429	0	0
G2018007921	9.107	0	1
G2018007923	8.032	0	0
G2018007928	34.335	0	0
G2018007935	56.382	0	0
G2018007939	27.701	0	0
G2018007940	14.708	0	0
G2018007945	6.68	0	0
G2018007956	8.715	0	0
G2018007957	37.332	0	1
G2018007958	34.136	0	0
G2018007962	27.973	0	1
G2018007979	12.242	0	0
G2018007996	23.378	0	0
G2018008006	23.801	0	0
G2018008009	66.67	0	0
G2018008011	8.656	0	0
G2018008015	13.918	0	0
G2018008017	39.219	0	0
G2018008020	23.602	0	0
G2018008029	8.316	0	1
G2018008031	14.383	0	0
G2018008036	24.207	0	0
G2018008045	13.499	0	0
G2018008048	31.677	0	1
G2018008050	18.34	0	1
G2018008051	55.875	0	0
G2018008053	48.543	0	0
G2018008062	30.4	0	0
G2018008063	5.509	0	1
G2018008073	18.4	0	0
G2018008081	33.352	0	0
G2018008091	46.128	0	1
G2018008109	50.406	0	0
G2018008110	6.281	0	0
G2018008111	18.094	0	0
G2018008118	9.477	0	0
G2018008129	37.11	0	0
G2018008137	11.987	0	0
G2018008147	31.195	0	0
G2018008149	50.992	0	1
G2018008155	38.753	0	0
G2018008157	36.816	0	0
G2018008163	18.136	0	0
G2018008165	23.246	0	1
G2018008178	29.868	0	0
G2018008181	30.726	0	1
G2018008192	46.186	0	0
G2018008196	22.81	0	0
G2018008198	47.326	0	1
G2018008206	40.475	0	0
G2018008208	24.33	0	0
G2018008211	19.535	0	0
G2018008216	18.728	0	0
G2018008234	23.857	0	1
G2018008237	83.661	1	1
G2018008244	43.161	0	0
G2018008259	38.182	0	0
G2018008260	31.38	0	0
G2018008264	11.879	0	1
G2018008279	53.378	0	1
G2018008291	26.735	0	0
G2018008297	10.733	0	0
G2018008300	53.367	0	0
G2018008304	38.176	0	1
G2018008309	31.547	0	0
G2018008328	24.801	0	0
G2018008337	27.477	0	1
G2018008341	3.129	0	0
G2018008347	47.638	0	0
G2018008353	29.881	0	0
G2018008356	28.072	0	1
G2018008358	9.322	0	0
G2018008371	11.568	0	0
G2018008378	9.425	0	0
G2018008387	6.258	0	1
G2018008396	68.54	0	1
G2018008415	6.548	0	0
G2018008420	22.638	0	0
G2018008423	40.805	0	1
G2018008434	35.353	0	0
G2018008438	50.421	0	1
G2018008449	10.508	0	0
G2018008453	39.397	0	0
G2018008466	34.221	0	1
G2018008470	42.459	0	1
G2018008473	26.719	0	1
G2018008479	23.14	0	0
G2018008482	27.488	0	0
G2018008486	11.73	0	0
G2018008487	54.441	0	1
G2018008490	8.633	0	1
G2018008491	47.829	0	0
G2018008502	15.859	0	0
G2018008507	3.376	0	0
G2018008508	61.904	0	0
G2018008509	18.861	0	0
G2018008529	22.684	0	0
G2018008534	50.115	0	1
G2018008539	63.558	0	0
G2018008542	29.447	0	0
G2018008552	48.566	0	0
G2018008557	46.164	0	1
G2018008563	12.878	0	1
G2018008564	18.777	0	0
G2018008566	45.999	0	0
G2018008568	24.591	0	0
G2018008569	36.25	0	0
G2018008572	40.994	0	0
G2018008587	41.18	0	0
G2018008591	16.086	0	1
G2018008592	14.986	0	1
G2018008597	23.466	0	0
G2018008601	17.602	0	1
G2018008602	22.246	0	0
G2018008609	21.102	0	1
G2018008617	32.646	0	1
G2018008628	37.827	0	0
G2018008631	17.869	0	1
G2018008632	26.923	0	0
G2018008637	30.009	0	1
G2018008641	21.216	0	1
G2018008643	6.844	0	0
G2018008647	23.628	0	1
G2018008650	43.632	0	0
G2018008653	17.476	0	1
G2018008654	13.151	0	0
G2018008657	44.813	0	0
G2018008659	32.136	0	1
G2018008664	42.751	0	0
G2018008665	13.279	0	0
G2018008668	55.475	0	0
G2018008671	45.139	0	0
G2018008675	29.108	0	0
G2018008679	1.85	0	1
G2018008689	27.335	0	1
G2018008694	17.346	0	0
G2018008702	64.558	0	0
G2018008707	2.793	0	0
G2018008733	18.86	0	0
G2018008734	13.139	0	0
G2018008741	26.093	0	0
G2018008760	9.262	0	0
G2018008775	30.953	0	0
G2018008777	65.754	0	0
G2018008778	4.58	0	1
G2018008780	26.682	0	1
G2018008787	11.049	0	0
G2018008794	17.388	0	0
G2018008796	2.153	0	0
G2018008802	5.803	0	0
G2018008808	26.448	0	1
G2018008825	23.028	0	0
G2018008828	43.459	0	1
G2018008836	37.0	0	1
G2018008841	39.9	0	1
G2018008855	19.233	0	0
G2018008857	29.341	0	0
G2018008858	3.329	0	0
G2018008860	54.787	0	0
G2018008880	43.847	0	0
G2018008887	27.832	0	0
G2018008891	18.563	0	1
G2018008894	38.909	0	0
G2018008898	13.606	0	0
G2018008901	46.672	0	0
G2018008911	17.16	0	1
G2018008914	37.569	0	1
G2018008922	13.67	0	1
G2018008926	24.233	0	0
G2018008928	18.822	0	1
G2018008929	18.776	0	1
G2018008931	36.594	0	0
G2018008934	33.311	0	1
G2018008935	7.218	0	0
G2018008937	69.161	0	0
G2018008939	8.236	0	0
G2018008943	32.852	0	0
G2018008944	35.9	0	0
G2018008953	63.019	0	0
G2018008959	26.428	0	1
G2018008961	27.25	0	0
G2018008965	20.97	0	0
G2018008972	27.107	0	0
G2018008976	20.303	0	0
G2018008987	28.995	0	0
G2018008996	28.521	0	0
G2018008997	38.456	0	0
G2018009006	18.686	0	0
G2018009007	65.267	0	0
G2018009011	25.585	0	0
G2018009020	17.003	0	1
G2018009021	18.6	0	0
G2018009029	8.041	0	0
G2018009036	43.108	0	0
G2018009037	26.09	0	0
G2018009038	16.393	0	1
G2018009039	5.48	0	1
G2018009046	44.011	0	0
G2018009047	17.953	0	0
G2018009050	41.316	0	0
G2018009051	9.274	0	1
G2018009062	32.995	0	0
G2018009070	16.38	0	0
G2018009071	4.297	0	0
G2018009086	46.234	0	0
G2018009103	30.361	0	0
G2018009111	21.761	0	1
G2018009112	34.611	0	0
G2018009126	18.286	0	0
G2018009128	41.548	0	0
G2018009129	22.375	0	0
G2018009135	14.891	0	0
G2018009140	25.813	0	0
G2018009144	33.519	0	1
G2018009146	15.129	0	0
G2018009148	24.194	0	0
G2018009149	5.016	0	0
G2018009150	10.885	0	0
G2018009170	28.551	0	0
G2018009176	26.88	0	0
G2018009180	39.776	0	0
G2018009189	21.849	0	0
G2018009195	24.205	0	0
G2018009201	6.785	0	0
G2018009215	29.025	0	1
G2018009221	29.685	0	0
G2018009224	34.966	0	0
G2018009232	11.527	0	0
G2018009233	4.348	0	0
G2018009238	58.766	0	0
G2018009241	60.015	0	0
G2018009244	43.849	0	1
G2018009250	21.294	0	0
G2018009253	23.646	0	0
G2018009257	20.53	0	1
G2018009264	34.209	0	0
G2018009265	4.725	0	1
G2018009271	58.871	0	0
G2018009279	25.249	0	0
G2018009285	32.355	0	0
G2018009288	21.937	0	0
G2018009294	33.945	0	0
G2018009295	23.616	0	0
G2018009308	55.487	0	0
G2018009312	42.408	0	0
G2018009316	2.511	0	0
G2018009317	59.28	0	1
G2018009322	22.154	0	0
G2018009324	2.379	0	0
G2018009328	12.206	0	0
G2018009330	28.86	0	1
G2018009334	23.955	0	0
G2018009339	12.609	0	0
G2018009343	18.072	0	1
G2018009349	38.855	0	0
G2018009354	24.115	0	0
G2018009361	21.557	0	0
G2018009364	25.641	0	0
G2018009370	18.08	0	0
G2018009376	44.712	0	0
G2018009377	12.836	0	0
G2018009378	12.9	0	1
G2018009382	29.769	0	0
G2018009383	25.585	0	0
G2018009386	8.952	0	0
G2018009388	0.1	0	0
G2018009393	19.529	0	0
G2018009394	68.108	0	0
G2018009396	52.994	0	0
G2018009397	20.633	0	0
G2018009414	10.884	0	1
G2018009416	53.004	0	1
G2018009435	13.275	0	0
G2018009438	34.808	0	0
G2018009441	0.114	0	0
G2018009443	24.588	0	0
G2018009447	42.726	0	0
G2018009452	11.666	0	0
G2018009454	23.666	0	0
G2018009460	23.828	0	0
G2018009462	15.708	0	0
G2018009464	45.581	0	0
G2018009480	25.937	0	1
G2018009482	52.816	0	1
G2018009488	19.383	0	1
G2018009496	24.854	0	0
G2018009498	4.224	0	0
G2018009502	27.302	0	0
G2018009513	43.224	0	0
G2018009527	4.672	0	0
G2018009534	6.229	0	1
G2018009536	19.078	0	0
G2018009537	32.32	0	1
G2018009548	17.532	0	0
G2018009552	29.784	0	0
G2018009562	20.969	0	1
G2018009566	8.671	0	1
G2018009570	14.468	0	0
G2018009576	4.837	0	0
G2018009583	38.674	0	0
G2018009592	36.015	0	0
G2018009605	70.308	0	0
G2018009608	62.851	0	1
G2018009609	6.029	0	0
G2018009619	0.771	0	1
G2018009638	2.553	0	1
G2018009640	26.171	0	0
G2018009642	3.738	0	0
G2018009643	14.97	0	0
G2018009647	61.368	0	1
G2018009649	30.03	0	0
G2018009651	36.198	0	0
G2018009660	55.467	0	1
G2018009671	8.222	0	1
G2018009675	36.223	0	0
G2018009677	36.745	0	0
G2018009678	16.974	0	0
G2018009683	22.183	0	0
G2018009685	14.36	0	0
G2018009695	36.929	0	0
G2018009697	17.319	0	0
G2018009702	5.511	0	0
G2018009708	24.075	0	1
G2018009710	7.701	0	0
G2018009713	34.933	0	0
G2018009714	13.129	0	0
G2018009716	40.309	0	0
G2018009719	7.215	0	1
G2018009721	70.315	0	0
G2018009729	42.237	0	1
G2018009733	26.949	0	0
G2018009747	49.12	0	1
G2018009751	17.075	0	0
G2018009763	5.308	0	0
G2018009768	39.862	0	1
G2018009771	6.829	0	1
G2018009774	25.695	0	0
G2018009783	5.974	0	0
G2018009784	32.008	0	0
G2018009785	12.953	0	0
G2018009787	12.92	0	0
G2018009790	30.837	0	1
G2018009793	21.929	0	0
G2018009810	25.999	0	1
G2018009811	59.844	0	0
G2018009821	33.133	0	0
G2018009822	52.044	0	0
G2018009825	37.852	0	0
G2018009826	29.646	0	1
G2018009829	19.115	0	0
G2018009857	27.222	0	0
G2018009883	40.217	0	0
G2018009892	26.165	0	0
G2018009894	12.764	0	0
G2018009897	13.278	0	0
G2018009903	25.998	0	0
G2018009908	37.359	0	0
G2018009914	41.133	0	0
G2018009918	31.786	0	0
G2018009926	38.002	0	0
G2018009927	38.325	0	0
G2018009945	40.365	0	0
G2018009961	66.547	0	0
G2018009972	3.415	0	1
G2018009995	40.819	0	0
G2018010005	17.588	0	0
G2018010015	10.904	0	0
G2018010016	12.075	0	1
G2018010029	19.907	0	0
G2018010030	22.278	0	0
G2018010042	50.496	0	0
G2018010045	28.859	0	0
G2018010046	25.079	0	1
G2018010053	30.983	0	0
G2018010064	30.387	0	1
G2018010069	2.512	0	0
G2018010072	53.219	0	0
G2018010081	44.198	0	0
G2018010104	65.91	0	0
G2018010118	56.621	0	0
G2018010121	68.05	0	1
G2018010123	49.247	0	0
G2018010133	6.344	0	0
G2018010134	34.312	0	0
G2018010142	32.241	0	0
G2018010150	46.571	0	1
G2018010159	32.423	0	0
G2018010166	66.715	0	0
G2018010173	45.08	0	0
G2018010174	52.503	0	0
G2018010180	21.583	0	1
G2018010184	5.37	0	0
G2018010187	26.398	0	0
G2018010190	7.441	0	0
G2018010192	35.222	0	0
G2018010214	32.768	0	0
G2018010220	13.407	0	0
G2018010226	19.097	0	0
G2018010228	35.55	0	0
G2018010235	31.519	0	0
G2018010241	31.864	0	1
G2018010245	4.972	0	1
G2018010251	7.9	0	0
G2018010259	40.137	0	0
G2018010263	52.059	0	0
G2018010270	23.641	0	0
G2018010275	27.245	0	0
G2018010279	30.259	0	1
G2018010284	30.956	0	1
G2018010287	14.926	0	0
G2018010289	45.089	0	0
G2018010295	57.765	0	1
G2018010305	62.775	0	0
G2018010312	50.141	0	1
G2018010316	64.826	0	0
G2018010324	63.004	0	1
G2018010325	48.367	0	0
G2018010332	55.297	0	1
G2018010336	61.619	0	0
G2018010347	31.748	0	0
G2018010351	30.013	0	0
G2018010357	15.94	0	0
G2018010363	46.397	0	0
G2018010372	35.58	0	0
G2018010377	45.265	0	0
G2018010388	24.503	0	0
G2018010392	33.662	0	1
G2018010393	68.518	0	0
G2018010395	9.225	0	0
G2018010396	44.368	0	0
G2018010400	1.422	0	1
G2018010401	16.219	0	1
G2018010412	16.729	0	0
G2018010414	10.863	0	0
G2018010423	73.929	0	0
G2018010425	27.183	0	1
G2018010430	15.979	0	1
G2018010431	56.621	0	0
G2018010435	14.138	0	1
G2018010441	31.297	0	1
G2018010444	10.183	0	0
G2018010450	39.599	0	1
G2018010460	50.484	0	0
G2018010471	12.979	0	0
G2018010481	16.68	0	1
G2018010485	13.83	0	0
G2018010486	36.255	0	1
G2018010497	26.319	0	1
G2018010499	40.785	0	0
G2018010510	23.988	0	1
G2018010512	53.115	0	0
G2018010519	33.022	0	0
G2018010522	28.026	0	0
G2018010523	47.159	0	0
G2018010524	37.149	0	0
G2018010526	38.629	0	0
G2018010536	34.34	0	0
G2018010546	14.985	0	0
G2018010552	20.851	0	0
G2018010556	22.824	0	0
G2018010558	31.294	0	0
G2018010561	30.161	0	1
G2018010572	48.627	0	0
G2018010599	34.745	0	0
G2018010622	47.177	0	0
G2018010623	41.536	0	0
G2018010625	70.959	0	0
G2018010631	29.303	0	0
G2018010632	51.648	0	1
G2018010641	30.138	0	1
G2018010645	48.312	0	0
G2018010649	1.65	0	1
G2018010653	17.061	0	0
G2018010655	6.026	0	0
G2018010668	27.645	0	0
G2018010679	18.334	0	0
G2018010681	1.326	0	1
G2018010682	32.576	0	0
G2018010683	21.527	0	0
G2018010688	28.207	0	0
G2018010697	8.271	0	1
G2018010702	31.428	0	0
G2018010706	44.93	0	0
G2018010712	41.774	0	0
G2018010721	21.942	0	0
G2018010729	23.348	0	0
G2018010731	19.112	0	0
