student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category
S201300403,2013,0,F,0,White,VA,INST_02,State University B (Research),research,2.84,90,1995,Education,Other
S201300404,2013,0,M,0,Black,TX,INST_02,State University B (Research),research,3.28,30,1995,Kinesiology,Health
S201300405,2013,1,F,1,White,NC,INST_04,Regional College D (Teaching),teaching,3.35,60,1995,Biomedical Engineering,STEM
S201300406,2013,1,F,0,White,GA,INST_03,Regional College C (Teaching),teaching,3.6,58,1995,Biomedical Engineering,STEM
S201300407,2013,0,M,0,White,CA,INST_02,State University B (Research),research,3.97,39,1995,Nursing,Health
S201300408,2013,1,M,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.67,43,1995,Physics,STEM
S201300409,2013,0,M,1,Multi,OH,INST_02,State University B (Research),research,3.6,55,1995,Communications,Other
S201300410,2013,0,F,0,Black,PA,INST_04,Regional College D (Teaching),teaching,3.42,98,1995,Economics,Social Sciences
S201300411,2013,0,M,0,Multi,TX,INST_05,Urban University E (Research),research,3.16,65,1995,Nursing,Health
S201300412,2013,0,F,0,White,TX,INST_05,Urban University E (Research),research,3.91,88,1995,English,Humanities
S201300413,2013,0,M,1,White,TX,INST_05,Urban University E (Research),research,3.49,26,1995,Education,Other
S201300414,2013,0,F,0,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,3.5,54,1995,Kinesiology,Health
S201300415,2013,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.91,33,1995,Anthropology,Social Sciences
S201300416,2013,0,F,1,White,FL,INST_04,Regional College D (Teaching),teaching,3.3,26,1995,General Studies,Other
S201300417,2013,0,F,0,White,FL,INST_02,State University B (Research),research,3.04,77,1995,Mechanical Engineering,STEM
S201300418,2013,0,M,0,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,3.32,43,1995,Marketing,Business
S201300419,2013,1,M,0,Unknown,IL,INST_02,State University B (Research),research,2.89,64,1995,Marketing,Business
S201300420,2013,0,M,0,Unknown,OH,INST_05,Urban University E (Research),research,3.61,73,1995,Political Science,Social Sciences
S201300421,2013,0,M,1,White,PA,INST_04,Regional College D (Teaching),teaching,2.91,27,1995,Anthropology,Social Sciences
S201300422,2013,0,M,0,NHPI,TX,INST_05,Urban University E (Research),research,3.43,33,1995,Communications,Other
S201300423,2013,1,M,1,Black,MI,INST_05,Urban University E (Research),research,4.0,62,1995,Nursing,Health
S201300424,2013,1,M,0,White,NY,INST_05,Urban University E (Research),research,3.7,52,1995,Political Science,Social Sciences
S201300425,2013,1,F,0,Asian,VA,INST_01,State University A (Research),research,3.83,84,1995,Marketing,Business
S201300426,2013,1,F,0,Hispanic,TX,INST_02,State University B (Research),research,3.5,67,1995,History,Humanities
S201300427,2013,0,M,1,Hispanic,MI,INST_04,Regional College D (Teaching),teaching,3.66,39,1995,Accounting,Business
S201300428,2013,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,2.69,42,1995,Anthropology,Social Sciences
S201300429,2013,0,M,1,Black,CA,INST_04,Regional College D (Teaching),teaching,3.58,57,1995,Statistics,STEM
S201300430,2013,1,F,0,White,OH,INST_01,State University A (Research),research,3.08,8,1995,Economics-Bus,Business
S201300431,2013,0,F,1,White,PA,INST_03,Regional College C (Teaching),teaching,3.45,41,1995,Undeclared,Other
S201300432,2013,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,2.68,53,1995,Public Health,Health
S201300433,2013,0,F,0,Black,NY,INST_01,State University A (Research),research,3.25,76,1994,Physics,STEM
S201300434,2013,0,M,0,White,NC,INST_03,Regional College C (Teaching),teaching,3.13,71,1995,Education,Other
S201300435,2013,1,F,0,White,IL,INST_01,State University A (Research),research,3.79,32,1995,Finance,Business
S201300436,2013,0,F,0,White,TX,INST_03,Regional College C (Teaching),teaching,2.7,78,1995,Kinesiology,Health
S201300437,2013,1,M,0,Hispanic,OH,INST_03,Regional College C (Teaching),teaching,2.88,65,1995,Political Science,Social Sciences
S201300438,2013,0,M,0,White,GA,INST_05,Urban University E (Research),research,2.66,32,1995,Electrical Engineering,STEM
S201300439,2013,0,F,1,Hispanic,NJ,INST_05,Urban University E (Research),research,3.3,52,1995,Sociology,Social Sciences
S201300440,2013,0,F,1,White,CA,INST_02,State University B (Research),research,2.78,55,1994,Civil Engineering,STEM
S201300441,2013,0,F,0,White,GA,INST_05,Urban University E (Research),research,3.14,61,1995,Communications,Other
S201300442,2013,0,F,0,White,MI,INST_05,Urban University E (Research),research,3.05,42,1995,Economics-Bus,Business
S201300443,2013,0,M,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,2.92,68,1995,Economics-Bus,Business
S201300444,2013,0,F,0,White,NC,INST_03,Regional College C (Teaching),teaching,3.2,68,1995,Philosophy,Humanities
S201300445,2013,0,F,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.64,57,1995,Undeclared,Other
S201300446,2013,0,F,1,White,VA,INST_05,Urban University E (Research),research,3.3,44,1995,Accounting,Business
S201300447,2013,1,F,0,Black,VA,INST_02,State University B (Research),research,2.92,44,1995,Mechanical Engineering,STEM
S201300448,2013,0,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,3.42,47,1995,Computer Science,STEM
S201300449,2013,0,F,0,White,NC,INST_04,Regional College D (Teaching),teaching,2.73,62,1995,Biomedical Engineering,STEM
S201300450,2013,0,M,1,Multi,FL,INST_01,State University A (Research),research,3.41,43,1995,Chemistry,STEM
S201300451,2013,0,M,0,Multi,NJ,INST_03,Regional College C (Teaching),teaching,4.0,25,1994,Kinesiology,Health
S201300452,2013,1,F,0,White,IL,INST_02,State University B (Research),research,3.69,63,1995,Political Science,Social Sciences
S201300453,2013,0,F,0,White,IL,INST_05,Urban University E (Research),research,3.28,69,1995,General Studies,Other
S201300454,2013,0,M,0,White,OH,INST_01,State University A (Research),research,2.89,49,1995,Kinesiology,Health
S201300455,2013,1,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,3.54,52,1995,Chemistry,STEM
S201300456,2013,0,F,0,White,NC,INST_05,Urban University E (Research),research,2.58,37,1995,Economics,Social Sciences
S201300457,2013,0,F,0,Black,GA,INST_05,Urban University E (Research),research,2.99,56,1995,Economics-Bus,Business
S201300458,2013,0,M,1,White,VA,INST_04,Regional College D (Teaching),teaching,2.96,52,1995,Undeclared,Other
S201300459,2013,0,M,0,Black,GA,INST_05,Urban University E (Research),research,3.06,26,1995,Finance,Business
S201300460,2013,1,M,0,White,NY,INST_05,Urban University E (Research),research,3.34,47,1995,Public Health,Health
S201300461,2013,0,F,0,Black,VA,INST_02,State University B (Research),research,3.8,45,1995,Nursing,Health
S201300462,2013,0,F,1,Asian,PA,INST_01,State University A (Research),research,3.49,62,1995,Education,Other
S201300463,2013,0,F,0,Unknown,FL,INST_01,State University A (Research),research,3.02,32,1995,Biomedical Engineering,STEM
S201300464,2013,1,M,1,Hispanic,MI,INST_04,Regional College D (Teaching),teaching,3.78,61,1995,Electrical Engineering,STEM
S201300465,2013,0,F,0,White,FL,INST_04,Regional College D (Teaching),teaching,3.46,56,1995,Public Health,Health
S201300466,2013,1,F,1,White,TX,INST_05,Urban University E (Research),research,2.93,71,1995,Political Science,Social Sciences
S201300467,2013,0,F,0,Hispanic,NY,INST_05,Urban University E (Research),research,3.22,58,1995,Political Science,Social Sciences
S201300468,2013,1,M,0,Black,NJ,INST_01,State University A (Research),research,2.67,42,1995,Spanish,Humanities
S201300469,2013,1,M,1,White,PA,INST_01,State University A (Research),research,3.64,66,1995,Public Health,Health
S201300470,2013,1,F,0,Asian,VA,INST_04,Regional College D (Teaching),teaching,2.49,22,1995,Physics,STEM
S201300471,2013,0,F,0,White,PA,INST_04,Regional College D (Teaching),teaching,3.64,74,1995,Civil Engineering,STEM
S201300472,2013,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,3.48,63,1995,Undeclared,Other
S201300473,2013,0,F,0,White,MI,INST_01,State University A (Research),research,3.02,49,1995,Finance,Business
S201300474,2013,1,M,0,White,NJ,INST_05,Urban University E (Research),research,3.43,80,1995,Accounting,Business
S201300475,2013,0,M,1,White,IL,INST_02,State University B (Research),research,2.98,37,1995,Biology,STEM
S201300476,2013,0,F,1,White,NJ,INST_03,Regional College C (Teaching),teaching,3.14,50,1995,Nursing,Health
S201300477,2013,0,F,1,Asian,TX,INST_04,Regional College D (Teaching),teaching,2.76,34,1995,Marketing,Business
S201300478,2013,0,M,1,Hispanic,FL,INST_02,State University B (Research),research,3.77,52,1995,Biology,STEM
S201300479,2013,1,M,0,Hispanic,IL,INST_03,Regional College C (Teaching),teaching,3.44,65,1995,Marketing,Business
S201300480,2013,1,F,0,White,GA,INST_04,Regional College D (Teaching),teaching,3.44,56,1995,Kinesiology,Health
S201300481,2013,0,M,1,Unknown,NY,INST_05,Urban University E (Research),research,3.69,39,1995,Public Health,Health
S201300482,2013,1,F,0,Hispanic,TX,INST_01,State University A (Research),research,4.0,61,1995,Biomedical Engineering,STEM
S201300483,2013,0,F,0,White,NC,INST_04,Regional College D (Teaching),teaching,3.2,22,1995,Economics,Social Sciences
S201300484,2013,0,M,1,White,FL,INST_02,State University B (Research),research,2.49,27,1995,Political Science,Social Sciences
S201300485,2013,0,M,1,Black,NY,INST_02,State University B (Research),research,3.38,69,1995,Political Science,Social Sciences
S201300486,2013,0,M,0,White,NC,INST_04,Regional College D (Teaching),teaching,3.73,40,1995,Psychology,Social Sciences
S201300487,2013,0,M,0,White,CA,INST_02,State University B (Research),research,3.73,62,1995,Psychology,Social Sciences
S201300488,2013,0,F,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.03,61,1995,Anthropology,Social Sciences
S201300489,2013,0,M,0,Asian,FL,INST_05,Urban University E (Research),research,2.89,65,1995,Management,Business
S201300490,2013,0,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,2.81,99,1995,Sociology,Social Sciences
S201300491,2013,1,F,0,Asian,FL,INST_04,Regional College D (Teaching),teaching,3.07,53,1995,Kinesiology,Health
S201300492,2013,1,M,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.44,54,1995,Economics-Bus,Business
S201300493,2013,0,F,0,White,CA,INST_03,Regional College C (Teaching),teaching,3.51,82,1995,Art History,Humanities
S201300494,2013,1,F,1,White,IL,INST_05,Urban University E (Research),research,3.18,46,1995,Political Science,Social Sciences
S201300495,2013,1,M,1,Hispanic,GA,INST_03,Regional College C (Teaching),teaching,3.99,39,1995,Accounting,Business
S201300496,2013,0,M,0,White,TX,INST_02,State University B (Research),research,2.88,26,1995,Electrical Engineering,STEM
S201300497,2013,1,F,0,White,CA,INST_02,State University B (Research),research,3.53,29,1995,Civil Engineering,STEM
S201300498,2013,1,M,0,White,VA,INST_01,State University A (Research),research,2.44,70,1994,Marketing,Business
S201300499,2013,0,M,0,Hispanic,MI,INST_05,Urban University E (Research),research,3.05,67,1995,Biology,STEM
S201300500,2013,0,F,0,Hispanic,MI,INST_01,State University A (Research),research,3.41,62,1995,Electrical Engineering,STEM
S201300501,2013,1,M,0,Black,IL,INST_05,Urban University E (Research),research,3.01,77,1995,Mechanical Engineering,STEM
S201300502,2013,0,F,1,White,NY,INST_05,Urban University E (Research),research,2.73,56,1995,Public Health,Health
S201300503,2013,0,F,0,White,NJ,INST_01,State University A (Research),research,3.09,61,1995,Undeclared,Other
S201300504,2013,0,F,0,Multi,CA,INST_02,State University B (Research),research,3.11,80,1995,Anthropology,Social Sciences
S201300505,2013,0,M,1,Multi,CA,INST_01,State University A (Research),research,3.45,82,1995,Civil Engineering,STEM
S201300506,2013,0,F,1,White,PA,INST_01,State University A (Research),research,2.75,48,1995,English,Humanities
S201300507,2013,0,F,1,White,NJ,INST_01,State University A (Research),research,2.86,39,1995,Communications,Other
S201300508,2013,1,F,0,Black,OH,INST_05,Urban University E (Research),research,2.68,89,1995,Civil Engineering,STEM
S201300509,2013,1,F,1,Black,PA,INST_01,State University A (Research),research,2.97,53,1995,Computer Science,STEM
S201300510,2013,1,M,0,White,FL,INST_05,Urban University E (Research),research,2.92,56,1995,Economics-Bus,Business
S201300511,2013,0,F,1,Hispanic,NC,INST_01,State University A (Research),research,2.62,92,1995,Biology,STEM
S201300512,2013,0,F,0,Hispanic,CA,INST_05,Urban University E (Research),research,3.26,48,1995,Management,Business
S201300513,2013,1,M,0,White,PA,INST_02,State University B (Research),research,2.94,64,1995,Education,Other
S201300514,2013,0,F,0,Asian,MI,INST_03,Regional College C (Teaching),teaching,3.66,70,1995,Mathematics,STEM
S201300515,2013,0,M,0,Black,NC,INST_01,State University A (Research),research,3.11,60,1995,Education,Other
S201300516,2013,0,M,0,White,NC,INST_03,Regional College C (Teaching),teaching,3.07,63,1995,Biomedical Engineering,STEM
S201300517,2013,0,F,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.57,19,1995,Communications,Other
S201300518,2013,0,F,0,Multi,NJ,INST_05,Urban University E (Research),research,3.3,80,1995,Finance,Business
S201300519,2013,0,M,0,Hispanic,NY,INST_05,Urban University E (Research),research,3.25,40,1995,Psychology,Social Sciences
S201300520,2013,1,M,0,Black,CA,INST_05,Urban University E (Research),research,3.14,51,1995,Biology,STEM
S201300521,2013,0,F,0,Black,GA,INST_02,State University B (Research),research,3.02,26,1995,Kinesiology,Health
S201300522,2013,0,F,0,Hispanic,FL,INST_03,Regional College C (Teaching),teaching,3.14,74,1995,Computer Science,STEM
S201300523,2013,0,F,1,White,FL,INST_05,Urban University E (Research),research,2.52,43,1995,Kinesiology,Health
S201300524,2013,0,M,0,White,TX,INST_01,State University A (Research),research,3.15,45,1995,Statistics,STEM
S201300525,2013,1,F,0,White,TX,INST_02,State University B (Research),research,2.9,59,1995,Kinesiology,Health
S201300526,2013,0,F,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.54,70,1995,Public Health,Health
S201300527,2013,0,M,0,Black,TX,INST_02,State University B (Research),research,2.6,33,1995,Sociology,Social Sciences
S201300528,2013,0,F,0,Hispanic,NC,INST_03,Regional College C (Teaching),teaching,3.34,44,1995,Finance,Business
S201300529,2013,0,M,1,Black,TX,INST_04,Regional College D (Teaching),teaching,3.37,56,1995,Kinesiology,Health
S201300530,2013,1,F,0,Hispanic,CA,INST_02,State University B (Research),research,3.99,55,1995,Biology,STEM
S201300531,2013,0,F,0,White,OH,INST_05,Urban University E (Research),research,2.78,20,1995,Education,Other
S201300532,2013,0,F,0,White,TX,INST_03,Regional College C (Teaching),teaching,3.9,52,1995,Art History,Humanities
S201300533,2013,1,F,0,White,NY,INST_05,Urban University E (Research),research,3.71,55,1995,Civil Engineering,STEM
S201300534,2013,0,F,1,Hispanic,NJ,INST_05,Urban University E (Research),research,3.36,45,1995,Marketing,Business
S201300535,2013,0,F,0,Unknown,IL,INST_03,Regional College C (Teaching),teaching,2.72,82,1995,General Studies,Other
S201300536,2013,0,M,1,Multi,FL,INST_01,State University A (Research),research,2.69,77,1995,Mechanical Engineering,STEM
S201300537,2013,1,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,3.08,66,1995,Kinesiology,Health
S201300538,2013,0,F,1,White,NY,INST_04,Regional College D (Teaching),teaching,3.8,62,1995,Communications,Other
S201300539,2013,1,M,0,White,IL,INST_01,State University A (Research),research,2.29,92,1995,Anthropology,Social Sciences
S201300540,2013,0,F,0,Hispanic,NC,INST_01,State University A (Research),research,2.26,24,1995,Political Science,Social Sciences
S201300541,2013,0,M,0,Hispanic,GA,INST_05,Urban University E (Research),research,3.5,34,1995,Political Science,Social Sciences
S201300542,2013,0,F,0,Multi,VA,INST_05,Urban University E (Research),research,3.75,54,1995,Anthropology,Social Sciences
S201300543,2013,0,F,0,White,IL,INST_02,State University B (Research),research,3.24,53,1995,Nursing,Health
S201300544,2013,0,M,0,White,NC,INST_04,Regional College D (Teaching),teaching,3.18,72,1995,Physics,STEM
S201300545,2013,0,F,1,White,CA,INST_01,State University A (Research),research,2.78,50,1995,Physics,STEM
S201300546,2013,1,F,1,White,CA,INST_03,Regional College C (Teaching),teaching,3.39,75,1995,Undeclared,Other
S201300547,2013,0,F,0,White,CA,INST_05,Urban University E (Research),research,3.09,74,1995,Political Science,Social Sciences
S201300548,2013,0,F,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.45,43,1995,Mathematics,STEM
S201300549,2013,1,F,0,White,IL,INST_01,State University A (Research),research,3.81,35,1995,Kinesiology,Health
S201300550,2013,0,M,0,White,FL,INST_04,Regional College D (Teaching),teaching,3.46,22,1995,Physics,STEM
S201300551,2013,1,M,0,Asian,TX,INST_05,Urban University E (Research),research,2.88,34,1995,Mechanical Engineering,STEM
S201300552,2013,0,F,1,White,FL,INST_01,State University A (Research),research,3.28,43,1995,Sociology,Social Sciences
S201300553,2013,0,M,1,White,NY,INST_01,State University A (Research),research,3.48,53,1995,Economics,Social Sciences
S201300554,2013,1,M,1,Hispanic,CA,INST_03,Regional College C (Teaching),teaching,3.2,58,1995,History,Humanities
S201300555,2013,0,M,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.57,47,1995,Accounting,Business
S201300556,2013,1,M,0,White,IL,INST_02,State University B (Research),research,3.03,72,1995,Kinesiology,Health
S201300557,2013,1,M,0,Unknown,VA,INST_05,Urban University E (Research),research,3.65,26,1995,Mechanical Engineering,STEM
S201300558,2013,0,M,1,White,PA,INST_04,Regional College D (Teaching),teaching,3.82,72,1995,Physics,STEM
S201300559,2013,0,M,0,Asian,MI,INST_02,State University B (Research),research,2.82,73,1995,Art History,Humanities
S201300560,2013,1,F,0,White,PA,INST_04,Regional College D (Teaching),teaching,3.2,24,1995,Psychology,Social Sciences
S201300561,2013,0,F,0,Black,NJ,INST_01,State University A (Research),research,3.1,50,1995,Pre-Med,Health
S201300562,2013,0,M,0,White,PA,INST_02,State University B (Research),research,3.11,73,1995,Statistics,STEM
S201300563,2013,0,F,1,White,CA,INST_03,Regional College C (Teaching),teaching,2.46,73,1995,Political Science,Social Sciences
S201300564,2013,0,F,0,White,GA,INST_03,Regional College C (Teaching),teaching,2.71,56,1995,Communications,Other
S201300565,2013,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.06,30,1995,Art History,Humanities
S201300566,2013,0,F,0,White,OH,INST_04,Regional College D (Teaching),teaching,3.2,37,1995,Nursing,Health
S201300567,2013,1,M,0,Black,TX,INST_05,Urban University E (Research),research,3.46,73,1995,Psychology,Social Sciences
S201300568,2013,1,F,0,White,VA,INST_01,State University A (Research),research,3.65,30,1995,Political Science,Social Sciences
S201300569,2013,0,F,0,Black,NJ,INST_03,Regional College C (Teaching),teaching,3.04,69,1995,English,Humanities
S201300570,2013,1,M,0,Hispanic,TX,INST_05,Urban University E (Research),research,3.5,46,1995,Sociology,Social Sciences
S201300571,2013,0,F,1,Black,CA,INST_02,State University B (Research),research,3.3,94,1995,Civil Engineering,STEM
S201300572,2013,0,M,0,White,CA,INST_03,Regional College C (Teaching),teaching,2.89,99,1995,Kinesiology,Health
S201300573,2013,0,M,0,White,PA,INST_05,Urban University E (Research),research,3.28,71,1995,Anthropology,Social Sciences
S201300574,2013,0,F,0,Asian,GA,INST_04,Regional College D (Teaching),teaching,2.69,64,1995,Civil Engineering,STEM
S201300575,2013,0,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,2.94,35,1995,Public Health,Health
S201300576,2013,0,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,4.0,45,1995,Biomedical Engineering,STEM
S201300577,2013,0,F,0,White,TX,INST_03,Regional College C (Teaching),teaching,3.63,61,1995,Biomedical Engineering,STEM
S201300578,2013,1,F,0,White,NJ,INST_05,Urban University E (Research),research,3.65,55,1995,Marketing,Business
S201300579,2013,0,M,0,White,IL,INST_05,Urban University E (Research),research,2.66,89,1995,General Studies,Other
S201300580,2013,1,M,0,White,GA,INST_04,Regional College D (Teaching),teaching,3.54,48,1995,Political Science,Social Sciences
S201300581,2013,0,F,1,Hispanic,VA,INST_02,State University B (Research),research,3.5,34,1995,Political Science,Social Sciences
S201300582,2013,1,F,0,White,NJ,INST_05,Urban University E (Research),research,3.56,51,1995,Psychology,Social Sciences
S201300583,2013,0,F,0,White,FL,INST_02,State University B (Research),research,3.48,20,1995,Finance,Business
S201300584,2013,0,M,0,Hispanic,OH,INST_04,Regional College D (Teaching),teaching,3.64,80,1995,Statistics,STEM
S201300585,2013,1,M,0,Black,PA,INST_01,State University A (Research),research,3.58,61,1995,Political Science,Social Sciences
S201300586,2013,0,F,1,Unknown,IL,INST_05,Urban University E (Research),research,3.44,43,1995,Economics,Social Sciences
S201300587,2013,0,F,0,White,MI,INST_02,State University B (Research),research,4.0,44,1995,Philosophy,Humanities
S201300588,2013,0,F,0,White,GA,INST_02,State University B (Research),research,3.06,70,1995,Political Science,Social Sciences
S201300589,2013,1,F,0,Black,NC,INST_02,State University B (Research),research,3.03,79,1995,Psychology,Social Sciences
S201300590,2013,1,F,0,Asian,NJ,INST_04,Regional College D (Teaching),teaching,3.06,71,1995,Accounting,Business
S201300591,2013,0,M,0,Black,VA,INST_01,State University A (Research),research,3.75,43,1995,Management,Business
S201300592,2013,0,F,0,White,MI,INST_03,Regional College C (Teaching),teaching,2.91,56,1995,Civil Engineering,STEM
S201300593,2013,1,M,1,White,NC,INST_02,State University B (Research),research,3.92,52,1995,Communications,Other
S201300594,2013,0,M,1,White,GA,INST_02,State University B (Research),research,3.46,23,1995,Biomedical Engineering,STEM
S201300595,2013,0,M,0,Asian,NY,INST_04,Regional College D (Teaching),teaching,2.3,74,1995,Mathematics,STEM
S201300596,2013,0,F,1,White,NC,INST_01,State University A (Research),research,3.03,56,1995,Anthropology,Social Sciences
S201300597,2013,0,M,1,Asian,FL,INST_05,Urban University E (Research),research,3.89,14,1994,Kinesiology,Health
S201300598,2013,0,F,1,White,NY,INST_04,Regional College D (Teaching),teaching,3.84,72,1995,Pre-Med,Health
S201300599,2013,0,F,1,Hispanic,CA,INST_04,Regional College D (Teaching),teaching,2.78,36,1995,Finance,Business
S201300600,2013,0,F,0,White,FL,INST_05,Urban University E (Research),research,2.95,33,1995,Pre-Med,Health
S201300601,2013,0,F,0,Black,OH,INST_03,Regional College C (Teaching),teaching,3.3,68,1995,Psychology,Social Sciences
S201300602,2013,0,F,1,White,TX,INST_02,State University B (Research),research,2.57,55,1995,Communications,Other
S201300603,2013,1,M,0,White,NY,INST_05,Urban University E (Research),research,3.13,27,1995,Statistics,STEM
S201300604,2013,1,F,0,Black,FL,INST_05,Urban University E (Research),research,2.7,30,1995,Computer Science,STEM
S201300605,2013,1,M,0,Multi,CA,INST_05,Urban University E (Research),research,3.82,40,1995,Nursing,Health
S201300606,2013,1,F,0,Black,NY,INST_02,State University B (Research),research,3.29,46,1995,Mechanical Engineering,STEM
S201300607,2013,1,M,1,Hispanic,PA,INST_01,State University A (Research),research,3.55,18,1995,Finance,Business
S201300608,2013,0,F,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.5,59,1995,Computer Science,STEM
S201300609,2013,1,M,1,White,FL,INST_04,Regional College D (Teaching),teaching,3.86,74,1995,Marketing,Business
S201300610,2013,1,F,1,White,GA,INST_03,Regional College C (Teaching),teaching,3.68,89,1995,Marketing,Business
S201300611,2013,0,F,0,White,MI,INST_03,Regional College C (Teaching),teaching,3.88,99,1995,Chemistry,STEM
S201300612,2013,0,F,0,White,CA,INST_05,Urban University E (Research),research,3.83,36,1995,Computer Science,STEM
S201300613,2013,0,F,0,Asian,CA,INST_01,State University A (Research),research,2.7,85,1995,Public Health,Health
S201300614,2013,1,F,1,White,TX,INST_01,State University A (Research),research,2.75,32,1995,Electrical Engineering,STEM
S201300615,2013,0,M,1,White,NY,INST_04,Regional College D (Teaching),teaching,3.35,52,1995,General Studies,Other
S201300616,2013,0,M,0,Multi,PA,INST_05,Urban University E (Research),research,3.51,75,1995,Mechanical Engineering,STEM
S201300617,2013,1,M,0,Multi,MI,INST_02,State University B (Research),research,3.21,46,1995,Biology,STEM
S201300618,2013,0,F,0,Hispanic,FL,INST_03,Regional College C (Teaching),teaching,3.21,81,1995,Accounting,Business
S201300619,2013,0,F,1,Black,NY,INST_01,State University A (Research),research,3.14,40,1995,Accounting,Business
S201300620,2013,0,F,0,White,MI,INST_01,State University A (Research),research,2.59,37,1995,Statistics,STEM
S201300621,2013,0,F,0,Hispanic,FL,INST_02,State University B (Research),research,3.51,44,1995,Kinesiology,Health
S201300622,2013,0,M,0,Black,MI,INST_04,Regional College D (Teaching),teaching,2.41,3,1995,Computer Science,STEM
S201300623,2013,1,F,1,Asian,TX,INST_02,State University B (Research),research,3.46,83,1995,Art History,Humanities
S201300624,2013,1,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.51,87,1995,Psychology,Social Sciences
S201300625,2013,0,F,0,White,IL,INST_03,Regional College C (Teaching),teaching,2.98,96,1995,History,Humanities
S201300626,2013,0,M,0,White,NC,INST_01,State University A (Research),research,3.4,58,1995,Undeclared,Other
S201300627,2013,0,F,0,Hispanic,OH,INST_04,Regional College D (Teaching),teaching,3.12,87,1995,Finance,Business
S201300628,2013,0,M,0,Black,VA,INST_02,State University B (Research),research,3.49,18,1995,Pre-Med,Health
S201300629,2013,0,F,0,White,TX,INST_01,State University A (Research),research,3.21,59,1995,Political Science,Social Sciences
S201300630,2013,0,F,1,White,NC,INST_01,State University A (Research),research,3.16,60,1995,Mechanical Engineering,STEM
S201300631,2013,0,M,0,Hispanic,NJ,INST_02,State University B (Research),research,3.08,44,1995,Public Health,Health
S201300632,2013,0,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,2.75,3,1995,Economics,Social Sciences
S201300633,2013,0,F,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.34,39,1995,Psychology,Social Sciences
S201300634,2013,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,2.57,38,1995,General Studies,Other
S201300635,2013,1,F,0,White,MI,INST_02,State University B (Research),research,3.25,48,1995,Statistics,STEM
S201300636,2013,1,F,0,Hispanic,FL,INST_01,State University A (Research),research,3.88,42,1994,Art History,Humanities
S201300637,2013,0,F,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.29,82,1995,Pre-Med,Health
S201300638,2013,1,M,0,Multi,MI,INST_04,Regional College D (Teaching),teaching,2.97,66,1995,Anthropology,Social Sciences
S201300639,2013,1,F,0,White,NY,INST_01,State University A (Research),research,3.23,81,1995,Management,Business
S201300640,2013,0,F,1,Black,CA,INST_01,State University A (Research),research,3.76,46,1995,General Studies,Other
S201300641,2013,1,F,0,Hispanic,OH,INST_03,Regional College C (Teaching),teaching,3.75,42,1995,Mathematics,STEM
S201300642,2013,0,M,0,Hispanic,FL,INST_01,State University A (Research),research,2.42,48,1995,Philosophy,Humanities
S201300643,2013,0,F,0,White,IL,INST_01,State University A (Research),research,3.12,68,1995,Marketing,Business
S201300644,2013,0,M,0,NHPI,TX,INST_02,State University B (Research),research,3.55,26,1995,Sociology,Social Sciences
S201300645,2013,1,F,1,White,FL,INST_02,State University B (Research),research,3.87,16,1995,Art History,Humanities
S201300646,2013,1,F,1,White,CA,INST_02,State University B (Research),research,4.0,64,1994,General Studies,Other
S201300647,2013,0,F,1,Asian,VA,INST_02,State University B (Research),research,3.05,62,1995,Anthropology,Social Sciences
S201300648,2013,1,M,0,Black,NJ,INST_02,State University B (Research),research,3.56,42,1995,Art History,Humanities
S201300649,2013,1,M,0,White,FL,INST_03,Regional College C (Teaching),teaching,2.99,36,1995,Nursing,Health
S201300650,2013,1,M,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.68,56,1995,Mathematics,STEM
S201300651,2013,0,M,1,Black,OH,INST_02,State University B (Research),research,3.22,66,1995,Management,Business
