graduate_id	risk_score	eligible_z	enrolled_d
G2018004688	34.695	0	0
G2018004689	15.134	0	0
G2018004693	34.25	0	0
G2018004696	9.086	0	1
G2018004698	45.46	0	0
G2018004701	37.512	0	0
G2018004702	18.486	0	0
G2018004705	24.38	0	0
G2018004712	30.747	0	0
G2018004717	29.454	0	1
G2018004733	34.783	0	0
G2018004739	40.926	0	0
G2018004748	33.692	0	0
G2018004752	17.326	0	0
G2018004753	20.431	0	0
G2018004760	19.359	0	0
G2018004763	8.686	0	0
G2018004772	62.219	0	1
G2018004777	9.468	0	0
G2018004779	25.092	0	0
G2018004780	47.095	0	0
G2018004784	32.358	0	0
G2018004786	11.003	0	0
G2018004796	33.146	0	0
G2018004797	23.369	0	0
G2018004802	22.243	0	0
G2018004808	10.551	0	0
G2018004809	33.615	0	0
G2018004819	59.512	0	1
G2018004824	37.882	0	0
G2018004828	23.783	0	0
G2018004840	22.296	0	0
G2018004843	41.893	0	0
G2018004849	19.022	0	0
G2018004850	35.155	0	0
G2018004851	63.464	0	0
G2018004856	24.966	0	0
G2018004861	13.176	0	0
G2018004862	40.714	0	0
G2018004864	3.656	0	1
G2018004869	16.709	0	0
G2018004877	9.671	0	0
G2018004879	38.441	0	0
G2018004881	19.071	0	0
G2018004885	23.871	0	0
G2018004888	33.975	0	0
G2018004891	18.73	0	0
G2018004893	41.836	0	0
G2018004894	44.461	0	1
G2018004901	46.825	0	0
G2018004902	35.114	0	1
G2018004903	16.74	0	1
G2018004919	82.587	1	1
G2018004921	9.639	0	0
G2018004927	31.74	0	1
G2018004937	14.496	0	0
G2018004940	26.144	0	0
G2018004946	70.378	0	0
G2018004947	8.242	0	0
G2018004949	62.952	0	1
G2018004955	49.167	0	1
G2018004956	48.784	0	1
G2018004969	14.997	0	1
G2018004974	74.527	0	0
G2018004980	20.507	0	0
G2018004982	36.221	0	0
G2018004983	71.338	0	0
G2018004988	28.775	0	1
G2018004989	11.386	0	0
G2018004990	21.048	0	0
G2018004993	21.579	0	0
G2018004994	10.844	0	0
G2018004995	42.277	0	1
G2018005004	26.864	0	0
G2018005006	7.529	0	0
G2018005010	41.948	0	0
G2018005011	25.564	0	0
G2018005024	10.87	0	1
G2018005027	39.188	0	0
G2018005030	9.156	0	0
G2018005031	26.702	0	0
G2018005036	21.879	0	0
G2018005049	13.813	0	0
G2018005051	7.952	0	0
G2018005054	1.886	0	1
G2018005060	34.942	0	0
G2018005064	17.351	0	0
G2018005068	34.763	0	0
G2018005071	21.072	0	1
G2018005083	47.793	0	0
G2018005086	23.933	0	1
G2018005087	8.197	0	0
G2018005092	61.515	0	0
G2018005093	37.839	0	0
G2018005096	28.15	0	0
G2018005101	16.497	0	0
G2018005102	13.346	0	0
G2018005104	8.9	0	0
G2018005106	14.677	0	0
G2018005111	2.556	0	0
G2018005118	30.414	0	1
G2018005141	11.109	0	0
G2018005148	17.417	0	1
G2018005150	41.018	0	0
G2018005151	5.816	0	0
G2018005153	12.369	0	0
G2018005155	9.369	0	0
G2018005158	24.774	0	0
G2018005159	28.055	0	1
G2018005174	6.825	0	1
G2018005175	40.823	0	0
G2018005191	16.031	0	1
G2018005192	54.151	0	0
G2018005193	56.822	0	0
G2018005194	21.221	0	0
G2018005197	17.112	0	1
G2018005203	11.828	0	0
G2018005206	27.667	0	0
G2018005216	9.371	0	0
G2018005230	16.405	0	1
G2018005233	38.658	0	1
G2018005241	30.364	0	0
G2018005246	65.729	0	0
G2018005247	12.991	0	1
G2018005250	14.621	0	0
G2018005251	45.241	0	0
G2018005254	16.235	0	0
G2018005255	27.895	0	1
G2018005256	4.413	0	0
G2018005262	28.586	0	0
G2018005264	33.237	0	0
G2018005266	23.804	0	0
G2018005271	53.097	0	0
G2018005273	12.239	0	0
G2018005274	15.147	0	0
G2018005277	28.293	0	1
G2018005287	17.677	0	0
G2018005290	28.49	0	1
G2018005298	12.056	0	1
G2018005301	22.651	0	0
G2018005306	33.471	0	0
G2018005313	38.101	0	0
G2018005315	30.45	0	0
G2018005320	13.222	0	0
G2018005327	17.885	0	1
G2018005333	14.363	0	0
G2018005339	0.1	0	0
G2018005343	31.103	0	0
G2018005345	27.959	0	0
G2018005350	44.373	0	0
G2018005351	50.37	0	0
G2018005358	45.98	0	0
G2018005359	40.606	0	1
G2018005370	40.301	0	1
G2018005372	37.558	0	1
G2018005373	23.988	0	1
G2018005375	43.765	0	0
G2018005377	9.507	0	0
G2018005380	42.943	0	1
G2018005389	30.313	0	0
G2018005391	13.604	0	0
G2018005402	17.157	0	0
G2018005404	14.923	0	0
G2018005405	17.241	0	0
G2018005413	27.853	0	0
G2018005417	34.407	0	1
G2018005420	8.829	0	1
G2018005425	40.269	0	0
G2018005436	24.148	0	0
G2018005439	13.016	0	1
G2018005440	45.491	0	0
G2018005450	38.94	0	0
G2018005460	1.868	0	0
G2018005461	14.588	0	0
G2018005466	30.386	0	1
G2018005474	22.545	0	0
G2018005475	18.945	0	0
G2018005482	63.179	0	0
G2018005483	40.852	0	0
G2018005484	32.774	0	1
G2018005486	24.174	0	1
G2018005494	37.247	0	0
G2018005510	13.046	0	0
G2018005512	57.595	0	0
G2018005520	14.659	0	0
G2018005521	7.069	0	1
G2018005528	74.18	0	0
G2018005541	31.532	0	0
G2018005544	30.631	0	1
G2018005549	54.184	0	0
G2018005550	12.983	0	0
G2018005554	30.33	0	0
G2018005557	61.41	0	1
G2018005560	57.489	0	0
G2018005564	22.744	0	0
G2018005565	21.527	0	0
G2018005571	47.418	0	0
G2018005579	20.56	0	0
G2018005583	15.46	0	0
G2018005586	24.994	0	0
G2018005593	3.564	0	0
G2018005599	17.583	0	0
G2018005606	32.423	0	1
G2018005610	36.103	0	1
G2018005613	37.286	0	0
G2018005621	77.244	1	0
G2018005627	7.66	0	0
G2018005630	10.771	0	0
G2018005632	48.84	0	0
G2018005633	18.566	0	0
G2018005636	61.458	0	0
G2018005637	65.46	0	0
G2018005640	53.889	0	0
G2018005641	41.087	0	0
G2018005650	20.991	0	0
G2018005651	50.051	0	0
G2018005658	17.712	0	1
G2018005677	30.595	0	0
G2018005682	9.439	0	0
G2018005685	27.422	0	0
G2018005688	26.854	0	0
G2018005690	4.189	0	0
G2018005701	29.169	0	0
G2018005705	21.698	0	1
G2018005708	0.1	0	1
G2018005711	22.171	0	0
G2018005712	44.093	0	0
G2018005714	61.217	0	1
G2018005715	56.156	0	1
G2018005730	16.419	0	0
G2018005735	31.4	0	0
G2018005737	31.174	0	0
G2018005745	31.601	0	0
G2018005746	22.226	0	1
G2018005756	34.797	0	0
G2018005757	22.237	0	1
G2018005760	28.65	0	0
G2018005765	30.184	0	0
G2018005768	37.693	0	1
G2018005772	28.075	0	1
G2018005773	42.505	0	0
G2018005783	13.749	0	0
G2018005791	13.446	0	1
G2018005794	47.373	0	0
G2018005801	12.799	0	0
G2018005805	41.421	0	0
G2018005827	31.772	0	0
G2018005828	13.318	0	1
G2018005832	40.955	0	0
G2018005835	20.982	0	1
G2018005843	26.628	0	0
G2018005852	33.384	0	0
G2018005861	12.872	0	0
G2018005869	32.015	0	0
G2018005885	14.811	0	0
G2018005887	74.53	0	0
G2018005891	31.67	0	0
G2018005895	3.558	0	0
G2018005898	30.683	0	0
G2018005903	72.847	0	0
G2018005912	16.082	0	0
G2018005914	11.94	0	0
G2018005917	59.167	0	0
G2018005925	9.166	0	1
G2018005929	12.768	0	0
G2018005935	14.21	0	0
G2018005942	29.944	0	0
G2018005945	19.505	0	1
G2018005949	57.616	0	1
G2018005952	19.63	0	0
G2018005955	34.182	0	1
G2018005960	41.894	0	1
G2018005964	27.39	0	0
G2018005968	20.837	0	0
G2018005971	37.072	0	0
G2018005972	23.584	0	0
G2018005973	8.443	0	1
G2018005983	39.149	0	0
G2018005984	74.136	0	0
G2018005987	50.944	0	0
G2018005990	24.333	0	0
G2018006007	27.256	0	0
G2018006010	45.461	0	1
G2018006011	7.121	0	0
G2018006022	14.557	0	0
G2018006025	36.537	0	0
G2018006027	56.107	0	0
G2018006028	20.783	0	1
G2018006031	54.831	0	0
G2018006038	30.488	0	0
G2018006040	47.246	0	0
G2018006043	65.481	0	0
G2018006048	18.334	0	1
G2018006058	43.239	0	0
G2018006059	21.239	0	0
G2018006064	70.11	0	1
G2018006072	21.167	0	0
G2018006073	46.268	0	0
G2018006074	23.107	0	0
G2018006078	25.685	0	0
G2018006081	15.675	0	0
G2018006082	43.797	0	0
G2018006088	41.308	0	0
G2018006093	35.462	0	0
G2018006104	54.444	0	0
G2018006105	7.595	0	0
G2018006107	30.631	0	0
G2018006108	34.492	0	0
G2018006113	32.619	0	0
G2018006117	46.771	0	0
G2018006129	44.223	0	0
G2018006140	8.203	0	0
G2018006144	33.836	0	0
G2018006153	8.513	0	0
G2018006154	5.824	0	0
G2018006159	10.378	0	0
G2018006168	41.438	0	0
G2018006178	10.138	0	0
G2018006183	26.302	0	0
G2018006185	19.576	0	1
G2018006186	24.659	0	0
G2018006193	33.18	0	0
G2018006195	36.369	0	0
G2018006196	33.075	0	0
G2018006198	40.533	0	1
G2018006200	19.141	0	0
G2018006202	30.705	0	0
G2018006211	26.705	0	0
G2018006213	47.725	0	0
G2018006217	34.148	0	0
G2018006218	34.873	0	1
G2018006221	16.862	0	0
G2018006224	17.759	0	1
G2018006233	18.602	0	0
G2018006246	48.305	0	0
G2018006252	28.388	0	0
G2018006256	21.302	0	0
G2018006257	32.021	0	0
G2018006261	62.845	0	0
G2018006262	23.438	0	0
G2018006265	15.15	0	1
G2018006266	6.785	0	0
G2018006267	43.293	0	0
G2018006272	16.623	0	0
G2018006275	18.855	0	0
G2018006276	16.106	0	0
G2018006280	12.672	0	1
G2018006292	8.371	0	0
G2018006296	57.128	0	0
G2018006309	40.713	0	1
G2018006317	69.477	0	0
G2018006322	59.433	0	0
G2018006325	48.13	0	0
G2018006326	23.542	0	0
G2018006329	38.716	0	0
G2018006331	50.491	0	0
G2018006332	35.998	0	0
G2018006338	49.675	0	1
G2018006343	24.871	0	0
G2018006344	6.301	0	0
G2018006346	38.053	0	0
G2018006349	44.926	0	0
G2018006350	13.605	0	1
G2018006353	66.657	0	0
G2018006354	17.777	0	0
G2018006359	8.255	0	1
G2018006364	28.299	0	1
G2018006367	34.529	0	0
G2018006368	14.423	0	0
G2018006376	42.841	0	0
G2018006384	14.029	0	0
G2018006386	51.45	0	0
G2018006391	35.543	0	0
G2018006397	29.994	0	0
G2018006400	3.294	0	0
G2018006404	21.4	0	0
G2018006405	6.395	0	0
G2018006410	14.37	0	0
G2018006411	24.055	0	1
G2018006420	10.354	0	0
G2018006423	22.347	0	0
G2018006432	18.922	0	0
G2018006437	45.927	0	1
G2018006454	8.585	0	0
G2018006466	21.587	0	0
G2018006469	65.976	0	1
G2018006473	3.487	0	0
G2018006477	16.796	0	0
G2018006482	8.092	0	1
G2018006486	14.962	0	0
G2018006490	66.292	0	1
G2018006496	7.461	0	1
G2018006497	25.268	0	0
G2018006499	59.01	0	1
G2018006502	47.04	0	0
G2018006509	40.155	0	0
G2018006526	24.639	0	0
G2018006534	35.642	0	0
G2018006536	2.799	0	1
G2018006550	21.412	0	0
G2018006552	57.785	0	0
G2018006554	13.226	0	0
G2018006560	63.142	0	0
G2018006561	7.84	0	0
G2018006562	42.281	0	0
G2018006566	37.407	0	0
G2018006568	1.68	0	0
G2018006569	26.124	0	0
G2018006573	45.863	0	0
G2018006578	41.136	0	0
G2018006581	29.774	0	1
G2018006589	10.082	0	0
G2018006594	39.873	0	0
G2018006600	16.753	0	0
G2018006602	34.471	0	0
G2018006610	47.088	0	0
G2018006614	64.551	0	0
G2018006615	43.188	0	1
G2018006621	23.084	0	0
G2018006627	12.318	0	1
G2018006629	45.75	0	0
G2018006634	35.578	0	0
G2018006636	29.32	0	0
G2018006641	52.691	0	1
G2018006645	23.3	0	0
G2018006656	2.708	0	1
G2018006661	37.23	0	0
G2018006664	10.197	0	0
G2018006668	47.115	0	0
G2018006671	14.333	0	0
G2018006672	18.501	0	1
G2018006687	45.369	0	0
G2018006689	38.466	0	1
G2018006690	9.563	0	0
G2018006691	23.507	0	1
G2018006695	37.798	0	0
G2018006701	26.149	0	0
G2018006704	17.413	0	0
G2018006707	32.858	0	0
G2018006711	26.781	0	0
G2018006713	53.036	0	0
G2018006714	23.365	0	1
G2018006717	12.868	0	0
G2018006723	42.168	0	0
G2018006727	13.901	0	0
G2018006728	15.153	0	0
G2018006729	47.628	0	0
G2018006735	22.837	0	0
G2018006736	4.934	0	1
G2018006743	18.658	0	0
G2018006754	15.035	0	0
G2018006756	3.639	0	0
G2018006760	36.264	0	0
G2018006768	33.754	0	0
G2018006769	59.03	0	0
G2018006775	10.192	0	0
G2018006786	40.893	0	1
G2018006789	35.19	0	0
G2018006791	18.43	0	0
G2018006807	33.319	0	1
G2018006812	26.685	0	0
G2018006814	19.248	0	0
G2018006833	2.21	0	0
G2018006836	23.316	0	0
G2018006837	28.343	0	0
G2018006838	49.609	0	0
G2018006844	38.391	0	0
G2018006852	21.735	0	0
G2018006853	16.034	0	0
G2018006856	63.368	0	0
G2018006869	29.295	0	0
G2018006870	25.386	0	1
G2018006873	16.293	0	0
G2018006885	10.241	0	0
G2018006886	17.311	0	0
G2018006891	23.617	0	1
G2018006893	60.341	0	0
G2018006903	12.286	0	1
G2018006905	53.288	0	0
G2018006915	27.591	0	0
G2018006925	23.382	0	0
G2018006929	1.903	0	0
G2018006934	20.443	0	0
G2018006935	30.861	0	0
G2018006939	12.109	0	1
G2018006945	14.192	0	0
G2018006947	23.225	0	0
G2018006951	38.555	0	1
G2018006954	13.288	0	0
G2018006969	20.354	0	1
G2018006973	21.886	0	0
G2018006976	25.336	0	0
G2018006984	10.652	0	0
G2018006994	28.087	0	0
G2018006997	60.144	0	0
G2018007008	30.428	0	0
G2018007018	42.386	0	0
G2018007026	20.169	0	0
G2018007027	34.414	0	0
G2018007031	5.632	0	0
G2018007035	10.919	0	0
G2018007039	29.197	0	1
G2018007042	12.565	0	1
G2018007045	22.79	0	0
G2018007052	33.45	0	0
G2018007061	37.663	0	0
G2018007079	21.425	0	0
G2018007081	20.968	0	0
G2018007091	25.526	0	1
G2018007092	56.894	0	0
G2018007093	22.451	0	1
G2018007097	10.258	0	1
G2018007109	21.251	0	0
G2018007112	19.81	0	0
G2018007113	26.619	0	0
G2018007114	19.106	0	1
G2018007124	15.476	0	0
G2018007132	23.053	0	0
G2018007134	11.866	0	0
G2018007135	46.143	0	1
G2018007144	51.772	0	0
G2018007151	1.17	0	0
G2018007157	34.445	0	0
G2018007168	11.241	0	0
G2018007174	30.096	0	0
G2018007175	29.256	0	0
G2018007178	35.875	0	0
G2018007190	6.933	0	0
G2018007191	7.07	0	0
G2018007197	34.19	0	1
G2018007204	41.859	0	1
G2018007205	45.646	0	0
G2018007212	37.616	0	0
G2018007215	27.256	0	0
G2018007216	21.302	0	0
G2018007224	32.151	0	0
G2018007238	51.896	0	0
G2018007240	27.138	0	0
G2018007247	29.108	0	0
G2018007254	16.32	0	0
G2018007258	8.424	0	0
G2018007263	5.019	0	1
G2018007265	37.91	0	0
G2018007269	9.438	0	0
G2018007271	37.503	0	1
G2018007274	36.957	0	0
G2018007278	30.698	0	0
G2018007282	14.244	0	1
G2018007285	50.565	0	0
G2018007291	52.24	0	0
G2018007300	28.34	0	0
G2018007303	8.848	0	0
G2018007306	9.173	0	0
G2018007324	51.067	0	0
G2018007331	25.472	0	0
G2018007333	6.021	0	0
G2018007344	19.819	0	1
G2018007350	9.615	0	0
G2018007351	26.39	0	1
G2018007356	18.256	0	0
G2018007369	33.218	0	0
G2018007392	23.718	0	1
G2018007396	16.338	0	1
G2018007399	20.194	0	1
G2018007400	49.462	0	0
G2018007403	8.274	0	0
G2018007405	3.311	0	0
G2018007415	29.956	0	0
G2018007418	26.695	0	0
G2018007420	32.415	0	0
G2018007430	19.369	0	0
G2018007432	11.095	0	0
G2018007434	32.086	0	0
G2018007436	44.665	0	0
G2018007441	25.777	0	1
G2018007443	21.764	0	0
G2018007457	14.45	0	0
G2018007462	8.527	0	0
G2018007464	26.906	0	0
G2018007470	20.802	0	0
G2018007481	26.259	0	0
G2018007485	5.808	0	0
G2018007492	20.982	0	0
G2018007494	20.072	0	0
G2018007497	47.939	0	0
G2018007498	29.725	0	0
G2018007501	61.112	0	0
G2018007502	25.869	0	0
G2018007509	21.913	0	0
G2018007510	31.2	0	0
G2018007512	50.399	0	0
G2018007515	11.036	0	0
G2018007525	17.653	0	1
G2018007534	41.155	0	0
G2018007542	35.46	0	1
G2018007550	16.133	0	0
G2018007563	14.129	0	0
G2018007565	15.106	0	0
G2018007567	55.784	0	0
G2018007598	23.323	0	0
G2018007601	4.599	0	0
G2018007604	50.105	0	1
G2018007606	11.758	0	0
G2018007613	7.117	0	0
G2018007614	10.843	0	0
G2018007616	30.144	0	1
G2018007618	18.465	0	0
G2018007634	13.73	0	1
G2018007638	39.306	0	0
G2018007644	47.112	0	0
G2018007645	33.479	0	0
G2018007647	51.632	0	0
G2018007648	13.946	0	0
G2018007657	21.78	0	0
G2018007663	19.756	0	0
G2018007664	17.727	0	0
G2018007669	13.661	0	1
G2018007675	22.393	0	0
G2018007679	8.619	0	0
G2018007684	47.189	0	1
G2018007685	46.349	0	0
G2018007699	15.707	0	0
G2018007702	10.622	0	0
G2018007704	44.486	0	1
G2018007712	55.963	0	1
G2018007713	13.218	0	1
G2018007725	9.065	0	0
G2018007726	14.848	0	1
G2018007732	66.155	0	0
G2018007733	24.276	0	1
G2018007735	42.023	0	1
G2018007740	73.501	0	1
G2018007741	20.967	0	0
G2018007745	27.465	0	0
G2018007751	17.65	0	0
G2018007752	27.589	0	0
G2018007761	20.467	0	0
G2018007762	18.972	0	1
G2018007764	36.601	0	0
G2018007768	11.766	0	1
G2018007779	51.633	0	0
G2018007780	33.164	0	0
G2018007781	59.147	0	1
G2018007782	30.371	0	0
G2018007786	38.37	0	0
G2018007793	23.23	0	1
G2018007799	0.1	0	1
G2018007810	35.251	0	0
G2018007811	19.291	0	1
G2018007816	36.745	0	1
G2018007822	34.114	0	0
G2018007827	15.974	0	0
G2018007830	36.923	0	0
G2018007834	21.29	0	0
G2018007837	8.172	0	0
G2018007843	17.498	0	0
G2018007845	23.78	0	0
G2018007847	37.43	0	0
G2018007849	66.078	0	0
G2018007850	10.242	0	0
G2018007862	4.267	0	1
G2018007866	43.41	0	1
G2018007870	63.069	0	0
G2018007871	63.412	0	0
G2018007872	58.375	0	1
G2018007873	10.74	0	0
G2018007879	19.441	0	0
G2018007883	9.105	0	0
G2018007887	2.017	0	0
G2018007896	31.586	0	0
G2018007899	56.364	0	0
G2018007902	4.904	0	1
G2018007905	57.295	0	0
G2018007910	50.018	0	0
G2018007918	59.917	0	0
G2018007926	68.885	0	1
G2018007927	26.856	0	0
G2018007933	20.694	0	0
G2018007937	10.201	0	1
G2018007947	56.07	0	1
G2018007949	11.687	0	0
G2018007954	55.426	0	0
G2018007966	5.028	0	0
G2018007976	45.188	0	0
G2018007978	30.546	0	0
G2018007981	20.524	0	0
G2018007983	19.99	0	1
G2018007986	22.651	0	0
G2018007987	20.397	0	0
G2018007988	42.453	0	0
G2018007992	49.093	0	0
G2018008002	3.929	0	0
G2018008007	48.542	0	0
G2018008021	25.276	0	0
G2018008028	26.24	0	0
G2018008033	20.372	0	1
G2018008064	1.95	0	0
G2018008065	25.125	0	0
G2018008068	37.451	0	0
G2018008072	62.284	0	0
G2018008077	32.879	0	0
G2018008079	38.717	0	0
G2018008086	45.571	0	0
G2018008090	39.221	0	0
G2018008093	30.269	0	0
G2018008101	15.939	0	0
G2018008104	20.626	0	0
G2018008113	11.364	0	0
G2018008115	20.866	0	1
G2018008121	16.017	0	0
G2018008122	41.583	0	0
G2018008125	7.752	0	0
G2018008128	52.906	0	0
G2018008133	15.144	0	0
G2018008141	7.475	0	0
G2018008142	16.813	0	0
G2018008144	59.318	0	1
G2018008148	32.448	0	0
G2018008151	34.195	0	0
G2018008167	4.642	0	1
G2018008176	9.365	0	0
G2018008179	0.1	0	0
G2018008188	50.652	0	0
G2018008194	49.19	0	0
G2018008197	35.357	0	0
G2018008199	45.672	0	0
G2018008200	27.967	0	1
G2018008202	49.286	0	0
G2018008203	31.046	0	0
G2018008205	16.096	0	0
G2018008209	10.742	0	0
G2018008217	37.229	0	0
G2018008218	37.312	0	0
G2018008228	37.262	0	0
G2018008229	33.921	0	1
G2018008230	3.568	0	0
G2018008232	34.618	0	0
G2018008236	63.178	0	0
G2018008239	17.947	0	0
G2018008246	35.23	0	0
G2018008249	14.43	0	0
G2018008252	19.871	0	0
G2018008254	13.117	0	0
G2018008255	34.643	0	0
G2018008263	40.825	0	0
G2018008265	52.646	0	0
G2018008268	31.385	0	0
G2018008269	9.2	0	0
G2018008270	60.812	0	0
G2018008273	25.303	0	0
G2018008275	48.764	0	0
G2018008284	28.873	0	0
G2018008287	25.69	0	0
G2018008292	1.593	0	0
G2018008294	33.861	0	1
G2018008296	55.761	0	0
G2018008298	15.536	0	0
G2018008305	18.415	0	0
G2018008306	5.989	0	1
G2018008307	28.155	0	0
G2018008308	50.676	0	0
G2018008316	15.653	0	0
G2018008323	20.374	0	0
G2018008324	73.022	0	0
G2018008325	15.423	0	0
G2018008339	72.203	0	0
G2018008340	75.944	1	1
G2018008344	14.831	0	0
G2018008348	26.661	0	0
G2018008350	19.592	0	0
G2018008351	33.561	0	0
G2018008352	19.993	0	1
G2018008360	31.711	0	0
G2018008365	11.681	0	0
G2018008373	2.61	0	0
G2018008375	58.319	0	0
G2018008380	35.735	0	0
G2018008381	76.786	1	1
G2018008383	15.386	0	1
G2018008384	24.741	0	0
G2018008390	8.495	0	0
G2018008392	9.157	0	1
G2018008399	37.801	0	0
G2018008403	10.687	0	0
G2018008409	12.138	0	0
G2018008413	36.656	0	0
G2018008414	36.536	0	0
G2018008421	57.18	0	0
G2018008436	16.761	0	0
G2018008439	21.273	0	1
G2018008442	15.707	0	0
G2018008444	38.187	0	0
G2018008458	16.911	0	0
G2018008459	16.819	0	0
G2018008464	2.788	0	1
G2018008465	33.128	0	0
G2018008467	17.175	0	0
G2018008468	11.616	0	1
G2018008471	18.185	0	0
G2018008474	32.161	0	0
G2018008476	9.668	0	0
G2018008483	12.664	0	0
G2018008484	52.491	0	1
G2018008488	17.907	0	1
G2018008492	52.223	0	0
G2018008496	26.604	0	1
G2018008506	23.864	0	1
G2018008518	62.354	0	1
G2018008525	5.835	0	0
G2018008530	14.103	0	0
G2018008532	34.94	0	1
G2018008535	32.414	0	0
G2018008536	32.718	0	0
G2018008538	60.46	0	0
G2018008540	43.013	0	0
G2018008541	77.714	1	0
G2018008545	10.42	0	0
G2018008548	19.997	0	0
G2018008555	31.815	0	0
G2018008556	2.435	0	0
G2018008561	19.859	0	1
G2018008573	28.384	0	0
G2018008593	10.581	0	0
G2018008595	22.422	0	0
G2018008596	7.511	0	1
G2018008605	52.997	0	0
G2018008610	29.667	0	0
G2018008614	23.201	0	0
G2018008616	11.419	0	0
G2018008622	3.3	0	0
G2018008635	44.435	0	0
G2018008649	38.623	0	0
G2018008658	5.173	0	0
G2018008660	34.052	0	1
G2018008676	29.317	0	0
G2018008682	18.415	0	0
G2018008683	37.461	0	1
G2018008684	7.429	0	0
G2018008695	13.903	0	0
G2018008699	10.608	0	1
G2018008710	17.28	0	1
G2018008712	3.376	0	0
G2018008713	27.649	0	0
G2018008721	72.431	0	0
G2018008726	22.414	0	0
G2018008728	2.333	0	0
G2018008732	22.653	0	0
G2018008735	23.033	0	0
G2018008737	48.861	0	1
G2018008739	18.299	0	0
G2018008742	15.636	0	0
G2018008743	42.21	0	0
G2018008745	22.848	0	0
G2018008748	37.149	0	0
G2018008749	52.782	0	1
G2018008754	28.293	0	1
G2018008756	19.922	0	0
G2018008759	3.6	0	0
G2018008763	12.518	0	0
G2018008765	16.048	0	1
G2018008772	40.213	0	0
G2018008779	28.753	0	1
G2018008781	16.098	0	0
G2018008791	31.461	0	1
G2018008792	17.904	0	0
G2018008793	7.659	0	0
G2018008821	33.349	0	0
G2018008832	22.282	0	0
G2018008838	15.005	0	0
G2018008839	50.178	0	0
G2018008840	36.244	0	0
G2018008848	12.354	0	1
G2018008851	49.033	0	0
G2018008861	51.297	0	1
G2018008862	17.786	0	0
G2018008869	17.307	0	0
G2018008870	14.042	0	0
G2018008876	14.287	0	0
G2018008879	19.154	0	0
G2018008885	38.815	0	1
G2018008886	24.216	0	0
G2018008888	26.054	0	0
G2018008892	14.545	0	0
G2018008893	31.064	0	0
G2018008896	27.961	0	0
G2018008907	9.844	0	0
G2018008908	22.105	0	1
G2018008930	5.845	0	1
G2018008933	45.927	0	1
G2018008936	66.337	0	0
G2018008949	16.337	0	1
G2018008952	29.535	0	0
G2018008954	39.675	0	0
G2018008958	16.483	0	0
G2018008964	5.191	0	0
G2018008970	11.111	0	0
G2018008977	19.35	0	0
G2018008986	21.379	0	1
G2018008994	21.482	0	1
G2018008995	44.782	0	0
G2018008999	55.398	0	0
G2018009008	13.631	0	0
G2018009012	41.175	0	0
G2018009014	17.467	0	0
G2018009025	11.249	0	0
G2018009030	33.13	0	0
G2018009042	27.122	0	0
G2018009043	13.542	0	0
G2018009044	10.369	0	1
G2018009049	36.191	0	0
G2018009052	38.518	0	1
G2018009053	17.51	0	1
G2018009057	26.408	0	0
G2018009059	33.813	0	0
G2018009063	17.333	0	0
G2018009065	32.226	0	0
G2018009067	30.719	0	0
G2018009068	28.982	0	0
G2018009072	38.924	0	0
G2018009073	1.503	0	0
G2018009076	36.591	0	1
G2018009077	14.662	0	0
G2018009081	2.02	0	0
G2018009085	18.194	0	1
G2018009091	41.838	0	1
G2018009093	25.27	0	0
G2018009094	36.656	0	1
G2018009096	64.841	0	0
G2018009098	9.819	0	0
G2018009099	31.01	0	1
G2018009101	20.706	0	1
G2018009104	10.889	0	0
G2018009106	18.989	0	0
G2018009107	35.948	0	0
G2018009113	29.7	0	0
G2018009114	27.161	0	0
G2018009119	6.539	0	0
G2018009121	13.468	0	0
G2018009125	29.452	0	0
G2018009132	35.466	0	0
G2018009136	29.111	0	1
G2018009137	8.009	0	0
G2018009139	27.064	0	0
G2018009142	23.122	0	0
G2018009143	14.924	0	1
G2018009152	51.324	0	1
G2018009154	28.269	0	0
G2018009164	56.555	0	0
G2018009168	21.168	0	0
G2018009183	35.525	0	0
G2018009186	17.632	0	0
G2018009193	53.134	0	0
G2018009198	67.565	0	1
G2018009204	20.324	0	1
G2018009207	40.854	0	0
G2018009208	36.262	0	0
G2018009211	21.843	0	0
G2018009216	52.441	0	0
G2018009218	43.502	0	0
G2018009222	23.474	0	1
G2018009226	41.039	0	0
G2018009228	39.604	0	0
G2018009236	13.787	0	0
G2018009240	39.784	0	0
G2018009242	21.966	0	1
G2018009245	9.44	0	0
G2018009254	65.149	0	1
G2018009258	54.678	0	1
G2018009261	22.032	0	1
G2018009263	5.972	0	0
G2018009266	57.045	0	0
G2018009267	52.743	0	1
G2018009269	11.434	0	1
G2018009275	39.579	0	0
G2018009287	6.085	0	1
G2018009290	41.545	0	0
G2018009296	40.619	0	1
G2018009305	35.095	0	1
G2018009309	13.934	0	1
G2018009314	20.225	0	0
G2018009338	20.293	0	0
G2018009340	56.997	0	1
G2018009344	57.456	0	0
G2018009348	20.728	0	0
G2018009356	20.996	0	0
G2018009368	26.126	0	0
G2018009371	19.525	0	0
G2018009373	20.982	0	1
G2018009379	38.827	0	0
G2018009390	9.103	0	0
G2018009409	5.067	0	1
G2018009415	9.323	0	0
G2018009421	19.36	0	0
G2018009430	14.725	0	1
G2018009432	48.577	0	0
G2018009436	38.356	0	0
G2018009439	22.25	0	0
G2018009442	58.94	0	0
