student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category
S201700719,2017,1,M,0,White,NC,INST_02,State University B (Research),research,2.81,72,1999,Economics,Social Sciences
S201700720,2017,1,F,1,Black,NY,INST_01,State University A (Research),research,2.99,45,1999,Finance,Business
S201700721,2017,0,M,1,Hispanic,GA,INST_03,Regional College C (Teaching),teaching,3.53,72,1999,Chemistry,STEM
S201700722,2017,1,M,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.13,27,1999,Mechanical Engineering,STEM
S201700723,2017,0,M,0,Black,CA,INST_04,Regional College D (Teaching),teaching,3.25,45,1999,Economics-Bus,Business
S201700724,2017,1,M,1,Black,NJ,INST_04,Regional College D (Teaching),teaching,3.32,51,1999,Philosophy,Humanities
S201700725,2017,1,F,1,White,MI,INST_03,Regional College C (Teaching),teaching,2.17,38,1999,Anthropology,Social Sciences
S201700726,2017,1,M,0,Black,MI,INST_02,State University B (Research),research,2.9,52,1999,Psychology,Social Sciences
S201700727,2017,0,M,0,White,NY,INST_05,Urban University E (Research),research,3.69,19,1999,Biomedical Engineering,STEM
S201700728,2017,1,M,0,Asian,VA,INST_01,State University A (Research),research,2.89,40,1999,History,Humanities
S201700729,2017,0,M,0,White,NC,INST_05,Urban University E (Research),research,3.07,99,1999,Electrical Engineering,STEM
S201700730,2017,1,M,1,Asian,MI,INST_05,Urban University E (Research),research,2.78,16,1999,Communications,Other
S201700731,2017,1,M,0,Asian,PA,INST_03,Regional College C (Teaching),teaching,4.0,45,1999,Civil Engineering,STEM
S201700732,2017,1,M,1,Unknown,FL,INST_03,Regional College C (Teaching),teaching,2.62,75,1999,Political Science,Social Sciences
S201700733,2017,0,F,1,Multi,NY,INST_05,Urban University E (Research),research,2.82,52,1999,General Studies,Other
S201700734,2017,0,M,0,Asian,FL,INST_05,Urban University E (Research),research,3.08,83,1999,Economics-Bus,Business
S201700735,2017,1,F,0,Multi,IL,INST_03,Regional College C (Teaching),teaching,3.71,66,1999,English,Humanities
S201700736,2017,0,F,0,Black,TX,INST_04,Regional College D (Teaching),teaching,2.69,65,1999,Economics,Social Sciences
S201700737,2017,0,F,0,White,MI,INST_01,State University A (Research),research,2.17,57,1999,Chemistry,STEM
S201700738,2017,1,F,1,Black,OH,INST_02,State University B (Research),research,3.83,48,1999,Undeclared,Other
S201700739,2017,1,M,0,Hispanic,MI,INST_05,Urban University E (Research),research,3.18,87,1999,Economics-Bus,Business
S201700740,2017,0,M,0,Hispanic,NJ,INST_05,Urban University E (Research),research,3.36,65,1999,Nursing,Health
S201700741,2017,1,F,0,Unknown,VA,INST_05,Urban University E (Research),research,4.0,73,1999,Psychology,Social Sciences
S201700742,2017,1,M,1,Black,PA,INST_02,State University B (Research),research,4.0,36,1999,English,Humanities
S201700743,2017,0,F,0,Hispanic,NC,INST_01,State University A (Research),research,2.86,67,1999,Psychology,Social Sciences
S201700744,2017,1,F,0,White,VA,INST_02,State University B (Research),research,3.49,79,1999,Economics-Bus,Business
S201700745,2017,0,M,1,White,IL,INST_04,Regional College D (Teaching),teaching,3.01,56,1999,Economics-Bus,Business
S201700746,2017,1,F,0,White,OH,INST_04,Regional College D (Teaching),teaching,3.34,41,1999,Marketing,Business
S201700747,2017,0,F,0,White,MI,INST_04,Regional College D (Teaching),teaching,3.85,71,1999,General Studies,Other
S201700748,2017,0,M,0,White,NJ,INST_01,State University A (Research),research,2.98,91,1999,Psychology,Social Sciences
S201700749,2017,0,F,0,White,GA,INST_03,Regional College C (Teaching),teaching,2.43,46,1999,Pre-Med,Health
S201700750,2017,1,F,0,Black,NC,INST_01,State University A (Research),research,3.46,73,1999,Psychology,Social Sciences
S201700751,2017,1,M,1,White,IL,INST_05,Urban University E (Research),research,3.1,59,1999,Biomedical Engineering,STEM
S201700752,2017,1,M,1,White,FL,INST_01,State University A (Research),research,2.13,75,1999,Marketing,Business
S201700753,2017,0,F,0,White,FL,INST_05,Urban University E (Research),research,3.9,61,1999,Statistics,STEM
S201700754,2017,0,M,1,Asian,NC,INST_04,Regional College D (Teaching),teaching,2.56,38,1999,Mechanical Engineering,STEM
S201700755,2017,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.25,68,1999,Accounting,Business
S201700756,2017,0,M,0,Black,PA,INST_02,State University B (Research),research,3.38,44,1999,Mathematics,STEM
S201700757,2017,1,F,0,White,FL,INST_02,State University B (Research),research,2.55,63,1999,Economics,Social Sciences
S201700758,2017,0,M,0,Hispanic,PA,INST_02,State University B (Research),research,2.16,70,1999,Art History,Humanities
S201700759,2017,1,M,1,Hispanic,FL,INST_03,Regional College C (Teaching),teaching,4.0,60,1999,Civil Engineering,STEM
S201700760,2017,1,F,0,White,PA,INST_01,State University A (Research),research,2.41,76,1999,Civil Engineering,STEM
S201700761,2017,0,F,0,Hispanic,PA,INST_03,Regional College C (Teaching),teaching,3.0,17,1999,Public Health,Health
S201700762,2017,0,F,0,White,TX,INST_03,Regional College C (Teaching),teaching,2.79,88,1999,Economics,Social Sciences
S201700763,2017,0,F,1,Hispanic,PA,INST_02,State University B (Research),research,4.0,43,1999,Chemistry,STEM
S201700764,2017,1,M,1,Black,NC,INST_04,Regional College D (Teaching),teaching,3.19,56,1999,Mathematics,STEM
S201700765,2017,0,F,0,Black,NY,INST_02,State University B (Research),research,3.54,58,1999,General Studies,Other
S201700766,2017,0,M,0,Black,TX,INST_01,State University A (Research),research,3.14,40,1999,Economics,Social Sciences
S201700767,2017,1,F,0,Asian,TX,INST_03,Regional College C (Teaching),teaching,4.0,6,1999,Management,Business
S201700768,2017,0,F,0,White,NJ,INST_05,Urban University E (Research),research,3.42,25,1999,Management,Business
S201700769,2017,1,F,0,White,CA,INST_05,Urban University E (Research),research,2.15,27,1999,Chemistry,STEM
S201700770,2017,0,M,0,Black,VA,INST_01,State University A (Research),research,3.17,78,1999,History,Humanities
S201700771,2017,1,M,0,White,OH,INST_04,Regional College D (Teaching),teaching,3.53,25,1999,Civil Engineering,STEM
S201700772,2017,1,M,1,Black,GA,INST_02,State University B (Research),research,3.9,55,1999,Education,Other
S201700773,2017,0,M,0,Black,NJ,INST_04,Regional College D (Teaching),teaching,2.64,47,1999,General Studies,Other
S201700774,2017,1,M,1,White,NC,INST_05,Urban University E (Research),research,3.36,32,1999,Chemistry,STEM
S201700775,2017,0,M,0,White,IL,INST_05,Urban University E (Research),research,2.93,53,1999,Communications,Other
S201700776,2017,0,F,1,Hispanic,OH,INST_02,State University B (Research),research,3.36,59,1999,Physics,STEM
S201700777,2017,0,M,0,White,PA,INST_01,State University A (Research),research,2.65,58,1999,Mathematics,STEM
S201700778,2017,0,F,1,White,NJ,INST_03,Regional College C (Teaching),teaching,2.61,10,1999,Pre-Med,Health
S201700779,2017,0,F,1,Asian,VA,INST_05,Urban University E (Research),research,3.52,66,1999,Economics,Social Sciences
S201700780,2017,0,F,1,White,VA,INST_03,Regional College C (Teaching),teaching,3.52,66,1999,Public Health,Health
S201700781,2017,0,M,0,White,FL,INST_05,Urban University E (Research),research,3.62,90,1999,Pre-Med,Health
S201700782,2017,0,M,0,White,NY,INST_05,Urban University E (Research),research,3.73,41,1999,Physics,STEM
S201700783,2017,0,F,1,White,OH,INST_04,Regional College D (Teaching),teaching,4.0,48,1999,Finance,Business
S201700784,2017,0,F,0,Hispanic,IL,INST_05,Urban University E (Research),research,2.42,54,1999,Mathematics,STEM
S201700785,2017,0,M,0,Multi,IL,INST_01,State University A (Research),research,3.01,53,1999,Biology,STEM
S201700786,2017,0,F,1,White,FL,INST_01,State University A (Research),research,3.05,46,1999,Communications,Other
S201700787,2017,0,F,0,Black,IL,INST_01,State University A (Research),research,2.98,70,1999,Economics-Bus,Business
S201700788,2017,1,M,0,Hispanic,NJ,INST_04,Regional College D (Teaching),teaching,3.62,67,1999,Art History,Humanities
S201700789,2017,0,M,1,Unknown,TX,INST_01,State University A (Research),research,2.93,76,1999,Anthropology,Social Sciences
S201700790,2017,1,M,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.21,67,1999,Marketing,Business
S201700791,2017,1,M,1,White,GA,INST_01,State University A (Research),research,3.72,52,1999,Public Health,Health
S201700792,2017,0,M,0,Hispanic,MI,INST_05,Urban University E (Research),research,2.99,71,1999,General Studies,Other
S201700793,2017,0,F,0,White,NJ,INST_01,State University A (Research),research,2.56,59,1999,Anthropology,Social Sciences
S201700794,2017,0,F,0,White,OH,INST_03,Regional College C (Teaching),teaching,2.76,52,1999,Computer Science,STEM
S201700795,2017,0,M,1,White,MI,INST_03,Regional College C (Teaching),teaching,3.14,40,1999,Anthropology,Social Sciences
S201700796,2017,0,F,0,Multi,VA,INST_02,State University B (Research),research,2.72,50,1999,Chemistry,STEM
S201700797,2017,0,F,1,White,FL,INST_01,State University A (Research),research,3.46,30,1999,Physics,STEM
S201700798,2017,0,F,1,Hispanic,VA,INST_01,State University A (Research),research,2.71,48,1999,Sociology,Social Sciences
S201700799,2017,0,M,0,White,PA,INST_05,Urban University E (Research),research,3.1,72,1999,Art History,Humanities
S201700800,2017,1,M,0,White,CA,INST_04,Regional College D (Teaching),teaching,2.79,56,1999,Accounting,Business
S201700801,2017,0,F,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.91,75,1999,Undeclared,Other
S201700802,2017,0,F,1,Asian,NC,INST_02,State University B (Research),research,3.38,42,1999,Computer Science,STEM
S201700803,2017,1,M,0,White,OH,INST_04,Regional College D (Teaching),teaching,4.0,41,1999,Mathematics,STEM
S201700804,2017,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.28,64,1999,Kinesiology,Health
S201700805,2017,1,F,0,White,TX,INST_01,State University A (Research),research,3.46,29,1999,Chemistry,STEM
S201700806,2017,0,F,1,White,NY,INST_05,Urban University E (Research),research,3.9,56,1999,Psychology,Social Sciences
S201700807,2017,0,M,1,Black,NC,INST_04,Regional College D (Teaching),teaching,3.23,62,1999,Physics,STEM
S201700808,2017,0,F,0,Hispanic,OH,INST_01,State University A (Research),research,3.53,81,1999,Civil Engineering,STEM
S201700809,2017,1,M,0,Hispanic,NC,INST_03,Regional College C (Teaching),teaching,2.87,68,1999,Pre-Med,Health
S201700810,2017,0,M,1,White,IL,INST_05,Urban University E (Research),research,2.79,19,1999,History,Humanities
S201700811,2017,1,M,0,White,MI,INST_01,State University A (Research),research,3.5,45,1999,Nursing,Health
S201700812,2017,0,M,0,Unknown,MI,INST_03,Regional College C (Teaching),teaching,3.12,41,1999,Art History,Humanities
S201700813,2017,0,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,2.91,28,1999,Psychology,Social Sciences
S201700814,2017,1,M,1,Black,NC,INST_03,Regional College C (Teaching),teaching,2.88,18,1999,Accounting,Business
S201700815,2017,0,F,0,White,GA,INST_05,Urban University E (Research),research,3.93,72,1999,Marketing,Business
S201700816,2017,0,F,0,White,NY,INST_02,State University B (Research),research,3.46,99,1999,Chemistry,STEM
S201700817,2017,0,M,0,White,VA,INST_02,State University B (Research),research,3.92,47,1999,Education,Other
S201700818,2017,1,M,0,Hispanic,NC,INST_01,State University A (Research),research,2.8,73,1999,Nursing,Health
S201700819,2017,1,F,0,Hispanic,NY,INST_03,Regional College C (Teaching),teaching,3.17,66,1999,Pre-Med,Health
S201700820,2017,0,M,0,White,CA,INST_02,State University B (Research),research,3.48,61,1999,Accounting,Business
S201700821,2017,1,F,1,White,CA,INST_03,Regional College C (Teaching),teaching,4.0,72,1999,Mathematics,STEM
S201700822,2017,1,F,0,Black,OH,INST_04,Regional College D (Teaching),teaching,3.61,86,1999,Pre-Med,Health
S201700823,2017,0,F,0,White,TX,INST_01,State University A (Research),research,2.82,49,1999,Psychology,Social Sciences
S201700824,2017,1,M,0,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,2.38,31,1999,Economics,Social Sciences
S201700825,2017,1,M,1,White,TX,INST_02,State University B (Research),research,3.15,8,1999,Biology,STEM
S201700826,2017,0,M,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.91,74,1999,Physics,STEM
S201700827,2017,0,M,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.06,41,1999,Public Health,Health
S201700828,2017,1,M,0,Black,IL,INST_02,State University B (Research),research,2.77,83,1998,Psychology,Social Sciences
S201700829,2017,0,F,0,White,IL,INST_01,State University A (Research),research,3.6,79,1999,Communications,Other
S201700830,2017,1,F,0,Black,NC,INST_05,Urban University E (Research),research,3.12,52,1999,General Studies,Other
S201700831,2017,1,M,0,White,VA,INST_04,Regional College D (Teaching),teaching,2.92,83,1999,Electrical Engineering,STEM
S201700832,2017,0,M,0,Black,PA,INST_01,State University A (Research),research,3.27,90,1999,Management,Business
S201700833,2017,1,M,1,Hispanic,NJ,INST_02,State University B (Research),research,3.31,99,1999,History,Humanities
S201700834,2017,0,M,1,White,PA,INST_03,Regional College C (Teaching),teaching,3.41,49,1999,Marketing,Business
S201700835,2017,1,F,1,White,OH,INST_04,Regional College D (Teaching),teaching,3.62,62,1999,Electrical Engineering,STEM
S201700836,2017,1,F,0,White,VA,INST_01,State University A (Research),research,2.81,45,1999,Public Health,Health
S201700837,2017,0,M,1,White,IL,INST_04,Regional College D (Teaching),teaching,3.24,80,1999,Economics-Bus,Business
S201700838,2017,0,F,1,Asian,IL,INST_01,State University A (Research),research,3.21,92,1999,Chemistry,STEM
S201700839,2017,1,F,0,White,GA,INST_05,Urban University E (Research),research,2.86,27,1998,Pre-Med,Health
S201700840,2017,0,M,0,Asian,PA,INST_04,Regional College D (Teaching),teaching,3.9,72,1999,Sociology,Social Sciences
S201700841,2017,0,F,0,Hispanic,FL,INST_05,Urban University E (Research),research,3.88,44,1999,Finance,Business
S201700842,2017,0,M,1,White,TX,INST_05,Urban University E (Research),research,1.59,55,1999,Biology,STEM
S201700843,2017,1,F,0,Black,PA,INST_01,State University A (Research),research,3.02,50,1999,English,Humanities
S201700844,2017,0,F,1,White,VA,INST_03,Regional College C (Teaching),teaching,2.42,75,1999,Economics,Social Sciences
S201700845,2017,0,M,0,Multi,MI,INST_03,Regional College C (Teaching),teaching,2.37,45,1999,Civil Engineering,STEM
S201700846,2017,0,F,0,White,PA,INST_04,Regional College D (Teaching),teaching,3.76,55,1999,Marketing,Business
S201700847,2017,0,F,0,White,FL,INST_02,State University B (Research),research,4.0,52,1999,Economics,Social Sciences
S201700848,2017,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,1.83,76,1999,Economics-Bus,Business
S201700849,2017,1,F,0,Hispanic,MI,INST_01,State University A (Research),research,3.29,49,1999,Chemistry,STEM
S201700850,2017,0,F,0,White,NC,INST_02,State University B (Research),research,3.27,47,1999,Political Science,Social Sciences
S201700851,2017,0,M,0,White,CA,INST_04,Regional College D (Teaching),teaching,2.63,56,1999,Chemistry,STEM
S201700852,2017,0,F,0,White,MI,INST_02,State University B (Research),research,3.87,45,1999,Pre-Med,Health
S201700853,2017,0,F,0,White,NY,INST_04,Regional College D (Teaching),teaching,4.0,47,1999,Management,Business
S201700854,2017,0,F,0,White,VA,INST_05,Urban University E (Research),research,3.07,42,1999,Finance,Business
S201700855,2017,1,F,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.5,73,1999,Electrical Engineering,STEM
S201700856,2017,1,F,1,White,GA,INST_03,Regional College C (Teaching),teaching,3.58,38,1999,Biology,STEM
S201700857,2017,0,F,0,Hispanic,NY,INST_02,State University B (Research),research,3.11,62,1999,Public Health,Health
S201700858,2017,0,M,0,White,NY,INST_05,Urban University E (Research),research,3.83,20,1999,Biology,STEM
S201700859,2017,0,F,0,White,NC,INST_01,State University A (Research),research,3.39,48,1999,Anthropology,Social Sciences
S201700860,2017,0,F,1,Hispanic,IL,INST_05,Urban University E (Research),research,3.92,12,1999,Spanish,Humanities
S201700861,2017,0,F,1,White,NJ,INST_04,Regional College D (Teaching),teaching,2.57,57,1999,Philosophy,Humanities
S201700862,2017,0,M,0,White,MI,INST_04,Regional College D (Teaching),teaching,4.0,40,1999,Public Health,Health
S201700863,2017,0,F,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.95,45,1999,Physics,STEM
S201700864,2017,0,F,0,Hispanic,PA,INST_04,Regional College D (Teaching),teaching,3.14,68,1999,Finance,Business
S201700865,2017,1,M,0,NHPI,GA,INST_05,Urban University E (Research),research,3.3,56,1999,Management,Business
S201700866,2017,0,F,0,White,TX,INST_04,Regional College D (Teaching),teaching,2.96,59,1999,Undeclared,Other
S201700867,2017,0,M,0,White,VA,INST_05,Urban University E (Research),research,3.83,67,1999,Communications,Other
S201700868,2017,1,F,1,Black,NC,INST_03,Regional College C (Teaching),teaching,3.74,51,1999,Political Science,Social Sciences
S201700869,2017,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.42,49,1999,Nursing,Health
S201700870,2017,0,F,0,White,VA,INST_01,State University A (Research),research,3.19,52,1999,Electrical Engineering,STEM
S201700871,2017,0,M,1,Hispanic,MI,INST_05,Urban University E (Research),research,2.93,41,1999,Biomedical Engineering,STEM
S201700872,2017,1,M,1,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,3.78,43,1999,Pre-Med,Health
S201700873,2017,0,F,0,White,OH,INST_03,Regional College C (Teaching),teaching,2.67,66,1999,Finance,Business
S201700874,2017,1,F,0,Multi,CA,INST_03,Regional College C (Teaching),teaching,3.46,39,1999,Art History,Humanities
S201700875,2017,0,M,0,Hispanic,IL,INST_03,Regional College C (Teaching),teaching,3.49,73,1999,Public Health,Health
S201700876,2017,0,M,0,Black,MI,INST_03,Regional College C (Teaching),teaching,3.34,71,1999,Political Science,Social Sciences
S201700877,2017,0,F,1,Asian,OH,INST_01,State University A (Research),research,3.65,22,1999,Pre-Med,Health
S201700878,2017,0,F,0,White,CA,INST_01,State University A (Research),research,2.82,78,1999,Economics-Bus,Business
S201700879,2017,0,M,0,White,TX,INST_01,State University A (Research),research,3.26,55,1999,Civil Engineering,STEM
S201700880,2017,0,F,0,Black,NY,INST_03,Regional College C (Teaching),teaching,3.74,80,1999,English,Humanities
S201700881,2017,0,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,3.05,35,1999,Biomedical Engineering,STEM
S201700882,2017,0,M,0,Hispanic,VA,INST_04,Regional College D (Teaching),teaching,3.46,68,1999,Political Science,Social Sciences
S201700883,2017,0,F,0,White,TX,INST_02,State University B (Research),research,2.95,51,1999,Mechanical Engineering,STEM
S201700884,2017,1,F,0,Multi,VA,INST_01,State University A (Research),research,3.85,63,1999,Accounting,Business
S201700885,2017,0,F,0,Black,CA,INST_05,Urban University E (Research),research,3.88,12,1999,Communications,Other
S201700886,2017,0,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.1,62,1999,Education,Other
S201700887,2017,0,M,0,White,OH,INST_02,State University B (Research),research,3.32,59,1999,General Studies,Other
S201700888,2017,0,M,0,White,FL,INST_05,Urban University E (Research),research,3.52,34,1999,Kinesiology,Health
S201700889,2017,1,F,0,Asian,IL,INST_01,State University A (Research),research,2.25,79,1999,Undeclared,Other
S201700890,2017,1,M,0,Multi,TX,INST_05,Urban University E (Research),research,3.88,17,1999,Economics,Social Sciences
S201700891,2017,0,M,0,Asian,IL,INST_01,State University A (Research),research,2.61,50,1999,Psychology,Social Sciences
S201700892,2017,1,F,0,White,NC,INST_04,Regional College D (Teaching),teaching,2.47,40,1999,Electrical Engineering,STEM
S201700893,2017,0,F,0,Multi,IL,INST_04,Regional College D (Teaching),teaching,4.0,25,1999,Physics,STEM
S201700894,2017,0,M,0,Hispanic,NJ,INST_01,State University A (Research),research,3.54,42,1999,Management,Business
S201700895,2017,0,F,0,Black,CA,INST_05,Urban University E (Research),research,3.08,64,1999,Electrical Engineering,STEM
S201700896,2017,1,F,0,Hispanic,NJ,INST_05,Urban University E (Research),research,2.78,73,1999,Pre-Med,Health
S201700897,2017,1,F,0,White,NJ,INST_02,State University B (Research),research,3.09,58,1999,Kinesiology,Health
S201700898,2017,0,M,0,Black,CA,INST_03,Regional College C (Teaching),teaching,3.59,55,1999,Undeclared,Other
S201700899,2017,0,F,0,White,CA,INST_01,State University A (Research),research,3.9,46,1999,Political Science,Social Sciences
S201700900,2017,0,F,0,White,NC,INST_03,Regional College C (Teaching),teaching,3.27,66,1999,Biomedical Engineering,STEM
S201700901,2017,1,F,0,White,NC,INST_03,Regional College C (Teaching),teaching,2.54,78,1999,Communications,Other
S201700902,2017,0,F,0,Hispanic,NJ,INST_04,Regional College D (Teaching),teaching,2.87,72,1999,Public Health,Health
S201700903,2017,0,M,1,Hispanic,MI,INST_01,State University A (Research),research,4.0,36,1999,Mathematics,STEM
S201700904,2017,0,M,0,White,NY,INST_02,State University B (Research),research,3.55,67,1999,Accounting,Business
S201700905,2017,1,F,0,White,VA,INST_01,State University A (Research),research,3.95,94,1999,Economics-Bus,Business
S201700906,2017,0,NB,0,White,CA,INST_05,Urban University E (Research),research,3.41,22,1999,Economics-Bus,Business
S201700907,2017,0,F,0,White,TX,INST_05,Urban University E (Research),research,2.7,69,1999,Biomedical Engineering,STEM
S201700908,2017,1,F,0,White,TX,INST_02,State University B (Research),research,3.32,36,1999,Economics,Social Sciences
S201700909,2017,0,M,1,White,MI,INST_05,Urban University E (Research),research,2.92,61,1999,Physics,STEM
S201700910,2017,0,F,0,White,FL,INST_04,Regional College D (Teaching),teaching,2.97,73,1999,Mechanical Engineering,STEM
S201700911,2017,1,F,0,White,TX,INST_01,State University A (Research),research,2.82,61,1999,Physics,STEM
S201700912,2017,1,F,1,White,NC,INST_02,State University B (Research),research,3.15,65,1999,Philosophy,Humanities
S201700913,2017,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,3.07,51,1999,English,Humanities
S201700914,2017,1,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,2.99,50,1999,Political Science,Social Sciences
S201700915,2017,0,M,1,Black,CA,INST_01,State University A (Research),research,3.22,61,1998,Electrical Engineering,STEM
S201700916,2017,0,F,0,White,TX,INST_01,State University A (Research),research,2.87,41,1999,Anthropology,Social Sciences
S201700917,2017,0,M,0,White,NY,INST_01,State University A (Research),research,2.79,41,1999,Marketing,Business
S201700918,2017,1,M,0,White,MI,INST_05,Urban University E (Research),research,3.3,58,1999,English,Humanities
S201700919,2017,0,M,0,Black,IL,INST_04,Regional College D (Teaching),teaching,2.63,54,1999,Political Science,Social Sciences
S201700920,2017,0,M,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.67,68,1999,Accounting,Business
S201700921,2017,1,F,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.24,60,1999,Economics,Social Sciences
S201700922,2017,1,F,0,Black,NJ,INST_03,Regional College C (Teaching),teaching,3.16,42,1999,Chemistry,STEM
S201700923,2017,0,M,1,Black,NJ,INST_03,Regional College C (Teaching),teaching,3.44,29,1999,Statistics,STEM
S201700924,2017,1,M,1,Hispanic,NC,INST_02,State University B (Research),research,2.92,70,1999,Mechanical Engineering,STEM
S201700925,2017,1,M,1,Asian,FL,INST_05,Urban University E (Research),research,3.61,99,1999,Biology,STEM
S201700926,2017,0,F,0,Asian,FL,INST_03,Regional College C (Teaching),teaching,3.46,79,1999,Public Health,Health
S201700927,2017,0,M,0,White,FL,INST_03,Regional College C (Teaching),teaching,2.77,71,1999,Finance,Business
S201700928,2017,0,F,0,White,MI,INST_04,Regional College D (Teaching),teaching,4.0,66,1999,Pre-Med,Health
S201700929,2017,0,F,0,White,NC,INST_05,Urban University E (Research),research,3.11,58,1999,Economics,Social Sciences
S201700930,2017,0,F,0,Asian,FL,INST_02,State University B (Research),research,3.64,45,1999,Pre-Med,Health
S201700931,2017,1,M,1,Black,GA,INST_02,State University B (Research),research,3.12,69,1999,History,Humanities
S201700932,2017,0,F,0,White,TX,INST_02,State University B (Research),research,3.31,69,1999,Physics,STEM
S201700933,2017,0,F,0,White,MI,INST_03,Regional College C (Teaching),teaching,3.42,33,1999,Philosophy,Humanities
S201700934,2017,1,F,1,White,PA,INST_02,State University B (Research),research,3.68,33,1999,Kinesiology,Health
S201700935,2017,0,F,1,White,NJ,INST_03,Regional College C (Teaching),teaching,3.35,90,1999,Pre-Med,Health
S201700936,2017,1,M,1,Asian,IL,INST_03,Regional College C (Teaching),teaching,3.6,40,1999,Mechanical Engineering,STEM
S201700937,2017,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,2.82,34,1999,History,Humanities
S201700938,2017,1,F,0,White,FL,INST_03,Regional College C (Teaching),teaching,2.88,37,1999,Biomedical Engineering,STEM
S201700939,2017,0,F,0,White,CA,INST_05,Urban University E (Research),research,3.1,65,1999,Psychology,Social Sciences
S201700940,2017,0,M,0,White,PA,INST_04,Regional College D (Teaching),teaching,3.73,23,1999,Electrical Engineering,STEM
S201700941,2017,1,F,0,Asian,FL,INST_03,Regional College C (Teaching),teaching,3.49,73,1999,Marketing,Business
S201700942,2017,0,M,1,White,IL,INST_05,Urban University E (Research),research,2.77,53,1999,Undeclared,Other
S201700943,2017,0,F,0,Black,MI,INST_05,Urban University E (Research),research,3.67,16,1999,Economics,Social Sciences
S201700944,2017,1,M,0,Black,VA,INST_05,Urban University E (Research),research,3.52,32,1999,Education,Other
S201700945,2017,0,M,1,White,VA,INST_01,State University A (Research),research,2.96,51,1999,Economics,Social Sciences
S201700946,2017,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,3.14,72,1999,Public Health,Health
S201700947,2017,0,M,0,Hispanic,NY,INST_01,State University A (Research),research,4.0,62,1999,Computer Science,STEM
S201700948,2017,0,F,0,White,IL,INST_05,Urban University E (Research),research,3.25,59,1999,Political Science,Social Sciences
S201700949,2017,0,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.62,63,1999,Philosophy,Humanities
S201700950,2017,0,F,0,White,IL,INST_05,Urban University E (Research),research,3.33,40,1999,Psychology,Social Sciences
S201700951,2017,0,M,1,White,GA,INST_01,State University A (Research),research,3.59,68,1999,Electrical Engineering,STEM
S201700952,2017,0,F,0,Multi,CA,INST_01,State University A (Research),research,3.29,44,1999,Physics,STEM
S201700953,2017,1,F,1,White,GA,INST_04,Regional College D (Teaching),teaching,3.82,38,1999,Psychology,Social Sciences
S201700954,2017,1,M,0,Black,CA,INST_01,State University A (Research),research,3.26,35,1999,General Studies,Other
S201700955,2017,1,NB,0,Asian,MI,INST_04,Regional College D (Teaching),teaching,3.62,85,1999,Pre-Med,Health
S201700956,2017,1,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,3.32,90,1999,Nursing,Health
S201700957,2017,1,M,0,Asian,VA,INST_01,State University A (Research),research,2.9,59,1999,Pre-Med,Health
S201700958,2017,0,M,1,Black,NJ,INST_04,Regional College D (Teaching),teaching,3.96,38,1999,Statistics,STEM
S201700959,2017,0,F,0,Asian,NC,INST_05,Urban University E (Research),research,3.73,41,1999,Biology,STEM
S201700960,2017,1,F,1,Hispanic,MI,INST_03,Regional College C (Teaching),teaching,2.71,66,1999,Computer Science,STEM
S201700961,2017,1,M,0,Multi,FL,INST_04,Regional College D (Teaching),teaching,3.73,32,1999,Marketing,Business
S201700962,2017,0,F,0,White,FL,INST_04,Regional College D (Teaching),teaching,3.34,70,1999,Political Science,Social Sciences
S201700963,2017,1,M,0,White,NY,INST_03,Regional College C (Teaching),teaching,2.1,72,1999,Marketing,Business
S201700964,2017,0,F,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.61,41,1998,Public Health,Health
S201700965,2017,0,M,0,White,NC,INST_01,State University A (Research),research,2.71,33,1999,Pre-Med,Health
S201700966,2017,0,F,1,White,FL,INST_02,State University B (Research),research,3.59,47,1999,Spanish,Humanities
