student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category
S201400687,2014,1,M,0,Black,NC,INST_04,Regional College D (Teaching),teaching,2.47,70,1996,English,Humanities
S201400688,2014,1,F,0,White,OH,INST_01,State University A (Research),research,3.85,18,1996,Management,Business
S201400689,2014,1,F,1,Black,NJ,INST_02,State University B (Research),research,3.24,59,1996,Biology,STEM
S201400690,2014,1,F,0,White,GA,INST_03,Regional College C (Teaching),teaching,3.09,77,1996,Physics,STEM
S201400691,2014,0,F,0,White,NC,INST_03,Regional College C (Teaching),teaching,2.95,58,1996,History,Humanities
S201400692,2014,1,F,0,White,IL,INST_05,Urban University E (Research),research,2.5,45,1996,Kinesiology,Health
S201400693,2014,0,M,1,White,GA,INST_04,Regional College D (Teaching),teaching,3.9,56,1996,Marketing,Business
S201400694,2014,1,M,0,White,TX,INST_02,State University B (Research),research,3.72,82,1996,Computer Science,STEM
S201400695,2014,0,F,0,White,FL,INST_05,Urban University E (Research),research,3.96,51,1996,Statistics,STEM
S201400696,2014,0,M,1,Asian,PA,INST_04,Regional College D (Teaching),teaching,3.07,82,1996,Finance,Business
S201400697,2014,0,F,1,AIAN,CA,INST_03,Regional College C (Teaching),teaching,3.7,60,1996,Art History,Humanities
S201400698,2014,0,F,0,White,OH,INST_05,Urban University E (Research),research,3.24,23,1996,Kinesiology,Health
S201400699,2014,0,F,1,Unknown,NJ,INST_03,Regional College C (Teaching),teaching,3.01,34,1996,Economics,Social Sciences
S201400700,2014,1,F,0,White,FL,INST_03,Regional College C (Teaching),teaching,2.98,34,1996,Statistics,STEM
S201400701,2014,1,M,0,Multi,CA,INST_01,State University A (Research),research,2.96,70,1996,Biology,STEM
S201400702,2014,1,M,0,Multi,NC,INST_05,Urban University E (Research),research,3.73,75,1996,Mathematics,STEM
S201400703,2014,1,M,0,White,PA,INST_05,Urban University E (Research),research,3.78,59,1996,Economics,Social Sciences
S201400704,2014,0,M,0,White,TX,INST_02,State University B (Research),research,4.0,34,1996,Undeclared,Other
S201400705,2014,1,M,0,Hispanic,OH,INST_01,State University A (Research),research,3.85,48,1996,Marketing,Business
S201400706,2014,0,F,0,Black,TX,INST_05,Urban University E (Research),research,3.07,83,1995,Art History,Humanities
S201400707,2014,1,M,0,White,PA,INST_02,State University B (Research),research,3.3,65,1996,Physics,STEM
S201400708,2014,0,F,0,White,MI,INST_01,State University A (Research),research,2.69,57,1996,Sociology,Social Sciences
S201400709,2014,0,F,0,White,MI,INST_05,Urban University E (Research),research,3.09,64,1996,Civil Engineering,STEM
S201400710,2014,0,M,0,White,IL,INST_05,Urban University E (Research),research,3.13,88,1996,Spanish,Humanities
S201400711,2014,0,F,1,Black,CA,INST_03,Regional College C (Teaching),teaching,3.72,95,1996,Political Science,Social Sciences
S201400712,2014,0,M,1,White,NJ,INST_05,Urban University E (Research),research,3.01,65,1996,Statistics,STEM
S201400713,2014,0,F,1,Black,NY,INST_04,Regional College D (Teaching),teaching,2.73,74,1996,Management,Business
S201400714,2014,0,F,0,Multi,NJ,INST_01,State University A (Research),research,2.9,48,1996,Nursing,Health
S201400715,2014,0,M,1,Asian,CA,INST_04,Regional College D (Teaching),teaching,2.96,53,1996,Public Health,Health
S201400716,2014,0,F,0,White,GA,INST_03,Regional College C (Teaching),teaching,2.77,68,1996,Electrical Engineering,STEM
S201400717,2014,0,M,0,Asian,TX,INST_03,Regional College C (Teaching),teaching,3.81,30,1996,Statistics,STEM
S201400718,2014,1,F,0,White,NY,INST_01,State University A (Research),research,2.67,79,1996,Statistics,STEM
S201400719,2014,1,M,1,White,CA,INST_04,Regional College D (Teaching),teaching,2.9,87,1996,Statistics,STEM
S201400720,2014,0,M,0,Hispanic,NY,INST_05,Urban University E (Research),research,2.89,65,1996,Public Health,Health
S201400721,2014,1,F,1,White,VA,INST_04,Regional College D (Teaching),teaching,2.71,45,1996,Anthropology,Social Sciences
S201400722,2014,1,M,0,White,NC,INST_02,State University B (Research),research,3.95,77,1996,Civil Engineering,STEM
S201400723,2014,0,M,1,Hispanic,MI,INST_01,State University A (Research),research,2.51,79,1996,Communications,Other
S201400724,2014,0,F,0,Black,GA,INST_03,Regional College C (Teaching),teaching,2.65,41,1996,Electrical Engineering,STEM
S201400725,2014,0,M,0,White,CA,INST_02,State University B (Research),research,3.52,45,1996,Mathematics,STEM
S201400726,2014,0,M,0,White,OH,INST_04,Regional College D (Teaching),teaching,2.45,85,1996,English,Humanities
S201400727,2014,0,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.9,46,1996,Pre-Med,Health
S201400728,2014,1,M,0,Hispanic,PA,INST_02,State University B (Research),research,3.69,67,1996,Pre-Med,Health
S201400729,2014,0,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,2.78,43,1996,Undeclared,Other
S201400730,2014,0,M,0,White,NY,INST_01,State University A (Research),research,3.81,52,1996,English,Humanities
S201400731,2014,0,F,0,Asian,NJ,INST_02,State University B (Research),research,3.14,89,1996,Biomedical Engineering,STEM
S201400732,2014,0,M,0,NHPI,NJ,INST_05,Urban University E (Research),research,2.64,47,1996,Education,Other
S201400733,2014,0,M,0,White,TX,INST_05,Urban University E (Research),research,2.86,63,1996,Pre-Med,Health
S201400734,2014,1,F,0,White,NJ,INST_04,Regional College D (Teaching),teaching,3.42,34,1996,Physics,STEM
S201400735,2014,0,M,1,White,IL,INST_04,Regional College D (Teaching),teaching,3.71,48,1996,Education,Other
S201400736,2014,0,M,1,Asian,OH,INST_02,State University B (Research),research,3.06,40,1996,Biomedical Engineering,STEM
S201400737,2014,0,F,1,White,VA,INST_04,Regional College D (Teaching),teaching,3.63,40,1995,Pre-Med,Health
S201400738,2014,1,M,1,Asian,IL,INST_02,State University B (Research),research,3.36,91,1996,Nursing,Health
S201400739,2014,1,M,0,Hispanic,NJ,INST_01,State University A (Research),research,3.29,63,1996,Public Health,Health
S201400740,2014,1,F,1,Asian,VA,INST_01,State University A (Research),research,2.77,40,1996,Accounting,Business
S201400741,2014,0,F,1,Hispanic,NC,INST_02,State University B (Research),research,3.38,40,1996,Public Health,Health
S201400742,2014,1,F,1,White,MI,INST_04,Regional College D (Teaching),teaching,3.37,51,1996,Biology,STEM
S201400743,2014,0,M,0,Multi,PA,INST_02,State University B (Research),research,3.09,78,1996,Psychology,Social Sciences
S201400744,2014,1,M,0,Hispanic,GA,INST_04,Regional College D (Teaching),teaching,3.4,71,1996,History,Humanities
S201400745,2014,1,F,1,Hispanic,FL,INST_01,State University A (Research),research,3.12,92,1996,Biology,STEM
S201400746,2014,0,M,0,Asian,TX,INST_03,Regional College C (Teaching),teaching,3.85,68,1995,Accounting,Business
S201400747,2014,0,F,1,Black,GA,INST_05,Urban University E (Research),research,2.92,45,1996,Mathematics,STEM
S201400748,2014,0,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,1.85,56,1996,Anthropology,Social Sciences
S201400749,2014,0,F,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.46,51,1996,Art History,Humanities
S201400750,2014,1,M,0,Black,CA,INST_04,Regional College D (Teaching),teaching,3.65,59,1996,Education,Other
S201400751,2014,1,F,1,Asian,GA,INST_01,State University A (Research),research,3.46,41,1996,Pre-Med,Health
S201400752,2014,0,F,1,White,TX,INST_04,Regional College D (Teaching),teaching,3.66,29,1996,Management,Business
S201400753,2014,0,F,1,White,IL,INST_03,Regional College C (Teaching),teaching,3.2,66,1996,Political Science,Social Sciences
S201400754,2014,0,F,0,White,MI,INST_02,State University B (Research),research,2.68,24,1996,Nursing,Health
S201400755,2014,1,F,0,White,IL,INST_02,State University B (Research),research,2.53,60,1996,Statistics,STEM
S201400756,2014,1,F,1,Unknown,PA,INST_02,State University B (Research),research,3.64,36,1996,Pre-Med,Health
S201400757,2014,0,F,1,White,MI,INST_03,Regional College C (Teaching),teaching,3.33,71,1996,Accounting,Business
S201400758,2014,0,M,1,White,NY,INST_03,Regional College C (Teaching),teaching,3.26,58,1996,Marketing,Business
S201400759,2014,1,M,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.4,58,1996,Management,Business
S201400760,2014,0,F,1,Hispanic,OH,INST_01,State University A (Research),research,2.47,25,1996,Nursing,Health
S201400761,2014,0,M,0,White,VA,INST_03,Regional College C (Teaching),teaching,2.46,48,1996,Mathematics,STEM
S201400762,2014,0,M,0,Hispanic,CA,INST_05,Urban University E (Research),research,2.84,45,1996,Mathematics,STEM
S201400763,2014,1,F,1,Hispanic,VA,INST_02,State University B (Research),research,3.25,87,1996,Statistics,STEM
S201400764,2014,1,F,0,AIAN,NC,INST_02,State University B (Research),research,3.96,43,1996,Philosophy,Humanities
S201400765,2014,0,M,0,Hispanic,CA,INST_02,State University B (Research),research,3.71,54,1996,Nursing,Health
S201400766,2014,1,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,3.93,41,1996,English,Humanities
S201400767,2014,0,M,0,White,PA,INST_03,Regional College C (Teaching),teaching,2.59,30,1996,Education,Other
S201400768,2014,0,M,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.8,79,1996,Education,Other
S201400769,2014,0,F,0,White,PA,INST_05,Urban University E (Research),research,2.6,40,1996,Civil Engineering,STEM
S201400770,2014,0,F,0,White,TX,INST_05,Urban University E (Research),research,3.52,63,1996,Anthropology,Social Sciences
S201400771,2014,1,F,1,Hispanic,OH,INST_02,State University B (Research),research,3.96,52,1996,Marketing,Business
S201400772,2014,0,F,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,4.0,70,1996,Electrical Engineering,STEM
S201400773,2014,1,M,1,Hispanic,IL,INST_03,Regional College C (Teaching),teaching,2.96,76,1996,Finance,Business
S201400774,2014,1,M,1,White,NC,INST_04,Regional College D (Teaching),teaching,3.94,31,1996,Accounting,Business
S201400775,2014,0,M,0,White,NC,INST_01,State University A (Research),research,3.23,83,1996,Education,Other
S201400776,2014,1,F,1,White,OH,INST_02,State University B (Research),research,2.84,29,1996,Accounting,Business
S201400777,2014,1,F,0,White,NY,INST_02,State University B (Research),research,3.32,58,1995,Mechanical Engineering,STEM
S201400778,2014,0,M,0,Black,PA,INST_04,Regional College D (Teaching),teaching,3.16,30,1996,General Studies,Other
S201400779,2014,0,M,0,Hispanic,OH,INST_05,Urban University E (Research),research,3.48,71,1996,Pre-Med,Health
S201400780,2014,0,M,0,Asian,NC,INST_05,Urban University E (Research),research,3.19,65,1996,Sociology,Social Sciences
S201400781,2014,1,F,0,Multi,NY,INST_01,State University A (Research),research,3.22,43,1996,Statistics,STEM
S201400782,2014,0,F,1,Hispanic,PA,INST_01,State University A (Research),research,3.94,52,1996,Statistics,STEM
S201400783,2014,0,F,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.14,56,1996,Public Health,Health
S201400784,2014,0,F,0,White,FL,INST_05,Urban University E (Research),research,3.54,10,1996,Pre-Med,Health
S201400785,2014,0,F,1,White,OH,INST_04,Regional College D (Teaching),teaching,3.85,44,1996,Physics,STEM
S201400786,2014,0,F,1,Asian,CA,INST_01,State University A (Research),research,3.01,42,1996,Sociology,Social Sciences
S201400787,2014,0,F,0,White,FL,INST_02,State University B (Research),research,3.35,29,1996,Chemistry,STEM
S201400788,2014,0,M,0,White,PA,INST_01,State University A (Research),research,3.94,57,1996,Finance,Business
S201400789,2014,1,M,0,Hispanic,GA,INST_01,State University A (Research),research,2.93,29,1996,Physics,STEM
S201400790,2014,0,F,1,White,IL,INST_01,State University A (Research),research,3.31,73,1996,Biology,STEM
S201400791,2014,0,F,0,Black,OH,INST_05,Urban University E (Research),research,3.04,52,1996,Biology,STEM
S201400792,2014,0,M,1,NHPI,GA,INST_01,State University A (Research),research,3.58,46,1996,Public Health,Health
S201400793,2014,1,F,0,Unknown,IL,INST_05,Urban University E (Research),research,3.94,38,1996,Physics,STEM
S201400794,2014,0,F,1,White,VA,INST_05,Urban University E (Research),research,2.97,54,1996,Kinesiology,Health
S201400795,2014,1,M,1,White,NC,INST_05,Urban University E (Research),research,2.99,58,1996,Public Health,Health
S201400796,2014,1,F,1,White,PA,INST_05,Urban University E (Research),research,2.68,47,1996,Mechanical Engineering,STEM
S201400797,2014,1,F,0,White,GA,INST_04,Regional College D (Teaching),teaching,2.71,52,1996,English,Humanities
S201400798,2014,1,F,0,White,IL,INST_01,State University A (Research),research,3.72,32,1996,Marketing,Business
S201400799,2014,0,F,1,White,IL,INST_05,Urban University E (Research),research,3.0,52,1996,Political Science,Social Sciences
S201400800,2014,0,F,1,AIAN,OH,INST_04,Regional College D (Teaching),teaching,2.87,45,1996,English,Humanities
S201400801,2014,1,M,1,White,NY,INST_05,Urban University E (Research),research,3.2,43,1996,General Studies,Other
S201400802,2014,0,F,0,Black,OH,INST_01,State University A (Research),research,3.92,67,1996,Biomedical Engineering,STEM
S201400803,2014,0,F,1,Black,TX,INST_04,Regional College D (Teaching),teaching,3.34,53,1996,Marketing,Business
S201400804,2014,1,M,0,White,IL,INST_02,State University B (Research),research,3.52,60,1996,Mechanical Engineering,STEM
S201400805,2014,0,M,1,White,OH,INST_01,State University A (Research),research,3.77,57,1996,Art History,Humanities
S201400806,2014,1,M,1,White,NJ,INST_03,Regional College C (Teaching),teaching,2.55,68,1995,Philosophy,Humanities
S201400807,2014,0,M,0,White,CA,INST_02,State University B (Research),research,2.91,79,1996,Anthropology,Social Sciences
S201400808,2014,0,F,0,White,NC,INST_01,State University A (Research),research,4.0,42,1996,Sociology,Social Sciences
S201400809,2014,0,F,0,White,MI,INST_04,Regional College D (Teaching),teaching,2.52,83,1996,Physics,STEM
S201400810,2014,1,F,1,Hispanic,CA,INST_04,Regional College D (Teaching),teaching,3.89,99,1996,Civil Engineering,STEM
S201400811,2014,0,F,1,Hispanic,OH,INST_03,Regional College C (Teaching),teaching,3.45,65,1996,Communications,Other
S201400812,2014,0,M,0,Asian,NC,INST_02,State University B (Research),research,3.04,45,1996,Marketing,Business
S201400813,2014,1,F,0,White,CA,INST_02,State University B (Research),research,2.93,63,1996,Finance,Business
S201400814,2014,0,F,1,Black,VA,INST_02,State University B (Research),research,2.8,43,1996,Economics,Social Sciences
S201400815,2014,1,M,0,White,NC,INST_02,State University B (Research),research,2.86,75,1996,Undeclared,Other
S201400816,2014,0,M,0,Hispanic,NJ,INST_02,State University B (Research),research,2.98,25,1996,Economics-Bus,Business
S201400817,2014,1,F,0,Hispanic,NY,INST_03,Regional College C (Teaching),teaching,3.54,66,1996,Sociology,Social Sciences
S201400818,2014,0,M,0,Hispanic,TX,INST_01,State University A (Research),research,3.39,46,1996,Biomedical Engineering,STEM
S201400819,2014,1,F,0,Black,PA,INST_05,Urban University E (Research),research,3.82,43,1996,Philosophy,Humanities
S201400820,2014,0,F,0,White,FL,INST_02,State University B (Research),research,3.39,33,1996,Political Science,Social Sciences
S201400821,2014,0,M,0,White,OH,INST_02,State University B (Research),research,4.0,89,1996,Economics-Bus,Business
S201400822,2014,0,M,1,Black,GA,INST_02,State University B (Research),research,3.66,51,1996,Finance,Business
S201400823,2014,0,F,0,Black,NY,INST_03,Regional College C (Teaching),teaching,3.35,43,1996,General Studies,Other
S201400824,2014,0,F,1,White,NC,INST_04,Regional College D (Teaching),teaching,2.91,56,1996,General Studies,Other
S201400825,2014,0,F,0,Black,GA,INST_01,State University A (Research),research,3.17,23,1996,Economics-Bus,Business
S201400826,2014,1,M,0,Hispanic,FL,INST_03,Regional College C (Teaching),teaching,2.79,82,1996,Economics-Bus,Business
S201400827,2014,1,M,1,White,NC,INST_01,State University A (Research),research,3.46,50,1996,English,Humanities
S201400828,2014,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.01,69,1996,Undeclared,Other
S201400829,2014,1,M,0,Asian,NJ,INST_02,State University B (Research),research,3.1,56,1996,Computer Science,STEM
S201400830,2014,0,F,0,White,NY,INST_05,Urban University E (Research),research,3.25,61,1996,Art History,Humanities
S201400831,2014,0,F,0,White,FL,INST_04,Regional College D (Teaching),teaching,2.9,55,1996,English,Humanities
S201400832,2014,0,M,0,Black,FL,INST_03,Regional College C (Teaching),teaching,4.0,26,1996,Sociology,Social Sciences
S201400833,2014,0,F,0,Hispanic,NY,INST_02,State University B (Research),research,3.8,81,1996,Pre-Med,Health
S201400834,2014,0,F,0,White,FL,INST_04,Regional College D (Teaching),teaching,3.66,78,1995,Education,Other
S201400835,2014,1,F,0,White,NJ,INST_04,Regional College D (Teaching),teaching,3.87,81,1996,Economics,Social Sciences
S201400836,2014,1,F,0,Black,OH,INST_04,Regional College D (Teaching),teaching,3.24,64,1996,Pre-Med,Health
S201400837,2014,0,F,0,Black,PA,INST_04,Regional College D (Teaching),teaching,3.29,62,1996,Undeclared,Other
S201400838,2014,1,M,1,White,TX,INST_05,Urban University E (Research),research,3.57,45,1996,Physics,STEM
S201400839,2014,0,M,1,White,NC,INST_04,Regional College D (Teaching),teaching,3.15,59,1996,Public Health,Health
S201400840,2014,1,M,0,White,FL,INST_01,State University A (Research),research,3.28,44,1996,Economics,Social Sciences
S201400841,2014,1,M,0,White,TX,INST_02,State University B (Research),research,3.2,60,1996,Political Science,Social Sciences
S201400842,2014,0,F,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.46,21,1996,Psychology,Social Sciences
S201400843,2014,0,F,0,Hispanic,CA,INST_05,Urban University E (Research),research,2.85,56,1996,Civil Engineering,STEM
S201400844,2014,0,M,0,Asian,VA,INST_04,Regional College D (Teaching),teaching,3.04,62,1996,Accounting,Business
S201400845,2014,0,F,1,Asian,CA,INST_05,Urban University E (Research),research,2.42,53,1996,Mathematics,STEM
S201400846,2014,0,M,0,Black,IL,INST_03,Regional College C (Teaching),teaching,3.08,58,1996,Sociology,Social Sciences
S201400847,2014,0,F,0,Hispanic,NY,INST_05,Urban University E (Research),research,3.32,68,1996,Mechanical Engineering,STEM
S201400848,2014,0,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,3.7,73,1996,Philosophy,Humanities
S201400849,2014,0,F,0,Hispanic,IL,INST_02,State University B (Research),research,3.34,54,1996,Pre-Med,Health
S201400850,2014,0,M,1,Hispanic,NC,INST_05,Urban University E (Research),research,3.02,23,1996,Kinesiology,Health
S201400851,2014,1,F,0,Hispanic,MI,INST_02,State University B (Research),research,2.32,22,1996,Psychology,Social Sciences
S201400852,2014,0,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,3.43,89,1996,Pre-Med,Health
S201400853,2014,0,F,1,White,FL,INST_05,Urban University E (Research),research,3.32,56,1996,Physics,STEM
S201400854,2014,1,F,1,Black,TX,INST_01,State University A (Research),research,3.38,45,1996,Management,Business
S201400855,2014,0,M,0,White,MI,INST_01,State University A (Research),research,3.63,79,1996,Computer Science,STEM
S201400856,2014,0,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,2.57,82,1996,Sociology,Social Sciences
S201400857,2014,0,F,0,White,OH,INST_05,Urban University E (Research),research,2.68,15,1996,Kinesiology,Health
S201400858,2014,1,F,0,White,MI,INST_04,Regional College D (Teaching),teaching,3.73,61,1996,Political Science,Social Sciences
S201400859,2014,0,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.14,31,1996,Education,Other
S201400860,2014,1,M,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.15,23,1996,Education,Other
S201400861,2014,0,M,0,Asian,NC,INST_04,Regional College D (Teaching),teaching,3.55,62,1996,Art History,Humanities
S201400862,2014,1,F,0,White,VA,INST_05,Urban University E (Research),research,3.68,49,1996,Psychology,Social Sciences
S201400863,2014,1,M,0,White,PA,INST_01,State University A (Research),research,4.0,27,1996,Mechanical Engineering,STEM
S201400864,2014,0,M,0,White,NC,INST_03,Regional College C (Teaching),teaching,3.24,35,1995,Computer Science,STEM
S201400865,2014,0,F,0,Hispanic,VA,INST_04,Regional College D (Teaching),teaching,4.0,48,1996,Civil Engineering,STEM
S201400866,2014,1,M,0,White,NJ,INST_02,State University B (Research),research,2.84,85,1996,Sociology,Social Sciences
S201400867,2014,0,M,0,Black,TX,INST_03,Regional College C (Teaching),teaching,3.39,52,1996,Communications,Other
S201400868,2014,1,M,0,Black,OH,INST_03,Regional College C (Teaching),teaching,2.84,48,1996,Marketing,Business
S201400869,2014,0,F,0,White,MI,INST_04,Regional College D (Teaching),teaching,3.39,65,1996,Statistics,STEM
S201400870,2014,1,F,1,White,NY,INST_05,Urban University E (Research),research,2.94,64,1996,Education,Other
S201400871,2014,0,F,0,White,TX,INST_01,State University A (Research),research,4.0,41,1996,English,Humanities
S201400872,2014,1,F,0,White,MI,INST_04,Regional College D (Teaching),teaching,3.66,69,1996,Communications,Other
S201400873,2014,0,F,1,White,NC,INST_04,Regional College D (Teaching),teaching,3.36,74,1996,Spanish,Humanities
S201400874,2014,0,F,0,Hispanic,GA,INST_02,State University B (Research),research,3.2,84,1996,Marketing,Business
S201400875,2014,1,F,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.57,72,1996,Computer Science,STEM
S201400876,2014,0,F,0,White,IL,INST_04,Regional College D (Teaching),teaching,3.14,65,1996,Mechanical Engineering,STEM
S201400877,2014,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.02,63,1996,Mathematics,STEM
S201400878,2014,0,F,0,White,TX,INST_03,Regional College C (Teaching),teaching,2.67,32,1996,Computer Science,STEM
S201400879,2014,0,F,1,Asian,MI,INST_05,Urban University E (Research),research,2.63,40,1996,Biology,STEM
S201400880,2014,0,M,1,White,NJ,INST_03,Regional College C (Teaching),teaching,3.58,47,1996,Statistics,STEM
S201400881,2014,0,M,0,White,TX,INST_02,State University B (Research),research,3.75,64,1996,Biology,STEM
S201400882,2014,1,F,0,White,IL,INST_01,State University A (Research),research,3.44,49,1996,Anthropology,Social Sciences
S201400883,2014,1,NB,0,Hispanic,IL,INST_04,Regional College D (Teaching),teaching,3.89,3,1996,Spanish,Humanities
S201400884,2014,0,M,0,Hispanic,PA,INST_04,Regional College D (Teaching),teaching,2.82,84,1996,General Studies,Other
S201400885,2014,0,M,0,White,MI,INST_01,State University A (Research),research,3.34,44,1996,Electrical Engineering,STEM
S201400886,2014,0,M,0,White,NY,INST_05,Urban University E (Research),research,3.35,41,1996,General Studies,Other
S201400887,2014,0,M,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.09,76,1996,Pre-Med,Health
S201400888,2014,1,F,0,White,GA,INST_04,Regional College D (Teaching),teaching,2.67,35,1996,Biology,STEM
S201400889,2014,1,M,0,NHPI,TX,INST_02,State University B (Research),research,3.89,41,1996,History,Humanities
S201400890,2014,0,M,1,Asian,OH,INST_02,State University B (Research),research,3.36,68,1996,General Studies,Other
S201400891,2014,0,M,0,White,TX,INST_05,Urban University E (Research),research,2.55,83,1995,Economics-Bus,Business
S201400892,2014,1,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.77,69,1996,Economics,Social Sciences
S201400893,2014,1,M,0,White,CA,INST_03,Regional College C (Teaching),teaching,3.51,75,1996,Management,Business
S201400894,2014,1,M,0,Asian,PA,INST_04,Regional College D (Teaching),teaching,2.2,28,1995,Finance,Business
S201400895,2014,0,F,0,Asian,CA,INST_03,Regional College C (Teaching),teaching,4.0,75,1996,Nursing,Health
S201400896,2014,0,F,0,Hispanic,VA,INST_01,State University A (Research),research,2.81,63,1996,Marketing,Business
S201400897,2014,1,M,1,White,TX,INST_02,State University B (Research),research,3.24,82,1996,Civil Engineering,STEM
S201400898,2014,0,F,1,AIAN,FL,INST_04,Regional College D (Teaching),teaching,2.66,57,1996,Biology,STEM
S201400899,2014,1,F,1,Hispanic,CA,INST_05,Urban University E (Research),research,2.69,63,1995,Chemistry,STEM
S201400900,2014,1,F,0,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,3.26,38,1996,Economics-Bus,Business
S201400901,2014,1,F,0,Black,VA,INST_02,State University B (Research),research,3.42,59,1996,Art History,Humanities
S201400902,2014,1,M,1,White,NC,INST_02,State University B (Research),research,3.3,66,1996,Accounting,Business
S201400903,2014,0,F,0,White,VA,INST_01,State University A (Research),research,3.44,72,1996,General Studies,Other
S201400904,2014,0,F,0,White,OH,INST_02,State University B (Research),research,3.49,57,1996,General Studies,Other
S201400905,2014,1,M,0,Black,OH,INST_04,Regional College D (Teaching),teaching,3.11,48,1996,Nursing,Health
S201400906,2014,1,F,1,White,NY,INST_04,Regional College D (Teaching),teaching,3.54,66,1996,Chemistry,STEM
S201400907,2014,0,M,0,Hispanic,PA,INST_04,Regional College D (Teaching),teaching,2.33,80,1996,Accounting,Business
S201400908,2014,0,F,0,Hispanic,IL,INST_01,State University A (Research),research,3.4,76,1996,Nursing,Health
S201400909,2014,1,F,0,Asian,PA,INST_05,Urban University E (Research),research,3.0,57,1996,Computer Science,STEM
S201400910,2014,1,M,0,White,PA,INST_05,Urban University E (Research),research,2.62,58,1996,Political Science,Social Sciences
S201400911,2014,0,M,0,Hispanic,NY,INST_04,Regional College D (Teaching),teaching,2.45,43,1996,English,Humanities
S201400912,2014,1,F,0,White,CA,INST_02,State University B (Research),research,3.6,54,1996,Undeclared,Other
S201400913,2014,0,M,1,White,VA,INST_04,Regional College D (Teaching),teaching,3.13,95,1996,Kinesiology,Health
S201400914,2014,1,M,0,Black,PA,INST_04,Regional College D (Teaching),teaching,3.48,53,1996,Communications,Other
S201400915,2014,1,M,0,Black,TX,INST_02,State University B (Research),research,3.68,46,1996,General Studies,Other
S201400916,2014,0,M,0,Hispanic,TX,INST_02,State University B (Research),research,2.51,59,1996,Anthropology,Social Sciences
S201400917,2014,0,M,0,White,VA,INST_02,State University B (Research),research,3.22,35,1996,Psychology,Social Sciences
S201400918,2014,1,F,0,White,FL,INST_03,Regional College C (Teaching),teaching,3.18,99,1996,Biomedical Engineering,STEM
S201400919,2014,0,F,0,Hispanic,MI,INST_01,State University A (Research),research,2.39,94,1996,Pre-Med,Health
S201400920,2014,0,M,0,White,IL,INST_02,State University B (Research),research,2.93,44,1996,Computer Science,STEM
S201400921,2014,1,M,1,Black,VA,INST_03,Regional College C (Teaching),teaching,3.77,67,1996,Nursing,Health
S201400922,2014,1,F,1,Hispanic,NC,INST_02,State University B (Research),research,3.1,60,1996,English,Humanities
S201400923,2014,0,F,1,Black,OH,INST_02,State University B (Research),research,3.29,49,1996,Anthropology,Social Sciences
S201400924,2014,0,M,0,Black,NY,INST_01,State University A (Research),research,3.79,39,1996,Communications,Other
S201400925,2014,0,M,0,White,IL,INST_01,State University A (Research),research,3.08,68,1996,Finance,Business
S201400926,2014,0,M,0,Black,NY,INST_03,Regional College C (Teaching),teaching,3.59,60,1996,Political Science,Social Sciences
S201400927,2014,1,M,0,White,GA,INST_04,Regional College D (Teaching),teaching,3.73,67,1996,Anthropology,Social Sciences
S201400928,2014,0,F,0,White,NJ,INST_01,State University A (Research),research,3.87,72,1996,Communications,Other
S201400929,2014,0,F,0,White,MI,INST_02,State University B (Research),research,3.0,53,1996,Chemistry,STEM
S201400930,2014,0,M,0,Hispanic,FL,INST_02,State University B (Research),research,3.01,44,1996,Management,Business
S201400931,2014,1,F,1,White,MI,INST_02,State University B (Research),research,2.74,30,1996,Undeclared,Other
S201400932,2014,1,M,0,Black,TX,INST_04,Regional College D (Teaching),teaching,3.2,99,1996,Art History,Humanities
S201400933,2014,0,F,1,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,3.21,32,1996,Undeclared,Other
S201400934,2014,1,F,0,White,TX,INST_01,State University A (Research),research,3.09,88,1996,Accounting,Business
S201400935,2014,0,M,0,Hispanic,NJ,INST_03,Regional College C (Teaching),teaching,3.11,39,1996,Philosophy,Humanities
S201400936,2014,0,F,0,White,TX,INST_03,Regional College C (Teaching),teaching,3.49,57,1996,Economics-Bus,Business
