student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category
S201600529,2016,1,M,1,White,CA,INST_03,Regional College C (Teaching),teaching,2.8,65,1998,Statistics,STEM
S201600530,2016,0,F,0,Asian,FL,INST_02,State University B (Research),research,2.76,62,1998,Art History,Humanities
S201600531,2016,0,F,0,Hispanic,NY,INST_04,Regional College D (Teaching),teaching,3.09,53,1998,Anthropology,Social Sciences
S201600532,2016,0,F,0,Hispanic,PA,INST_02,State University B (Research),research,2.87,29,1998,Computer Science,STEM
S201600533,2016,1,F,1,White,IL,INST_05,Urban University E (Research),research,4.0,51,1998,General Studies,Other
S201600534,2016,0,M,0,Black,PA,INST_03,Regional College C (Teaching),teaching,3.07,67,1998,Mathematics,STEM
S201600535,2016,0,M,1,White,PA,INST_01,State University A (Research),research,2.95,87,1998,Statistics,STEM
S201600536,2016,0,F,0,White,FL,INST_05,Urban University E (Research),research,3.54,39,1998,Sociology,Social Sciences
S201600537,2016,1,M,0,Hispanic,OH,INST_05,Urban University E (Research),research,2.93,55,1998,Civil Engineering,STEM
S201600538,2016,1,F,0,White,NC,INST_02,State University B (Research),research,2.78,71,1998,Kinesiology,Health
S201600539,2016,0,F,0,Hispanic,OH,INST_01,State University A (Research),research,2.74,51,1998,Anthropology,Social Sciences
S201600540,2016,1,F,0,Black,OH,INST_02,State University B (Research),research,2.87,67,1998,Economics,Social Sciences
S201600541,2016,0,M,0,Black,NY,INST_04,Regional College D (Teaching),teaching,3.31,51,1998,Biology,STEM
S201600542,2016,1,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,4.0,99,1998,General Studies,Other
S201600543,2016,0,F,0,Multi,MI,INST_04,Regional College D (Teaching),teaching,3.0,54,1998,Public Health,Health
S201600544,2016,0,M,0,Black,NJ,INST_05,Urban University E (Research),research,4.0,83,1998,Pre-Med,Health
S201600545,2016,0,F,0,White,GA,INST_04,Regional College D (Teaching),teaching,3.94,63,1998,Public Health,Health
S201600546,2016,0,M,0,Multi,CA,INST_05,Urban University E (Research),research,2.93,38,1998,Pre-Med,Health
S201600547,2016,1,F,0,Black,NY,INST_05,Urban University E (Research),research,2.97,50,1998,Biomedical Engineering,STEM
S201600548,2016,0,F,1,White,VA,INST_05,Urban University E (Research),research,3.52,50,1998,Computer Science,STEM
S201600549,2016,0,M,0,White,PA,INST_05,Urban University E (Research),research,3.53,68,1998,Management,Business
S201600550,2016,0,F,0,White,FL,INST_03,Regional College C (Teaching),teaching,2.94,27,1998,Public Health,Health
S201600551,2016,0,F,0,White,MI,INST_01,State University A (Research),research,3.86,48,1998,Biology,STEM
S201600552,2016,1,M,1,White,IL,INST_01,State University A (Research),research,3.11,58,1998,Economics-Bus,Business
S201600553,2016,0,F,0,Black,NY,INST_02,State University B (Research),research,2.7,47,1998,Physics,STEM
S201600554,2016,0,F,1,Asian,TX,INST_01,State University A (Research),research,3.05,48,1998,Statistics,STEM
S201600555,2016,1,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,4.0,59,1998,Biology,STEM
S201600556,2016,1,F,0,White,OH,INST_04,Regional College D (Teaching),teaching,3.55,45,1998,General Studies,Other
S201600557,2016,1,F,0,White,NY,INST_01,State University A (Research),research,2.58,17,1997,Economics-Bus,Business
S201600558,2016,1,M,1,White,VA,INST_03,Regional College C (Teaching),teaching,2.88,73,1998,Undeclared,Other
S201600559,2016,1,M,0,White,NJ,INST_01,State University A (Research),research,2.88,62,1998,Public Health,Health
S201600560,2016,0,F,0,White,FL,INST_01,State University A (Research),research,3.56,47,1998,Nursing,Health
S201600561,2016,0,M,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.29,57,1998,Undeclared,Other
S201600562,2016,0,M,1,White,OH,INST_03,Regional College C (Teaching),teaching,3.63,28,1998,Communications,Other
S201600563,2016,0,M,1,Black,NJ,INST_02,State University B (Research),research,3.39,99,1998,Nursing,Health
S201600564,2016,0,M,1,White,TX,INST_03,Regional College C (Teaching),teaching,2.88,40,1998,Chemistry,STEM
S201600565,2016,0,F,0,Hispanic,FL,INST_02,State University B (Research),research,3.16,42,1998,Communications,Other
S201600566,2016,0,M,1,White,NY,INST_02,State University B (Research),research,3.42,82,1997,Management,Business
S201600567,2016,1,F,1,White,TX,INST_02,State University B (Research),research,3.19,65,1998,Economics-Bus,Business
S201600568,2016,0,M,1,Hispanic,NJ,INST_02,State University B (Research),research,3.19,47,1997,Physics,STEM
S201600569,2016,0,F,1,Black,VA,INST_05,Urban University E (Research),research,2.59,47,1998,Communications,Other
S201600570,2016,1,M,0,Black,NJ,INST_01,State University A (Research),research,3.26,62,1998,Communications,Other
S201600571,2016,0,F,0,Black,PA,INST_01,State University A (Research),research,2.7,32,1998,Philosophy,Humanities
S201600572,2016,1,F,1,Black,FL,INST_03,Regional College C (Teaching),teaching,3.35,91,1998,Mechanical Engineering,STEM
S201600573,2016,1,F,0,White,GA,INST_04,Regional College D (Teaching),teaching,3.52,59,1998,Nursing,Health
S201600574,2016,0,M,1,White,TX,INST_03,Regional College C (Teaching),teaching,3.73,77,1998,General Studies,Other
S201600575,2016,0,M,0,White,FL,INST_02,State University B (Research),research,3.2,70,1998,History,Humanities
S201600576,2016,1,F,0,Hispanic,GA,INST_03,Regional College C (Teaching),teaching,3.72,65,1998,Biology,STEM
S201600577,2016,0,F,0,White,NY,INST_01,State University A (Research),research,4.0,62,1998,Marketing,Business
S201600578,2016,0,F,0,Black,OH,INST_01,State University A (Research),research,2.67,68,1998,Pre-Med,Health
S201600579,2016,1,M,0,Asian,NY,INST_04,Regional College D (Teaching),teaching,3.67,42,1998,Civil Engineering,STEM
S201600580,2016,0,F,0,White,FL,INST_03,Regional College C (Teaching),teaching,2.83,57,1997,Art History,Humanities
S201600581,2016,1,M,0,Hispanic,IL,INST_05,Urban University E (Research),research,3.19,60,1998,Communications,Other
S201600582,2016,0,F,0,White,CA,INST_01,State University A (Research),research,3.38,75,1998,Physics,STEM
S201600583,2016,0,M,0,Black,MI,INST_01,State University A (Research),research,3.0,64,1998,Anthropology,Social Sciences
S201600584,2016,1,F,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,2.88,80,1998,Kinesiology,Health
S201600585,2016,0,F,0,Black,IL,INST_02,State University B (Research),research,3.66,41,1998,Sociology,Social Sciences
S201600586,2016,1,M,0,Hispanic,CA,INST_03,Regional College C (Teaching),teaching,3.19,52,1998,Education,Other
S201600587,2016,0,M,0,Hispanic,OH,INST_03,Regional College C (Teaching),teaching,3.41,44,1998,Marketing,Business
S201600588,2016,0,F,1,Black,IL,INST_05,Urban University E (Research),research,2.91,21,1998,Psychology,Social Sciences
S201600589,2016,0,F,0,Hispanic,CA,INST_04,Regional College D (Teaching),teaching,2.98,69,1998,English,Humanities
S201600590,2016,0,M,0,Hispanic,MI,INST_03,Regional College C (Teaching),teaching,2.65,72,1998,Chemistry,STEM
S201600591,2016,0,F,0,Black,OH,INST_03,Regional College C (Teaching),teaching,4.0,53,1998,Mechanical Engineering,STEM
S201600592,2016,1,M,1,White,NJ,INST_04,Regional College D (Teaching),teaching,2.98,40,1998,Biomedical Engineering,STEM
S201600593,2016,0,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,2.88,36,1998,Electrical Engineering,STEM
S201600594,2016,0,M,0,White,CA,INST_02,State University B (Research),research,3.59,41,1998,Computer Science,STEM
S201600595,2016,0,F,0,White,OH,INST_04,Regional College D (Teaching),teaching,3.31,60,1998,Anthropology,Social Sciences
S201600596,2016,1,M,1,Unknown,CA,INST_05,Urban University E (Research),research,3.16,39,1998,Anthropology,Social Sciences
S201600597,2016,1,F,0,NHPI,IL,INST_02,State University B (Research),research,3.51,59,1998,Economics,Social Sciences
S201600598,2016,1,NB,1,White,NC,INST_03,Regional College C (Teaching),teaching,3.33,66,1998,Mathematics,STEM
S201600599,2016,0,M,1,Black,CA,INST_02,State University B (Research),research,2.6,72,1998,History,Humanities
S201600600,2016,0,M,0,Hispanic,FL,INST_03,Regional College C (Teaching),teaching,2.78,53,1998,Computer Science,STEM
S201600601,2016,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,3.79,56,1998,Biology,STEM
S201600602,2016,0,M,1,Asian,CA,INST_01,State University A (Research),research,3.23,67,1998,Nursing,Health
S201600603,2016,0,F,0,Hispanic,PA,INST_04,Regional College D (Teaching),teaching,4.0,51,1998,Biology,STEM
S201600604,2016,0,M,0,White,GA,INST_05,Urban University E (Research),research,3.71,56,1998,Management,Business
S201600605,2016,0,F,0,White,PA,INST_05,Urban University E (Research),research,3.12,86,1998,Electrical Engineering,STEM
S201600606,2016,0,M,0,Multi,GA,INST_04,Regional College D (Teaching),teaching,3.1,99,1998,Spanish,Humanities
S201600607,2016,1,F,1,White,PA,INST_05,Urban University E (Research),research,2.81,60,1998,Physics,STEM
S201600608,2016,0,F,0,Asian,VA,INST_02,State University B (Research),research,3.82,77,1998,English,Humanities
S201600609,2016,1,M,1,White,IL,INST_04,Regional College D (Teaching),teaching,3.36,55,1998,Biomedical Engineering,STEM
S201600610,2016,1,F,0,White,NC,INST_05,Urban University E (Research),research,3.58,55,1998,Anthropology,Social Sciences
S201600611,2016,0,M,0,White,CA,INST_05,Urban University E (Research),research,3.61,21,1998,Marketing,Business
S201600612,2016,1,M,0,White,PA,INST_02,State University B (Research),research,2.43,94,1998,Accounting,Business
S201600613,2016,0,M,0,Asian,CA,INST_03,Regional College C (Teaching),teaching,4.0,35,1998,Physics,STEM
S201600614,2016,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,3.49,53,1998,Undeclared,Other
S201600615,2016,0,M,0,Asian,OH,INST_03,Regional College C (Teaching),teaching,3.08,12,1998,Biology,STEM
S201600616,2016,0,F,1,Black,GA,INST_01,State University A (Research),research,2.38,59,1998,Economics-Bus,Business
S201600617,2016,0,M,1,White,IL,INST_01,State University A (Research),research,3.75,74,1998,Mechanical Engineering,STEM
S201600618,2016,0,M,1,White,NJ,INST_04,Regional College D (Teaching),teaching,2.89,45,1998,Electrical Engineering,STEM
S201600619,2016,0,F,0,White,GA,INST_01,State University A (Research),research,3.19,54,1998,Chemistry,STEM
S201600620,2016,0,M,0,Black,PA,INST_02,State University B (Research),research,2.33,62,1998,Philosophy,Humanities
S201600621,2016,1,M,1,Black,CA,INST_01,State University A (Research),research,3.94,23,1998,Marketing,Business
S201600622,2016,0,M,0,Asian,OH,INST_03,Regional College C (Teaching),teaching,3.94,62,1998,Accounting,Business
S201600623,2016,0,M,0,White,NY,INST_05,Urban University E (Research),research,2.42,88,1998,Finance,Business
S201600624,2016,0,F,1,Hispanic,PA,INST_01,State University A (Research),research,3.3,74,1998,Economics,Social Sciences
S201600625,2016,0,F,1,White,PA,INST_03,Regional College C (Teaching),teaching,2.63,62,1998,Psychology,Social Sciences
S201600626,2016,1,F,0,White,FL,INST_02,State University B (Research),research,3.46,73,1998,Economics,Social Sciences
S201600627,2016,0,F,0,Black,FL,INST_01,State University A (Research),research,3.92,75,1998,Finance,Business
S201600628,2016,1,M,0,White,TX,INST_05,Urban University E (Research),research,2.98,53,1998,Anthropology,Social Sciences
S201600629,2016,0,M,0,White,CA,INST_02,State University B (Research),research,3.61,33,1998,Psychology,Social Sciences
S201600630,2016,0,F,0,White,FL,INST_05,Urban University E (Research),research,2.83,50,1998,Biomedical Engineering,STEM
S201600631,2016,0,M,1,White,CA,INST_02,State University B (Research),research,3.3,68,1998,Economics-Bus,Business
S201600632,2016,0,M,0,Unknown,NJ,INST_04,Regional College D (Teaching),teaching,4.0,31,1998,Civil Engineering,STEM
S201600633,2016,0,F,0,White,GA,INST_04,Regional College D (Teaching),teaching,2.94,56,1998,Finance,Business
S201600634,2016,0,M,1,White,GA,INST_03,Regional College C (Teaching),teaching,2.39,40,1998,Public Health,Health
S201600635,2016,0,M,0,White,GA,INST_01,State University A (Research),research,2.65,41,1998,Nursing,Health
S201600636,2016,0,F,1,White,OH,INST_05,Urban University E (Research),research,3.24,66,1998,General Studies,Other
S201600637,2016,0,F,0,Asian,CA,INST_04,Regional College D (Teaching),teaching,3.21,32,1998,Sociology,Social Sciences
S201600638,2016,1,M,1,White,NJ,INST_05,Urban University E (Research),research,3.43,80,1998,Sociology,Social Sciences
S201600639,2016,1,F,0,Black,CA,INST_04,Regional College D (Teaching),teaching,3.17,17,1998,Accounting,Business
S201600640,2016,0,M,0,Black,CA,INST_05,Urban University E (Research),research,3.71,43,1998,Statistics,STEM
S201600641,2016,0,M,1,White,GA,INST_03,Regional College C (Teaching),teaching,2.76,41,1998,Sociology,Social Sciences
S201600642,2016,1,M,0,Asian,CA,INST_04,Regional College D (Teaching),teaching,3.32,39,1998,General Studies,Other
S201600643,2016,1,F,0,White,FL,INST_02,State University B (Research),research,2.4,62,1998,Kinesiology,Health
S201600644,2016,1,F,0,White,NC,INST_05,Urban University E (Research),research,4.0,71,1998,Mathematics,STEM
S201600645,2016,0,M,1,White,PA,INST_01,State University A (Research),research,3.59,69,1998,Computer Science,STEM
S201600646,2016,1,M,0,Hispanic,NC,INST_05,Urban University E (Research),research,3.33,44,1998,Biology,STEM
S201600647,2016,1,M,0,White,FL,INST_01,State University A (Research),research,3.01,63,1998,Biomedical Engineering,STEM
S201600648,2016,0,M,1,Hispanic,MI,INST_05,Urban University E (Research),research,4.0,56,1998,Electrical Engineering,STEM
S201600649,2016,1,M,0,Multi,NC,INST_02,State University B (Research),research,3.62,67,1998,Management,Business
S201600650,2016,1,M,1,White,GA,INST_02,State University B (Research),research,3.27,45,1998,Political Science,Social Sciences
S201600651,2016,1,F,0,Asian,PA,INST_03,Regional College C (Teaching),teaching,3.14,36,1998,Art History,Humanities
S201600652,2016,0,M,0,Asian,NY,INST_02,State University B (Research),research,3.15,55,1998,Computer Science,STEM
S201600653,2016,0,F,1,White,GA,INST_02,State University B (Research),research,3.35,47,1998,Biology,STEM
S201600654,2016,0,M,1,White,NC,INST_02,State University B (Research),research,3.17,62,1998,Finance,Business
S201600655,2016,0,M,0,Black,MI,INST_05,Urban University E (Research),research,2.93,69,1998,Kinesiology,Health
S201600656,2016,1,F,0,White,CA,INST_02,State University B (Research),research,2.73,43,1998,Management,Business
S201600657,2016,0,M,1,Black,FL,INST_01,State University A (Research),research,2.34,81,1998,Political Science,Social Sciences
S201600658,2016,1,F,0,Black,MI,INST_01,State University A (Research),research,3.68,77,1998,Psychology,Social Sciences
S201600659,2016,1,M,1,Hispanic,PA,INST_02,State University B (Research),research,3.37,59,1998,Marketing,Business
S201600660,2016,0,F,0,White,NC,INST_02,State University B (Research),research,3.7,74,1998,Biomedical Engineering,STEM
S201600661,2016,0,F,0,White,NY,INST_01,State University A (Research),research,3.73,39,1998,General Studies,Other
S201600662,2016,0,F,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.07,48,1998,Psychology,Social Sciences
S201600663,2016,0,F,1,Multi,GA,INST_04,Regional College D (Teaching),teaching,3.81,41,1998,Economics,Social Sciences
S201600664,2016,1,M,0,White,MI,INST_04,Regional College D (Teaching),teaching,3.25,55,1998,Nursing,Health
S201600665,2016,1,M,0,White,FL,INST_04,Regional College D (Teaching),teaching,4.0,66,1998,Undeclared,Other
S201600666,2016,1,M,0,White,GA,INST_01,State University A (Research),research,3.09,29,1998,Pre-Med,Health
S201600667,2016,1,M,0,White,GA,INST_02,State University B (Research),research,2.88,51,1998,Biology,STEM
S201600668,2016,0,M,0,White,NY,INST_02,State University B (Research),research,2.84,83,1998,Anthropology,Social Sciences
S201600669,2016,0,F,0,White,CA,INST_01,State University A (Research),research,2.9,71,1998,Mechanical Engineering,STEM
S201600670,2016,0,F,0,Black,NJ,INST_03,Regional College C (Teaching),teaching,2.32,72,1998,Public Health,Health
S201600671,2016,0,F,1,White,MI,INST_05,Urban University E (Research),research,3.09,45,1998,Spanish,Humanities
S201600672,2016,0,M,1,Multi,TX,INST_02,State University B (Research),research,2.73,67,1998,Economics,Social Sciences
S201600673,2016,1,F,1,White,VA,INST_03,Regional College C (Teaching),teaching,3.31,43,1998,Pre-Med,Health
S201600674,2016,1,M,0,White,NY,INST_01,State University A (Research),research,3.73,31,1998,Management,Business
S201600675,2016,1,M,0,White,MI,INST_01,State University A (Research),research,4.0,70,1998,History,Humanities
S201600676,2016,0,F,0,White,CA,INST_03,Regional College C (Teaching),teaching,3.54,56,1998,Civil Engineering,STEM
S201600677,2016,1,F,0,Black,MI,INST_05,Urban University E (Research),research,2.54,68,1998,Nursing,Health
S201600678,2016,0,F,1,White,OH,INST_01,State University A (Research),research,2.89,48,1998,Biology,STEM
S201600679,2016,0,F,0,White,GA,INST_01,State University A (Research),research,3.45,61,1998,Biomedical Engineering,STEM
S201600680,2016,1,F,1,Asian,OH,INST_05,Urban University E (Research),research,3.6,37,1998,Kinesiology,Health
S201600681,2016,1,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,3.06,62,1998,Sociology,Social Sciences
S201600682,2016,0,F,0,Hispanic,FL,INST_05,Urban University E (Research),research,3.45,52,1998,Marketing,Business
S201600683,2016,0,F,0,White,NJ,INST_03,Regional College C (Teaching),teaching,4.0,31,1998,Finance,Business
S201600684,2016,0,F,0,White,CA,INST_05,Urban University E (Research),research,2.59,69,1998,Pre-Med,Health
S201600685,2016,1,M,0,White,GA,INST_05,Urban University E (Research),research,2.47,67,1998,Sociology,Social Sciences
S201600686,2016,0,F,1,White,IL,INST_02,State University B (Research),research,2.64,78,1998,Nursing,Health
S201600687,2016,1,F,0,White,TX,INST_01,State University A (Research),research,3.63,56,1998,Pre-Med,Health
S201600688,2016,0,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,3.53,45,1998,Civil Engineering,STEM
S201600689,2016,0,M,1,Black,NY,INST_05,Urban University E (Research),research,2.11,53,1998,Mathematics,STEM
S201600690,2016,0,F,1,White,CA,INST_01,State University A (Research),research,2.44,34,1998,Public Health,Health
S201600691,2016,0,M,0,White,OH,INST_01,State University A (Research),research,2.5,49,1998,Biomedical Engineering,STEM
S201600692,2016,1,F,1,White,GA,INST_05,Urban University E (Research),research,2.48,55,1998,Biology,STEM
S201600693,2016,0,M,0,White,TX,INST_03,Regional College C (Teaching),teaching,2.93,11,1998,Public Health,Health
S201600694,2016,0,M,1,Hispanic,FL,INST_05,Urban University E (Research),research,3.22,42,1998,Nursing,Health
S201600695,2016,0,F,0,White,FL,INST_03,Regional College C (Teaching),teaching,2.87,13,1998,Psychology,Social Sciences
S201600696,2016,1,F,0,Hispanic,FL,INST_03,Regional College C (Teaching),teaching,3.01,65,1998,Management,Business
S201600697,2016,0,M,0,White,GA,INST_05,Urban University E (Research),research,2.67,66,1998,Finance,Business
S201600698,2016,0,F,0,Black,FL,INST_05,Urban University E (Research),research,3.41,39,1998,Sociology,Social Sciences
S201600699,2016,1,F,1,Unknown,MI,INST_03,Regional College C (Teaching),teaching,3.56,45,1998,General Studies,Other
S201600700,2016,0,F,1,White,NJ,INST_05,Urban University E (Research),research,2.72,56,1998,Economics-Bus,Business
S201600701,2016,1,F,1,White,OH,INST_02,State University B (Research),research,3.19,58,1998,Spanish,Humanities
S201600702,2016,0,F,1,White,GA,INST_01,State University A (Research),research,3.5,60,1998,Accounting,Business
S201600703,2016,0,F,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.69,57,1998,Mathematics,STEM
S201600704,2016,1,F,0,White,FL,INST_04,Regional College D (Teaching),teaching,3.99,53,1998,Philosophy,Humanities
S201600705,2016,0,M,0,White,TX,INST_02,State University B (Research),research,2.8,44,1998,Statistics,STEM
S201600706,2016,0,F,0,White,FL,INST_05,Urban University E (Research),research,3.24,61,1998,Pre-Med,Health
S201600707,2016,1,M,1,White,NC,INST_02,State University B (Research),research,2.41,34,1998,Mathematics,STEM
S201600708,2016,0,F,0,Hispanic,TX,INST_02,State University B (Research),research,2.37,77,1998,Civil Engineering,STEM
S201600709,2016,1,F,0,White,MI,INST_03,Regional College C (Teaching),teaching,3.3,45,1998,Mechanical Engineering,STEM
S201600710,2016,0,F,0,Hispanic,FL,INST_03,Regional College C (Teaching),teaching,2.76,68,1998,Pre-Med,Health
S201600711,2016,1,F,1,Black,NJ,INST_03,Regional College C (Teaching),teaching,4.0,60,1998,Electrical Engineering,STEM
S201600712,2016,0,M,0,White,CA,INST_03,Regional College C (Teaching),teaching,2.87,35,1998,Biology,STEM
S201600713,2016,1,M,0,Asian,TX,INST_01,State University A (Research),research,3.81,67,1998,General Studies,Other
S201600714,2016,0,F,0,White,CA,INST_05,Urban University E (Research),research,2.64,71,1998,Electrical Engineering,STEM
S201600715,2016,1,M,1,NHPI,CA,INST_01,State University A (Research),research,4.0,53,1998,Computer Science,STEM
S201600716,2016,0,F,1,White,VA,INST_05,Urban University E (Research),research,3.28,28,1998,Kinesiology,Health
S201600717,2016,0,M,0,White,NY,INST_05,Urban University E (Research),research,3.39,73,1998,Finance,Business
S201600718,2016,0,M,0,Multi,NJ,INST_05,Urban University E (Research),research,3.35,37,1998,Mechanical Engineering,STEM
S201600719,2016,0,M,0,White,TX,INST_01,State University A (Research),research,3.73,42,1998,Anthropology,Social Sciences
S201600720,2016,0,F,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,3.06,64,1998,Anthropology,Social Sciences
S201600721,2016,1,M,0,White,PA,INST_05,Urban University E (Research),research,3.04,79,1998,Sociology,Social Sciences
S201600722,2016,0,M,1,Hispanic,NY,INST_01,State University A (Research),research,3.23,38,1998,Pre-Med,Health
S201600723,2016,1,M,0,Black,GA,INST_01,State University A (Research),research,3.62,73,1998,Public Health,Health
S201600724,2016,0,F,0,White,MI,INST_04,Regional College D (Teaching),teaching,3.52,91,1998,Sociology,Social Sciences
S201600725,2016,1,F,1,Black,MI,INST_03,Regional College C (Teaching),teaching,3.88,86,1998,General Studies,Other
S201600726,2016,0,M,1,Hispanic,NC,INST_05,Urban University E (Research),research,2.31,71,1998,Chemistry,STEM
S201600727,2016,1,F,0,White,PA,INST_05,Urban University E (Research),research,3.14,69,1998,Undeclared,Other
S201600728,2016,0,F,0,Multi,IL,INST_04,Regional College D (Teaching),teaching,4.0,62,1998,Psychology,Social Sciences
S201600729,2016,0,F,0,White,NY,INST_01,State University A (Research),research,2.59,38,1998,History,Humanities
S201600730,2016,1,F,0,Hispanic,OH,INST_03,Regional College C (Teaching),teaching,3.23,46,1998,Mathematics,STEM
S201600731,2016,1,F,0,White,NJ,INST_04,Regional College D (Teaching),teaching,4.0,14,1998,Pre-Med,Health
S201600732,2016,1,F,1,White,FL,INST_04,Regional College D (Teaching),teaching,2.71,42,1998,Communications,Other
S201600733,2016,0,M,1,Hispanic,TX,INST_05,Urban University E (Research),research,3.54,84,1998,Electrical Engineering,STEM
S201600734,2016,0,M,0,White,OH,INST_01,State University A (Research),research,3.35,44,1998,Sociology,Social Sciences
S201600735,2016,0,F,0,Black,FL,INST_05,Urban University E (Research),research,2.89,25,1998,Management,Business
S201600736,2016,1,F,1,Hispanic,CA,INST_04,Regional College D (Teaching),teaching,3.11,59,1998,Physics,STEM
S201600737,2016,1,M,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,2.82,45,1998,General Studies,Other
S201600738,2016,1,M,1,Asian,MI,INST_03,Regional College C (Teaching),teaching,4.0,62,1998,Spanish,Humanities
S201600739,2016,0,F,1,Hispanic,GA,INST_05,Urban University E (Research),research,3.13,67,1998,Economics,Social Sciences
S201600740,2016,0,M,0,White,NY,INST_01,State University A (Research),research,3.52,42,1998,Education,Other
S201600741,2016,0,M,1,White,OH,INST_03,Regional College C (Teaching),teaching,2.73,68,1998,Pre-Med,Health
S201600742,2016,0,M,0,White,CA,INST_01,State University A (Research),research,2.39,75,1998,Anthropology,Social Sciences
S201600743,2016,0,M,0,White,FL,INST_03,Regional College C (Teaching),teaching,3.06,56,1998,Physics,STEM
S201600744,2016,1,M,0,White,OH,INST_05,Urban University E (Research),research,3.3,38,1998,Marketing,Business
S201600745,2016,0,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,2.96,55,1998,Finance,Business
S201600746,2016,0,F,0,Asian,NJ,INST_01,State University A (Research),research,2.34,37,1998,Marketing,Business
S201600747,2016,1,M,0,White,IL,INST_02,State University B (Research),research,3.09,60,1998,Physics,STEM
S201600748,2016,0,F,0,White,GA,INST_05,Urban University E (Research),research,3.95,52,1998,Accounting,Business
S201600749,2016,0,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,2.96,81,1998,Biomedical Engineering,STEM
S201600750,2016,1,F,1,Black,FL,INST_02,State University B (Research),research,2.61,27,1998,Pre-Med,Health
S201600751,2016,1,M,0,White,PA,INST_02,State University B (Research),research,3.06,63,1998,Economics-Bus,Business
S201600752,2016,0,F,1,White,GA,INST_04,Regional College D (Teaching),teaching,2.76,56,1998,Pre-Med,Health
S201600753,2016,0,F,0,Multi,IL,INST_05,Urban University E (Research),research,1.93,64,1998,Mathematics,STEM
S201600754,2016,0,M,1,Asian,NY,INST_03,Regional College C (Teaching),teaching,2.89,67,1997,Economics-Bus,Business
S201600755,2016,0,F,0,Hispanic,MI,INST_01,State University A (Research),research,3.2,52,1998,Political Science,Social Sciences
S201600756,2016,0,M,0,Hispanic,OH,INST_01,State University A (Research),research,3.36,51,1998,Biology,STEM
S201600757,2016,0,F,0,Hispanic,NY,INST_05,Urban University E (Research),research,3.35,3,1998,Computer Science,STEM
S201600758,2016,0,M,0,White,PA,INST_04,Regional College D (Teaching),teaching,3.71,79,1998,Finance,Business
S201600759,2016,1,F,0,White,OH,INST_01,State University A (Research),research,3.01,65,1998,Psychology,Social Sciences
S201600760,2016,0,M,0,Hispanic,CA,INST_02,State University B (Research),research,3.38,39,1998,Pre-Med,Health
S201600761,2016,1,F,1,White,IL,INST_05,Urban University E (Research),research,3.18,70,1998,Pre-Med,Health
S201600762,2016,1,F,0,Multi,TX,INST_02,State University B (Research),research,3.31,60,1998,Psychology,Social Sciences
S201600763,2016,1,F,0,Hispanic,NJ,INST_02,State University B (Research),research,4.0,67,1998,Philosophy,Humanities
S201600764,2016,0,F,0,White,FL,INST_01,State University A (Research),research,3.14,60,1998,Mathematics,STEM
S201600765,2016,0,M,1,Hispanic,CA,INST_05,Urban University E (Research),research,3.64,44,1998,English,Humanities
S201600766,2016,0,F,0,White,OH,INST_05,Urban University E (Research),research,3.06,51,1998,Political Science,Social Sciences
S201600767,2016,0,F,1,White,NY,INST_05,Urban University E (Research),research,3.63,40,1998,Statistics,STEM
S201600768,2016,0,M,0,White,NY,INST_05,Urban University E (Research),research,3.72,53,1998,Philosophy,Humanities
S201600769,2016,1,M,0,Multi,NC,INST_05,Urban University E (Research),research,2.56,47,1998,Economics-Bus,Business
S201600770,2016,0,M,1,Hispanic,IL,INST_04,Regional College D (Teaching),teaching,3.72,66,1998,Mechanical Engineering,STEM
S201600771,2016,1,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.79,60,1998,Mathematics,STEM
S201600772,2016,1,M,1,White,NC,INST_01,State University A (Research),research,4.0,65,1998,Civil Engineering,STEM
S201600773,2016,1,F,0,White,VA,INST_02,State University B (Research),research,2.52,46,1998,Finance,Business
S201600774,2016,0,F,0,White,OH,INST_02,State University B (Research),research,4.0,45,1998,Finance,Business
S201600775,2016,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,3.23,71,1998,Biomedical Engineering,STEM
S201600776,2016,0,F,0,Black,MI,INST_05,Urban University E (Research),research,3.37,54,1998,Psychology,Social Sciences
S201600777,2016,0,M,0,White,NC,INST_01,State University A (Research),research,3.08,32,1997,Biomedical Engineering,STEM
S201600778,2016,1,M,1,Hispanic,CA,INST_03,Regional College C (Teaching),teaching,3.02,40,1998,Marketing,Business
