session_id	session_ts	minutes_logged	session_type	modality	rating_1_5	no_show
S03-000360	2024-01-11 02:15:00	51	FOLLOWUP	VIDEO	5	0
S03-000361	2023-10-24 19:42:00	22	WORKSHOP	IN_PERSON	3	0
S03-000362	2023-10-11 06:51:00	43	RESUME	IN_PERSON	2	0
S03-000363	2023-11-26 23:24:00	86	INTERVIEW	VIDEO	3	0
S03-000364	2023-10-20 11:28:00	83	INTAKE	VIDEO	5	0
S03-000365	2024-02-14 02:41:00	45	NETWORK	IN_PERSON	3	0
S03-000366	2024-03-09 11:04:00	51	NETWORK	PHONE	5	0
S03-000367	2024-08-01 23:50:00	21	INTAKE	VIDEO	5	0
S03-000368	2024-06-13 13:05:00	84	INTERVIEW	ASYNC	5	0
S03-000369	2023-11-03 18:14:00	68	INTERVIEW	IN_PERSON	5	0
S03-000370	2024-05-21 22:10:00	65	RESUME	IN_PERSON	4	0
S03-000371	2023-10-03 23:35:00	27	INTERVIEW	VIDEO	4	0
S03-000372	2023-11-19 18:43:00	94	WORKSHOP	IN_PERSON	5	0
S03-000373	2024-07-05 18:19:00	94	INTERVIEW	ASYNC	5	0
S03-000374	2024-06-20 02:37:00	50	FOLLOWUP	VIDEO	4	1
S03-000375	2023-11-13 04:31:00	69	NETWORK	IN_PERSON	3	0
S03-000376	2024-03-22 07:36:00	64	RESUME	VIDEO	3	0
S03-000377	2024-05-10 21:17:00	89	NETWORK	IN_PERSON	2	0
S03-000378	2023-12-23 02:07:00	69	NETWORK	PHONE	5	0
S03-000379	2024-03-11 08:58:00	25	WORKSHOP	VIDEO	2	0
S03-000380	2023-09-30 11:10:00	70	RESUME	VIDEO	4	0
S03-000381	2023-12-07 21:46:00	64	FOLLOWUP	IN_PERSON	4	0
S03-000382	2023-09-03 12:59:00	44	RESUME	PHONE	5	0
S03-000383	2023-10-25 09:55:00	67	WORKSHOP	IN_PERSON	4	0
S03-000384	2023-12-03 18:09:00	24	INTERVIEW	IN_PERSON	3	0
S03-000385	2023-09-11 04:03:00	76	RESUME	ASYNC	5	0
S03-000386	2023-12-02 14:18:00	66	INTAKE	IN_PERSON	2	0
S03-000387	2024-05-30 14:06:00	44	INTAKE	IN_PERSON	3	0
S03-000388	2023-12-16 01:04:00	23	WORKSHOP	VIDEO	4	0
S03-000389	2023-10-17 02:40:00	21	INTERVIEW	ASYNC	2	0
S03-000390	2024-01-26 20:48:00	53	WORKSHOP	IN_PERSON	3	0
S03-000391	2023-10-09 03:24:00	48	WORKSHOP	IN_PERSON	4	0
S03-000392	2024-01-30 05:20:00	27	NETWORK	IN_PERSON	5	0
S03-000393	2023-12-03 05:20:00	20	INTAKE	VIDEO	5	0
S03-000394	2023-10-19 00:31:00	44	INTERVIEW	IN_PERSON	5	0
S03-000395	2024-07-21 14:21:00	70	NETWORK	IN_PERSON	3	0
S03-000396	2023-12-24 09:43:00	80	INTAKE	VIDEO	4	0
S03-000397	2024-05-03 11:38:00	47	RESUME	VIDEO	5	0
S03-000398	2023-10-14 08:35:00	79	RESUME	IN_PERSON	2	0
S03-000399	2024-07-01 06:02:00	29	RESUME	VIDEO	5	0
S03-000400	2024-03-14 15:10:00	93	WORKSHOP	VIDEO	5	0
S03-000401	2023-12-29 18:41:00	46	WORKSHOP	PHONE	3	0
S03-000402	2023-11-20 05:39:00	58	WORKSHOP	VIDEO	3	0
S03-000403	2024-03-11 00:50:00	32	INTAKE	PHONE	5	0
S03-000404	2024-07-08 14:00:00	36	WORKSHOP	VIDEO	4	0
S03-000405	2024-04-16 15:07:00	38	WORKSHOP	PHONE	5	0
S03-000406	2023-11-30 20:14:00	33	INTERVIEW	IN_PERSON	4	0
S03-000407	2024-08-03 06:30:00	55	NETWORK	VIDEO	4	0
S03-000408	2024-01-17 12:17:00	83	INTAKE	VIDEO	4	0
S03-000409	2024-05-18 10:14:00	22	FOLLOWUP	ASYNC	2	0
S03-000410	2024-05-23 00:54:00	51	FOLLOWUP	VIDEO	4	0
S03-000411	2024-06-13 11:16:00	38	INTERVIEW	VIDEO	3	0
S03-000412	2024-05-07 12:40:00	68	NETWORK	IN_PERSON	4	0
S03-000413	2024-08-19 15:23:00	21	INTERVIEW	VIDEO	4	0
S03-000414	2024-02-16 09:45:00	74	RESUME	IN_PERSON	5	0
S03-000415	2024-02-12 17:39:00	88	FOLLOWUP	IN_PERSON	4	0
S03-000416	2023-12-19 18:46:00	33	RESUME	VIDEO	4	0
S03-000417	2023-09-30 13:55:00	87	WORKSHOP	ASYNC	4	0
S03-000418	2024-05-05 02:04:00	77	FOLLOWUP	VIDEO	5	0
S03-000419	2024-03-19 18:58:00	49	RESUME	VIDEO	4	0
S03-000420	2024-02-03 18:50:00	74	INTERVIEW	IN_PERSON	5	1
S03-000421	2024-06-23 07:31:00	28	RESUME	IN_PERSON	2	0
S03-000422	2024-04-08 06:12:00	65	RESUME	IN_PERSON	4	0
S03-000423	2024-01-21 16:01:00	38	NETWORK	VIDEO	3	0
S03-000424	2024-08-17 14:22:00	61	FOLLOWUP	VIDEO	5	0
S03-000425	2023-09-29 13:53:00	40	FOLLOWUP	VIDEO	5	0
S03-000426	2023-09-01 00:28:00	48	NETWORK	IN_PERSON	5	0
S03-000427	2024-01-27 16:51:00	65	FOLLOWUP	VIDEO	4	0
S03-000428	2023-09-14 18:42:00	43	NETWORK	VIDEO	2	0
S03-000429	2023-10-19 23:14:00	58	INTERVIEW	VIDEO	5	0
S03-000430	2024-03-08 09:18:00	36	INTAKE	PHONE	4	0
S03-000431	2024-07-10 00:22:00	77	RESUME	IN_PERSON	5	0
S03-000432	2024-04-10 23:53:00	33	RESUME	VIDEO	3	0
S03-000433	2024-05-03 19:11:00	82	NETWORK	VIDEO	2	0
S03-000434	2024-05-13 07:12:00	94	INTAKE	PHONE	5	0
S03-000435	2023-10-04 15:14:00	93	WORKSHOP	PHONE	5	0
S03-000436	2024-08-16 20:56:00	32	NETWORK	VIDEO	3	0
S03-000437	2024-06-21 10:06:00	60	WORKSHOP	ASYNC	4	0
S03-000438	2024-04-25 16:09:00	43	RESUME	IN_PERSON	2	0
S03-000439	2024-08-02 14:30:00	88	FOLLOWUP	IN_PERSON	5	1
S03-000440	2024-06-20 17:48:00	73	INTERVIEW	IN_PERSON	5	0
S03-000441	2024-07-18 05:50:00	80	FOLLOWUP	VIDEO	5	0
S03-000442	2023-12-22 10:47:00	73	RESUME	IN_PERSON	5	0
S03-000443	2024-02-14 08:29:00	21	NETWORK	IN_PERSON	2	0
S03-000444	2024-01-17 19:44:00	49	INTAKE	PHONE	4	0
S03-000445	2024-03-10 09:04:00	61	FOLLOWUP	VIDEO	4	0
S03-000446	2024-01-30 22:19:00	74	INTERVIEW	PHONE	4	0
S03-000447	2024-08-30 21:32:00	33	FOLLOWUP	IN_PERSON	5	0
S03-000448	2024-01-10 06:39:00	52	INTERVIEW	PHONE	4	0
S03-000449	2023-12-29 02:09:00	59	INTAKE	IN_PERSON	4	0
S03-000450	2024-04-12 14:01:00	70	INTERVIEW	ASYNC	5	0
S03-000451	2023-12-29 12:31:00	70	INTERVIEW	ASYNC	2	0
S03-000452	2024-06-29 15:35:00	80	NETWORK	IN_PERSON	4	0
S03-000453	2024-01-25 12:49:00	59	NETWORK	IN_PERSON	4	0
S03-000454	2024-02-07 07:02:00	31	RESUME	VIDEO	5	0
S03-000455	2024-01-28 18:44:00	59	RESUME	PHONE	4	0
S03-000456	2023-10-10 13:18:00	57	WORKSHOP	IN_PERSON	4	0
S03-000457	2024-04-18 18:56:00	57	INTERVIEW	VIDEO	3	0
S03-000458	2023-11-05 19:35:00	76	INTAKE	VIDEO	4	0
S03-000459	2024-03-23 04:08:00	51	WORKSHOP	IN_PERSON	5	0
S03-000460	2023-11-29 09:57:00	59	INTERVIEW	IN_PERSON	5	0
S03-000461	2024-04-13 13:21:00	30	INTERVIEW	IN_PERSON	2	0
S03-000462	2024-04-29 22:15:00	32	INTERVIEW	ASYNC	3	0
S03-000463	2024-06-30 01:44:00	39	RESUME	IN_PERSON	5	0
S03-000464	2023-11-29 14:07:00	20	NETWORK	VIDEO	3	0
S03-000465	2024-06-22 18:59:00	45	WORKSHOP	VIDEO	2	0
S03-000466	2024-05-09 21:04:00	70	FOLLOWUP	IN_PERSON	5	0
S03-000467	2023-09-27 02:49:00	54	NETWORK	VIDEO	4	0
S03-000468	2023-12-08 19:01:00	92	FOLLOWUP	IN_PERSON	5	1
S03-000469	2023-10-11 20:59:00	25	NETWORK	IN_PERSON	4	0
S03-000470	2024-01-15 05:24:00	86	WORKSHOP	IN_PERSON	5	0
S03-000471	2024-03-06 19:00:00	88	INTERVIEW	VIDEO	4	0
S03-000472	2023-10-28 02:31:00	35	FOLLOWUP	VIDEO	4	0
S03-000473	2023-12-28 05:00:00	78	INTAKE	ASYNC	3	0
S03-000474	2024-08-23 03:29:00	32	NETWORK	VIDEO	4	0
S03-000475	2024-06-13 11:17:00	38	FOLLOWUP	VIDEO	3	0
S03-000476	2023-11-10 16:46:00	43	RESUME	IN_PERSON	5	0
S03-000477	2024-06-19 07:52:00	71	FOLLOWUP	VIDEO	2	0
S03-000478	2024-04-26 08:09:00	83	INTAKE	VIDEO	4	0
S03-000479	2024-06-12 13:27:00	90	NETWORK	IN_PERSON	5	0
S03-000480	2024-02-14 15:31:00	31	INTAKE	ASYNC	5	0
S03-000481	2024-07-08 14:36:00	66	RESUME	VIDEO	5	0
S03-000482	2023-12-18 20:34:00	89	INTERVIEW	VIDEO	3	0
S03-000483	2023-11-24 18:06:00	23	RESUME	IN_PERSON	4	0
S03-000484	2024-06-26 11:40:00	68	INTAKE	IN_PERSON	4	0
S03-000485	2024-03-09 10:23:00	27	WORKSHOP	VIDEO	5	0
S03-000486	2024-04-06 07:38:00	88	WORKSHOP	IN_PERSON	4	0
S03-000487	2024-04-26 14:17:00	69	INTAKE	VIDEO	2	0
S03-000488	2024-01-26 21:11:00	31	INTERVIEW	IN_PERSON	5	0
S03-000489	2023-10-16 08:33:00	68	WORKSHOP	VIDEO	5	0
S03-000490	2023-11-23 12:03:00	79	RESUME	VIDEO	3	0
S03-000491	2024-04-17 19:35:00	92	INTERVIEW	PHONE	5	0
S03-000492	2024-05-15 17:36:00	89	RESUME	IN_PERSON	5	0
S03-000493	2024-02-16 06:55:00	66	INTAKE	IN_PERSON	5	0
S03-000494	2024-06-28 22:02:00	29	NETWORK	PHONE	5	0
S03-000495	2024-03-17 02:37:00	60	RESUME	IN_PERSON	3	0
S03-000496	2024-06-11 14:05:00	30	INTAKE	VIDEO	4	0
S03-000497	2024-07-05 14:57:00	69	INTAKE	VIDEO	5	0
S03-000498	2024-06-26 03:23:00	55	WORKSHOP	IN_PERSON	2	1
S03-000499	2024-08-18 05:29:00	89	NETWORK	IN_PERSON	5	0
S03-000500	2023-11-28 21:22:00	41	FOLLOWUP	VIDEO	4	0
S03-000501	2023-11-20 11:02:00	74	WORKSHOP	VIDEO	5	0
S03-000502	2023-11-11 10:50:00	25	INTAKE	IN_PERSON	2	0
S03-000503	2024-01-28 11:08:00	72	WORKSHOP	IN_PERSON	5	0
S03-000504	2024-08-03 16:18:00	55	INTAKE	VIDEO	3	0
S03-000505	2023-12-07 06:06:00	27	WORKSHOP	PHONE	3	0
S03-000506	2024-07-09 13:24:00	84	WORKSHOP	VIDEO	4	0
S03-000507	2024-03-11 00:13:00	81	NETWORK	PHONE	5	0
S03-000508	2024-08-25 21:31:00	67	FOLLOWUP	VIDEO	3	0
S03-000509	2023-09-12 12:21:00	73	NETWORK	VIDEO	4	0
S03-000510	2024-08-04 12:09:00	69	FOLLOWUP	IN_PERSON	4	0
S03-000511	2024-08-06 16:50:00	31	NETWORK	IN_PERSON	4	0
S03-000512	2024-05-04 04:14:00	47	INTAKE	PHONE	5	0
S03-000513	2023-12-25 10:42:00	43	NETWORK	VIDEO	4	0
S03-000514	2023-11-25 05:08:00	69	INTAKE	IN_PERSON	3	0
S03-000515	2024-08-05 21:35:00	40	INTAKE	IN_PERSON	2	0
S03-000516	2023-10-18 12:25:00	23	FOLLOWUP	IN_PERSON	5	0
S03-000517	2024-06-21 15:25:00	79	FOLLOWUP	VIDEO	5	0
S03-000518	2024-04-02 18:33:00	37	INTAKE	IN_PERSON	5	0
S03-000519	2024-04-02 18:59:00	77	RESUME	ASYNC	2	0
S03-000520	2024-03-04 09:09:00	34	FOLLOWUP	VIDEO	4	0
S03-000521	2024-08-17 09:53:00	85	INTAKE	IN_PERSON	5	0
S03-000522	2024-03-03 21:24:00	25	RESUME	IN_PERSON	2	0
S03-000523	2024-01-22 21:59:00	52	FOLLOWUP	VIDEO	3	0
S03-000524	2024-06-20 08:52:00	64	RESUME	IN_PERSON	5	1
S03-000525	2024-08-10 13:43:00	28	NETWORK	PHONE	3	0
S03-000526	2024-07-22 13:23:00	74	INTAKE	IN_PERSON	5	0
S03-000527	2024-05-01 22:54:00	81	FOLLOWUP	ASYNC	4	0
S03-000528	2023-09-02 22:24:00	27	INTERVIEW	IN_PERSON	5	0
S03-000529	2024-07-08 11:18:00	85	INTERVIEW	IN_PERSON	3	0
S03-000530	2024-08-30 13:45:00	70	NETWORK	IN_PERSON	4	0
S03-000531	2024-07-12 03:19:00	88	RESUME	PHONE	3	1
S03-000532	2024-02-09 07:03:00	68	INTERVIEW	ASYNC	5	0
S03-000533	2024-04-09 14:52:00	63	FOLLOWUP	VIDEO	4	0
S03-000534	2023-12-16 21:56:00	63	INTERVIEW	IN_PERSON	4	0
S03-000535	2023-11-07 04:43:00	83	RESUME	VIDEO	5	0
S03-000536	2024-01-15 18:20:00	32	FOLLOWUP	VIDEO	4	1
S03-000537	2023-11-11 15:41:00	74	INTERVIEW	IN_PERSON	5	0
S03-000538	2024-01-14 19:41:00	65	RESUME	IN_PERSON	4	0
S03-000539	2024-06-06 11:53:00	67	RESUME	IN_PERSON	4	0
S03-000540	2023-09-15 06:38:00	90	INTAKE	VIDEO	5	1
S03-000541	2024-07-05 17:02:00	87	WORKSHOP	PHONE	4	0
S03-000542	2024-07-19 11:00:00	81	INTERVIEW	VIDEO	5	0
S03-000543	2024-06-21 17:54:00	51	FOLLOWUP	IN_PERSON	4	0
S03-000544	2023-12-24 12:53:00	85	WORKSHOP	ASYNC	4	0
S03-000545	2024-08-14 05:42:00	38	INTERVIEW	VIDEO	5	0
S03-000546	2023-09-08 02:14:00	31	WORKSHOP	IN_PERSON	5	0
S03-000547	2024-07-06 02:05:00	33	INTAKE	ASYNC	4	0
S03-000548	2023-09-12 03:32:00	41	WORKSHOP	IN_PERSON	5	0
S03-000549	2024-02-22 00:31:00	55	INTERVIEW	VIDEO	5	0
S03-000550	2024-07-08 10:04:00	92	FOLLOWUP	IN_PERSON	4	0
S03-000551	2024-07-20 08:25:00	49	WORKSHOP	VIDEO	2	0
S03-000552	2024-06-04 20:24:00	54	NETWORK	IN_PERSON	5	0
S03-000553	2024-05-24 08:26:00	28	NETWORK	VIDEO	3	0
S03-000554	2024-05-09 22:27:00	45	INTAKE	VIDEO	5	0
S03-000555	2023-10-15 08:14:00	45	WORKSHOP	VIDEO	4	0
S03-000556	2024-04-26 07:06:00	77	INTERVIEW	VIDEO	3	0
S03-000557	2024-04-30 19:56:00	37	INTAKE	VIDEO	5	0
S03-000558	2023-10-23 03:14:00	25	INTAKE	VIDEO	5	0
S03-000559	2024-05-07 03:07:00	82	INTERVIEW	IN_PERSON	5	0
S03-000560	2023-09-16 04:18:00	26	FOLLOWUP	VIDEO	3	0
S03-000561	2024-06-12 02:09:00	45	RESUME	IN_PERSON	4	0
S03-000562	2024-08-16 22:44:00	84	INTAKE	IN_PERSON	5	0
S03-000563	2023-11-09 07:34:00	76	FOLLOWUP	IN_PERSON	2	0
S03-000564	2024-04-07 23:15:00	53	INTAKE	ASYNC	4	0
S03-000565	2024-07-09 10:34:00	50	RESUME	PHONE	3	1
S03-000566	2024-02-25 05:06:00	50	INTERVIEW	VIDEO	5	0
S03-000567	2023-09-15 15:51:00	40	FOLLOWUP	IN_PERSON	4	0
S03-000568	2024-08-28 23:53:00	43	INTERVIEW	VIDEO	4	0
S03-000569	2023-09-19 06:44:00	77	INTAKE	VIDEO	5	0
S03-000570	2024-06-21 03:33:00	66	RESUME	IN_PERSON	5	0
S03-000571	2024-08-04 23:19:00	59	RESUME	VIDEO	5	0
S03-000572	2024-07-19 15:49:00	94	INTAKE	IN_PERSON	5	0
S03-000573	2024-05-16 07:26:00	22	INTAKE	IN_PERSON	2	0
S03-000574	2024-08-16 03:19:00	57	NETWORK	IN_PERSON	4	0
S03-000575	2024-06-06 22:36:00	62	RESUME	IN_PERSON	3	1
S03-000576	2023-10-07 15:06:00	41	INTAKE	VIDEO	5	0
S03-000577	2024-07-01 02:52:00	88	WORKSHOP	VIDEO	5	0
S03-000578	2024-02-09 12:15:00	53	INTERVIEW	IN_PERSON	3	1
S03-000579	2024-07-29 11:18:00	84	INTERVIEW	IN_PERSON	4	1
S03-000580	2024-01-30 11:22:00	92	FOLLOWUP	VIDEO	4	0
S03-000581	2024-05-26 00:53:00	54	RESUME	VIDEO	4	0
S03-000582	2023-11-12 10:18:00	57	RESUME	VIDEO	2	0
S03-000583	2024-05-18 04:31:00	25	WORKSHOP	VIDEO	5	0
S03-000584	2024-05-19 00:22:00	50	WORKSHOP	VIDEO	2	0
S03-000585	2024-07-04 16:19:00	82	RESUME	IN_PERSON	5	0
S03-000586	2024-05-01 23:12:00	90	FOLLOWUP	IN_PERSON	2	0
S03-000587	2023-09-25 05:51:00	46	WORKSHOP	PHONE	4	0
S03-000588	2023-11-24 23:11:00	55	FOLLOWUP	PHONE	3	0
S03-000589	2024-01-02 10:11:00	67	INTAKE	VIDEO	4	0
S03-000590	2024-03-09 16:25:00	33	INTAKE	ASYNC	5	1
S03-000591	2024-06-12 19:53:00	44	NETWORK	IN_PERSON	5	0
S03-000592	2024-04-12 21:02:00	78	WORKSHOP	ASYNC	3	0
S03-000593	2024-07-10 15:08:00	75	FOLLOWUP	PHONE	4	1
S03-000594	2024-06-01 13:23:00	89	NETWORK	PHONE	5	0
S03-000595	2024-01-19 23:20:00	76	NETWORK	IN_PERSON	5	0
S03-000596	2023-10-23 16:54:00	65	RESUME	PHONE	5	0
S03-000597	2024-08-04 16:54:00	41	INTERVIEW	ASYNC	5	0
S03-000598	2023-11-10 19:26:00	23	FOLLOWUP	VIDEO	5	1
S03-000599	2023-09-07 02:48:00	64	INTAKE	VIDEO	5	1
S03-000600	2024-05-14 09:23:00	56	NETWORK	VIDEO	5	0
S03-000601	2024-06-03 09:54:00	42	WORKSHOP	PHONE	4	0
S03-000602	2023-10-01 22:03:00	42	RESUME	PHONE	4	0
S03-000603	2023-10-07 22:49:00	80	NETWORK	PHONE	2	1
S03-000604	2023-11-06 13:53:00	72	FOLLOWUP	ASYNC	3	0
S03-000605	2023-11-04 05:12:00	61	RESUME	IN_PERSON	3	0
S03-000606	2024-06-10 11:12:00	70	INTAKE	PHONE	3	0
S03-000607	2024-08-11 17:05:00	42	WORKSHOP	VIDEO	4	0
S03-000608	2024-03-18 05:37:00	78	INTAKE	IN_PERSON	5	0
S03-000609	2024-07-02 21:11:00	74	NETWORK	IN_PERSON	3	0
S03-000610	2024-02-07 12:00:00	26	WORKSHOP	PHONE	4	0
S03-000611	2024-08-14 07:07:00	94	RESUME	IN_PERSON	3	0
S03-000612	2023-12-18 14:05:00	25	FOLLOWUP	VIDEO	5	0
S03-000613	2024-05-15 21:52:00	22	NETWORK	IN_PERSON	4	0
S03-000614	2024-02-29 23:15:00	92	NETWORK	PHONE	5	0
S03-000615	2023-10-10 15:06:00	73	WORKSHOP	VIDEO	3	0
S03-000616	2024-06-01 23:36:00	49	FOLLOWUP	VIDEO	4	0
S03-000617	2024-08-29 10:33:00	69	NETWORK	IN_PERSON	5	0
S03-000618	2024-01-23 18:25:00	34	INTAKE	IN_PERSON	5	0
S03-000619	2024-01-31 02:47:00	29	NETWORK	ASYNC	4	0
S03-000620	2024-04-19 03:01:00	81	FOLLOWUP	IN_PERSON	5	1
S03-000621	2023-09-21 17:24:00	66	NETWORK	VIDEO	4	0
S03-000622	2024-08-03 23:15:00	78	NETWORK	VIDEO	5	0
S03-000623	2023-10-17 05:20:00	41	WORKSHOP	VIDEO	5	0
S03-000624	2024-07-17 09:01:00	35	INTAKE	VIDEO	3	0
S03-000625	2024-03-17 12:29:00	85	NETWORK	PHONE	5	0
S03-000626	2024-03-01 02:36:00	22	INTAKE	VIDEO	3	0
S03-000627	2024-04-27 19:15:00	49	FOLLOWUP	IN_PERSON	4	0
S03-000628	2023-11-24 06:14:00	42	RESUME	PHONE	2	1
S03-000629	2024-02-19 05:26:00	68	FOLLOWUP	VIDEO	3	0
S03-000630	2024-05-10 15:03:00	72	FOLLOWUP	VIDEO	5	0
S03-000631	2024-07-13 14:54:00	45	INTERVIEW	VIDEO	3	0
S03-000632	2023-09-11 05:22:00	69	FOLLOWUP	VIDEO	4	0
S03-000633	2024-05-28 09:39:00	41	RESUME	VIDEO	3	0
S03-000634	2024-02-08 20:09:00	31	INTAKE	IN_PERSON	5	0
S03-000635	2023-11-21 16:49:00	50	INTAKE	VIDEO	3	0
S03-000636	2023-11-18 06:16:00	82	INTERVIEW	PHONE	5	0
S03-000637	2023-09-27 09:24:00	80	WORKSHOP	IN_PERSON	5	0
S03-000638	2024-06-29 09:49:00	52	FOLLOWUP	VIDEO	4	0
S03-000639	2024-08-18 23:59:00	81	WORKSHOP	IN_PERSON	3	0
S03-000640	2024-07-17 00:00:00	91	WORKSHOP	VIDEO	4	0
S03-000641	2023-10-06 16:43:00	71	FOLLOWUP	VIDEO	4	0
S03-000642	2024-08-09 12:18:00	56	FOLLOWUP	VIDEO	4	0
S03-000643	2023-09-03 02:19:00	28	WORKSHOP	IN_PERSON	3	0
S03-000644	2024-03-30 03:46:00	77	NETWORK	ASYNC	4	0
S03-000645	2023-11-30 14:36:00	22	FOLLOWUP	IN_PERSON	4	0
S03-000646	2024-05-02 13:30:00	43	INTERVIEW	VIDEO	3	0
S03-000647	2024-05-03 13:53:00	37	INTAKE	VIDEO	5	0
S03-000648	2024-08-30 13:47:00	94	NETWORK	VIDEO	5	0
S03-000649	2024-04-05 02:04:00	20	RESUME	VIDEO	4	0
S03-000650	2023-09-07 12:56:00	43	INTAKE	VIDEO	5	0
S03-000651	2024-01-29 19:06:00	34	NETWORK	ASYNC	4	0
S03-000652	2024-07-05 11:23:00	71	WORKSHOP	VIDEO	3	0
S03-000653	2023-11-21 05:45:00	90	INTAKE	VIDEO	5	0
S03-000654	2024-08-26 22:21:00	83	NETWORK	IN_PERSON	4	0
S03-000655	2023-09-24 09:33:00	80	FOLLOWUP	ASYNC	3	0
S03-000656	2024-03-07 05:35:00	48	INTAKE	IN_PERSON	3	0
S03-000657	2023-09-08 05:14:00	27	FOLLOWUP	PHONE	5	0
S03-000658	2024-08-05 06:15:00	73	RESUME	VIDEO	5	0
S03-000659	2023-12-18 15:05:00	49	RESUME	IN_PERSON	3	0
S03-000660	2024-04-24 03:58:00	86	RESUME	ASYNC	2	0
S03-000661	2024-01-27 20:59:00	45	NETWORK	VIDEO	3	0
S03-000662	2024-04-23 04:30:00	78	INTAKE	IN_PERSON	5	0
S03-000663	2024-01-25 00:52:00	52	INTAKE	IN_PERSON	5	1
S03-000664	2024-05-30 07:32:00	90	INTAKE	PHONE	2	0
S03-000665	2023-10-17 13:05:00	65	WORKSHOP	IN_PERSON	4	0
S03-000666	2023-09-22 03:59:00	43	FOLLOWUP	ASYNC	3	1
S03-000667	2024-01-31 08:12:00	71	RESUME	VIDEO	4	0
S03-000668	2023-11-22 06:30:00	66	INTERVIEW	VIDEO	2	0
S03-000669	2024-07-19 06:39:00	61	WORKSHOP	ASYNC	3	0
S03-000670	2024-04-15 02:05:00	24	NETWORK	IN_PERSON	5	1
S03-000671	2023-09-11 19:34:00	37	WORKSHOP	IN_PERSON	4	0
S03-000672	2023-10-05 10:33:00	60	FOLLOWUP	VIDEO	5	0
S03-000673	2023-11-15 01:20:00	61	RESUME	IN_PERSON	5	0
S03-000674	2023-10-06 08:22:00	41	NETWORK	IN_PERSON	5	0
S03-000675	2024-02-27 06:24:00	51	WORKSHOP	VIDEO	4	0
S03-000676	2024-04-28 06:38:00	43	INTAKE	IN_PERSON	4	0
S03-000677	2024-02-29 15:13:00	72	NETWORK	VIDEO	5	0
S03-000678	2023-09-23 01:24:00	56	INTERVIEW	IN_PERSON	4	0
S03-000679	2024-06-06 07:39:00	22	FOLLOWUP	PHONE	4	0
S03-000680	2024-05-31 04:17:00	78	INTAKE	IN_PERSON	3	0
S03-000681	2024-05-27 07:30:00	74	FOLLOWUP	IN_PERSON	5	0
S03-000682	2023-11-30 04:36:00	39	RESUME	PHONE	5	0
S03-000683	2024-06-05 21:30:00	63	FOLLOWUP	IN_PERSON	5	1
S03-000684	2024-08-10 22:42:00	23	INTERVIEW	ASYNC	4	0
S03-000685	2024-06-06 14:39:00	43	FOLLOWUP	VIDEO	5	0
S03-000686	2023-11-09 01:45:00	89	INTAKE	VIDEO	5	0
S03-000687	2023-11-13 17:11:00	50	RESUME	IN_PERSON	4	0
S03-000688	2024-06-16 05:58:00	30	FOLLOWUP	IN_PERSON	4	0
S03-000689	2024-08-09 17:38:00	45	WORKSHOP	IN_PERSON	5	0
S03-000690	2024-04-17 12:25:00	65	WORKSHOP	IN_PERSON	4	1
S03-000691	2024-08-09 06:15:00	38	NETWORK	VIDEO	3	1
S03-000692	2024-02-02 05:03:00	70	INTAKE	VIDEO	5	0
S03-000693	2023-10-29 23:46:00	73	WORKSHOP	VIDEO	4	0
S03-000694	2024-07-02 16:02:00	63	RESUME	VIDEO	3	0
S03-000695	2024-02-08 23:52:00	48	INTAKE	VIDEO	5	0
S03-000696	2024-04-18 10:39:00	65	INTERVIEW	PHONE	5	0
S03-000697	2024-07-23 17:08:00	30	RESUME	IN_PERSON	4	0
S03-000698	2023-09-19 01:23:00	54	INTERVIEW	ASYNC	4	0
S03-000699	2023-09-30 08:26:00	69	RESUME	VIDEO	5	1
S03-000700	2024-08-19 23:17:00	36	FOLLOWUP	VIDEO	4	0
S03-000701	2023-09-05 09:05:00	60	INTERVIEW	VIDEO	5	0
S03-000702	2024-05-24 08:13:00	65	INTAKE	VIDEO	2	0
S03-000703	2024-02-10 03:37:00	82	FOLLOWUP	IN_PERSON	5	0
S03-000704	2024-04-25 03:12:00	90	NETWORK	VIDEO	4	0
S03-000705	2024-04-28 17:54:00	47	NETWORK	IN_PERSON	3	0
S03-000706	2024-05-13 07:44:00	30	NETWORK	IN_PERSON	5	0
S03-000707	2023-10-10 19:17:00	92	WORKSHOP	IN_PERSON	4	0
S03-000708	2023-09-17 11:32:00	87	INTERVIEW	PHONE	2	0
S03-000709	2023-11-20 05:07:00	42	WORKSHOP	IN_PERSON	5	0
S03-000710	2024-05-01 14:24:00	42	INTAKE	IN_PERSON	2	0
S03-000711	2024-01-05 19:53:00	33	INTERVIEW	VIDEO	5	0
S03-000712	2023-10-05 04:02:00	49	FOLLOWUP	ASYNC	2	0
S03-000713	2024-08-06 08:28:00	71	FOLLOWUP	IN_PERSON	3	0
S03-000714	2024-03-13 17:56:00	38	FOLLOWUP	ASYNC	2	0
S03-000715	2024-04-27 14:42:00	48	NETWORK	IN_PERSON	4	0
S03-000716	2024-02-13 16:55:00	25	NETWORK	VIDEO	5	0
S03-000717	2023-11-03 00:54:00	65	INTAKE	VIDEO	4	0
S03-000718	2024-02-24 17:57:00	25	INTERVIEW	VIDEO	5	0
S03-000719	2024-02-24 09:00:00	80	INTAKE	VIDEO	3	0
S03-000720	2024-02-25 09:52:00	84	RESUME	ASYNC	4	1
