session_id	session_ts	minutes_logged	session_type	modality	rating_1_5	no_show
S01-000357	2024-02-29 21:32:00	76	WORKSHOP	VIDEO	3	0
S01-000358	2023-10-27 02:22:00	26	INTERVIEW	VIDEO	3	0
S01-000359	2024-08-21 16:02:00	77	INTAKE	VIDEO	4	0
S01-000360	2024-05-26 09:53:00	49	RESUME	ASYNC	3	0
S01-000361	2024-03-27 02:28:00	93	NETWORK	VIDEO	5	0
S01-000362	2023-12-29 01:47:00	36	NETWORK	IN_PERSON	5	1
S01-000363	2024-05-10 15:20:00	31	INTERVIEW	IN_PERSON	5	0
S01-000364	2023-11-17 15:17:00	76	INTERVIEW	IN_PERSON	5	0
S01-000365	2024-08-01 03:44:00	64	WORKSHOP	IN_PERSON	4	0
S01-000366	2024-04-20 21:10:00	40	INTAKE	IN_PERSON	5	0
S01-000367	2024-08-02 17:21:00	33	NETWORK	VIDEO	5	0
S01-000368	2024-04-18 08:50:00	24	WORKSHOP	ASYNC	3	1
S01-000369	2023-11-08 18:59:00	86	RESUME	VIDEO	3	1
S01-000370	2024-05-01 15:16:00	74	FOLLOWUP	IN_PERSON	3	0
S01-000371	2024-01-11 03:06:00	89	INTAKE	PHONE	4	1
S01-000372	2023-11-29 15:11:00	25	NETWORK	IN_PERSON	5	0
S01-000373	2024-08-11 09:49:00	25	FOLLOWUP	VIDEO	4	0
S01-000374	2024-04-16 11:58:00	31	WORKSHOP	VIDEO	5	0
S01-000375	2023-10-23 02:21:00	40	NETWORK	VIDEO	5	0
S01-000376	2023-09-23 01:59:00	76	FOLLOWUP	VIDEO	4	0
S01-000377	2024-02-11 17:09:00	80	INTAKE	ASYNC	5	0
S01-000378	2024-07-25 21:20:00	58	NETWORK	IN_PERSON	3	0
S01-000379	2024-03-21 06:04:00	42	WORKSHOP	ASYNC	5	0
S01-000380	2023-09-11 08:45:00	26	WORKSHOP	ASYNC	4	0
S01-000381	2023-11-16 18:44:00	45	NETWORK	ASYNC	5	0
S01-000382	2024-01-19 04:32:00	47	INTAKE	IN_PERSON	4	0
S01-000383	2024-01-29 00:09:00	68	FOLLOWUP	IN_PERSON	5	0
S01-000384	2024-08-07 21:02:00	78	FOLLOWUP	VIDEO	5	0
S01-000385	2023-11-21 11:32:00	55	RESUME	IN_PERSON	4	0
S01-000386	2024-07-10 01:28:00	34	RESUME	VIDEO	5	0
S01-000387	2024-06-08 16:44:00	69	FOLLOWUP	VIDEO	5	0
S01-000388	2023-12-18 17:46:00	84	INTERVIEW	IN_PERSON	4	0
S01-000389	2024-02-05 07:17:00	62	INTERVIEW	VIDEO	4	1
S01-000390	2024-02-02 08:07:00	92	NETWORK	IN_PERSON	5	0
S01-000391	2024-08-03 02:57:00	87	NETWORK	VIDEO	3	0
S01-000392	2023-10-23 14:56:00	89	NETWORK	VIDEO	4	0
S01-000393	2024-02-02 05:24:00	56	INTAKE	IN_PERSON	5	0
S01-000394	2024-06-06 09:19:00	46	INTERVIEW	IN_PERSON	2	0
S01-000395	2024-07-07 18:55:00	61	RESUME	IN_PERSON	5	0
S01-000396	2024-02-13 17:19:00	77	INTERVIEW	PHONE	5	0
S01-000397	2024-01-15 06:17:00	39	NETWORK	IN_PERSON	5	0
S01-000398	2023-12-07 15:29:00	41	RESUME	VIDEO	5	0
S01-000399	2023-09-03 22:06:00	44	INTERVIEW	VIDEO	5	0
S01-000400	2024-05-16 09:33:00	63	RESUME	PHONE	5	0
S01-000401	2023-12-20 06:57:00	94	WORKSHOP	IN_PERSON	3	0
S01-000402	2023-09-11 13:42:00	61	INTERVIEW	IN_PERSON	3	0
S01-000403	2023-10-01 08:30:00	41	NETWORK	IN_PERSON	3	0
S01-000404	2023-11-07 07:31:00	54	INTERVIEW	VIDEO	2	0
S01-000405	2024-02-08 10:17:00	79	INTERVIEW	VIDEO	4	0
S01-000406	2024-07-09 03:24:00	88	NETWORK	IN_PERSON	3	0
S01-000407	2023-10-12 05:18:00	89	NETWORK	IN_PERSON	5	1
S01-000408	2024-01-11 04:50:00	88	NETWORK	IN_PERSON	5	0
S01-000409	2023-12-29 14:53:00	29	INTERVIEW	PHONE	5	0
S01-000410	2024-04-08 23:56:00	38	INTERVIEW	IN_PERSON	3	0
S01-000411	2024-02-27 15:46:00	53	NETWORK	IN_PERSON	3	0
S01-000412	2023-09-28 22:26:00	55	NETWORK	IN_PERSON	5	0
S01-000413	2024-08-19 18:50:00	22	FOLLOWUP	ASYNC	2	0
S01-000414	2023-11-13 21:03:00	85	INTAKE	VIDEO	3	0
S01-000415	2023-09-16 05:11:00	42	INTERVIEW	VIDEO	5	0
S01-000416	2024-04-26 19:53:00	51	INTAKE	IN_PERSON	4	0
S01-000417	2023-11-16 18:26:00	69	WORKSHOP	ASYNC	5	0
S01-000418	2024-07-31 09:37:00	47	RESUME	ASYNC	4	0
S01-000419	2023-11-10 02:05:00	50	WORKSHOP	VIDEO	2	0
S01-000420	2023-10-10 18:39:00	79	NETWORK	ASYNC	2	0
S01-000421	2023-12-07 22:41:00	28	FOLLOWUP	IN_PERSON	5	0
S01-000422	2023-12-17 08:44:00	49	WORKSHOP	ASYNC	4	0
S01-000423	2024-05-23 21:12:00	77	RESUME	ASYNC	5	0
S01-000424	2023-09-11 12:10:00	35	WORKSHOP	IN_PERSON	2	0
S01-000425	2023-12-23 03:55:00	52	RESUME	IN_PERSON	5	0
S01-000426	2024-07-05 21:13:00	78	RESUME	IN_PERSON	3	0
S01-000427	2023-12-10 08:32:00	90	FOLLOWUP	IN_PERSON	3	0
S01-000428	2024-02-02 21:18:00	75	RESUME	PHONE	5	0
S01-000429	2023-12-14 05:01:00	23	INTAKE	ASYNC	5	0
S01-000430	2023-12-31 16:53:00	44	FOLLOWUP	IN_PERSON	3	0
S01-000431	2024-01-18 10:58:00	33	WORKSHOP	IN_PERSON	5	0
S01-000432	2024-03-09 17:28:00	59	NETWORK	IN_PERSON	5	0
S01-000433	2024-01-23 14:55:00	40	INTAKE	ASYNC	4	0
S01-000434	2024-08-15 17:31:00	92	FOLLOWUP	VIDEO	4	1
S01-000435	2023-12-09 15:21:00	22	WORKSHOP	PHONE	4	0
S01-000436	2024-02-03 17:25:00	61	INTERVIEW	VIDEO	5	0
S01-000437	2023-09-11 12:05:00	67	RESUME	PHONE	2	0
S01-000438	2024-03-25 09:04:00	37	RESUME	VIDEO	4	0
S01-000439	2024-08-14 17:58:00	66	NETWORK	IN_PERSON	5	0
S01-000440	2024-06-18 01:06:00	50	FOLLOWUP	IN_PERSON	2	0
S01-000441	2024-02-20 00:24:00	70	FOLLOWUP	IN_PERSON	4	0
S01-000442	2024-05-12 21:47:00	66	INTAKE	VIDEO	5	1
S01-000443	2024-02-16 00:52:00	57	INTAKE	VIDEO	2	0
S01-000444	2024-04-14 03:41:00	71	INTERVIEW	IN_PERSON	4	1
S01-000445	2024-01-24 21:58:00	63	NETWORK	IN_PERSON	5	0
S01-000446	2023-09-20 04:27:00	75	NETWORK	IN_PERSON	3	0
S01-000447	2024-08-25 13:14:00	88	INTERVIEW	IN_PERSON	5	0
S01-000448	2024-07-25 19:27:00	20	WORKSHOP	IN_PERSON	5	0
S01-000449	2023-12-13 02:02:00	38	INTAKE	VIDEO	2	1
S01-000450	2023-12-17 12:03:00	39	FOLLOWUP	IN_PERSON	3	0
S01-000451	2024-04-10 04:53:00	22	FOLLOWUP	VIDEO	4	0
S01-000452	2024-06-13 00:40:00	79	NETWORK	VIDEO	5	0
S01-000453	2024-03-22 16:17:00	36	RESUME	VIDEO	2	0
S01-000454	2023-12-08 20:53:00	94	INTAKE	IN_PERSON	5	0
S01-000455	2023-09-20 16:55:00	54	INTERVIEW	VIDEO	2	0
S01-000456	2024-04-05 19:04:00	76	INTAKE	VIDEO	3	0
S01-000457	2023-10-02 09:50:00	29	NETWORK	IN_PERSON	5	1
S01-000458	2023-11-24 05:27:00	62	WORKSHOP	IN_PERSON	5	0
S01-000459	2024-01-20 06:41:00	25	NETWORK	IN_PERSON	5	0
S01-000460	2024-03-05 08:23:00	62	RESUME	IN_PERSON	5	0
S01-000461	2023-09-12 07:52:00	33	RESUME	IN_PERSON	5	0
S01-000462	2023-10-08 12:47:00	50	INTERVIEW	VIDEO	4	0
S01-000463	2024-01-12 13:14:00	34	RESUME	VIDEO	3	0
S01-000464	2024-06-27 23:03:00	51	WORKSHOP	VIDEO	4	0
S01-000465	2024-07-07 16:23:00	85	INTERVIEW	IN_PERSON	4	0
S01-000466	2024-01-27 04:14:00	38	INTAKE	VIDEO	3	0
S01-000467	2024-07-19 06:26:00	87	INTAKE	PHONE	3	0
S01-000468	2024-07-16 03:46:00	76	INTAKE	IN_PERSON	4	0
S01-000469	2024-06-14 18:08:00	73	INTERVIEW	VIDEO	5	0
S01-000470	2023-12-02 03:10:00	37	RESUME	IN_PERSON	3	0
S01-000471	2024-04-15 17:17:00	59	WORKSHOP	IN_PERSON	5	0
S01-000472	2023-12-17 12:09:00	42	NETWORK	VIDEO	5	0
S01-000473	2023-12-19 23:58:00	65	FOLLOWUP	VIDEO	5	0
S01-000474	2024-04-26 05:51:00	30	FOLLOWUP	VIDEO	5	0
S01-000475	2023-11-30 15:56:00	67	INTERVIEW	VIDEO	4	0
S01-000476	2023-09-12 22:11:00	86	INTAKE	IN_PERSON	4	0
S01-000477	2024-04-28 22:14:00	55	INTAKE	VIDEO	3	0
S01-000478	2023-11-14 14:31:00	53	NETWORK	PHONE	4	0
S01-000479	2023-12-03 21:04:00	76	RESUME	VIDEO	5	0
S01-000480	2024-06-09 05:47:00	85	NETWORK	IN_PERSON	5	0
S01-000481	2024-05-24 11:07:00	51	INTAKE	VIDEO	4	0
S01-000482	2024-01-26 08:01:00	82	INTERVIEW	VIDEO	5	0
S01-000483	2024-07-20 23:09:00	23	WORKSHOP	IN_PERSON	3	0
S01-000484	2024-06-11 23:44:00	55	FOLLOWUP	PHONE	5	0
S01-000485	2023-12-10 19:46:00	52	FOLLOWUP	VIDEO	5	0
S01-000486	2024-05-10 18:45:00	74	FOLLOWUP	VIDEO	4	0
S01-000487	2023-10-05 07:07:00	52	RESUME	VIDEO	4	0
S01-000488	2024-04-01 23:51:00	56	WORKSHOP	VIDEO	5	0
S01-000489	2023-11-25 20:40:00	60	RESUME	VIDEO	3	0
S01-000490	2024-06-17 13:41:00	22	INTERVIEW	IN_PERSON	3	0
S01-000491	2024-08-09 02:45:00	91	INTERVIEW	ASYNC	4	1
S01-000492	2024-03-06 01:56:00	56	WORKSHOP	IN_PERSON	5	1
S01-000493	2024-01-07 08:18:00	53	FOLLOWUP	VIDEO	3	0
S01-000494	2024-01-18 06:11:00	20	INTERVIEW	VIDEO	4	0
S01-000495	2023-09-23 17:08:00	75	NETWORK	VIDEO	5	0
S01-000496	2023-12-30 04:29:00	51	NETWORK	ASYNC	3	0
S01-000497	2024-06-08 22:35:00	27	NETWORK	IN_PERSON	2	0
S01-000498	2024-06-02 03:07:00	47	RESUME	VIDEO	5	1
S01-000499	2024-05-17 22:37:00	71	INTERVIEW	IN_PERSON	4	0
S01-000500	2024-03-31 10:21:00	77	FOLLOWUP	VIDEO	5	0
S01-000501	2024-03-09 05:56:00	57	RESUME	VIDEO	4	0
S01-000502	2024-04-29 01:36:00	54	INTERVIEW	IN_PERSON	5	1
S01-000503	2024-08-23 05:34:00	46	WORKSHOP	ASYNC	5	0
S01-000504	2024-02-08 20:02:00	92	INTERVIEW	IN_PERSON	4	0
S01-000505	2024-03-17 21:14:00	65	FOLLOWUP	IN_PERSON	5	0
S01-000506	2024-08-27 09:17:00	53	WORKSHOP	IN_PERSON	3	0
S01-000507	2024-01-04 04:26:00	76	INTERVIEW	IN_PERSON	4	0
S01-000508	2024-03-05 23:13:00	55	NETWORK	VIDEO	3	0
S01-000509	2024-01-23 10:25:00	80	NETWORK	IN_PERSON	5	0
S01-000510	2024-07-12 20:34:00	76	NETWORK	IN_PERSON	4	0
S01-000511	2024-07-19 05:03:00	20	WORKSHOP	VIDEO	5	0
S01-000512	2023-12-02 02:11:00	27	INTAKE	VIDEO	4	0
S01-000513	2024-06-17 05:31:00	86	FOLLOWUP	VIDEO	2	0
S01-000514	2024-07-26 07:39:00	53	RESUME	ASYNC	5	0
S01-000515	2024-02-23 08:56:00	50	FOLLOWUP	VIDEO	4	0
S01-000516	2024-01-22 19:19:00	24	RESUME	IN_PERSON	4	1
S01-000517	2023-09-05 04:57:00	31	WORKSHOP	ASYNC	3	0
S01-000518	2024-04-25 09:26:00	84	WORKSHOP	IN_PERSON	3	1
S01-000519	2023-10-19 13:23:00	25	INTERVIEW	VIDEO	3	0
S01-000520	2024-04-07 22:03:00	59	INTAKE	VIDEO	3	0
S01-000521	2023-10-04 15:20:00	66	FOLLOWUP	VIDEO	5	0
S01-000522	2023-11-06 15:01:00	45	WORKSHOP	PHONE	3	0
S01-000523	2024-04-17 20:13:00	90	INTAKE	VIDEO	4	0
S01-000524	2023-10-04 21:21:00	50	NETWORK	VIDEO	5	0
S01-000525	2024-02-19 03:38:00	91	FOLLOWUP	IN_PERSON	4	1
S01-000526	2023-10-16 05:16:00	83	NETWORK	VIDEO	5	0
S01-000527	2024-02-16 20:03:00	71	INTAKE	VIDEO	5	0
S01-000528	2024-06-07 03:53:00	28	FOLLOWUP	ASYNC	4	0
S01-000529	2024-06-28 23:27:00	39	RESUME	VIDEO	5	0
S01-000530	2024-06-19 23:18:00	91	RESUME	IN_PERSON	5	0
S01-000531	2024-04-18 23:09:00	24	NETWORK	IN_PERSON	2	1
S01-000532	2023-09-28 23:14:00	42	INTAKE	PHONE	5	1
S01-000533	2023-11-29 16:08:00	88	RESUME	VIDEO	4	0
S01-000534	2024-07-24 20:09:00	85	INTERVIEW	VIDEO	4	0
S01-000535	2024-04-21 17:36:00	59	NETWORK	IN_PERSON	5	0
S01-000536	2024-08-21 17:54:00	66	RESUME	VIDEO	4	0
S01-000537	2024-01-16 01:05:00	23	NETWORK	VIDEO	5	0
S01-000538	2024-02-09 17:16:00	84	NETWORK	IN_PERSON	4	0
S01-000539	2024-03-25 08:14:00	44	RESUME	IN_PERSON	2	0
S01-000540	2024-05-24 08:51:00	56	RESUME	VIDEO	4	0
S01-000541	2024-01-31 21:10:00	35	INTERVIEW	VIDEO	2	0
S01-000542	2024-07-01 00:38:00	55	NETWORK	ASYNC	5	0
S01-000543	2024-04-13 16:47:00	33	INTERVIEW	VIDEO	5	1
S01-000544	2023-09-23 22:59:00	85	INTAKE	PHONE	2	0
S01-000545	2024-08-13 08:00:00	33	NETWORK	PHONE	5	1
S01-000546	2024-07-08 15:09:00	79	INTERVIEW	VIDEO	5	1
S01-000547	2024-08-18 01:15:00	54	WORKSHOP	ASYNC	5	0
S01-000548	2024-04-21 13:11:00	59	RESUME	VIDEO	2	0
S01-000549	2023-10-19 03:24:00	31	FOLLOWUP	IN_PERSON	5	0
S01-000550	2024-05-04 19:52:00	82	INTERVIEW	IN_PERSON	5	0
S01-000551	2024-07-29 01:20:00	61	WORKSHOP	VIDEO	4	0
S01-000552	2024-07-13 04:58:00	48	INTAKE	VIDEO	4	0
S01-000553	2024-07-20 22:42:00	94	FOLLOWUP	VIDEO	3	0
S01-000554	2023-10-16 11:37:00	72	RESUME	IN_PERSON	4	1
S01-000555	2024-03-09 02:58:00	60	NETWORK	PHONE	3	0
S01-000556	2024-06-18 15:02:00	74	RESUME	VIDEO	3	0
S01-000557	2024-04-07 23:09:00	50	FOLLOWUP	PHONE	5	0
S01-000558	2024-06-22 10:58:00	36	FOLLOWUP	ASYNC	3	0
S01-000559	2024-01-12 22:20:00	92	NETWORK	VIDEO	5	0
S01-000560	2024-02-22 18:23:00	70	NETWORK	IN_PERSON	5	0
S01-000561	2024-05-22 19:23:00	55	RESUME	IN_PERSON	4	0
S01-000562	2023-11-08 15:48:00	34	WORKSHOP	IN_PERSON	5	0
S01-000563	2023-09-23 06:18:00	82	RESUME	VIDEO	3	0
S01-000564	2024-03-13 17:11:00	84	FOLLOWUP	PHONE	5	0
S01-000565	2024-03-05 14:08:00	45	INTAKE	IN_PERSON	4	0
S01-000566	2023-09-19 13:47:00	54	FOLLOWUP	IN_PERSON	5	0
S01-000567	2023-09-13 00:36:00	89	NETWORK	VIDEO	5	0
S01-000568	2024-02-07 17:57:00	69	RESUME	IN_PERSON	5	1
S01-000569	2024-05-15 13:32:00	28	FOLLOWUP	IN_PERSON	5	0
S01-000570	2024-03-31 13:47:00	52	INTERVIEW	IN_PERSON	4	0
S01-000571	2024-03-13 05:37:00	84	NETWORK	PHONE	5	0
S01-000572	2023-09-26 01:48:00	32	WORKSHOP	IN_PERSON	5	0
S01-000573	2024-03-19 08:24:00	87	WORKSHOP	PHONE	5	0
S01-000574	2024-04-15 12:02:00	33	NETWORK	VIDEO	5	0
S01-000575	2024-01-29 19:12:00	87	INTAKE	ASYNC	5	0
S01-000576	2024-07-09 10:15:00	54	INTAKE	IN_PERSON	5	0
S01-000577	2024-07-20 19:30:00	52	FOLLOWUP	PHONE	4	0
S01-000578	2024-07-13 17:50:00	83	WORKSHOP	VIDEO	5	0
S01-000579	2023-11-26 05:36:00	59	INTERVIEW	IN_PERSON	5	0
S01-000580	2024-02-16 04:30:00	70	INTERVIEW	VIDEO	3	0
S01-000581	2024-03-19 01:42:00	69	RESUME	IN_PERSON	2	0
S01-000582	2023-09-18 07:40:00	72	WORKSHOP	ASYNC	5	0
S01-000583	2024-04-06 14:22:00	62	INTERVIEW	PHONE	4	0
S01-000584	2024-05-21 13:49:00	79	FOLLOWUP	VIDEO	5	0
S01-000585	2023-11-05 05:05:00	76	INTAKE	VIDEO	3	0
S01-000586	2024-04-02 16:17:00	21	FOLLOWUP	VIDEO	5	1
S01-000587	2023-09-14 17:31:00	29	NETWORK	VIDEO	5	0
S01-000588	2024-07-22 16:22:00	79	INTAKE	VIDEO	3	0
S01-000589	2024-08-18 00:03:00	40	NETWORK	IN_PERSON	5	0
S01-000590	2024-08-30 01:00:00	85	RESUME	IN_PERSON	5	0
S01-000591	2024-01-12 00:57:00	58	INTAKE	PHONE	4	0
S01-000592	2023-12-04 13:30:00	84	WORKSHOP	VIDEO	4	0
S01-000593	2024-06-26 02:57:00	62	FOLLOWUP	VIDEO	4	0
S01-000594	2023-10-30 19:14:00	57	RESUME	IN_PERSON	4	0
S01-000595	2024-08-27 13:12:00	42	FOLLOWUP	VIDEO	4	1
S01-000596	2023-10-07 17:14:00	86	INTAKE	VIDEO	5	0
S01-000597	2024-04-27 16:36:00	82	FOLLOWUP	IN_PERSON	4	0
S01-000598	2024-04-27 17:54:00	77	INTERVIEW	PHONE	4	1
S01-000599	2024-08-29 20:43:00	30	RESUME	IN_PERSON	3	0
S01-000600	2023-11-26 09:04:00	67	INTAKE	PHONE	3	0
S01-000601	2024-06-16 06:31:00	24	FOLLOWUP	IN_PERSON	4	0
S01-000602	2024-02-17 02:24:00	60	NETWORK	VIDEO	3	0
S01-000603	2024-08-15 00:30:00	49	NETWORK	IN_PERSON	3	0
S01-000604	2024-05-12 21:20:00	33	RESUME	IN_PERSON	4	0
S01-000605	2023-11-22 09:34:00	72	INTAKE	VIDEO	3	0
S01-000606	2023-09-21 19:02:00	23	RESUME	PHONE	5	0
S01-000607	2023-12-24 06:45:00	49	NETWORK	VIDEO	4	0
S01-000608	2024-06-07 21:51:00	65	WORKSHOP	IN_PERSON	5	0
S01-000609	2024-02-04 14:15:00	91	INTERVIEW	VIDEO	4	0
S01-000610	2024-04-10 01:01:00	82	FOLLOWUP	VIDEO	3	0
S01-000611	2024-01-09 01:47:00	32	INTAKE	IN_PERSON	2	0
S01-000612	2024-05-04 11:05:00	58	RESUME	IN_PERSON	3	0
S01-000613	2024-06-01 13:46:00	66	WORKSHOP	VIDEO	4	0
S01-000614	2023-12-29 07:18:00	70	INTAKE	IN_PERSON	4	0
S01-000615	2023-09-22 19:54:00	28	FOLLOWUP	VIDEO	2	0
S01-000616	2023-09-05 14:54:00	51	INTERVIEW	IN_PERSON	5	0
S01-000617	2023-12-25 13:34:00	86	WORKSHOP	IN_PERSON	3	0
S01-000618	2024-03-28 10:51:00	49	NETWORK	IN_PERSON	5	0
S01-000619	2024-01-30 01:49:00	49	WORKSHOP	VIDEO	3	1
S01-000620	2024-07-17 14:50:00	76	NETWORK	VIDEO	5	0
S01-000621	2023-11-14 12:44:00	64	INTERVIEW	PHONE	2	0
S01-000622	2023-12-20 22:49:00	75	WORKSHOP	VIDEO	5	0
S01-000623	2023-11-03 00:24:00	93	WORKSHOP	IN_PERSON	5	0
S01-000624	2024-08-27 05:23:00	86	WORKSHOP	VIDEO	5	0
S01-000625	2024-05-25 08:55:00	91	INTERVIEW	PHONE	5	0
S01-000626	2024-01-17 15:00:00	72	RESUME	VIDEO	4	0
S01-000627	2024-07-25 06:07:00	33	WORKSHOP	VIDEO	4	0
S01-000628	2024-04-05 08:38:00	67	NETWORK	IN_PERSON	2	0
S01-000629	2023-12-14 16:22:00	71	WORKSHOP	VIDEO	5	0
S01-000630	2024-05-26 19:11:00	45	RESUME	VIDEO	2	0
S01-000631	2024-03-22 17:46:00	57	FOLLOWUP	IN_PERSON	5	0
S01-000632	2024-05-16 05:35:00	94	INTAKE	VIDEO	5	0
S01-000633	2023-10-07 19:55:00	66	INTAKE	ASYNC	2	0
S01-000634	2023-12-03 16:31:00	94	WORKSHOP	PHONE	3	0
S01-000635	2024-08-16 04:50:00	85	INTAKE	IN_PERSON	5	0
S01-000636	2024-07-06 08:25:00	70	RESUME	IN_PERSON	5	0
S01-000637	2024-01-29 05:00:00	70	FOLLOWUP	IN_PERSON	5	0
S01-000638	2023-10-06 11:13:00	36	INTERVIEW	VIDEO	4	0
S01-000639	2023-10-25 22:08:00	81	WORKSHOP	VIDEO	5	0
S01-000640	2024-08-20 16:16:00	25	FOLLOWUP	IN_PERSON	4	0
S01-000641	2024-05-13 09:43:00	80	RESUME	IN_PERSON	4	0
S01-000642	2023-09-28 10:49:00	42	FOLLOWUP	VIDEO	5	0
S01-000643	2024-06-01 02:48:00	78	INTERVIEW	VIDEO	2	0
S01-000644	2024-04-29 10:30:00	51	INTERVIEW	VIDEO	5	0
S01-000645	2024-03-02 06:03:00	81	FOLLOWUP	PHONE	4	0
S01-000646	2023-09-20 20:25:00	22	INTERVIEW	PHONE	2	0
S01-000647	2023-12-18 05:13:00	34	NETWORK	VIDEO	4	0
S01-000648	2024-07-14 03:06:00	70	WORKSHOP	VIDEO	4	0
S01-000649	2024-04-12 01:42:00	78	INTERVIEW	IN_PERSON	5	0
S01-000650	2024-03-21 18:30:00	73	INTERVIEW	VIDEO	2	0
S01-000651	2024-02-28 12:32:00	23	NETWORK	VIDEO	4	0
S01-000652	2024-05-26 03:48:00	31	INTERVIEW	IN_PERSON	3	0
S01-000653	2023-09-06 10:35:00	78	NETWORK	IN_PERSON	5	0
S01-000654	2024-01-30 07:22:00	52	RESUME	VIDEO	2	0
S01-000655	2024-08-24 15:04:00	63	INTAKE	VIDEO	5	0
S01-000656	2024-05-24 13:05:00	37	RESUME	IN_PERSON	5	0
S01-000657	2024-02-20 04:32:00	92	INTERVIEW	VIDEO	3	0
S01-000658	2023-09-13 15:13:00	35	RESUME	VIDEO	5	0
S01-000659	2024-07-06 01:20:00	93	INTAKE	IN_PERSON	5	1
S01-000660	2024-08-08 02:08:00	26	RESUME	IN_PERSON	5	0
S01-000661	2024-07-26 09:46:00	73	FOLLOWUP	VIDEO	5	1
S01-000662	2024-07-26 23:41:00	65	RESUME	ASYNC	3	0
S01-000663	2023-11-24 08:47:00	30	WORKSHOP	PHONE	4	0
S01-000664	2023-10-23 13:29:00	49	RESUME	VIDEO	5	0
S01-000665	2023-12-16 23:14:00	69	INTERVIEW	IN_PERSON	5	0
S01-000666	2024-01-27 13:02:00	85	INTAKE	VIDEO	4	0
S01-000667	2023-10-05 04:04:00	63	NETWORK	ASYNC	5	0
S01-000668	2024-06-20 15:27:00	61	FOLLOWUP	VIDEO	2	0
S01-000669	2024-03-06 04:58:00	65	NETWORK	VIDEO	5	0
S01-000670	2024-03-04 20:18:00	91	INTERVIEW	VIDEO	5	0
S01-000671	2023-09-24 23:20:00	34	FOLLOWUP	PHONE	4	0
S01-000672	2024-01-08 20:17:00	77	RESUME	VIDEO	4	0
S01-000673	2023-10-05 04:40:00	56	INTERVIEW	IN_PERSON	2	0
S01-000674	2024-04-25 01:08:00	77	INTAKE	PHONE	3	0
S01-000675	2023-11-26 14:24:00	81	FOLLOWUP	ASYNC	4	0
S01-000676	2023-10-05 06:00:00	69	FOLLOWUP	IN_PERSON	3	0
S01-000677	2024-06-05 19:35:00	86	FOLLOWUP	PHONE	4	0
S01-000678	2024-02-24 14:21:00	46	FOLLOWUP	IN_PERSON	3	0
S01-000679	2024-05-17 17:51:00	73	INTERVIEW	IN_PERSON	4	0
S01-000680	2024-01-24 21:36:00	92	INTAKE	VIDEO	3	0
S01-000681	2024-06-01 02:25:00	81	WORKSHOP	IN_PERSON	3	0
S01-000682	2024-01-04 18:31:00	53	NETWORK	ASYNC	5	0
S01-000683	2023-11-21 23:28:00	92	NETWORK	IN_PERSON	4	0
S01-000684	2024-03-19 19:53:00	57	INTAKE	VIDEO	5	1
S01-000685	2024-07-07 19:18:00	36	NETWORK	VIDEO	3	0
S01-000686	2024-08-13 07:56:00	48	RESUME	VIDEO	4	0
S01-000687	2024-03-20 10:39:00	55	INTERVIEW	VIDEO	3	0
S01-000688	2024-07-12 22:05:00	42	WORKSHOP	VIDEO	4	0
S01-000689	2024-01-16 23:20:00	23	WORKSHOP	IN_PERSON	4	0
S01-000690	2023-10-10 20:42:00	36	RESUME	ASYNC	2	0
S01-000691	2023-09-30 11:54:00	59	RESUME	PHONE	3	0
S01-000692	2024-03-26 08:13:00	26	WORKSHOP	VIDEO	5	0
S01-000693	2023-12-01 18:42:00	64	WORKSHOP	IN_PERSON	5	0
S01-000694	2024-06-26 08:36:00	35	FOLLOWUP	VIDEO	5	0
S01-000695	2023-12-27 15:14:00	68	INTERVIEW	VIDEO	4	0
S01-000696	2024-06-04 01:58:00	43	WORKSHOP	IN_PERSON	4	0
S01-000697	2024-02-09 07:57:00	20	NETWORK	VIDEO	5	0
S01-000698	2023-09-08 09:33:00	29	RESUME	ASYNC	3	0
S01-000699	2023-10-04 01:42:00	54	RESUME	IN_PERSON	5	0
S01-000700	2023-11-12 10:03:00	39	INTERVIEW	VIDEO	4	0
S01-000701	2024-08-01 21:46:00	88	NETWORK	IN_PERSON	4	0
S01-000702	2024-06-06 15:32:00	82	INTAKE	VIDEO	5	0
S01-000703	2023-09-20 18:30:00	20	WORKSHOP	VIDEO	5	1
S01-000704	2023-12-15 07:28:00	64	INTERVIEW	IN_PERSON	3	0
S01-000705	2024-02-02 18:19:00	30	FOLLOWUP	IN_PERSON	5	0
S01-000706	2024-01-08 16:06:00	82	INTERVIEW	IN_PERSON	4	0
S01-000707	2023-10-08 10:23:00	90	FOLLOWUP	VIDEO	4	0
S01-000708	2023-12-12 12:49:00	35	WORKSHOP	VIDEO	4	0
S01-000709	2024-04-17 09:44:00	88	INTAKE	VIDEO	2	0
S01-000710	2024-03-01 01:50:00	27	FOLLOWUP	PHONE	3	0
S01-000711	2024-05-30 00:06:00	46	RESUME	VIDEO	4	0
S01-000712	2024-07-17 21:44:00	46	RESUME	IN_PERSON	4	0
S01-000713	2024-04-13 21:22:00	62	INTERVIEW	IN_PERSON	5	0
S01-000714	2024-04-19 21:55:00	30	WORKSHOP	IN_PERSON	3	0
S01-000715	2024-08-02 23:39:00	80	NETWORK	VIDEO	2	0
S01-000716	2024-03-12 04:02:00	45	RESUME	VIDEO	5	0
S01-000717	2023-10-17 10:17:00	72	INTAKE	VIDEO	2	1
