graduate_id	risk_score	eligible_z	enrolled_d
G2018004648	31.039	0	0
G2018004649	70.978	0	1
G2018004654	39.016	0	0
G2018004660	10.86	0	0
G2018004663	9.319	0	0
G2018004675	17.807	0	0
G2018004682	13.837	0	0
G2018004683	63.419	0	1
G2018004687	26.197	0	0
G2018004692	50.824	0	0
G2018004697	36.39	0	0
G2018004700	25.127	0	0
G2018004703	11.335	0	0
G2018004707	34.018	0	0
G2018004709	14.827	0	1
G2018004720	15.494	0	1
G2018004722	30.444	0	0
G2018004724	57.073	0	0
G2018004731	34.554	0	1
G2018004734	30.024	0	0
G2018004736	17.905	0	0
G2018004737	21.829	0	0
G2018004740	36.761	0	0
G2018004754	5.79	0	1
G2018004766	51.47	0	0
G2018004768	17.826	0	0
G2018004773	9.615	0	0
G2018004791	63.178	0	1
G2018004793	21.882	0	0
G2018004794	15.205	0	0
G2018004799	46.319	0	0
G2018004800	20.852	0	0
G2018004804	24.424	0	0
G2018004805	43.447	0	0
G2018004810	40.147	0	1
G2018004816	39.126	0	0
G2018004817	9.129	0	0
G2018004820	8.575	0	0
G2018004823	49.323	0	0
G2018004826	7.732	0	0
G2018004831	9.189	0	0
G2018004835	30.613	0	1
G2018004838	14.274	0	1
G2018004839	83.255	1	1
G2018004841	23.42	0	0
G2018004842	22.963	0	0
G2018004852	12.395	0	0
G2018004853	59.361	0	0
G2018004857	39.937	0	1
G2018004868	29.224	0	0
G2018004870	42.03	0	0
G2018004876	46.266	0	0
G2018004880	28.676	0	0
G2018004882	35.565	0	0
G2018004886	47.071	0	0
G2018004895	29.945	0	0
G2018004897	40.795	0	0
G2018004899	13.057	0	0
G2018004914	17.573	0	0
G2018004925	14.341	0	0
G2018004943	14.756	0	0
G2018004954	26.913	0	0
G2018004958	30.748	0	0
G2018004960	5.064	0	0
G2018004962	20.275	0	0
G2018004978	20.467	0	0
G2018004985	36.398	0	0
G2018004992	20.8	0	0
G2018005001	40.907	0	0
G2018005007	51.283	0	0
G2018005009	14.499	0	0
G2018005012	35.564	0	0
G2018005013	28.296	0	0
G2018005022	48.085	0	0
G2018005029	47.24	0	1
G2018005034	41.482	0	0
G2018005037	28.955	0	0
G2018005039	17.325	0	0
G2018005041	12.677	0	1
G2018005050	6.18	0	0
G2018005052	71.548	0	0
G2018005065	35.096	0	0
G2018005074	46.601	0	0
G2018005077	38.199	0	0
G2018005080	20.503	0	0
G2018005090	24.081	0	0
G2018005091	15.722	0	0
G2018005099	2.113	0	0
G2018005100	11.099	0	1
G2018005107	15.308	0	1
G2018005108	7.417	0	1
G2018005109	26.013	0	0
G2018005115	13.76	0	0
G2018005116	30.757	0	0
G2018005130	37.433	0	0
G2018005132	58.645	0	1
G2018005143	1.111	0	0
G2018005146	37.948	0	1
G2018005149	30.113	0	0
G2018005156	43.685	0	0
G2018005160	23.35	0	0
G2018005161	6.881	0	0
G2018005167	10.443	0	0
G2018005173	33.572	0	0
G2018005177	4.785	0	0
G2018005180	22.698	0	0
G2018005183	45.488	0	0
G2018005186	16.76	0	0
G2018005188	19.201	0	0
G2018005189	22.671	0	0
G2018005201	15.615	0	0
G2018005207	47.754	0	1
G2018005208	16.904	0	0
G2018005214	5.622	0	1
G2018005217	40.256	0	0
G2018005220	13.283	0	1
G2018005228	39.055	0	1
G2018005229	35.847	0	0
G2018005231	33.98	0	0
G2018005234	24.571	0	0
G2018005240	18.143	0	0
G2018005242	13.821	0	1
G2018005244	33.649	0	0
G2018005257	44.116	0	0
G2018005258	37.105	0	0
G2018005261	58.327	0	0
G2018005268	36.691	0	0
G2018005272	18.355	0	1
G2018005275	12.094	0	0
G2018005285	22.128	0	0
G2018005293	10.443	0	0
G2018005294	30.703	0	0
G2018005296	11.293	0	0
G2018005304	24.756	0	0
G2018005305	20.543	0	0
G2018005308	16.305	0	0
G2018005317	42.796	0	0
G2018005318	19.894	0	0
G2018005321	11.99	0	0
G2018005324	0.1	0	0
G2018005332	41.845	0	0
G2018005341	24.068	0	0
G2018005344	37.483	0	0
G2018005346	25.709	0	0
G2018005352	8.131	0	1
G2018005362	36.318	0	0
G2018005369	31.699	0	1
G2018005376	30.145	0	0
G2018005383	41.836	0	0
G2018005384	47.637	0	0
G2018005393	21.517	0	1
G2018005408	27.703	0	0
G2018005411	51.47	0	0
G2018005426	10.531	0	0
G2018005432	14.035	0	0
G2018005437	7.045	0	1
G2018005447	29.178	0	1
G2018005449	52.359	0	0
G2018005451	9.145	0	1
G2018005454	60.037	0	0
G2018005462	9.714	0	0
G2018005463	63.052	0	0
G2018005465	65.41	0	0
G2018005468	17.548	0	1
G2018005470	5.138	0	0
G2018005471	34.676	0	1
G2018005478	44.844	0	0
G2018005488	28.117	0	0
G2018005490	56.489	0	0
G2018005492	22.014	0	0
G2018005493	36.337	0	0
G2018005498	26.072	0	0
G2018005503	48.734	0	1
G2018005504	6.834	0	0
G2018005507	55.525	0	0
G2018005508	13.068	0	0
G2018005509	13.189	0	1
G2018005511	29.691	0	0
G2018005515	52.367	0	1
G2018005531	38.704	0	1
G2018005535	13.08	0	0
G2018005536	24.282	0	0
G2018005539	28.009	0	0
G2018005542	36.403	0	0
G2018005546	6.733	0	0
G2018005551	0.1	0	0
G2018005552	33.324	0	0
G2018005558	24.199	0	0
G2018005563	10.421	0	0
G2018005577	6.916	0	1
G2018005587	38.939	0	1
G2018005591	40.457	0	0
G2018005592	14.41	0	1
G2018005597	13.068	0	0
G2018005600	53.089	0	0
G2018005611	39.653	0	1
G2018005616	30.922	0	1
G2018005622	22.627	0	0
G2018005623	23.676	0	0
G2018005635	14.883	0	0
G2018005645	28.414	0	0
G2018005653	15.82	0	0
G2018005654	53.508	0	0
G2018005657	22.107	0	1
G2018005676	50.408	0	0
G2018005678	53.668	0	0
G2018005681	9.571	0	0
G2018005684	0.1	0	1
G2018005686	5.639	0	1
G2018005700	29.311	0	1
G2018005702	63.446	0	1
G2018005720	0.291	0	0
G2018005722	55.216	0	0
G2018005724	5.729	0	0
G2018005727	51.735	0	0
G2018005740	63.261	0	0
G2018005742	20.124	0	0
G2018005752	51.918	0	0
G2018005753	32.222	0	0
G2018005754	55.22	0	0
G2018005759	15.751	0	0
G2018005771	5.49	0	0
G2018005774	13.995	0	1
G2018005775	15.539	0	0
G2018005776	2.389	0	1
G2018005777	12.481	0	0
G2018005778	35.174	0	0
G2018005780	38.921	0	0
G2018005785	29.308	0	1
G2018005786	11.785	0	1
G2018005790	16.487	0	1
G2018005796	14.275	0	0
G2018005797	30.884	0	0
G2018005799	20.508	0	0
G2018005800	16.302	0	0
G2018005803	42.605	0	0
G2018005804	6.213	0	0
G2018005806	41.516	0	1
G2018005815	55.655	0	0
G2018005821	13.758	0	0
G2018005825	11.822	0	1
G2018005830	16.204	0	0
G2018005834	37.567	0	1
G2018005836	47.606	0	0
G2018005837	33.942	0	1
G2018005838	20.382	0	1
G2018005853	10.494	0	0
G2018005866	46.684	0	1
G2018005867	17.515	0	0
G2018005884	32.41	0	0
G2018005888	47.392	0	0
G2018005894	54.137	0	0
G2018005907	42.66	0	0
G2018005908	18.447	0	1
G2018005926	17.374	0	0
G2018005927	11.045	0	0
G2018005928	23.932	0	1
G2018005932	41.587	0	0
G2018005936	9.781	0	0
G2018005950	17.738	0	0
G2018005956	8.354	0	0
G2018005958	34.909	0	0
G2018005989	5.008	0	0
G2018005994	36.265	0	0
G2018005997	38.853	0	0
G2018006004	21.95	0	0
G2018006005	15.039	0	0
G2018006006	10.213	0	1
G2018006008	7.984	0	0
G2018006009	25.622	0	0
G2018006017	58.56	0	0
G2018006019	21.771	0	0
G2018006030	10.998	0	0
G2018006035	51.225	0	0
G2018006036	14.66	0	1
G2018006055	26.24	0	0
G2018006060	53.793	0	0
G2018006061	40.863	0	0
G2018006068	33.815	0	0
G2018006077	28.915	0	0
G2018006084	47.576	0	0
G2018006086	13.91	0	0
G2018006091	39.022	0	0
G2018006097	10.704	0	0
G2018006109	28.223	0	1
G2018006111	47.572	0	0
G2018006114	27.67	0	1
G2018006118	26.292	0	0
G2018006120	13.549	0	0
G2018006122	42.506	0	0
G2018006130	30.313	0	0
G2018006131	41.628	0	0
G2018006138	28.57	0	1
G2018006139	28.874	0	1
G2018006142	26.463	0	0
G2018006145	67.443	0	0
G2018006146	24.63	0	0
G2018006158	54.951	0	0
G2018006161	9.718	0	0
G2018006162	68.777	0	0
G2018006164	9.725	0	0
G2018006165	38.282	0	0
G2018006166	53.565	0	0
G2018006170	35.889	0	0
G2018006181	38.782	0	0
G2018006182	16.905	0	0
G2018006190	18.63	0	0
G2018006194	23.441	0	0
G2018006197	17.912	0	0
G2018006219	38.325	0	0
G2018006226	52.014	0	0
G2018006231	28.755	0	0
G2018006235	33.35	0	1
G2018006237	28.621	0	1
G2018006240	35.401	0	0
G2018006241	12.096	0	0
G2018006247	14.15	0	0
G2018006248	3.096	0	1
G2018006250	35.454	0	1
G2018006254	50.356	0	0
G2018006255	8.031	0	1
G2018006258	19.509	0	1
G2018006278	9.345	0	0
G2018006289	31.804	0	0
G2018006290	55.513	0	0
G2018006291	19.757	0	0
G2018006295	29.597	0	0
G2018006297	65.91	0	0
G2018006307	21.395	0	1
G2018006312	29.677	0	1
G2018006318	19.435	0	0
G2018006319	26.958	0	0
G2018006333	24.521	0	0
G2018006336	27.118	0	0
G2018006339	30.914	0	0
G2018006340	13.771	0	0
G2018006341	56.196	0	1
G2018006356	29.255	0	0
G2018006370	24.783	0	0
G2018006373	28.229	0	1
G2018006375	12.897	0	0
G2018006377	26.46	0	0
G2018006381	22.651	0	0
G2018006383	3.303	0	0
G2018006387	12.224	0	0
G2018006390	38.135	0	1
G2018006394	26.989	0	0
G2018006409	40.155	0	0
G2018006416	1.263	0	0
G2018006417	30.23	0	0
G2018006418	17.335	0	0
G2018006419	53.342	0	0
G2018006429	31.228	0	0
G2018006430	16.948	0	0
G2018006449	19.518	0	0
G2018006450	9.342	0	0
G2018006456	40.719	0	0
G2018006457	1.697	0	0
G2018006459	41.145	0	0
G2018006468	23.68	0	0
G2018006474	42.904	0	0
G2018006475	37.986	0	1
G2018006478	26.546	0	0
G2018006485	17.89	0	0
G2018006498	27.708	0	1
G2018006500	33.133	0	0
G2018006504	37.933	0	0
G2018006511	17.268	0	0
G2018006514	14.762	0	0
G2018006516	8.421	0	0
G2018006519	26.613	0	0
G2018006520	6.488	0	0
G2018006521	32.209	0	0
G2018006527	23.923	0	0
G2018006529	54.88	0	1
G2018006530	19.996	0	0
G2018006531	13.499	0	1
G2018006532	9.186	0	0
G2018006542	21.847	0	0
G2018006546	13.275	0	1
G2018006570	25.715	0	0
G2018006585	29.314	0	1
G2018006586	7.328	0	0
G2018006587	29.753	0	0
G2018006593	10.216	0	0
G2018006609	23.368	0	0
G2018006612	34.39	0	1
G2018006619	25.95	0	0
G2018006620	8.118	0	1
G2018006623	37.39	0	0
G2018006626	40.87	0	1
G2018006628	17.846	0	0
G2018006633	57.753	0	0
G2018006638	62.059	0	0
G2018006642	10.668	0	0
G2018006646	7.63	0	0
G2018006652	10.3	0	0
G2018006657	6.166	0	1
G2018006667	65.597	0	0
G2018006677	36.534	0	0
G2018006679	25.17	0	0
G2018006680	32.472	0	0
G2018006681	9.063	0	1
G2018006685	22.292	0	0
G2018006688	23.539	0	0
G2018006699	18.58	0	0
G2018006709	11.278	0	0
G2018006712	27.902	0	0
G2018006730	38.696	0	0
G2018006731	18.251	0	0
G2018006738	27.744	0	0
G2018006739	27.927	0	0
G2018006740	20.971	0	0
G2018006744	8.816	0	1
G2018006746	7.527	0	1
G2018006748	39.333	0	0
G2018006757	57.967	0	0
G2018006758	35.42	0	1
G2018006761	14.563	0	0
G2018006762	10.711	0	0
G2018006764	39.826	0	0
G2018006766	18.471	0	0
G2018006776	56.778	0	0
G2018006777	48.197	0	0
G2018006783	3.897	0	0
G2018006788	16.561	0	0
G2018006792	38.299	0	0
G2018006793	23.233	0	0
G2018006797	19.088	0	0
G2018006801	44.458	0	0
G2018006802	41.454	0	0
G2018006803	22.715	0	0
G2018006805	39.034	0	1
G2018006810	45.986	0	0
G2018006815	18.096	0	0
G2018006817	39.525	0	0
G2018006821	39.126	0	0
G2018006827	46.649	0	0
G2018006847	28.064	0	0
G2018006848	4.503	0	1
G2018006850	68.608	0	0
G2018006851	34.167	0	0
G2018006855	20.607	0	0
G2018006857	18.313	0	0
G2018006864	6.83	0	0
G2018006865	44.327	0	0
G2018006872	61.508	0	1
G2018006877	20.997	0	0
G2018006883	30.954	0	0
G2018006894	31.568	0	0
G2018006898	24.202	0	0
G2018006899	9.615	0	0
G2018006900	9.591	0	0
G2018006904	8.202	0	0
G2018006907	16.191	0	0
G2018006908	48.903	0	0
G2018006921	37.475	0	0
G2018006924	24.207	0	1
G2018006926	19.767	0	0
G2018006930	8.621	0	0
G2018006933	19.574	0	0
G2018006937	5.951	0	0
G2018006938	33.698	0	0
G2018006941	14.166	0	0
G2018006946	8.27	0	0
G2018006948	17.972	0	0
G2018006952	12.563	0	0
G2018006959	23.145	0	0
G2018006965	40.442	0	1
G2018006966	16.861	0	0
G2018006968	25.543	0	1
G2018006979	40.709	0	1
G2018006980	23.192	0	0
G2018006982	33.094	0	0
G2018006983	13.589	0	1
G2018006985	43.094	0	0
G2018006988	30.952	0	0
G2018006989	21.738	0	0
G2018007000	22.822	0	0
G2018007001	2.772	0	1
G2018007002	47.265	0	0
G2018007007	41.398	0	0
G2018007009	27.58	0	0
G2018007017	42.429	0	1
G2018007023	8.189	0	0
G2018007037	37.416	0	0
G2018007038	36.016	0	0
G2018007040	61.858	0	1
G2018007047	43.702	0	0
G2018007058	60.356	0	0
G2018007060	19.476	0	0
G2018007062	7.141	0	1
G2018007063	36.931	0	0
G2018007068	22.615	0	0
G2018007072	36.968	0	0
G2018007076	32.833	0	0
G2018007077	13.108	0	1
G2018007082	3.927	0	0
G2018007084	23.768	0	0
G2018007085	39.984	0	0
G2018007090	15.971	0	0
G2018007101	5.104	0	0
G2018007105	49.023	0	0
G2018007107	33.3	0	0
G2018007116	37.371	0	1
G2018007120	22.892	0	0
G2018007121	11.651	0	0
G2018007123	19.591	0	0
G2018007131	32.252	0	0
G2018007139	40.331	0	0
G2018007141	14.666	0	0
G2018007142	3.141	0	0
G2018007145	13.651	0	0
G2018007159	56.748	0	1
G2018007162	36.82	0	0
G2018007166	24.73	0	0
G2018007169	19.624	0	0
G2018007171	47.428	0	1
G2018007172	27.449	0	0
G2018007179	18.665	0	0
G2018007186	31.862	0	0
G2018007194	9.31	0	0
G2018007198	26.098	0	0
G2018007201	20.657	0	0
G2018007202	14.03	0	0
G2018007208	34.984	0	0
G2018007210	43.157	0	0
G2018007226	18.976	0	1
G2018007230	15.78	0	0
G2018007232	39.845	0	0
G2018007241	59.342	0	0
G2018007248	21.612	0	0
G2018007251	11.493	0	0
G2018007252	17.102	0	0
G2018007253	25.677	0	0
G2018007257	43.522	0	1
G2018007260	57.672	0	1
G2018007264	67.415	0	1
G2018007275	19.581	0	0
G2018007277	15.762	0	0
G2018007283	10.008	0	0
G2018007296	8.733	0	0
G2018007308	23.104	0	0
G2018007312	5.508	0	0
G2018007315	20.039	0	1
G2018007316	36.696	0	0
G2018007322	41.339	0	1
G2018007323	66.345	0	0
G2018007326	24.94	0	0
G2018007329	30.029	0	0
G2018007332	0.1	0	0
G2018007334	8.55	0	0
G2018007347	28.103	0	1
G2018007348	4.823	0	0
G2018007352	25.982	0	0
G2018007357	14.184	0	0
G2018007359	13.153	0	0
G2018007362	49.048	0	0
G2018007364	70.059	0	0
G2018007366	23.018	0	0
G2018007367	43.871	0	0
G2018007368	5.658	0	0
G2018007378	40.578	0	0
G2018007382	24.282	0	0
G2018007385	11.573	0	0
G2018007387	30.564	0	1
G2018007388	21.118	0	0
G2018007389	25.257	0	0
G2018007393	29.704	0	1
G2018007394	35.609	0	0
G2018007397	12.461	0	0
G2018007401	24.965	0	0
G2018007404	37.024	0	0
G2018007408	24.535	0	0
G2018007411	12.979	0	0
G2018007413	58.368	0	0
G2018007414	29.247	0	0
G2018007424	23.487	0	1
G2018007427	50.992	0	1
G2018007428	28.871	0	0
G2018007429	58.607	0	1
G2018007444	29.637	0	0
G2018007446	8.792	0	0
G2018007449	16.098	0	0
G2018007451	14.869	0	1
G2018007460	19.867	0	0
G2018007469	34.109	0	1
G2018007474	25.459	0	0
G2018007478	6.234	0	0
G2018007488	27.746	0	1
G2018007493	7.643	0	0
G2018007504	26.437	0	0
G2018007507	40.28	0	0
G2018007511	44.063	0	0
G2018007514	26.449	0	0
G2018007518	26.484	0	0
G2018007523	17.441	0	1
G2018007527	18.042	0	0
G2018007529	40.486	0	0
G2018007533	11.769	0	0
G2018007536	5.995	0	0
G2018007545	35.478	0	0
G2018007547	13.699	0	1
G2018007555	67.875	0	0
G2018007559	45.599	0	0
G2018007569	31.305	0	0
G2018007570	49.424	0	0
G2018007571	1.113	0	0
G2018007575	29.939	0	0
G2018007578	23.674	0	0
G2018007584	26.405	0	0
G2018007587	39.094	0	0
G2018007591	0.272	0	1
G2018007593	72.458	0	0
G2018007594	48.166	0	0
G2018007597	43.477	0	0
G2018007600	34.282	0	0
G2018007610	21.372	0	0
G2018007611	18.559	0	0
G2018007615	31.549	0	0
G2018007619	58.527	0	0
G2018007622	26.408	0	1
G2018007625	8.809	0	0
G2018007626	34.553	0	1
G2018007628	27.891	0	0
G2018007629	43.163	0	0
G2018007653	19.566	0	0
G2018007661	55.551	0	0
G2018007665	30.6	0	0
G2018007667	9.234	0	0
G2018007674	25.318	0	0
G2018007680	7.388	0	0
G2018007690	35.437	0	0
G2018007693	14.027	0	0
G2018007700	21.278	0	0
G2018007705	17.662	0	1
G2018007706	29.758	0	0
G2018007711	25.805	0	0
G2018007715	29.775	0	0
G2018007721	16.681	0	0
G2018007723	64.135	0	0
G2018007724	30.201	0	0
G2018007727	33.242	0	1
G2018007734	14.716	0	0
G2018007736	47.299	0	0
G2018007744	13.415	0	0
G2018007754	28.571	0	1
G2018007756	32.224	0	0
G2018007757	14.041	0	1
G2018007759	27.739	0	1
G2018007760	16.049	0	0
G2018007771	40.036	0	0
G2018007777	28.421	0	0
G2018007789	17.913	0	0
G2018007790	5.545	0	0
G2018007792	56.751	0	0
G2018007804	23.988	0	0
G2018007806	18.533	0	0
G2018007807	66.032	0	0
G2018007808	12.735	0	0
G2018007812	10.043	0	0
G2018007813	24.701	0	0
G2018007815	12.363	0	0
G2018007820	16.529	0	0
G2018007825	30.798	0	0
G2018007826	20.567	0	0
G2018007828	21.5	0	1
G2018007832	17.436	0	1
G2018007851	27.443	0	0
G2018007852	36.982	0	1
G2018007855	26.654	0	0
G2018007856	18.915	0	0
G2018007859	43.509	0	1
G2018007875	26.413	0	0
G2018007881	10.898	0	0
G2018007886	6.947	0	0
G2018007888	59.497	0	0
G2018007889	37.321	0	0
G2018007893	33.022	0	0
G2018007900	23.12	0	0
G2018007901	29.947	0	0
G2018007911	18.232	0	1
G2018007913	18.071	0	0
G2018007916	35.319	0	0
G2018007917	10.779	0	1
G2018007922	20.419	0	1
G2018007925	43.354	0	0
G2018007934	23.872	0	0
G2018007942	23.068	0	0
G2018007943	27.782	0	0
G2018007944	32.286	0	0
G2018007953	30.468	0	0
G2018007967	17.23	0	0
G2018007968	8.512	0	1
G2018007969	20.358	0	0
G2018007971	43.569	0	1
G2018007972	24.297	0	0
G2018007973	20.41	0	0
G2018007974	43.237	0	0
G2018007985	49.072	0	0
G2018007995	25.188	0	0
G2018008001	21.327	0	0
G2018008004	23.982	0	1
G2018008016	1.225	0	1
G2018008018	59.463	0	0
G2018008022	35.888	0	0
G2018008023	49.216	0	1
G2018008025	11.911	0	0
G2018008026	32.265	0	0
G2018008032	35.174	0	0
G2018008034	54.671	0	0
G2018008035	25.337	0	0
G2018008037	38.33	0	0
G2018008038	9.912	0	0
G2018008040	16.329	0	0
G2018008042	24.676	0	0
G2018008043	25.803	0	0
G2018008044	25.076	0	0
G2018008046	8.003	0	0
G2018008054	22.934	0	0
G2018008056	15.486	0	0
G2018008057	25.539	0	0
G2018008059	38.223	0	0
G2018008066	7.463	0	0
G2018008071	38.604	0	0
G2018008096	42.857	0	1
G2018008099	10.538	0	1
G2018008102	33.418	0	0
G2018008103	37.029	0	1
G2018008106	6.968	0	0
G2018008120	55.743	0	0
G2018008123	18.049	0	0
G2018008124	23.833	0	1
G2018008126	22.959	0	0
G2018008130	35.288	0	0
G2018008131	27.589	0	0
G2018008132	48.505	0	0
G2018008136	41.756	0	0
G2018008138	55.561	0	0
G2018008143	16.508	0	1
G2018008146	35.05	0	0
G2018008150	19.813	0	0
G2018008158	13.012	0	0
G2018008160	52.261	0	1
G2018008161	54.04	0	0
G2018008162	19.438	0	1
G2018008164	57.63	0	0
G2018008169	25.126	0	0
G2018008171	25.273	0	1
G2018008174	23.862	0	1
G2018008182	11.98	0	1
G2018008184	49.151	0	0
G2018008185	34.026	0	0
G2018008187	15.867	0	0
G2018008189	35.796	0	0
G2018008191	16.015	0	0
G2018008207	50.491	0	0
G2018008210	28.677	0	0
G2018008213	26.592	0	0
G2018008220	4.622	0	1
G2018008221	52.697	0	0
G2018008222	32.258	0	1
G2018008223	39.376	0	1
G2018008224	21.303	0	0
G2018008225	36.412	0	0
G2018008226	22.947	0	0
G2018008238	27.105	0	0
G2018008243	36.86	0	0
G2018008247	19.314	0	0
G2018008253	33.81	0	0
G2018008256	30.042	0	0
G2018008274	29.047	0	0
G2018008276	31.313	0	0
G2018008286	22.59	0	1
G2018008288	11.054	0	1
G2018008295	37.695	0	0
G2018008299	34.914	0	1
G2018008301	44.658	0	1
G2018008315	31.419	0	0
G2018008317	32.928	0	0
G2018008320	21.073	0	1
G2018008321	33.299	0	0
G2018008327	3.329	0	1
G2018008342	31.223	0	0
G2018008357	57.475	0	1
G2018008366	15.105	0	1
G2018008369	70.439	0	0
G2018008370	34.672	0	0
G2018008374	18.302	0	1
G2018008382	18.43	0	0
G2018008385	55.06	0	1
G2018008394	31.598	0	0
G2018008397	9.461	0	1
G2018008398	49.333	0	0
G2018008401	33.429	0	0
G2018008406	44.958	0	1
G2018008407	8.575	0	0
G2018008410	37.489	0	0
G2018008412	20.322	0	0
G2018008418	55.898	0	0
G2018008425	52.327	0	0
G2018008427	39.093	0	0
G2018008431	18.761	0	1
G2018008432	22.593	0	1
G2018008435	36.165	0	1
G2018008437	25.191	0	0
G2018008443	3.788	0	1
G2018008448	37.059	0	1
G2018008450	24.213	0	0
G2018008455	27.873	0	1
G2018008457	33.001	0	0
G2018008462	39.123	0	0
G2018008463	7.705	0	0
G2018008477	25.655	0	0
G2018008480	11.784	0	0
G2018008485	13.878	0	1
G2018008493	33.838	0	0
G2018008494	20.934	0	0
G2018008495	24.732	0	0
G2018008497	36.138	0	0
G2018008498	29.838	0	0
G2018008501	13.19	0	0
G2018008510	54.481	0	0
G2018008513	51.114	0	0
G2018008514	41.517	0	0
G2018008521	52.32	0	0
G2018008522	34.557	0	1
G2018008523	39.426	0	1
G2018008526	43.647	0	0
G2018008531	27.304	0	0
G2018008533	24.016	0	0
G2018008554	58.834	0	0
G2018008571	14.538	0	0
G2018008574	31.723	0	1
G2018008575	21.435	0	0
G2018008577	14.375	0	0
G2018008580	62.928	0	1
G2018008585	18.736	0	1
G2018008589	27.302	0	0
G2018008600	7.846	0	0
G2018008604	27.774	0	0
G2018008607	28.423	0	0
G2018008612	45.6	0	0
G2018008615	22.596	0	0
G2018008618	59.453	0	0
G2018008619	7.676	0	0
G2018008620	32.693	0	1
G2018008627	32.561	0	1
G2018008630	24.92	0	0
G2018008640	33.406	0	0
G2018008652	18.812	0	0
G2018008656	17.822	0	0
G2018008667	10.011	0	0
G2018008669	21.223	0	0
G2018008672	50.862	0	1
G2018008674	54.927	0	1
G2018008678	46.305	0	1
G2018008687	22.371	0	0
G2018008701	13.08	0	0
G2018008703	16.651	0	0
G2018008705	16.336	0	1
G2018008706	43.533	0	0
G2018008709	62.83	0	0
G2018008715	15.808	0	0
G2018008718	4.431	0	0
G2018008719	38.628	0	0
G2018008720	8.05	0	0
G2018008723	23.091	0	0
G2018008725	25.285	0	0
G2018008736	52.146	0	1
G2018008738	8.429	0	0
G2018008747	34.31	0	0
G2018008753	20.522	0	0
G2018008764	23.933	0	0
G2018008766	51.227	0	1
G2018008768	2.532	0	0
G2018008769	13.042	0	0
G2018008770	12.416	0	0
G2018008773	27.474	0	1
G2018008782	47.366	0	0
G2018008788	50.793	0	0
G2018008789	39.132	0	0
G2018008801	27.648	0	1
G2018008803	40.063	0	1
G2018008805	11.632	0	0
G2018008811	51.836	0	0
G2018008814	44.775	0	0
G2018008818	44.254	0	0
G2018008819	23.069	0	1
G2018008822	15.948	0	0
G2018008826	14.508	0	1
G2018008837	29.317	0	0
G2018008842	30.347	0	0
G2018008843	42.505	0	0
G2018008844	15.153	0	0
G2018008847	71.341	0	0
G2018008856	21.527	0	1
G2018008865	33.629	0	0
G2018008866	20.118	0	0
G2018008868	65.865	0	0
G2018008874	6.437	0	0
G2018008877	42.507	0	0
G2018008881	2.497	0	1
G2018008883	51.189	0	0
G2018008890	60.278	0	0
G2018008900	18.318	0	1
G2018008904	28.019	0	0
G2018008905	20.985	0	0
G2018008909	34.385	0	0
G2018008913	25.923	0	0
G2018008916	36.575	0	0
G2018008917	33.34	0	0
G2018008920	2.258	0	0
G2018008924	43.268	0	0
G2018008927	40.186	0	0
G2018008932	70.904	0	0
G2018008940	5.965	0	1
G2018008942	23.501	0	1
G2018008957	57.794	0	0
G2018008962	6.347	0	0
G2018008963	28.875	0	0
G2018008966	29.885	0	0
G2018008971	37.058	0	0
G2018008981	14.376	0	0
G2018008983	48.062	0	0
G2018008985	27.963	0	0
G2018008989	16.719	0	1
G2018008991	41.229	0	0
G2018008998	11.622	0	0
G2018009001	6.306	0	1
G2018009002	29.928	0	0
G2018009004	35.395	0	1
G2018009016	24.0	0	0
G2018009017	10.059	0	0
G2018009018	34.332	0	0
G2018009019	10.033	0	0
G2018009028	39.217	0	0
G2018009031	32.198	0	0
G2018009033	53.056	0	0
G2018009035	25.418	0	0
G2018009054	10.262	0	1
G2018009055	30.869	0	1
G2018009056	10.475	0	0
G2018009061	9.357	0	0
G2018009066	15.061	0	1
G2018009069	8.745	0	0
G2018009078	34.699	0	0
G2018009082	7.928	0	0
G2018009083	36.218	0	0
G2018009088	67.724	0	1
G2018009089	38.001	0	0
G2018009092	21.751	0	1
G2018009095	51.438	0	0
G2018009097	40.157	0	0
G2018009100	23.291	0	0
G2018009109	22.36	0	0
G2018009116	39.44	0	0
G2018009118	15.72	0	0
G2018009133	26.747	0	0
G2018009138	23.316	0	0
G2018009145	59.63	0	0
G2018009147	25.09	0	0
G2018009153	56.278	0	0
G2018009157	72.843	0	0
G2018009159	35.172	0	1
G2018009162	36.662	0	0
G2018009169	32.148	0	0
G2018009171	34.61	0	0
G2018009177	21.092	0	0
G2018009178	54.811	0	1
G2018009179	18.932	0	1
G2018009188	46.481	0	0
G2018009191	19.965	0	0
G2018009196	28.718	0	0
G2018009205	13.096	0	1
G2018009206	42.672	0	0
G2018009213	26.806	0	0
G2018009231	24.432	0	0
G2018009246	20.668	0	0
G2018009247	19.342	0	0
G2018009251	21.094	0	1
G2018009262	32.311	0	0
G2018009272	20.846	0	0
G2018009273	24.544	0	0
G2018009276	49.772	0	1
G2018009278	15.529	0	1
G2018009281	14.176	0	0
G2018009283	43.29	0	1
G2018009284	21.064	0	0
G2018009286	42.494	0	0
G2018009289	0.1	0	0
G2018009291	15.613	0	0
G2018009292	25.087	0	0
G2018009297	11.582	0	0
G2018009301	16.859	0	1
G2018009307	44.387	0	0
G2018009310	17.949	0	0
G2018009318	46.903	0	0
