student_id,cohort,aid_received,annual_aid_amount,disbursement_fall,disbursement_spring
S201500625,2015,1,7917,2015-08-19,2016-01-16
S201500626,2015,1,9604,2015-08-27,2016-01-10
S201500627,2015,0,0,,
S201500628,2015,0,0,,
S201500629,2015,1,8671,2015-08-18,2016-01-12
S201500630,2015,1,6800,2015-08-26,2016-01-09
S201500631,2015,1,4780,2015-08-24,2016-01-17
S201500632,2015,1,3365,2015-08-23,2016-01-14
S201500633,2015,1,4552,2015-08-21,2016-01-12
S201500634,2015,1,6236,2015-08-18,2016-01-11
S201500635,2015,1,7726,2015-08-20,2016-01-16
S201500636,2015,1,4307,2015-08-25,2016-01-10
S201500637,2015,1,4777,2015-08-27,2016-01-15
S201500638,2015,1,8179,2015-08-17,2016-01-11
S201500639,2015,1,4808,2015-08-16,2016-01-16
S201500640,2015,1,8256,2015-08-24,2016-01-08
S201500641,2015,0,0,,
S201500642,2015,1,6044,2015-08-15,2016-01-12
S201500643,2015,0,0,,
S201500644,2015,1,7306,2015-08-23,2016-01-09
S201500645,2015,1,6314,2015-08-20,2016-01-09
S201500646,2015,1,8546,2015-08-19,2016-01-11
S201500647,2015,1,5080,2015-08-24,2016-01-17
S201500648,2015,1,8401,2015-08-19,2016-01-08
S201500649,2015,1,4306,2015-08-22,2016-01-10
S201500650,2015,1,7195,2015-08-25,2016-01-10
S201500651,2015,1,6234,2015-08-23,2016-01-12
S201500652,2015,1,3616,2015-08-20,2016-01-14
S201500653,2015,0,0,,
S201500654,2015,1,6614,2015-08-26,2016-01-12
S201500655,2015,0,0,,
S201500656,2015,1,5268,2015-08-23,2016-01-16
S201500657,2015,1,5897,2015-08-17,2016-01-11
S201500658,2015,1,6000,2015-08-19,2016-01-08
S201500659,2015,1,2815,2015-08-27,2016-01-13
S201500660,2015,0,0,,
S201500661,2015,1,5437,2015-08-25,2016-01-12
S201500662,2015,0,0,,
S201500663,2015,0,0,,
S201500664,2015,1,7934,2015-08-22,2016-01-11
S201500665,2015,0,0,,
S201500666,2015,1,7535,2015-08-25,2016-01-17
S201500667,2015,1,4454,2015-08-22,2016-01-14
S201500668,2015,1,7740,2015-08-22,2016-01-08
S201500669,2015,1,5951,2015-08-26,2016-01-14
S201500670,2015,1,5049,2015-08-23,2016-01-14
S201500671,2015,1,3752,2015-08-21,2016-01-17
S201500672,2015,0,0,,
S201500673,2015,1,3337,2015-08-26,2016-01-16
S201500674,2015,1,5408,2015-08-15,2016-01-17
S201500675,2015,1,7140,2015-08-27,2016-01-15
S201500676,2015,1,7313,2015-08-15,2016-01-11
S201500677,2015,0,0,,
S201500678,2015,1,6508,2015-08-21,2016-01-08
S201500679,2015,1,6438,2015-08-21,2016-01-10
S201500680,2015,1,6189,2015-08-19,2016-01-10
S201500681,2015,1,7055,2015-08-23,2016-01-17
S201500682,2015,0,0,,
S201500683,2015,1,7786,2015-08-22,2016-01-10
S201500684,2015,1,3355,2015-08-25,2016-01-14
S201500685,2015,0,0,,
S201500686,2015,0,0,,
S201500687,2015,1,5573,2015-08-15,2016-01-17
S201500688,2015,1,4253,2015-08-20,2016-01-12
S201500689,2015,0,0,,
S201500690,2015,1,4627,2015-08-26,2016-01-17
S201500691,2015,1,4679,2015-08-20,2016-01-16
S201500692,2015,1,3355,2015-08-25,2016-01-15
S201500693,2015,0,0,,
S201500694,2015,1,5510,2015-08-20,2016-01-14
S201500695,2015,0,0,,
S201500696,2015,1,7392,2015-08-23,2016-01-16
S201500697,2015,1,7859,2015-08-16,2016-01-15
S201500698,2015,0,0,,
S201500699,2015,0,0,,
S201500700,2015,1,6287,2015-08-26,2016-01-08
S201500701,2015,1,6902,2015-08-27,2016-01-08
S201500702,2015,0,0,,
S201500703,2015,0,0,,
S201500704,2015,1,4563,2015-08-15,2016-01-15
S201500705,2015,1,4408,2015-08-27,2016-01-13
S201500706,2015,1,5643,2015-08-19,2016-01-12
S201500707,2015,1,3778,2015-08-23,2016-01-09
S201500708,2015,1,5792,2015-08-22,2016-01-08
S201500709,2015,0,0,,
S201500710,2015,1,4196,2015-08-23,2016-01-17
S201500711,2015,1,6557,2015-08-15,2016-01-08
S201500712,2015,0,0,,
S201500713,2015,1,7423,2015-08-18,2016-01-14
S201500714,2015,0,0,,
S201500715,2015,1,6708,2015-08-16,2016-01-09
S201500716,2015,1,6869,2015-08-23,2016-01-17
S201500717,2015,1,7512,2015-08-20,2016-01-17
S201500718,2015,0,0,,
S201500719,2015,0,0,,
S201500720,2015,1,6656,2015-08-16,2016-01-11
S201500721,2015,0,0,,
S201500722,2015,0,0,,
S201500723,2015,1,6483,2015-08-26,2016-01-09
S201500724,2015,1,5668,2015-08-26,2016-01-17
S201500725,2015,0,0,,
S201500726,2015,1,5866,2015-08-25,2016-01-08
S201500727,2015,1,3736,2015-08-17,2016-01-16
S201500728,2015,0,0,,
S201500729,2015,1,7213,2015-08-19,2016-01-10
S201500730,2015,0,0,,
S201500731,2015,0,0,,
S201500732,2015,0,0,,
S201500733,2015,1,6204,2015-08-27,2016-01-12
S201500734,2015,0,0,,
S201500735,2015,1,3392,2015-08-18,2016-01-12
S201500736,2015,1,5113,2015-08-27,2016-01-08
S201500737,2015,0,0,,
S201500738,2015,1,6118,2015-08-16,2016-01-17
S201500739,2015,1,6895,2015-08-19,2016-01-17
S201500740,2015,1,6094,2015-08-15,2016-01-17
S201500741,2015,1,6030,2015-08-22,2016-01-14
S201500742,2015,1,5720,2015-08-22,2016-01-09
S201500743,2015,1,4850,2015-08-21,2016-01-17
S201500744,2015,1,5170,2015-08-22,2016-01-13
S201500745,2015,1,5998,2015-08-20,2016-01-09
S201500746,2015,0,0,,
S201500747,2015,0,0,,
S201500748,2015,0,0,,
S201500749,2015,1,6899,2015-08-20,2016-01-13
S201500750,2015,1,6197,2015-08-19,2016-01-16
S201500751,2015,1,6587,2015-08-26,2016-01-15
S201500752,2015,1,6043,2015-08-16,2016-01-14
S201500753,2015,1,5632,2015-08-17,2016-01-10
S201500754,2015,1,8619,2015-08-18,2016-01-08
S201500755,2015,0,0,,
S201500756,2015,0,0,,
S201500757,2015,1,5052,2015-08-18,2016-01-10
S201500758,2015,1,4427,2015-08-21,2016-01-14
S201500759,2015,0,0,,
S201500760,2015,0,0,,
S201500761,2015,1,6609,2015-08-18,2016-01-12
S201500762,2015,1,4605,2015-08-19,2016-01-12
S201500763,2015,0,0,,
S201500764,2015,0,0,,
S201500765,2015,0,0,,
S201500766,2015,0,0,,
S201500767,2015,1,3378,2015-08-24,2016-01-12
S201500768,2015,1,7991,2015-08-26,2016-01-13
S201500769,2015,1,5321,2015-08-18,2016-01-11
S201500770,2015,1,4077,2015-08-16,2016-01-12
S201500771,2015,1,5077,2015-08-22,2016-01-13
S201500772,2015,1,5807,2015-08-17,2016-01-13
S201500773,2015,0,0,,
S201500774,2015,1,5476,2015-08-16,2016-01-08
S201500775,2015,1,4178,2015-08-16,2016-01-15
S201500776,2015,1,5826,2015-08-24,2016-01-16
S201500777,2015,1,5524,2015-08-16,2016-01-11
S201500778,2015,0,0,,
S201500779,2015,0,0,,
S201500780,2015,0,0,,
S201500781,2015,1,7618,2015-08-20,2016-01-16
S201500782,2015,1,5233,2015-08-25,2016-01-12
S201500783,2015,1,6034,2015-08-15,2016-01-13
S201500784,2015,1,5348,2015-08-24,2016-01-09
S201500785,2015,1,5586,2015-08-25,2016-01-12
S201500786,2015,1,6997,2015-08-22,2016-01-14
S201500787,2015,1,3946,2015-08-25,2016-01-15
S201500788,2015,0,0,,
S201500789,2015,1,5156,2015-08-19,2016-01-12
S201500790,2015,0,0,,
S201500791,2015,0,0,,
S201500792,2015,1,6870,2015-08-18,2016-01-17
S201500793,2015,1,5263,2015-08-17,2016-01-17
S201500794,2015,1,4975,2015-08-17,2016-01-12
S201500795,2015,1,5535,2015-08-21,2016-01-08
S201500796,2015,0,0,,
S201500797,2015,1,7557,2015-08-17,2016-01-13
S201500798,2015,1,6524,2015-08-15,2016-01-17
S201500799,2015,1,3873,2015-08-16,2016-01-15
S201500800,2015,0,0,,
S201500801,2015,1,6320,2015-08-26,2016-01-17
S201500802,2015,1,7043,2015-08-27,2016-01-14
S201500803,2015,0,0,,
S201500804,2015,0,0,,
S201500805,2015,0,0,,
S201500806,2015,1,4608,2015-08-23,2016-01-13
S201500807,2015,1,5831,2015-08-26,2016-01-11
S201500808,2015,1,7869,2015-08-20,2016-01-15
S201500809,2015,1,6036,2015-08-20,2016-01-13
S201500810,2015,0,0,,
S201500811,2015,1,6606,2015-08-19,2016-01-15
S201500812,2015,0,0,,
S201500813,2015,1,5456,2015-08-22,2016-01-14
S201500814,2015,0,0,,
S201500815,2015,1,6630,2015-08-23,2016-01-10
S201500816,2015,0,0,,
S201500817,2015,1,6074,2015-08-27,2016-01-11
S201500818,2015,1,5083,2015-08-20,2016-01-10
S201500819,2015,0,0,,
S201500820,2015,1,4073,2015-08-24,2016-01-13
S201500821,2015,1,7336,2015-08-19,2016-01-10
S201500822,2015,1,6583,2015-08-25,2016-01-15
S201500823,2015,0,0,,
S201500824,2015,1,7889,2015-08-25,2016-01-11
S201500825,2015,1,4922,2015-08-27,2016-01-14
S201500826,2015,1,8932,2015-08-15,2016-01-09
S201500827,2015,1,3559,2015-08-15,2016-01-09
S201500828,2015,0,0,,
S201500829,2015,1,7046,2015-08-25,2016-01-17
S201500830,2015,1,3148,2015-08-21,2016-01-13
S201500831,2015,1,5842,2015-08-16,2016-01-08
S201500832,2015,1,6853,2015-08-21,2016-01-12
S201500833,2015,1,7504,2015-08-19,2016-01-09
S201500834,2015,0,0,,
S201500835,2015,0,0,,
S201500836,2015,1,8044,2015-08-22,2016-01-15
S201500837,2015,1,6036,2015-08-25,2016-01-08
S201500838,2015,1,6833,2015-08-25,2016-01-13
S201500839,2015,1,4595,2015-08-19,2016-01-10
S201500840,2015,1,4546,2015-08-18,2016-01-13
S201500841,2015,0,0,,
S201500842,2015,1,7245,2015-08-26,2016-01-17
S201500843,2015,1,5412,2015-08-15,2016-01-13
S201500844,2015,0,0,,
S201500845,2015,1,6080,2015-08-22,2016-01-13
S201500846,2015,0,0,,
S201500847,2015,1,5228,2015-08-21,2016-01-16
S201500848,2015,0,0,,
S201500849,2015,0,0,,
S201500850,2015,0,0,,
S201500851,2015,0,0,,
S201500852,2015,0,0,,
S201500853,2015,0,0,,
S201500854,2015,1,6423,2015-08-23,2016-01-16
S201500855,2015,0,0,,
S201500856,2015,0,0,,
S201500857,2015,0,0,,
S201500858,2015,1,3421,2015-08-21,2016-01-14
S201500859,2015,1,6017,2015-08-24,2016-01-13
S201500860,2015,1,6087,2015-08-18,2016-01-08
S201500861,2015,1,4939,2015-08-23,2016-01-11
S201500862,2015,1,5722,2015-08-26,2016-01-15
S201500863,2015,0,0,,
S201500864,2015,0,0,,
S201500865,2015,0,0,,
S201500866,2015,1,4647,2015-08-22,2016-01-09
S201500867,2015,1,6246,2015-08-24,2016-01-12
S201500868,2015,1,6932,2015-08-26,2016-01-08
S201500869,2015,1,4366,2015-08-27,2016-01-12
S201500870,2015,0,0,,
S201500871,2015,1,6892,2015-08-25,2016-01-10
S201500872,2015,1,9125,2015-08-23,2016-01-09
S201500873,2015,0,0,,
S201500874,2015,1,5230,2015-08-17,2016-01-08
S201500875,2015,0,0,,
S201500876,2015,1,7052,2015-08-22,2016-01-15
S201500877,2015,1,2603,2015-08-26,2016-01-09
S201500878,2015,0,0,,
S201500879,2015,0,0,,
S201500880,2015,1,3989,2015-08-22,2016-01-13
S201500881,2015,0,0,,
S201500882,2015,1,6779,2015-08-24,2016-01-16
S201500883,2015,1,5768,2015-08-26,2016-01-17
S201500884,2015,0,0,,
S201500885,2015,1,7921,2015-08-20,2016-01-10
S201500886,2015,1,6120,2015-08-18,2016-01-15
S201500887,2015,0,0,,
S201500888,2015,1,7036,2015-08-27,2016-01-15
S201500889,2015,0,0,,
S201500890,2015,1,7864,2015-08-26,2016-01-10
S201500891,2015,1,7115,2015-08-23,2016-01-14
S201500892,2015,1,6796,2015-08-18,2016-01-09
S201500893,2015,0,0,,
S201500894,2015,1,5808,2015-08-23,2016-01-17
S201500895,2015,1,6859,2015-08-20,2016-01-14
S201500896,2015,1,5430,2015-08-20,2016-01-13
S201500897,2015,1,3143,2015-08-21,2016-01-15
S201500898,2015,1,5848,2015-08-18,2016-01-09
S201500899,2015,1,6748,2015-08-17,2016-01-17
S201500900,2015,0,0,,
S201500901,2015,0,0,,
S201500902,2015,1,8883,2015-08-17,2016-01-15
S201500903,2015,0,0,,
S201500904,2015,1,8034,2015-08-18,2016-01-08
S201500905,2015,0,0,,
S201500906,2015,1,4165,2015-08-19,2016-01-08
S201500907,2015,1,6490,2015-08-19,2016-01-13
S201500908,2015,1,4960,2015-08-26,2016-01-15
S201500909,2015,1,4619,2015-08-23,2016-01-12
S201500910,2015,1,6615,2015-08-25,2016-01-16
S201500911,2015,0,0,,
S201500912,2015,0,0,,
S201500913,2015,0,0,,
S201500914,2015,1,4451,2015-08-26,2016-01-09
S201500915,2015,1,8289,2015-08-23,2016-01-12
S201500916,2015,1,3225,2015-08-17,2016-01-10
S201500917,2015,0,0,,
S201500918,2015,1,9374,2015-08-18,2016-01-12
S201500919,2015,0,0,,
S201500920,2015,1,3473,2015-08-24,2016-01-16
S201500921,2015,1,6576,2015-08-15,2016-01-11
S201500922,2015,1,8983,2015-08-24,2016-01-17
S201500923,2015,1,7114,2015-08-15,2016-01-15
S201500924,2015,1,6473,2015-08-20,2016-01-10
S201500925,2015,0,0,,
S201500926,2015,1,5507,2015-08-24,2016-01-15
S201500927,2015,1,4392,2015-08-23,2016-01-16
S201500928,2015,1,5944,2015-08-23,2016-01-13
S201500929,2015,0,0,,
S201500930,2015,1,6061,2015-08-16,2016-01-14
S201500931,2015,1,2701,2015-08-25,2016-01-10
S201500932,2015,1,4056,2015-08-23,2016-01-09
S201500933,2015,0,0,,
S201500934,2015,0,0,,
S201500935,2015,1,2658,2015-08-20,2016-01-12
S201500936,2015,0,0,,
S201500937,2015,1,8266,2015-08-16,2016-01-12
S201500938,2015,1,5376,2015-08-19,2016-01-16
S201500939,2015,0,0,,
S201500940,2015,1,6948,2015-08-27,2016-01-08
S201500941,2015,1,7129,2015-08-15,2016-01-11
S201500942,2015,1,5953,2015-08-15,2016-01-13
S201500943,2015,1,3903,2015-08-19,2016-01-13
S201500944,2015,1,6192,2015-08-26,2016-01-17
S201500945,2015,1,6766,2015-08-22,2016-01-10
S201500946,2015,1,5009,2015-08-21,2016-01-17
S201500947,2015,1,3648,2015-08-15,2016-01-15
S201500948,2015,1,4731,2015-08-26,2016-01-13
S201500949,2015,1,7688,2015-08-22,2016-01-16
S201500950,2015,1,6785,2015-08-25,2016-01-16
S201500951,2015,1,8308,2015-08-27,2016-01-14
S201500952,2015,1,5301,2015-08-21,2016-01-11
S201500953,2015,0,0,,
S201500954,2015,1,5107,2015-08-17,2016-01-16
S201500955,2015,0,0,,
S201500956,2015,0,0,,
S201500957,2015,0,0,,
S201500958,2015,1,5404,2015-08-15,2016-01-17
S201500959,2015,1,6679,2015-08-17,2016-01-13
S201500960,2015,1,8132,2015-08-27,2016-01-08
S201500961,2015,1,7715,2015-08-16,2016-01-15
S201500962,2015,1,5933,2015-08-24,2016-01-13
S201500963,2015,0,0,,
S201500964,2015,1,5959,2015-08-17,2016-01-15
S201500965,2015,1,5396,2015-08-24,2016-01-16
S201500966,2015,0,0,,
S201500967,2015,1,5985,2015-08-17,2016-01-17
S201500968,2015,0,0,,
S201500969,2015,0,0,,
S201500970,2015,0,0,,
S201500971,2015,1,3568,2015-08-15,2016-01-13
S201500972,2015,1,6042,2015-08-23,2016-01-13
S201500973,2015,1,7023,2015-08-27,2016-01-12
S201500974,2015,0,0,,
S201500975,2015,0,0,,
S201500976,2015,0,0,,
S201500977,2015,1,6989,2015-08-22,2016-01-17
S201500978,2015,0,0,,
S201500979,2015,0,0,,
S201500980,2015,1,5188,2015-08-19,2016-01-10
S201500981,2015,1,6078,2015-08-23,2016-01-11
S201500982,2015,1,6881,2015-08-19,2016-01-12
S201500983,2015,1,5148,2015-08-23,2016-01-13
S201500984,2015,1,5501,2015-08-25,2016-01-13
S201500985,2015,0,0,,
S201500986,2015,0,0,,
S201500987,2015,1,5675,2015-08-19,2016-01-12
S201500988,2015,1,5146,2015-08-21,2016-01-09
S201500989,2015,0,0,,
S201500990,2015,1,7415,2015-08-17,2016-01-12
S201500991,2015,1,5826,2015-08-17,2016-01-10
S201500992,2015,1,6043,2015-08-15,2016-01-13
S201500993,2015,0,0,,
S201500994,2015,1,4898,2015-08-27,2016-01-10
S201500995,2015,1,8184,2015-08-19,2016-01-13
S201500996,2015,1,5366,2015-08-21,2016-01-09
S201500997,2015,0,0,,
S201500998,2015,1,6751,2015-08-21,2016-01-13
S201500999,2015,1,4250,2015-08-26,2016-01-14
S201501000,2015,1,6634,2015-08-18,2016-01-11
S201501001,2015,1,6250,2015-08-21,2016-01-13
S201501002,2015,1,6136,2015-08-23,2016-01-14
S201501003,2015,1,5241,2015-08-15,2016-01-11
S201501004,2015,0,0,,
S201501005,2015,0,0,,
S201501006,2015,1,7858,2015-08-24,2016-01-10
S201501007,2015,1,6572,2015-08-26,2016-01-15
S201501008,2015,0,0,,
S201501009,2015,0,0,,
S201501010,2015,1,6478,2015-08-26,2016-01-08
S201501011,2015,1,6869,2015-08-18,2016-01-15
S201501012,2015,0,0,,
S201501013,2015,1,6883,2015-08-22,2016-01-16
S201501014,2015,1,6887,2015-08-22,2016-01-14
S201501015,2015,0,0,,
S201501016,2015,1,7416,2015-08-25,2016-01-17
S201501017,2015,1,7466,2015-08-20,2016-01-09
S201501018,2015,1,5083,2015-08-25,2016-01-16
S201501019,2015,0,0,,
S201501020,2015,1,3120,2015-08-15,2016-01-14
S201501021,2015,1,6068,2015-08-24,2016-01-09
S201501022,2015,1,5473,2015-08-15,2016-01-17
S201501023,2015,1,4288,2015-08-16,2016-01-11
S201501024,2015,0,0,,
S201501025,2015,1,6526,2015-08-26,2016-01-17
S201501026,2015,1,4227,2015-08-24,2016-01-13
S201501027,2015,1,4720,2015-08-19,2016-01-14
S201501028,2015,1,7798,2015-08-26,2016-01-12
S201501029,2015,0,0,,
S201501030,2015,0,0,,
S201501031,2015,1,6361,2015-08-20,2016-01-10
S201501032,2015,0,0,,
S201501033,2015,0,0,,
S201501034,2015,1,8726,2015-08-17,2016-01-13
S201501035,2015,0,0,,
S201501036,2015,1,7678,2015-08-26,2016-01-14
S201501037,2015,1,6136,2015-08-22,2016-01-09
S201501038,2015,1,4716,2015-08-16,2016-01-08
S201501039,2015,1,5269,2015-08-18,2016-01-17
S201501040,2015,0,0,,
S201501041,2015,0,0,,
S201501042,2015,0,0,,
S201501043,2015,0,0,,
S201501044,2015,1,3737,2015-08-15,2016-01-08
S201501045,2015,1,6714,2015-08-25,2016-01-11
S201501046,2015,1,6388,2015-08-27,2016-01-13
S201501047,2015,1,7075,2015-08-22,2016-01-15
S201501048,2015,0,0,,
S201501049,2015,1,3981,2015-08-26,2016-01-11
S201501050,2015,1,7530,2015-08-22,2016-01-16
S201501051,2015,0,0,,
S201501052,2015,1,5116,2015-08-17,2016-01-09
S201501053,2015,1,5172,2015-08-25,2016-01-13
S201501054,2015,0,0,,
S201501055,2015,1,4940,2015-08-25,2016-01-15
S201501056,2015,0,0,,
S201501057,2015,1,5790,2015-08-21,2016-01-13
S201501058,2015,1,6949,2015-08-25,2016-01-11
S201501059,2015,1,7817,2015-08-18,2016-01-16
S201501060,2015,1,4770,2015-08-17,2016-01-11
S201501061,2015,1,5308,2015-08-21,2016-01-08
S201501062,2015,0,0,,
S201501063,2015,1,6432,2015-08-24,2016-01-11
S201501064,2015,1,6579,2015-08-20,2016-01-10
S201501065,2015,1,5899,2015-08-20,2016-01-10
S201501066,2015,1,6134,2015-08-24,2016-01-16
S201501067,2015,0,0,,
S201501068,2015,0,0,,
S201501069,2015,1,2850,2015-08-23,2016-01-08
S201501070,2015,0,0,,
S201501071,2015,1,6358,2015-08-18,2016-01-13
S201501072,2015,0,0,,
S201501073,2015,1,6315,2015-08-17,2016-01-10
S201501074,2015,1,4325,2015-08-20,2016-01-15
S201501075,2015,1,3331,2015-08-15,2016-01-16
S201501076,2015,1,6700,2015-08-17,2016-01-17
S201501077,2015,1,5910,2015-08-21,2016-01-17
S201501078,2015,1,4981,2015-08-24,2016-01-09
S201501079,2015,1,8644,2015-08-21,2016-01-11
S201501080,2015,1,4803,2015-08-22,2016-01-09
S201501081,2015,1,5912,2015-08-27,2016-01-16
S201501082,2015,0,0,,
S201501083,2015,1,4407,2015-08-15,2016-01-13
S201501084,2015,1,5580,2015-08-24,2016-01-08
S201501085,2015,1,6106,2015-08-22,2016-01-16
S201501086,2015,0,0,,
S201501087,2015,1,3988,2015-08-26,2016-01-17
S201501088,2015,1,5753,2015-08-21,2016-01-15
S201501089,2015,1,7331,2015-08-19,2016-01-12
S201501090,2015,1,7593,2015-08-26,2016-01-14
S201501091,2015,0,0,,
S201501092,2015,0,0,,
S201501093,2015,0,0,,
S201501094,2015,0,0,,
S201501095,2015,0,0,,
S201501096,2015,1,4632,2015-08-26,2016-01-10
S201501097,2015,1,5237,2015-08-17,2016-01-14
S201501098,2015,0,0,,
S201501099,2015,0,0,,
S201501100,2015,1,5428,2015-08-25,2016-01-09
S201501101,2015,1,5973,2015-08-15,2016-01-12
S201501102,2015,1,7027,2015-08-26,2016-01-09
S201501103,2015,1,6577,2015-08-21,2016-01-15
S201501104,2015,0,0,,
S201501105,2015,0,0,,
S201501106,2015,1,6605,2015-08-24,2016-01-15
S201501107,2015,0,0,,
S201501108,2015,1,5929,2015-08-17,2016-01-08
S201501109,2015,1,8951,2015-08-25,2016-01-12
S201501110,2015,1,4133,2015-08-16,2016-01-12
S201501111,2015,1,4921,2015-08-23,2016-01-09
S201501112,2015,1,4382,2015-08-19,2016-01-17
S201501113,2015,1,6219,2015-08-22,2016-01-17
S201501114,2015,0,0,,
S201501115,2015,1,6308,2015-08-22,2016-01-13
S201501116,2015,0,0,,
S201501117,2015,0,0,,
S201501118,2015,0,0,,
S201501119,2015,1,7624,2015-08-18,2016-01-09
S201501120,2015,1,7597,2015-08-18,2016-01-13
S201501121,2015,1,8687,2015-08-26,2016-01-11
S201501122,2015,1,3801,2015-08-23,2016-01-13
S201501123,2015,1,6403,2015-08-26,2016-01-15
S201501124,2015,1,4181,2015-08-25,2016-01-16
S201501125,2015,1,8520,2015-08-22,2016-01-11
S201501126,2015,0,0,,
S201501127,2015,1,6707,2015-08-19,2016-01-15
S201501128,2015,0,0,,
S201501129,2015,0,0,,
S201501130,2015,1,5475,2015-08-26,2016-01-12
S201501131,2015,0,0,,
S201501132,2015,1,6781,2015-08-26,2016-01-13
S201501133,2015,1,5789,2015-08-18,2016-01-11
S201501134,2015,0,0,,
S201501135,2015,1,4163,2015-08-22,2016-01-14
S201501136,2015,1,4761,2015-08-20,2016-01-09
S201501137,2015,1,4345,2015-08-23,2016-01-12
S201501138,2015,1,3631,2015-08-19,2016-01-09
S201501139,2015,0,0,,
S201501140,2015,1,5046,2015-08-26,2016-01-15
S201501141,2015,1,6484,2015-08-23,2016-01-16
S201501142,2015,1,4214,2015-08-15,2016-01-10
S201501143,2015,1,7166,2015-08-19,2016-01-10
S201501144,2015,1,5851,2015-08-16,2016-01-17
S201501145,2015,0,0,,
S201501146,2015,0,0,,
S201501147,2015,1,4819,2015-08-16,2016-01-11
S201501148,2015,0,0,,
S201501149,2015,1,6254,2015-08-21,2016-01-17
S201501150,2015,0,0,,
S201501151,2015,0,0,,
S201501152,2015,1,6612,2015-08-24,2016-01-09
S201501153,2015,1,3008,2015-08-23,2016-01-11
S201501154,2015,1,4712,2015-08-19,2016-01-17
S201501155,2015,1,7114,2015-08-15,2016-01-14
S201501156,2015,1,5225,2015-08-16,2016-01-09
S201501157,2015,1,7746,2015-08-19,2016-01-11
S201501158,2015,0,0,,
S201501159,2015,1,5251,2015-08-19,2016-01-15
S201501160,2015,1,6380,2015-08-22,2016-01-09
S201501161,2015,0,0,,
S201501162,2015,1,5927,2015-08-22,2016-01-09
S201501163,2015,1,5123,2015-08-24,2016-01-17
S201501164,2015,0,0,,
S201501165,2015,1,4639,2015-08-22,2016-01-15
S201501166,2015,0,0,,
S201501167,2015,1,5287,2015-08-23,2016-01-10
S201501168,2015,1,6637,2015-08-27,2016-01-08
S201501169,2015,0,0,,
S201501170,2015,0,0,,
S201501171,2015,0,0,,
S201501172,2015,0,0,,
S201501173,2015,1,7448,2015-08-19,2016-01-15
S201501174,2015,1,6354,2015-08-27,2016-01-10
S201501175,2015,1,3944,2015-08-15,2016-01-16
S201501176,2015,1,6739,2015-08-21,2016-01-13
S201501177,2015,0,0,,
S201501178,2015,1,3661,2015-08-18,2016-01-09
S201501179,2015,0,0,,
S201501180,2015,1,6273,2015-08-20,2016-01-17
S201501181,2015,1,6260,2015-08-24,2016-01-10
S201501182,2015,1,5546,2015-08-21,2016-01-09
S201501183,2015,1,6439,2015-08-24,2016-01-15
S201501184,2015,1,7225,2015-08-22,2016-01-16
S201501185,2015,1,4000,2015-08-16,2016-01-15
S201501186,2015,1,4661,2015-08-23,2016-01-13
S201501187,2015,0,0,,
S201501188,2015,1,7089,2015-08-21,2016-01-10
S201501189,2015,1,5032,2015-08-23,2016-01-09
S201501190,2015,1,4794,2015-08-27,2016-01-12
S201501191,2015,1,5795,2015-08-24,2016-01-09
S201501192,2015,1,7405,2015-08-23,2016-01-15
S201501193,2015,1,6404,2015-08-25,2016-01-10
S201501194,2015,1,4393,2015-08-24,2016-01-16
S201501195,2015,0,0,,
S201501196,2015,0,0,,
S201501197,2015,1,8068,2015-08-25,2016-01-13
S201501198,2015,0,0,,
S201501199,2015,0,0,,
S201501200,2015,1,5053,2015-08-20,2016-01-14
S201501201,2015,1,6104,2015-08-24,2016-01-12
S201501202,2015,1,7463,2015-08-25,2016-01-10
S201501203,2015,0,0,,
S201501204,2015,0,0,,
S201501205,2015,0,0,,
S201501206,2015,0,0,,
S201501207,2015,0,0,,
S201501208,2015,1,6532,2015-08-15,2016-01-11
S201501209,2015,1,2947,2015-08-22,2016-01-12
S201501210,2015,1,6798,2015-08-22,2016-01-10
S201501211,2015,1,5707,2015-08-17,2016-01-11
S201501212,2015,1,4735,2015-08-16,2016-01-14
S201501213,2015,1,6164,2015-08-21,2016-01-11
S201501214,2015,1,3798,2015-08-22,2016-01-15
S201501215,2015,1,2002,2015-08-15,2016-01-12
S201501216,2015,1,6261,2015-08-23,2016-01-14
S201501217,2015,1,3535,2015-08-23,2016-01-11
S201501218,2015,0,0,,
S201501219,2015,1,4842,2015-08-15,2016-01-08
S201501220,2015,0,0,,
S201501221,2015,1,5398,2015-08-25,2016-01-15
S201501222,2015,0,0,,
S201501223,2015,1,6018,2015-08-23,2016-01-08
S201501224,2015,1,9231,2015-08-26,2016-01-10
S201501225,2015,0,0,,
S201501226,2015,0,0,,
S201501227,2015,0,0,,
S201501228,2015,1,5608,2015-08-16,2016-01-15
S201501229,2015,1,5610,2015-08-24,2016-01-15
S201501230,2015,1,5146,2015-08-22,2016-01-16
S201501231,2015,1,5059,2015-08-15,2016-01-15
S201501232,2015,0,0,,
S201501233,2015,1,5444,2015-08-23,2016-01-15
S201501234,2015,0,0,,
S201501235,2015,1,5988,2015-08-27,2016-01-10
S201501236,2015,1,5339,2015-08-26,2016-01-16
S201501237,2015,1,6076,2015-08-17,2016-01-15
S201501238,2015,1,6199,2015-08-17,2016-01-15
S201501239,2015,0,0,,
S201501240,2015,1,7582,2015-08-21,2016-01-09
S201501241,2015,1,3304,2015-08-15,2016-01-10
