student_id,cohort,aid_received,annual_aid_amount,disbursement_fall,disbursement_spring
S201400619,2014,1,5979,2014-08-17,2015-01-14
S201400620,2014,1,5891,2014-08-22,2015-01-14
S201400621,2014,1,7032,2014-08-21,2015-01-09
S201400622,2014,1,5626,2014-08-16,2015-01-16
S201400623,2014,1,6808,2014-08-24,2015-01-14
S201400624,2014,1,3865,2014-08-20,2015-01-14
S201400625,2014,1,3608,2014-08-26,2015-01-11
S201400626,2014,1,4479,2014-08-24,2015-01-12
S201400627,2014,0,0,,
S201400628,2014,1,4882,2014-08-22,2015-01-09
S201400629,2014,0,0,,
S201400630,2014,1,5749,2014-08-15,2015-01-08
S201400631,2014,1,6490,2014-08-24,2015-01-12
S201400632,2014,1,6228,2014-08-26,2015-01-13
S201400633,2014,0,0,,
S201400634,2014,1,5670,2014-08-24,2015-01-09
S201400635,2014,1,5974,2014-08-19,2015-01-13
S201400636,2014,0,0,,
S201400637,2014,0,0,,
S201400638,2014,1,4631,2014-08-25,2015-01-12
S201400639,2014,0,0,,
S201400640,2014,0,0,,
S201400641,2014,1,6927,2014-08-24,2015-01-15
S201400642,2014,0,0,,
S201400643,2014,1,5998,2014-08-18,2015-01-12
S201400644,2014,1,5079,2014-08-19,2015-01-14
S201400645,2014,0,0,,
S201400646,2014,0,0,,
S201400647,2014,1,5168,2014-08-24,2015-01-13
S201400648,2014,1,3865,2014-08-18,2015-01-09
S201400649,2014,0,0,,
S201400650,2014,0,0,,
S201400651,2014,0,0,,
S201400652,2014,1,3650,2014-08-27,2015-01-08
S201400653,2014,1,7075,2014-08-15,2015-01-14
S201400654,2014,1,4067,2014-08-16,2015-01-16
S201400655,2014,1,7849,2014-08-27,2015-01-08
S201400656,2014,1,7444,2014-08-25,2015-01-10
S201400657,2014,0,0,,
S201400658,2014,1,8228,2014-08-25,2015-01-08
S201400659,2014,0,0,,
S201400660,2014,0,0,,
S201400661,2014,1,6381,2014-08-26,2015-01-16
S201400662,2014,1,5994,2014-08-15,2015-01-15
S201400663,2014,0,0,,
S201400664,2014,1,4390,2014-08-20,2015-01-17
S201400665,2014,1,5974,2014-08-21,2015-01-12
S201400666,2014,1,4034,2014-08-22,2015-01-12
S201400667,2014,0,0,,
S201400668,2014,0,0,,
S201400669,2014,1,7552,2014-08-23,2015-01-09
S201400670,2014,1,2773,2014-08-20,2015-01-10
S201400671,2014,1,6657,2014-08-16,2015-01-11
S201400672,2014,1,2518,2014-08-16,2015-01-09
S201400673,2014,1,5537,2014-08-22,2015-01-17
S201400674,2014,1,4396,2014-08-18,2015-01-16
S201400675,2014,0,0,,
S201400676,2014,1,6378,2014-08-22,2015-01-08
S201400677,2014,1,7029,2014-08-19,2015-01-16
S201400678,2014,0,0,,
S201400679,2014,1,4028,2014-08-22,2015-01-16
S201400680,2014,1,6091,2014-08-18,2015-01-16
S201400681,2014,1,7556,2014-08-25,2015-01-09
S201400682,2014,0,0,,
S201400683,2014,1,6118,2014-08-27,2015-01-14
S201400684,2014,0,0,,
S201400685,2014,0,0,,
S201400686,2014,1,4490,2014-08-23,2015-01-10
S201400687,2014,0,0,,
S201400688,2014,1,6278,2014-08-25,2015-01-16
S201400689,2014,1,7870,2014-08-24,2015-01-14
S201400690,2014,1,6135,2014-08-17,2015-01-11
S201400691,2014,1,7092,2014-08-24,2015-01-08
S201400692,2014,0,0,,
S201400693,2014,0,0,,
S201400694,2014,0,0,,
S201400695,2014,1,6833,2014-08-17,2015-01-14
S201400696,2014,1,4801,2014-08-24,2015-01-13
S201400697,2014,1,7274,2014-08-26,2015-01-17
S201400698,2014,0,0,,
S201400699,2014,0,0,,
S201400700,2014,1,7814,2014-08-27,2015-01-12
S201400701,2014,1,6438,2014-08-27,2015-01-10
S201400702,2014,0,0,,
S201400703,2014,1,7134,2014-08-19,2015-01-15
S201400704,2014,0,0,,
S201400705,2014,1,6153,2014-08-16,2015-01-15
S201400706,2014,1,4096,2014-08-23,2015-01-09
S201400707,2014,1,5043,2014-08-18,2015-01-14
S201400708,2014,0,0,,
S201400709,2014,1,4267,2014-08-26,2015-01-12
S201400710,2014,0,0,,
S201400711,2014,1,5478,2014-08-24,2015-01-13
S201400712,2014,1,5884,2014-08-19,2015-01-10
S201400713,2014,1,5357,2014-08-26,2015-01-13
S201400714,2014,0,0,,
S201400715,2014,1,6285,2014-08-26,2015-01-10
S201400716,2014,0,0,,
S201400717,2014,0,0,,
S201400718,2014,0,0,,
S201400719,2014,1,6814,2014-08-18,2015-01-17
S201400720,2014,1,5571,2014-08-20,2015-01-11
S201400721,2014,0,0,,
S201400722,2014,1,5128,2014-08-23,2015-01-12
S201400723,2014,0,0,,
S201400724,2014,0,0,,
S201400725,2014,0,0,,
S201400726,2014,1,6272,2014-08-20,2015-01-10
S201400727,2014,0,0,,
S201400728,2014,0,0,,
S201400729,2014,1,5338,2014-08-20,2015-01-10
S201400730,2014,1,4246,2014-08-27,2015-01-15
S201400731,2014,0,0,,
S201400732,2014,1,4936,2014-08-15,2015-01-10
S201400733,2014,1,6237,2014-08-23,2015-01-09
S201400734,2014,0,0,,
S201400735,2014,1,6894,2014-08-18,2015-01-15
S201400736,2014,0,0,,
S201400737,2014,1,5281,2014-08-24,2015-01-16
S201400738,2014,0,0,,
S201400739,2014,1,3844,2014-08-23,2015-01-10
S201400740,2014,0,0,,
S201400741,2014,0,0,,
S201400742,2014,1,4509,2014-08-23,2015-01-17
S201400743,2014,0,0,,
S201400744,2014,1,3402,2014-08-16,2015-01-14
S201400745,2014,1,7201,2014-08-19,2015-01-17
S201400746,2014,0,0,,
S201400747,2014,1,6385,2014-08-25,2015-01-08
S201400748,2014,1,5024,2014-08-19,2015-01-11
S201400749,2014,1,6530,2014-08-23,2015-01-12
S201400750,2014,1,6273,2014-08-21,2015-01-13
S201400751,2014,0,0,,
S201400752,2014,1,5060,2014-08-26,2015-01-10
S201400753,2014,0,0,,
S201400754,2014,1,5724,2014-08-19,2015-01-13
S201400755,2014,0,0,,
S201400756,2014,0,0,,
S201400757,2014,0,0,,
S201400758,2014,0,0,,
S201400759,2014,0,0,,
S201400760,2014,1,5671,2014-08-16,2015-01-16
S201400761,2014,1,6843,2014-08-22,2015-01-09
S201400762,2014,1,5031,2014-08-22,2015-01-17
S201400763,2014,1,5137,2014-08-16,2015-01-10
S201400764,2014,0,0,,
S201400765,2014,1,7323,2014-08-25,2015-01-09
S201400766,2014,1,3927,2014-08-16,2015-01-09
S201400767,2014,1,5248,2014-08-23,2015-01-15
S201400768,2014,0,0,,
S201400769,2014,0,0,,
S201400770,2014,1,5773,2014-08-16,2015-01-17
S201400771,2014,0,0,,
S201400772,2014,1,3806,2014-08-26,2015-01-14
S201400773,2014,1,7024,2014-08-24,2015-01-11
S201400774,2014,0,0,,
S201400775,2014,1,6060,2014-08-15,2015-01-12
S201400776,2014,1,7893,2014-08-18,2015-01-08
S201400777,2014,1,6621,2014-08-15,2015-01-17
S201400778,2014,1,3946,2014-08-21,2015-01-12
S201400779,2014,1,6505,2014-08-24,2015-01-11
S201400780,2014,0,0,,
S201400781,2014,1,5887,2014-08-26,2015-01-11
S201400782,2014,1,5404,2014-08-20,2015-01-10
S201400783,2014,1,9367,2014-08-21,2015-01-12
S201400784,2014,0,0,,
S201400785,2014,1,6319,2014-08-23,2015-01-09
S201400786,2014,1,7042,2014-08-25,2015-01-12
S201400787,2014,1,5941,2014-08-20,2015-01-11
S201400788,2014,1,5051,2014-08-26,2015-01-11
S201400789,2014,1,5113,2014-08-18,2015-01-12
S201400790,2014,1,7732,2014-08-26,2015-01-09
S201400791,2014,1,5506,2014-08-23,2015-01-13
S201400792,2014,1,5957,2014-08-17,2015-01-13
S201400793,2014,0,0,,
S201400794,2014,1,7498,2014-08-26,2015-01-13
S201400795,2014,1,5817,2014-08-18,2015-01-17
S201400796,2014,0,0,,
S201400797,2014,0,0,,
S201400798,2014,1,6762,2014-08-20,2015-01-15
S201400799,2014,0,0,,
S201400800,2014,0,0,,
S201400801,2014,1,5793,2014-08-15,2015-01-08
S201400802,2014,1,3681,2014-08-16,2015-01-13
S201400803,2014,1,5049,2014-08-21,2015-01-12
S201400804,2014,1,6731,2014-08-26,2015-01-15
S201400805,2014,1,5500,2014-08-27,2015-01-08
S201400806,2014,1,6757,2014-08-26,2015-01-17
S201400807,2014,1,8371,2014-08-20,2015-01-15
S201400808,2014,1,6561,2014-08-24,2015-01-12
S201400809,2014,1,5942,2014-08-20,2015-01-13
S201400810,2014,1,5907,2014-08-21,2015-01-14
S201400811,2014,0,0,,
S201400812,2014,1,4405,2014-08-17,2015-01-13
S201400813,2014,1,7592,2014-08-25,2015-01-17
S201400814,2014,1,4600,2014-08-25,2015-01-14
S201400815,2014,1,5589,2014-08-27,2015-01-12
S201400816,2014,0,0,,
S201400817,2014,0,0,,
S201400818,2014,1,4716,2014-08-21,2015-01-13
S201400819,2014,1,6001,2014-08-24,2015-01-15
S201400820,2014,0,0,,
S201400821,2014,1,7313,2014-08-15,2015-01-08
S201400822,2014,1,6023,2014-08-15,2015-01-12
S201400823,2014,0,0,,
S201400824,2014,1,2240,2014-08-25,2015-01-12
S201400825,2014,0,0,,
S201400826,2014,1,3435,2014-08-19,2015-01-17
S201400827,2014,0,0,,
S201400828,2014,1,7165,2014-08-19,2015-01-12
S201400829,2014,0,0,,
S201400830,2014,0,0,,
S201400831,2014,0,0,,
S201400832,2014,1,6690,2014-08-19,2015-01-14
S201400833,2014,1,5534,2014-08-21,2015-01-08
S201400834,2014,1,5918,2014-08-25,2015-01-08
S201400835,2014,1,3792,2014-08-25,2015-01-09
S201400836,2014,1,8314,2014-08-18,2015-01-15
S201400837,2014,1,7381,2014-08-15,2015-01-10
S201400838,2014,1,6596,2014-08-27,2015-01-10
S201400839,2014,1,6307,2014-08-25,2015-01-10
S201400840,2014,1,6291,2014-08-21,2015-01-16
S201400841,2014,1,7048,2014-08-22,2015-01-11
S201400842,2014,1,7452,2014-08-17,2015-01-11
S201400843,2014,0,0,,
S201400844,2014,1,5521,2014-08-21,2015-01-08
S201400845,2014,0,0,,
S201400846,2014,1,3771,2014-08-24,2015-01-15
S201400847,2014,1,4970,2014-08-17,2015-01-11
S201400848,2014,1,6497,2014-08-19,2015-01-12
S201400849,2014,0,0,,
S201400850,2014,1,2886,2014-08-23,2015-01-13
S201400851,2014,1,4670,2014-08-22,2015-01-09
S201400852,2014,0,0,,
S201400853,2014,0,0,,
S201400854,2014,1,6514,2014-08-17,2015-01-09
S201400855,2014,1,7689,2014-08-24,2015-01-13
S201400856,2014,1,7421,2014-08-24,2015-01-16
S201400857,2014,0,0,,
S201400858,2014,1,8671,2014-08-16,2015-01-17
S201400859,2014,1,6896,2014-08-24,2015-01-11
S201400860,2014,1,8076,2014-08-21,2015-01-10
S201400861,2014,1,5635,2014-08-19,2015-01-15
S201400862,2014,1,7228,2014-08-27,2015-01-13
S201400863,2014,1,3758,2014-08-26,2015-01-12
S201400864,2014,1,4099,2014-08-15,2015-01-08
S201400865,2014,0,0,,
S201400866,2014,0,0,,
S201400867,2014,0,0,,
S201400868,2014,1,4953,2014-08-18,2015-01-15
S201400869,2014,1,6315,2014-08-26,2015-01-09
S201400870,2014,1,5831,2014-08-22,2015-01-17
S201400871,2014,0,0,,
S201400872,2014,1,4786,2014-08-25,2015-01-14
S201400873,2014,1,6121,2014-08-15,2015-01-15
S201400874,2014,1,6643,2014-08-26,2015-01-08
S201400875,2014,1,6693,2014-08-26,2015-01-16
S201400876,2014,1,6397,2014-08-23,2015-01-16
S201400877,2014,0,0,,
S201400878,2014,0,0,,
S201400879,2014,1,5340,2014-08-15,2015-01-17
S201400880,2014,0,0,,
S201400881,2014,1,7264,2014-08-26,2015-01-17
S201400882,2014,0,0,,
S201400883,2014,1,4995,2014-08-15,2015-01-11
S201400884,2014,0,0,,
S201400885,2014,0,0,,
S201400886,2014,0,0,,
S201400887,2014,0,0,,
S201400888,2014,1,5319,2014-08-18,2015-01-15
S201400889,2014,1,6255,2014-08-19,2015-01-17
S201400890,2014,0,0,,
S201400891,2014,1,5636,2014-08-19,2015-01-15
S201400892,2014,1,4652,2014-08-17,2015-01-16
S201400893,2014,1,6421,2014-08-27,2015-01-13
S201400894,2014,0,0,,
S201400895,2014,1,5152,2014-08-17,2015-01-10
S201400896,2014,1,4150,2014-08-27,2015-01-16
S201400897,2014,1,7824,2014-08-18,2015-01-16
S201400898,2014,0,0,,
S201400899,2014,1,5750,2014-08-15,2015-01-11
S201400900,2014,1,7462,2014-08-27,2015-01-12
S201400901,2014,1,5953,2014-08-18,2015-01-16
S201400902,2014,0,0,,
S201400903,2014,1,4479,2014-08-18,2015-01-10
S201400904,2014,1,4861,2014-08-16,2015-01-08
S201400905,2014,1,8501,2014-08-23,2015-01-17
S201400906,2014,1,5184,2014-08-19,2015-01-15
S201400907,2014,1,7733,2014-08-23,2015-01-08
S201400908,2014,1,8188,2014-08-20,2015-01-14
S201400909,2014,1,6976,2014-08-21,2015-01-14
S201400910,2014,1,6125,2014-08-15,2015-01-11
S201400911,2014,1,6816,2014-08-20,2015-01-12
S201400912,2014,1,6019,2014-08-17,2015-01-09
S201400913,2014,0,0,,
S201400914,2014,1,7960,2014-08-21,2015-01-11
S201400915,2014,1,10674,2014-08-23,2015-01-12
S201400916,2014,1,7898,2014-08-23,2015-01-17
S201400917,2014,0,0,,
S201400918,2014,1,3715,2014-08-21,2015-01-13
S201400919,2014,1,5754,2014-08-20,2015-01-15
S201400920,2014,1,5749,2014-08-27,2015-01-17
S201400921,2014,1,5634,2014-08-20,2015-01-15
S201400922,2014,1,7861,2014-08-20,2015-01-12
S201400923,2014,1,6216,2014-08-24,2015-01-11
S201400924,2014,0,0,,
S201400925,2014,0,0,,
S201400926,2014,1,6031,2014-08-26,2015-01-16
S201400927,2014,0,0,,
S201400928,2014,1,4841,2014-08-16,2015-01-12
S201400929,2014,0,0,,
S201400930,2014,1,6033,2014-08-27,2015-01-10
S201400931,2014,0,0,,
S201400932,2014,1,4472,2014-08-25,2015-01-15
S201400933,2014,1,5608,2014-08-23,2015-01-11
S201400934,2014,1,4989,2014-08-27,2015-01-10
S201400935,2014,0,0,,
S201400936,2014,1,6486,2014-08-18,2015-01-15
S201400937,2014,1,5158,2014-08-24,2015-01-14
S201400938,2014,1,7059,2014-08-20,2015-01-14
S201400939,2014,1,4809,2014-08-20,2015-01-08
S201400940,2014,0,0,,
S201400941,2014,1,3755,2014-08-17,2015-01-08
S201400942,2014,0,0,,
S201400943,2014,1,4460,2014-08-20,2015-01-15
S201400944,2014,0,0,,
S201400945,2014,1,5684,2014-08-21,2015-01-16
S201400946,2014,0,0,,
S201400947,2014,1,5963,2014-08-22,2015-01-15
S201400948,2014,0,0,,
S201400949,2014,0,0,,
S201400950,2014,1,5578,2014-08-27,2015-01-12
S201400951,2014,1,3818,2014-08-16,2015-01-11
S201400952,2014,0,0,,
S201400953,2014,1,6573,2014-08-19,2015-01-16
S201400954,2014,0,0,,
S201400955,2014,1,7179,2014-08-21,2015-01-12
S201400956,2014,1,5552,2014-08-17,2015-01-08
S201400957,2014,0,0,,
S201400958,2014,1,6892,2014-08-17,2015-01-09
S201400959,2014,1,3536,2014-08-20,2015-01-10
S201400960,2014,1,4395,2014-08-25,2015-01-16
S201400961,2014,1,5076,2014-08-22,2015-01-09
S201400962,2014,1,5989,2014-08-19,2015-01-13
S201400963,2014,0,0,,
S201400964,2014,0,0,,
S201400965,2014,1,4861,2014-08-16,2015-01-11
S201400966,2014,1,6185,2014-08-16,2015-01-10
S201400967,2014,1,7611,2014-08-15,2015-01-13
S201400968,2014,1,3952,2014-08-18,2015-01-10
S201400969,2014,0,0,,
S201400970,2014,1,4778,2014-08-25,2015-01-08
S201400971,2014,1,4988,2014-08-23,2015-01-11
S201400972,2014,1,8062,2014-08-20,2015-01-14
S201400973,2014,0,0,,
S201400974,2014,1,4751,2014-08-18,2015-01-12
S201400975,2014,1,7255,2014-08-16,2015-01-12
S201400976,2014,0,0,,
S201400977,2014,1,7663,2014-08-21,2015-01-15
S201400978,2014,1,6333,2014-08-20,2015-01-15
S201400979,2014,1,8985,2014-08-21,2015-01-10
S201400980,2014,1,7299,2014-08-20,2015-01-17
S201400981,2014,1,5634,2014-08-24,2015-01-15
S201400982,2014,1,8536,2014-08-26,2015-01-10
S201400983,2014,1,8151,2014-08-23,2015-01-09
S201400984,2014,1,5183,2014-08-15,2015-01-09
S201400985,2014,0,0,,
S201400986,2014,1,5155,2014-08-21,2015-01-14
S201400987,2014,1,5667,2014-08-17,2015-01-15
S201400988,2014,1,6625,2014-08-15,2015-01-10
S201400989,2014,0,0,,
S201400990,2014,0,0,,
S201400991,2014,0,0,,
S201400992,2014,0,0,,
S201400993,2014,1,5962,2014-08-23,2015-01-09
S201400994,2014,0,0,,
S201400995,2014,1,6053,2014-08-24,2015-01-17
S201400996,2014,0,0,,
S201400997,2014,1,5453,2014-08-16,2015-01-10
S201400998,2014,0,0,,
S201400999,2014,1,6793,2014-08-23,2015-01-17
S201401000,2014,0,0,,
S201401001,2014,0,0,,
S201401002,2014,1,5448,2014-08-26,2015-01-16
S201401003,2014,1,5668,2014-08-17,2015-01-09
S201401004,2014,1,8069,2014-08-19,2015-01-11
S201401005,2014,0,0,,
S201401006,2014,1,5325,2014-08-25,2015-01-10
S201401007,2014,0,0,,
S201401008,2014,1,6573,2014-08-25,2015-01-09
S201401009,2014,1,7493,2014-08-26,2015-01-13
S201401010,2014,1,6438,2014-08-19,2015-01-09
S201401011,2014,1,10808,2014-08-25,2015-01-14
S201401012,2014,0,0,,
S201401013,2014,0,0,,
S201401014,2014,1,4635,2014-08-20,2015-01-16
S201401015,2014,0,0,,
S201401016,2014,0,0,,
S201401017,2014,0,0,,
S201401018,2014,1,6258,2014-08-23,2015-01-12
S201401019,2014,0,0,,
S201401020,2014,1,6118,2014-08-17,2015-01-09
S201401021,2014,0,0,,
S201401022,2014,1,7091,2014-08-24,2015-01-16
S201401023,2014,1,7008,2014-08-26,2015-01-16
S201401024,2014,0,0,,
S201401025,2014,1,7762,2014-08-16,2015-01-17
S201401026,2014,1,5880,2014-08-19,2015-01-16
S201401027,2014,0,0,,
S201401028,2014,1,4965,2014-08-16,2015-01-11
S201401029,2014,0,0,,
S201401030,2014,0,0,,
S201401031,2014,1,5396,2014-08-23,2015-01-16
S201401032,2014,0,0,,
S201401033,2014,1,7882,2014-08-25,2015-01-09
S201401034,2014,0,0,,
S201401035,2014,0,0,,
S201401036,2014,0,0,,
S201401037,2014,1,7672,2014-08-21,2015-01-13
S201401038,2014,0,0,,
S201401039,2014,1,4259,2014-08-24,2015-01-11
S201401040,2014,1,6514,2014-08-18,2015-01-11
S201401041,2014,0,0,,
S201401042,2014,1,6741,2014-08-16,2015-01-13
S201401043,2014,1,5036,2014-08-18,2015-01-17
S201401044,2014,1,5782,2014-08-15,2015-01-12
S201401045,2014,1,5581,2014-08-27,2015-01-14
S201401046,2014,1,7788,2014-08-17,2015-01-08
S201401047,2014,1,5789,2014-08-19,2015-01-10
S201401048,2014,1,5743,2014-08-20,2015-01-13
S201401049,2014,0,0,,
S201401050,2014,0,0,,
S201401051,2014,0,0,,
S201401052,2014,0,0,,
S201401053,2014,0,0,,
S201401054,2014,0,0,,
S201401055,2014,1,5205,2014-08-20,2015-01-16
S201401056,2014,0,0,,
S201401057,2014,0,0,,
S201401058,2014,0,0,,
S201401059,2014,1,7152,2014-08-21,2015-01-08
S201401060,2014,1,5657,2014-08-27,2015-01-08
S201401061,2014,1,3490,2014-08-19,2015-01-14
S201401062,2014,0,0,,
S201401063,2014,1,6048,2014-08-15,2015-01-17
S201401064,2014,1,4212,2014-08-22,2015-01-11
S201401065,2014,1,8175,2014-08-17,2015-01-17
S201401066,2014,1,6193,2014-08-20,2015-01-16
S201401067,2014,1,6786,2014-08-25,2015-01-15
S201401068,2014,1,7139,2014-08-27,2015-01-14
S201401069,2014,1,5274,2014-08-22,2015-01-08
S201401070,2014,0,0,,
S201401071,2014,1,7623,2014-08-24,2015-01-14
S201401072,2014,1,5782,2014-08-23,2015-01-10
S201401073,2014,1,4452,2014-08-21,2015-01-12
S201401074,2014,1,6587,2014-08-19,2015-01-16
S201401075,2014,1,8334,2014-08-23,2015-01-15
S201401076,2014,0,0,,
S201401077,2014,1,10082,2014-08-20,2015-01-09
S201401078,2014,0,0,,
S201401079,2014,1,5348,2014-08-17,2015-01-11
S201401080,2014,0,0,,
S201401081,2014,0,0,,
S201401082,2014,1,4730,2014-08-17,2015-01-09
S201401083,2014,1,6036,2014-08-18,2015-01-08
S201401084,2014,0,0,,
S201401085,2014,1,6280,2014-08-23,2015-01-08
S201401086,2014,1,6381,2014-08-24,2015-01-08
S201401087,2014,0,0,,
S201401088,2014,0,0,,
S201401089,2014,1,5259,2014-08-15,2015-01-15
S201401090,2014,1,3723,2014-08-24,2015-01-15
S201401091,2014,1,4654,2014-08-25,2015-01-15
S201401092,2014,1,5126,2014-08-26,2015-01-13
S201401093,2014,1,5901,2014-08-26,2015-01-11
S201401094,2014,1,5918,2014-08-18,2015-01-12
S201401095,2014,0,0,,
S201401096,2014,0,0,,
S201401097,2014,1,6843,2014-08-23,2015-01-16
S201401098,2014,0,0,,
S201401099,2014,1,8273,2014-08-19,2015-01-08
S201401100,2014,1,5899,2014-08-21,2015-01-10
S201401101,2014,0,0,,
S201401102,2014,1,5731,2014-08-18,2015-01-12
S201401103,2014,1,6964,2014-08-23,2015-01-12
S201401104,2014,0,0,,
S201401105,2014,1,5404,2014-08-20,2015-01-12
S201401106,2014,0,0,,
S201401107,2014,0,0,,
S201401108,2014,1,4986,2014-08-19,2015-01-10
S201401109,2014,0,0,,
S201401110,2014,1,8392,2014-08-26,2015-01-11
S201401111,2014,1,4412,2014-08-25,2015-01-09
S201401112,2014,1,4850,2014-08-23,2015-01-17
S201401113,2014,1,2499,2014-08-20,2015-01-14
S201401114,2014,0,0,,
S201401115,2014,0,0,,
S201401116,2014,1,7992,2014-08-23,2015-01-12
S201401117,2014,1,5322,2014-08-25,2015-01-08
S201401118,2014,0,0,,
S201401119,2014,1,6152,2014-08-19,2015-01-12
S201401120,2014,1,7018,2014-08-22,2015-01-17
S201401121,2014,1,5058,2014-08-19,2015-01-14
S201401122,2014,1,8981,2014-08-19,2015-01-17
S201401123,2014,0,0,,
S201401124,2014,0,0,,
S201401125,2014,0,0,,
S201401126,2014,1,5249,2014-08-21,2015-01-13
S201401127,2014,1,7383,2014-08-27,2015-01-14
S201401128,2014,1,5990,2014-08-17,2015-01-14
S201401129,2014,1,6234,2014-08-23,2015-01-16
S201401130,2014,0,0,,
S201401131,2014,1,5271,2014-08-17,2015-01-13
S201401132,2014,1,5531,2014-08-20,2015-01-13
S201401133,2014,1,6676,2014-08-22,2015-01-09
S201401134,2014,0,0,,
S201401135,2014,0,0,,
S201401136,2014,1,8045,2014-08-24,2015-01-16
S201401137,2014,0,0,,
S201401138,2014,0,0,,
S201401139,2014,1,5281,2014-08-24,2015-01-12
S201401140,2014,0,0,,
S201401141,2014,1,6960,2014-08-24,2015-01-16
S201401142,2014,0,0,,
S201401143,2014,1,4674,2014-08-15,2015-01-11
S201401144,2014,0,0,,
S201401145,2014,1,6180,2014-08-16,2015-01-16
S201401146,2014,1,7160,2014-08-26,2015-01-16
S201401147,2014,1,7706,2014-08-19,2015-01-16
S201401148,2014,1,6123,2014-08-25,2015-01-10
S201401149,2014,1,5738,2014-08-20,2015-01-13
S201401150,2014,1,6563,2014-08-25,2015-01-15
S201401151,2014,1,5811,2014-08-16,2015-01-08
S201401152,2014,1,5761,2014-08-25,2015-01-14
S201401153,2014,1,5682,2014-08-25,2015-01-11
S201401154,2014,1,4917,2014-08-20,2015-01-15
S201401155,2014,1,5976,2014-08-20,2015-01-14
S201401156,2014,1,4397,2014-08-27,2015-01-14
S201401157,2014,1,3795,2014-08-25,2015-01-11
S201401158,2014,1,6297,2014-08-18,2015-01-13
S201401159,2014,1,7332,2014-08-20,2015-01-13
S201401160,2014,1,4879,2014-08-18,2015-01-10
S201401161,2014,1,6635,2014-08-19,2015-01-17
S201401162,2014,0,0,,
S201401163,2014,0,0,,
S201401164,2014,1,4584,2014-08-26,2015-01-10
S201401165,2014,1,6379,2014-08-26,2015-01-16
S201401166,2014,1,7675,2014-08-24,2015-01-09
S201401167,2014,0,0,,
S201401168,2014,1,6767,2014-08-15,2015-01-09
S201401169,2014,0,0,,
S201401170,2014,1,3656,2014-08-22,2015-01-08
S201401171,2014,1,7816,2014-08-19,2015-01-15
S201401172,2014,1,4113,2014-08-21,2015-01-10
S201401173,2014,1,7193,2014-08-20,2015-01-15
S201401174,2014,0,0,,
S201401175,2014,1,6157,2014-08-25,2015-01-17
S201401176,2014,1,7499,2014-08-16,2015-01-11
S201401177,2014,1,5047,2014-08-25,2015-01-09
S201401178,2014,0,0,,
S201401179,2014,0,0,,
S201401180,2014,1,6850,2014-08-24,2015-01-17
S201401181,2014,0,0,,
S201401182,2014,1,7268,2014-08-16,2015-01-15
S201401183,2014,1,3216,2014-08-17,2015-01-09
S201401184,2014,0,0,,
S201401185,2014,1,5921,2014-08-25,2015-01-14
S201401186,2014,1,7050,2014-08-21,2015-01-15
S201401187,2014,1,6471,2014-08-25,2015-01-10
S201401188,2014,0,0,,
S201401189,2014,1,5777,2014-08-24,2015-01-12
S201401190,2014,1,4124,2014-08-22,2015-01-17
S201401191,2014,1,5911,2014-08-20,2015-01-12
S201401192,2014,1,6407,2014-08-22,2015-01-16
S201401193,2014,0,0,,
S201401194,2014,0,0,,
S201401195,2014,1,7313,2014-08-21,2015-01-14
S201401196,2014,1,5979,2014-08-26,2015-01-17
S201401197,2014,0,0,,
S201401198,2014,1,6826,2014-08-21,2015-01-09
S201401199,2014,1,5777,2014-08-15,2015-01-12
S201401200,2014,1,7407,2014-08-26,2015-01-08
S201401201,2014,0,0,,
S201401202,2014,1,7247,2014-08-17,2015-01-11
S201401203,2014,1,4178,2014-08-15,2015-01-10
S201401204,2014,1,3176,2014-08-25,2015-01-14
S201401205,2014,1,7755,2014-08-25,2015-01-17
S201401206,2014,1,6144,2014-08-25,2015-01-13
S201401207,2014,0,0,,
S201401208,2014,1,2168,2014-08-26,2015-01-10
S201401209,2014,0,0,,
S201401210,2014,1,6525,2014-08-16,2015-01-17
S201401211,2014,1,7770,2014-08-25,2015-01-15
S201401212,2014,0,0,,
S201401213,2014,1,4535,2014-08-18,2015-01-13
S201401214,2014,0,0,,
S201401215,2014,1,7382,2014-08-26,2015-01-12
S201401216,2014,0,0,,
S201401217,2014,1,6864,2014-08-26,2015-01-10
S201401218,2014,1,5521,2014-08-20,2015-01-10
S201401219,2014,1,5188,2014-08-25,2015-01-11
S201401220,2014,0,0,,
S201401221,2014,1,3718,2014-08-21,2015-01-14
S201401222,2014,1,6256,2014-08-17,2015-01-11
S201401223,2014,1,6562,2014-08-16,2015-01-14
S201401224,2014,1,6464,2014-08-26,2015-01-11
S201401225,2014,1,6034,2014-08-24,2015-01-14
S201401226,2014,1,5367,2014-08-26,2015-01-16
S201401227,2014,1,5257,2014-08-18,2015-01-08
S201401228,2014,1,5749,2014-08-19,2015-01-10
S201401229,2014,0,0,,
S201401230,2014,1,7489,2014-08-24,2015-01-10
S201401231,2014,1,3202,2014-08-27,2015-01-09
S201401232,2014,0,0,,
S201401233,2014,1,6694,2014-08-27,2015-01-10
S201401234,2014,1,6689,2014-08-17,2015-01-16
S201401235,2014,1,7432,2014-08-21,2015-01-13
S201401236,2014,1,5247,2014-08-27,2015-01-09
S201401237,2014,1,6980,2014-08-21,2015-01-14
S201401238,2014,1,3311,2014-08-17,2015-01-16
S201401239,2014,0,0,,
