student_id,cohort,aid_received,annual_aid_amount,disbursement_fall,disbursement_spring
S201300637,2013,0,0,,
S201300638,2013,0,0,,
S201300639,2013,1,7590,2013-08-23,2014-01-08
S201300640,2013,1,4109,2013-08-17,2014-01-12
S201300641,2013,1,5818,2013-08-25,2014-01-11
S201300642,2013,1,7615,2013-08-19,2014-01-14
S201300643,2013,1,6765,2013-08-21,2014-01-16
S201300644,2013,0,0,,
S201300645,2013,0,0,,
S201300646,2013,0,0,,
S201300647,2013,0,0,,
S201300648,2013,0,0,,
S201300649,2013,0,0,,
S201300650,2013,0,0,,
S201300651,2013,0,0,,
S201300652,2013,1,5119,2013-08-20,2014-01-12
S201300653,2013,0,0,,
S201300654,2013,0,0,,
S201300655,2013,0,0,,
S201300656,2013,1,6129,2013-08-21,2014-01-11
S201300657,2013,1,6774,2013-08-23,2014-01-10
S201300658,2013,1,5153,2013-08-24,2014-01-17
S201300659,2013,1,8583,2013-08-26,2014-01-13
S201300660,2013,1,5330,2013-08-15,2014-01-17
S201300661,2013,0,0,,
S201300662,2013,0,0,,
S201300663,2013,0,0,,
S201300664,2013,1,4571,2013-08-15,2014-01-15
S201300665,2013,1,5311,2013-08-17,2014-01-14
S201300666,2013,0,0,,
S201300667,2013,1,5723,2013-08-25,2014-01-12
S201300668,2013,1,6913,2013-08-15,2014-01-15
S201300669,2013,1,5991,2013-08-18,2014-01-08
S201300670,2013,1,5454,2013-08-15,2014-01-14
S201300671,2013,0,0,,
S201300672,2013,1,5411,2013-08-27,2014-01-15
S201300673,2013,0,0,,
S201300674,2013,1,5707,2013-08-17,2014-01-17
S201300675,2013,1,4364,2013-08-17,2014-01-17
S201300676,2013,1,4414,2013-08-25,2014-01-08
S201300677,2013,1,7074,2013-08-22,2014-01-12
S201300678,2013,0,0,,
S201300679,2013,0,0,,
S201300680,2013,1,5735,2013-08-19,2014-01-16
S201300681,2013,1,4837,2013-08-17,2014-01-13
S201300682,2013,1,3965,2013-08-15,2014-01-13
S201300683,2013,0,0,,
S201300684,2013,1,7696,2013-08-20,2014-01-09
S201300685,2013,0,0,,
S201300686,2013,1,7024,2013-08-21,2014-01-15
S201300687,2013,0,0,,
S201300688,2013,0,0,,
S201300689,2013,1,1604,2013-08-17,2014-01-12
S201300690,2013,1,6495,2013-08-18,2014-01-13
S201300691,2013,1,8184,2013-08-21,2014-01-11
S201300692,2013,1,7338,2013-08-21,2014-01-12
S201300693,2013,1,5522,2013-08-22,2014-01-11
S201300694,2013,1,5434,2013-08-24,2014-01-16
S201300695,2013,1,6395,2013-08-27,2014-01-15
S201300696,2013,0,0,,
S201300697,2013,1,4541,2013-08-24,2014-01-14
S201300698,2013,1,5762,2013-08-26,2014-01-08
S201300699,2013,1,3500,2013-08-27,2014-01-10
S201300700,2013,0,0,,
S201300701,2013,1,7219,2013-08-27,2014-01-16
S201300702,2013,0,0,,
S201300703,2013,1,7734,2013-08-23,2014-01-16
S201300704,2013,0,0,,
S201300705,2013,0,0,,
S201300706,2013,0,0,,
S201300707,2013,1,4972,2013-08-19,2014-01-12
S201300708,2013,1,7718,2013-08-20,2014-01-11
S201300709,2013,0,0,,
S201300710,2013,0,0,,
S201300711,2013,1,4882,2013-08-23,2014-01-09
S201300712,2013,0,0,,
S201300713,2013,0,0,,
S201300714,2013,0,0,,
S201300715,2013,0,0,,
S201300716,2013,1,5491,2013-08-27,2014-01-13
S201300717,2013,0,0,,
S201300718,2013,1,6643,2013-08-16,2014-01-08
S201300719,2013,0,0,,
S201300720,2013,1,5836,2013-08-17,2014-01-15
S201300721,2013,0,0,,
S201300722,2013,1,6806,2013-08-23,2014-01-15
S201300723,2013,1,8755,2013-08-26,2014-01-08
S201300724,2013,0,0,,
S201300725,2013,0,0,,
S201300726,2013,1,4433,2013-08-26,2014-01-13
S201300727,2013,0,0,,
S201300728,2013,0,0,,
S201300729,2013,0,0,,
S201300730,2013,1,5295,2013-08-27,2014-01-15
S201300731,2013,1,5863,2013-08-18,2014-01-08
S201300732,2013,1,7735,2013-08-25,2014-01-09
S201300733,2013,1,5324,2013-08-15,2014-01-14
S201300734,2013,0,0,,
S201300735,2013,0,0,,
S201300736,2013,1,4492,2013-08-26,2014-01-14
S201300737,2013,0,0,,
S201300738,2013,1,5705,2013-08-24,2014-01-11
S201300739,2013,0,0,,
S201300740,2013,1,6821,2013-08-20,2014-01-13
S201300741,2013,1,6275,2013-08-21,2014-01-16
S201300742,2013,1,8302,2013-08-25,2014-01-12
S201300743,2013,1,6417,2013-08-18,2014-01-10
S201300744,2013,0,0,,
S201300745,2013,0,0,,
S201300746,2013,0,0,,
S201300747,2013,0,0,,
S201300748,2013,1,4695,2013-08-20,2014-01-14
S201300749,2013,0,0,,
S201300750,2013,0,0,,
S201300751,2013,1,5649,2013-08-19,2014-01-15
S201300752,2013,1,6929,2013-08-17,2014-01-16
S201300753,2013,0,0,,
S201300754,2013,1,6300,2013-08-20,2014-01-13
S201300755,2013,1,6340,2013-08-21,2014-01-12
S201300756,2013,0,0,,
S201300757,2013,1,6685,2013-08-17,2014-01-16
S201300758,2013,1,6059,2013-08-16,2014-01-17
S201300759,2013,1,5565,2013-08-26,2014-01-16
S201300760,2013,1,6109,2013-08-27,2014-01-08
S201300761,2013,1,3975,2013-08-21,2014-01-11
S201300762,2013,0,0,,
S201300763,2013,0,0,,
S201300764,2013,1,7759,2013-08-16,2014-01-15
S201300765,2013,1,7762,2013-08-19,2014-01-12
S201300766,2013,1,4979,2013-08-27,2014-01-11
S201300767,2013,1,6257,2013-08-19,2014-01-13
S201300768,2013,1,6712,2013-08-21,2014-01-09
S201300769,2013,0,0,,
S201300770,2013,0,0,,
S201300771,2013,1,6180,2013-08-23,2014-01-14
S201300772,2013,1,6050,2013-08-23,2014-01-13
S201300773,2013,1,7199,2013-08-23,2014-01-09
S201300774,2013,0,0,,
S201300775,2013,0,0,,
S201300776,2013,1,6845,2013-08-27,2014-01-11
S201300777,2013,0,0,,
S201300778,2013,1,5139,2013-08-25,2014-01-10
S201300779,2013,1,5779,2013-08-18,2014-01-16
S201300780,2013,1,5417,2013-08-19,2014-01-09
S201300781,2013,0,0,,
S201300782,2013,1,7007,2013-08-17,2014-01-09
S201300783,2013,0,0,,
S201300784,2013,1,8454,2013-08-16,2014-01-15
S201300785,2013,1,5540,2013-08-20,2014-01-09
S201300786,2013,1,5227,2013-08-25,2014-01-10
S201300787,2013,0,0,,
S201300788,2013,1,6724,2013-08-20,2014-01-14
S201300789,2013,0,0,,
S201300790,2013,1,6335,2013-08-19,2014-01-10
S201300791,2013,0,0,,
S201300792,2013,1,7134,2013-08-22,2014-01-12
S201300793,2013,1,6538,2013-08-22,2014-01-10
S201300794,2013,1,8752,2013-08-24,2014-01-15
S201300795,2013,1,2742,2013-08-15,2014-01-16
S201300796,2013,0,0,,
S201300797,2013,0,0,,
S201300798,2013,0,0,,
S201300799,2013,1,6321,2013-08-24,2014-01-14
S201300800,2013,1,6812,2013-08-24,2014-01-10
S201300801,2013,0,0,,
S201300802,2013,1,4695,2013-08-15,2014-01-17
S201300803,2013,1,6043,2013-08-15,2014-01-08
S201300804,2013,1,5039,2013-08-19,2014-01-08
S201300805,2013,1,6039,2013-08-27,2014-01-17
S201300806,2013,1,6126,2013-08-15,2014-01-14
S201300807,2013,1,6977,2013-08-20,2014-01-10
S201300808,2013,1,4498,2013-08-26,2014-01-11
S201300809,2013,0,0,,
S201300810,2013,0,0,,
S201300811,2013,1,5802,2013-08-25,2014-01-14
S201300812,2013,1,5493,2013-08-21,2014-01-10
S201300813,2013,1,8003,2013-08-24,2014-01-14
S201300814,2013,1,6153,2013-08-25,2014-01-11
S201300815,2013,1,6294,2013-08-19,2014-01-17
S201300816,2013,0,0,,
S201300817,2013,1,5669,2013-08-25,2014-01-08
S201300818,2013,1,7346,2013-08-15,2014-01-14
S201300819,2013,1,7123,2013-08-15,2014-01-13
S201300820,2013,1,6643,2013-08-16,2014-01-08
S201300821,2013,1,4045,2013-08-16,2014-01-11
S201300822,2013,1,6478,2013-08-27,2014-01-11
S201300823,2013,1,4696,2013-08-24,2014-01-08
S201300824,2013,0,0,,
S201300825,2013,1,8162,2013-08-23,2014-01-14
S201300826,2013,1,3117,2013-08-25,2014-01-09
S201300827,2013,1,6963,2013-08-19,2014-01-13
S201300828,2013,1,6605,2013-08-15,2014-01-17
S201300829,2013,1,5569,2013-08-15,2014-01-15
S201300830,2013,1,5117,2013-08-27,2014-01-13
S201300831,2013,1,5230,2013-08-17,2014-01-16
S201300832,2013,0,0,,
S201300833,2013,0,0,,
S201300834,2013,1,6462,2013-08-17,2014-01-11
S201300835,2013,1,8179,2013-08-25,2014-01-13
S201300836,2013,1,6167,2013-08-20,2014-01-14
S201300837,2013,0,0,,
S201300838,2013,0,0,,
S201300839,2013,1,5807,2013-08-16,2014-01-15
S201300840,2013,0,0,,
S201300841,2013,1,8030,2013-08-25,2014-01-16
S201300842,2013,1,5264,2013-08-15,2014-01-16
S201300843,2013,1,4611,2013-08-18,2014-01-10
S201300844,2013,0,0,,
S201300845,2013,1,7851,2013-08-26,2014-01-08
S201300846,2013,0,0,,
S201300847,2013,1,5544,2013-08-26,2014-01-16
S201300848,2013,1,6012,2013-08-26,2014-01-13
S201300849,2013,1,4149,2013-08-27,2014-01-08
S201300850,2013,1,5174,2013-08-25,2014-01-08
S201300851,2013,1,4011,2013-08-25,2014-01-17
S201300852,2013,1,4519,2013-08-26,2014-01-14
S201300853,2013,0,0,,
S201300854,2013,1,4922,2013-08-26,2014-01-17
S201300855,2013,1,10331,2013-08-26,2014-01-08
S201300856,2013,1,7811,2013-08-17,2014-01-08
S201300857,2013,1,7159,2013-08-18,2014-01-13
S201300858,2013,1,3321,2013-08-24,2014-01-09
S201300859,2013,1,7115,2013-08-19,2014-01-13
S201300860,2013,0,0,,
S201300861,2013,0,0,,
S201300862,2013,0,0,,
S201300863,2013,1,5584,2013-08-17,2014-01-08
S201300864,2013,0,0,,
S201300865,2013,1,4008,2013-08-24,2014-01-14
S201300866,2013,1,5025,2013-08-24,2014-01-15
S201300867,2013,0,0,,
S201300868,2013,1,7370,2013-08-21,2014-01-12
S201300869,2013,1,7848,2013-08-17,2014-01-14
S201300870,2013,1,2823,2013-08-27,2014-01-14
S201300871,2013,1,5582,2013-08-20,2014-01-14
S201300872,2013,1,6302,2013-08-16,2014-01-11
S201300873,2013,0,0,,
S201300874,2013,1,6976,2013-08-24,2014-01-16
S201300875,2013,1,8425,2013-08-25,2014-01-09
S201300876,2013,1,3983,2013-08-16,2014-01-12
S201300877,2013,1,3548,2013-08-17,2014-01-17
S201300878,2013,1,5612,2013-08-27,2014-01-16
S201300879,2013,1,6750,2013-08-15,2014-01-15
S201300880,2013,0,0,,
S201300881,2013,0,0,,
S201300882,2013,1,4775,2013-08-21,2014-01-08
S201300883,2013,1,6092,2013-08-19,2014-01-10
S201300884,2013,1,7068,2013-08-27,2014-01-11
S201300885,2013,0,0,,
S201300886,2013,1,4871,2013-08-24,2014-01-13
S201300887,2013,0,0,,
S201300888,2013,1,4233,2013-08-20,2014-01-11
S201300889,2013,1,4659,2013-08-23,2014-01-16
S201300890,2013,1,3157,2013-08-27,2014-01-12
S201300891,2013,1,8328,2013-08-21,2014-01-08
S201300892,2013,0,0,,
S201300893,2013,1,4752,2013-08-19,2014-01-09
S201300894,2013,1,5096,2013-08-16,2014-01-14
S201300895,2013,1,5209,2013-08-19,2014-01-12
S201300896,2013,1,4247,2013-08-24,2014-01-13
S201300897,2013,0,0,,
S201300898,2013,0,0,,
S201300899,2013,1,7694,2013-08-25,2014-01-10
S201300900,2013,1,5627,2013-08-22,2014-01-08
S201300901,2013,0,0,,
S201300902,2013,0,0,,
S201300903,2013,1,7611,2013-08-19,2014-01-14
S201300904,2013,1,3490,2013-08-20,2014-01-17
S201300905,2013,0,0,,
S201300906,2013,0,0,,
S201300907,2013,1,5516,2013-08-20,2014-01-17
S201300908,2013,0,0,,
S201300909,2013,0,0,,
S201300910,2013,0,0,,
S201300911,2013,1,6155,2013-08-18,2014-01-16
S201300912,2013,1,6337,2013-08-15,2014-01-10
S201300913,2013,1,4783,2013-08-24,2014-01-11
S201300914,2013,1,6515,2013-08-24,2014-01-12
S201300915,2013,1,6113,2013-08-21,2014-01-13
S201300916,2013,0,0,,
S201300917,2013,0,0,,
S201300918,2013,1,7357,2013-08-21,2014-01-13
S201300919,2013,0,0,,
S201300920,2013,1,6977,2013-08-16,2014-01-17
S201300921,2013,0,0,,
S201300922,2013,1,6099,2013-08-24,2014-01-13
S201300923,2013,0,0,,
S201300924,2013,1,4140,2013-08-22,2014-01-11
S201300925,2013,0,0,,
S201300926,2013,0,0,,
S201300927,2013,0,0,,
S201300928,2013,0,0,,
S201300929,2013,1,6662,2013-08-22,2014-01-13
S201300930,2013,1,7109,2013-08-27,2014-01-10
S201300931,2013,0,0,,
S201300932,2013,1,4577,2013-08-19,2014-01-13
S201300933,2013,1,6312,2013-08-20,2014-01-13
S201300934,2013,1,6162,2013-08-19,2014-01-09
S201300935,2013,0,0,,
S201300936,2013,0,0,,
S201300937,2013,1,6551,2013-08-21,2014-01-11
S201300938,2013,1,7083,2013-08-21,2014-01-10
S201300939,2013,1,6681,2013-08-27,2014-01-17
S201300940,2013,0,0,,
S201300941,2013,1,7209,2013-08-25,2014-01-10
S201300942,2013,1,5781,2013-08-22,2014-01-16
S201300943,2013,1,6439,2013-08-24,2014-01-10
S201300944,2013,1,5851,2013-08-23,2014-01-11
S201300945,2013,1,5814,2013-08-25,2014-01-13
S201300946,2013,1,7331,2013-08-20,2014-01-15
S201300947,2013,0,0,,
S201300948,2013,0,0,,
S201300949,2013,1,7783,2013-08-19,2014-01-13
S201300950,2013,1,7510,2013-08-25,2014-01-15
S201300951,2013,1,6635,2013-08-22,2014-01-15
S201300952,2013,0,0,,
S201300953,2013,1,3194,2013-08-18,2014-01-12
S201300954,2013,0,0,,
S201300955,2013,1,2814,2013-08-20,2014-01-12
S201300956,2013,1,5565,2013-08-22,2014-01-09
S201300957,2013,0,0,,
S201300958,2013,0,0,,
S201300959,2013,0,0,,
S201300960,2013,1,7138,2013-08-16,2014-01-11
S201300961,2013,0,0,,
S201300962,2013,1,4851,2013-08-17,2014-01-12
S201300963,2013,0,0,,
S201300964,2013,0,0,,
S201300965,2013,1,7561,2013-08-21,2014-01-17
S201300966,2013,1,6081,2013-08-15,2014-01-08
S201300967,2013,1,7948,2013-08-20,2014-01-13
S201300968,2013,0,0,,
S201300969,2013,0,0,,
S201300970,2013,1,6084,2013-08-22,2014-01-16
S201300971,2013,1,6960,2013-08-24,2014-01-11
S201300972,2013,1,7241,2013-08-27,2014-01-11
S201300973,2013,1,6500,2013-08-27,2014-01-08
S201300974,2013,0,0,,
S201300975,2013,0,0,,
S201300976,2013,0,0,,
S201300977,2013,1,3472,2013-08-21,2014-01-12
S201300978,2013,1,7752,2013-08-27,2014-01-16
S201300979,2013,1,7974,2013-08-21,2014-01-12
S201300980,2013,1,2973,2013-08-22,2014-01-11
S201300981,2013,0,0,,
S201300982,2013,0,0,,
S201300983,2013,1,6741,2013-08-22,2014-01-16
S201300984,2013,0,0,,
S201300985,2013,1,4362,2013-08-25,2014-01-12
S201300986,2013,1,4071,2013-08-20,2014-01-15
S201300987,2013,0,0,,
S201300988,2013,1,4361,2013-08-25,2014-01-14
S201300989,2013,1,5948,2013-08-25,2014-01-12
S201300990,2013,1,5033,2013-08-15,2014-01-08
S201300991,2013,1,5020,2013-08-21,2014-01-14
S201300992,2013,1,8292,2013-08-15,2014-01-09
S201300993,2013,1,6198,2013-08-22,2014-01-16
S201300994,2013,0,0,,
S201300995,2013,1,5390,2013-08-25,2014-01-17
S201300996,2013,0,0,,
S201300997,2013,0,0,,
S201300998,2013,1,4950,2013-08-22,2014-01-08
S201300999,2013,0,0,,
S201301000,2013,0,0,,
S201301001,2013,0,0,,
S201301002,2013,0,0,,
S201301003,2013,0,0,,
S201301004,2013,1,3464,2013-08-27,2014-01-12
S201301005,2013,1,6064,2013-08-26,2014-01-12
S201301006,2013,0,0,,
S201301007,2013,1,5865,2013-08-19,2014-01-12
S201301008,2013,1,7191,2013-08-18,2014-01-13
S201301009,2013,0,0,,
S201301010,2013,1,6229,2013-08-21,2014-01-09
S201301011,2013,1,5306,2013-08-26,2014-01-13
S201301012,2013,1,6266,2013-08-15,2014-01-09
S201301013,2013,1,6579,2013-08-24,2014-01-16
S201301014,2013,0,0,,
S201301015,2013,0,0,,
S201301016,2013,1,3857,2013-08-18,2014-01-15
S201301017,2013,1,3543,2013-08-21,2014-01-11
S201301018,2013,0,0,,
S201301019,2013,0,0,,
S201301020,2013,1,6747,2013-08-23,2014-01-17
S201301021,2013,1,5040,2013-08-22,2014-01-08
S201301022,2013,0,0,,
S201301023,2013,1,6909,2013-08-20,2014-01-11
S201301024,2013,1,4813,2013-08-22,2014-01-17
S201301025,2013,1,5613,2013-08-20,2014-01-17
S201301026,2013,1,5322,2013-08-20,2014-01-17
S201301027,2013,0,0,,
S201301028,2013,1,5919,2013-08-24,2014-01-13
S201301029,2013,0,0,,
S201301030,2013,0,0,,
S201301031,2013,1,2295,2013-08-23,2014-01-16
S201301032,2013,0,0,,
S201301033,2013,0,0,,
S201301034,2013,0,0,,
S201301035,2013,0,0,,
S201301036,2013,1,6418,2013-08-19,2014-01-16
S201301037,2013,0,0,,
S201301038,2013,1,6445,2013-08-24,2014-01-11
S201301039,2013,1,5859,2013-08-22,2014-01-09
S201301040,2013,1,9146,2013-08-16,2014-01-13
S201301041,2013,1,5583,2013-08-20,2014-01-14
S201301042,2013,1,5044,2013-08-17,2014-01-12
S201301043,2013,1,3874,2013-08-21,2014-01-12
S201301044,2013,0,0,,
S201301045,2013,1,7753,2013-08-23,2014-01-15
S201301046,2013,1,7197,2013-08-17,2014-01-09
S201301047,2013,1,6506,2013-08-20,2014-01-09
S201301048,2013,0,0,,
S201301049,2013,0,0,,
S201301050,2013,0,0,,
S201301051,2013,0,0,,
S201301052,2013,1,4680,2013-08-18,2014-01-14
S201301053,2013,1,7309,2013-08-26,2014-01-09
S201301054,2013,0,0,,
S201301055,2013,1,4898,2013-08-27,2014-01-11
S201301056,2013,1,4667,2013-08-20,2014-01-15
S201301057,2013,1,5945,2013-08-18,2014-01-08
S201301058,2013,1,4803,2013-08-23,2014-01-16
S201301059,2013,0,0,,
S201301060,2013,1,3747,2013-08-15,2014-01-17
S201301061,2013,0,0,,
S201301062,2013,1,5833,2013-08-15,2014-01-17
S201301063,2013,0,0,,
S201301064,2013,1,6052,2013-08-18,2014-01-17
S201301065,2013,1,6190,2013-08-19,2014-01-15
S201301066,2013,0,0,,
S201301067,2013,1,6812,2013-08-18,2014-01-08
S201301068,2013,0,0,,
S201301069,2013,1,4429,2013-08-27,2014-01-09
S201301070,2013,0,0,,
S201301071,2013,1,3433,2013-08-26,2014-01-13
S201301072,2013,0,0,,
S201301073,2013,0,0,,
S201301074,2013,0,0,,
S201301075,2013,0,0,,
S201301076,2013,1,5075,2013-08-19,2014-01-15
S201301077,2013,1,7725,2013-08-23,2014-01-14
S201301078,2013,1,4593,2013-08-20,2014-01-09
S201301079,2013,1,8195,2013-08-26,2014-01-11
S201301080,2013,1,6755,2013-08-25,2014-01-15
S201301081,2013,0,0,,
S201301082,2013,0,0,,
S201301083,2013,1,5203,2013-08-17,2014-01-12
S201301084,2013,0,0,,
S201301085,2013,1,4872,2013-08-22,2014-01-09
S201301086,2013,1,5302,2013-08-18,2014-01-14
S201301087,2013,1,5660,2013-08-17,2014-01-09
S201301088,2013,1,6569,2013-08-22,2014-01-13
S201301089,2013,1,7145,2013-08-22,2014-01-11
S201301090,2013,1,8272,2013-08-18,2014-01-08
S201301091,2013,1,4221,2013-08-21,2014-01-10
S201301092,2013,0,0,,
S201301093,2013,1,6021,2013-08-16,2014-01-17
S201301094,2013,0,0,,
S201301095,2013,1,6121,2013-08-17,2014-01-17
S201301096,2013,1,5540,2013-08-21,2014-01-10
S201301097,2013,1,6681,2013-08-24,2014-01-08
S201301098,2013,0,0,,
S201301099,2013,1,7241,2013-08-16,2014-01-10
S201301100,2013,0,0,,
S201301101,2013,1,7979,2013-08-23,2014-01-11
S201301102,2013,0,0,,
S201301103,2013,1,4812,2013-08-23,2014-01-15
S201301104,2013,1,4094,2013-08-24,2014-01-11
S201301105,2013,1,6990,2013-08-26,2014-01-16
S201301106,2013,1,6956,2013-08-18,2014-01-10
S201301107,2013,0,0,,
S201301108,2013,0,0,,
S201301109,2013,1,5034,2013-08-24,2014-01-12
S201301110,2013,1,3502,2013-08-22,2014-01-16
S201301111,2013,1,6243,2013-08-24,2014-01-15
S201301112,2013,1,5393,2013-08-25,2014-01-09
S201301113,2013,1,6270,2013-08-27,2014-01-13
S201301114,2013,1,6375,2013-08-22,2014-01-17
S201301115,2013,1,6547,2013-08-25,2014-01-10
S201301116,2013,0,0,,
S201301117,2013,0,0,,
S201301118,2013,1,6530,2013-08-16,2014-01-11
S201301119,2013,1,8133,2013-08-23,2014-01-08
S201301120,2013,1,5128,2013-08-21,2014-01-11
S201301121,2013,0,0,,
S201301122,2013,0,0,,
S201301123,2013,1,5896,2013-08-16,2014-01-17
S201301124,2013,1,6799,2013-08-16,2014-01-15
S201301125,2013,1,6476,2013-08-19,2014-01-17
S201301126,2013,0,0,,
S201301127,2013,1,5959,2013-08-25,2014-01-15
S201301128,2013,1,5057,2013-08-16,2014-01-12
S201301129,2013,0,0,,
S201301130,2013,0,0,,
S201301131,2013,1,5138,2013-08-26,2014-01-17
S201301132,2013,1,5501,2013-08-26,2014-01-14
S201301133,2013,1,6112,2013-08-21,2014-01-14
S201301134,2013,1,3923,2013-08-24,2014-01-16
S201301135,2013,1,7234,2013-08-16,2014-01-09
S201301136,2013,1,5034,2013-08-23,2014-01-12
S201301137,2013,1,3784,2013-08-18,2014-01-09
S201301138,2013,0,0,,
S201301139,2013,0,0,,
S201301140,2013,0,0,,
S201301141,2013,0,0,,
S201301142,2013,1,8285,2013-08-24,2014-01-17
S201301143,2013,1,6226,2013-08-24,2014-01-08
S201301144,2013,1,6833,2013-08-23,2014-01-09
S201301145,2013,1,3716,2013-08-23,2014-01-11
S201301146,2013,1,6646,2013-08-21,2014-01-09
S201301147,2013,1,5492,2013-08-18,2014-01-11
S201301148,2013,1,6266,2013-08-18,2014-01-13
S201301149,2013,0,0,,
S201301150,2013,1,3439,2013-08-27,2014-01-15
S201301151,2013,1,4934,2013-08-25,2014-01-12
S201301152,2013,1,5063,2013-08-19,2014-01-11
S201301153,2013,1,5972,2013-08-18,2014-01-17
S201301154,2013,1,5944,2013-08-21,2014-01-09
S201301155,2013,0,0,,
S201301156,2013,1,8264,2013-08-25,2014-01-15
S201301157,2013,1,8321,2013-08-25,2014-01-16
S201301158,2013,1,6644,2013-08-20,2014-01-15
S201301159,2013,0,0,,
S201301160,2013,1,6986,2013-08-18,2014-01-15
S201301161,2013,1,7469,2013-08-22,2014-01-17
S201301162,2013,1,7201,2013-08-20,2014-01-16
S201301163,2013,0,0,,
S201301164,2013,1,5055,2013-08-19,2014-01-17
S201301165,2013,1,5860,2013-08-23,2014-01-11
S201301166,2013,0,0,,
S201301167,2013,1,6344,2013-08-17,2014-01-12
S201301168,2013,1,4268,2013-08-23,2014-01-16
S201301169,2013,1,5022,2013-08-17,2014-01-15
S201301170,2013,1,6465,2013-08-18,2014-01-08
S201301171,2013,1,5462,2013-08-26,2014-01-14
S201301172,2013,1,3082,2013-08-27,2014-01-14
S201301173,2013,0,0,,
S201301174,2013,1,4068,2013-08-20,2014-01-15
S201301175,2013,1,4482,2013-08-24,2014-01-15
S201301176,2013,1,6033,2013-08-23,2014-01-09
S201301177,2013,0,0,,
S201301178,2013,0,0,,
S201301179,2013,0,0,,
S201301180,2013,0,0,,
S201301181,2013,0,0,,
S201301182,2013,0,0,,
S201301183,2013,1,4655,2013-08-21,2014-01-14
S201301184,2013,0,0,,
S201301185,2013,0,0,,
S201301186,2013,1,5885,2013-08-25,2014-01-08
S201301187,2013,0,0,,
S201301188,2013,1,4207,2013-08-20,2014-01-16
S201301189,2013,1,4322,2013-08-17,2014-01-16
S201301190,2013,0,0,,
S201301191,2013,0,0,,
S201301192,2013,1,3853,2013-08-20,2014-01-17
S201301193,2013,1,8020,2013-08-19,2014-01-15
S201301194,2013,0,0,,
S201301195,2013,1,4841,2013-08-18,2014-01-11
S201301196,2013,1,5044,2013-08-18,2014-01-10
S201301197,2013,1,3530,2013-08-21,2014-01-08
S201301198,2013,1,5755,2013-08-27,2014-01-14
S201301199,2013,1,7987,2013-08-15,2014-01-09
S201301200,2013,1,6687,2013-08-22,2014-01-12
S201301201,2013,0,0,,
S201301202,2013,0,0,,
S201301203,2013,1,2730,2013-08-17,2014-01-10
S201301204,2013,1,6287,2013-08-24,2014-01-14
S201301205,2013,0,0,,
S201301206,2013,0,0,,
S201301207,2013,1,6258,2013-08-21,2014-01-15
S201301208,2013,1,5812,2013-08-17,2014-01-17
S201301209,2013,0,0,,
S201301210,2013,0,0,,
S201301211,2013,0,0,,
S201301212,2013,1,6245,2013-08-17,2014-01-13
S201301213,2013,1,5787,2013-08-27,2014-01-17
S201301214,2013,0,0,,
S201301215,2013,1,5872,2013-08-24,2014-01-09
S201301216,2013,1,5955,2013-08-26,2014-01-08
S201301217,2013,0,0,,
S201301218,2013,0,0,,
S201301219,2013,1,4557,2013-08-18,2014-01-11
S201301220,2013,1,7085,2013-08-18,2014-01-11
S201301221,2013,1,6431,2013-08-16,2014-01-10
S201301222,2013,1,6689,2013-08-23,2014-01-08
S201301223,2013,1,7158,2013-08-19,2014-01-12
S201301224,2013,0,0,,
S201301225,2013,1,4621,2013-08-20,2014-01-10
S201301226,2013,1,4059,2013-08-15,2014-01-14
S201301227,2013,0,0,,
S201301228,2013,1,5442,2013-08-21,2014-01-12
S201301229,2013,0,0,,
S201301230,2013,1,3614,2013-08-27,2014-01-15
S201301231,2013,1,5623,2013-08-25,2014-01-16
S201301232,2013,0,0,,
S201301233,2013,0,0,,
S201301234,2013,0,0,,
S201301235,2013,0,0,,
S201301236,2013,1,6689,2013-08-21,2014-01-13
S201301237,2013,1,8227,2013-08-22,2014-01-15
S201301238,2013,1,7457,2013-08-18,2014-01-13
S201301239,2013,0,0,,
S201301240,2013,1,7782,2013-08-27,2014-01-09
S201301241,2013,1,7563,2013-08-21,2014-01-13
S201301242,2013,1,6277,2013-08-23,2014-01-10
S201301243,2013,1,5069,2013-08-24,2014-01-11
S201301244,2013,1,6949,2013-08-21,2014-01-10
S201301245,2013,1,6843,2013-08-25,2014-01-17
S201301246,2013,0,0,,
S201301247,2013,1,4494,2013-08-15,2014-01-14
S201301248,2013,1,5271,2013-08-17,2014-01-09
S201301249,2013,1,3469,2013-08-26,2014-01-16
S201301250,2013,1,8653,2013-08-16,2014-01-11
S201301251,2013,0,0,,
S201301252,2013,0,0,,
S201301253,2013,1,4565,2013-08-26,2014-01-09
S201301254,2013,1,7589,2013-08-21,2014-01-17
S201301255,2013,1,5484,2013-08-25,2014-01-10
S201301256,2013,1,3977,2013-08-26,2014-01-13
S201301257,2013,1,7724,2013-08-19,2014-01-12
S201301258,2013,0,0,,
S201301259,2013,1,7188,2013-08-27,2014-01-16
S201301260,2013,0,0,,
S201301261,2013,0,0,,
S201301262,2013,1,1568,2013-08-20,2014-01-10
S201301263,2013,0,0,,
S201301264,2013,1,6668,2013-08-17,2014-01-13
S201301265,2013,1,7307,2013-08-24,2014-01-12
S201301266,2013,1,6037,2013-08-19,2014-01-13
S201301267,2013,1,5714,2013-08-18,2014-01-15
S201301268,2013,0,0,,
S201301269,2013,0,0,,
