student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category
S201800619,2018,0,F,1,White,IL,INST_04,Regional College D (Teaching),teaching,3.78,69,2000,Pre-Med,Health
S201800620,2018,0,F,1,White,FL,INST_05,Urban University E (Research),research,3.78,52,2000,Biology,STEM
S201800621,2018,0,F,0,White,TX,INST_01,State University A (Research),research,3.26,67,2000,Finance,Business
S201800622,2018,1,F,1,White,NJ,INST_01,State University A (Research),research,3.35,49,2000,Economics,Social Sciences
S201800623,2018,0,M,0,Hispanic,IL,INST_02,State University B (Research),research,3.04,50,2000,Mechanical Engineering,STEM
S201800624,2018,0,F,0,White,NC,INST_01,State University A (Research),research,3.8,99,2000,Public Health,Health
S201800625,2018,1,M,0,Black,MI,INST_03,Regional College C (Teaching),teaching,3.53,35,2000,Public Health,Health
S201800626,2018,0,F,0,White,GA,INST_02,State University B (Research),research,4.0,29,2000,Undeclared,Other
S201800627,2018,0,F,1,White,VA,INST_03,Regional College C (Teaching),teaching,4.0,69,2000,Economics,Social Sciences
S201800628,2018,0,M,0,Unknown,MI,INST_01,State University A (Research),research,3.06,56,2000,Communications,Other
S201800629,2018,0,F,1,White,FL,INST_04,Regional College D (Teaching),teaching,3.54,56,2000,Physics,STEM
S201800630,2018,0,M,1,White,NJ,INST_02,State University B (Research),research,3.08,38,2000,General Studies,Other
S201800631,2018,0,M,1,White,IL,INST_02,State University B (Research),research,3.17,57,2000,Electrical Engineering,STEM
S201800632,2018,0,M,0,White,GA,INST_02,State University B (Research),research,3.11,51,2000,Finance,Business
S201800633,2018,1,F,0,Multi,NY,INST_02,State University B (Research),research,3.32,40,2000,Art History,Humanities
S201800634,2018,0,F,0,Asian,CA,INST_05,Urban University E (Research),research,3.29,30,2000,Art History,Humanities
S201800635,2018,0,M,1,White,FL,INST_04,Regional College D (Teaching),teaching,3.91,90,2000,Statistics,STEM
S201800636,2018,0,M,1,White,CA,INST_04,Regional College D (Teaching),teaching,3.23,35,2000,Chemistry,STEM
S201800637,2018,1,F,1,White,TX,INST_05,Urban University E (Research),research,3.18,43,2000,Marketing,Business
S201800638,2018,0,F,0,White,VA,INST_01,State University A (Research),research,3.47,43,2000,Art History,Humanities
S201800639,2018,0,F,1,White,NY,INST_05,Urban University E (Research),research,4.0,58,2000,Mathematics,STEM
S201800640,2018,0,F,1,White,CA,INST_01,State University A (Research),research,4.0,99,2000,Economics,Social Sciences
S201800641,2018,0,F,0,White,OH,INST_01,State University A (Research),research,3.01,48,2000,History,Humanities
S201800642,2018,1,M,0,Black,IL,INST_05,Urban University E (Research),research,3.27,70,2000,Biomedical Engineering,STEM
S201800643,2018,1,F,0,Hispanic,TX,INST_01,State University A (Research),research,3.68,61,2000,Pre-Med,Health
S201800644,2018,0,F,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.18,36,2000,Marketing,Business
S201800645,2018,0,M,0,Multi,GA,INST_05,Urban University E (Research),research,2.98,32,2000,Civil Engineering,STEM
S201800646,2018,1,F,0,White,MI,INST_05,Urban University E (Research),research,2.53,63,2000,Accounting,Business
S201800647,2018,0,F,1,White,NJ,INST_05,Urban University E (Research),research,3.33,26,2000,Marketing,Business
S201800648,2018,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,2.99,76,2000,Mechanical Engineering,STEM
S201800649,2018,1,F,0,Black,NJ,INST_05,Urban University E (Research),research,3.59,93,2000,Civil Engineering,STEM
S201800650,2018,0,F,0,Multi,NY,INST_01,State University A (Research),research,3.73,51,2000,Anthropology,Social Sciences
S201800651,2018,0,F,0,Asian,TX,INST_03,Regional College C (Teaching),teaching,3.72,79,2000,History,Humanities
S201800652,2018,1,M,0,Hispanic,NY,INST_02,State University B (Research),research,2.69,84,2000,General Studies,Other
S201800653,2018,0,M,1,White,IL,INST_05,Urban University E (Research),research,2.46,34,2000,Physics,STEM
S201800654,2018,0,F,0,Hispanic,VA,INST_05,Urban University E (Research),research,1.89,73,2000,Management,Business
S201800655,2018,0,F,0,Black,CA,INST_03,Regional College C (Teaching),teaching,3.68,51,2000,Physics,STEM
S201800656,2018,0,F,1,Multi,IL,INST_03,Regional College C (Teaching),teaching,2.39,82,2000,Kinesiology,Health
S201800657,2018,1,M,0,Asian,MI,INST_03,Regional College C (Teaching),teaching,2.38,66,2000,Psychology,Social Sciences
S201800658,2018,0,M,1,White,GA,INST_05,Urban University E (Research),research,2.37,70,2000,Physics,STEM
S201800659,2018,0,M,1,White,NY,INST_04,Regional College D (Teaching),teaching,3.3,60,2000,History,Humanities
S201800660,2018,0,M,0,Black,FL,INST_05,Urban University E (Research),research,3.0,66,2000,Psychology,Social Sciences
S201800661,2018,0,F,0,White,OH,INST_02,State University B (Research),research,2.85,38,2000,Finance,Business
S201800662,2018,1,F,0,Black,NJ,INST_04,Regional College D (Teaching),teaching,3.53,32,2000,Public Health,Health
S201800663,2018,1,F,0,White,MI,INST_02,State University B (Research),research,3.52,45,2000,Chemistry,STEM
S201800664,2018,0,M,0,Multi,IL,INST_03,Regional College C (Teaching),teaching,4.0,77,2000,Anthropology,Social Sciences
S201800665,2018,0,F,0,Unknown,NJ,INST_03,Regional College C (Teaching),teaching,3.11,44,2000,Economics,Social Sciences
S201800666,2018,0,F,0,Asian,VA,INST_05,Urban University E (Research),research,3.22,46,2000,Economics-Bus,Business
S201800667,2018,0,M,0,Multi,VA,INST_02,State University B (Research),research,3.57,60,2000,Accounting,Business
S201800668,2018,0,F,0,Black,PA,INST_03,Regional College C (Teaching),teaching,3.19,13,2000,Civil Engineering,STEM
S201800669,2018,0,F,0,Hispanic,MI,INST_04,Regional College D (Teaching),teaching,4.0,33,2000,General Studies,Other
S201800670,2018,1,F,0,White,NC,INST_05,Urban University E (Research),research,2.84,35,2000,Mathematics,STEM
S201800671,2018,0,M,0,Unknown,NJ,INST_03,Regional College C (Teaching),teaching,3.5,45,2000,Economics-Bus,Business
S201800672,2018,0,M,1,Black,NJ,INST_05,Urban University E (Research),research,2.88,47,2000,Education,Other
S201800673,2018,0,F,0,Multi,PA,INST_04,Regional College D (Teaching),teaching,3.55,58,2000,Political Science,Social Sciences
S201800674,2018,0,M,0,Hispanic,FL,INST_03,Regional College C (Teaching),teaching,3.75,47,2000,Education,Other
S201800675,2018,1,F,1,NHPI,MI,INST_04,Regional College D (Teaching),teaching,3.14,88,2000,Spanish,Humanities
S201800676,2018,1,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,3.3,65,2000,Political Science,Social Sciences
S201800677,2018,0,F,0,White,FL,INST_01,State University A (Research),research,3.07,80,2000,Public Health,Health
S201800678,2018,1,M,0,White,TX,INST_03,Regional College C (Teaching),teaching,3.1,12,2000,Kinesiology,Health
S201800679,2018,0,F,0,Unknown,IL,INST_04,Regional College D (Teaching),teaching,3.79,85,2000,Education,Other
S201800680,2018,0,M,1,White,IL,INST_04,Regional College D (Teaching),teaching,3.6,52,2000,Undeclared,Other
S201800681,2018,1,F,0,White,OH,INST_02,State University B (Research),research,2.6,35,2000,English,Humanities
S201800682,2018,1,F,1,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,2.65,66,2000,Computer Science,STEM
S201800683,2018,0,M,1,Multi,MI,INST_04,Regional College D (Teaching),teaching,2.88,60,2000,Political Science,Social Sciences
S201800684,2018,1,M,0,White,PA,INST_04,Regional College D (Teaching),teaching,2.51,39,2000,Economics-Bus,Business
S201800685,2018,0,M,0,Hispanic,IL,INST_01,State University A (Research),research,2.87,84,2000,Statistics,STEM
S201800686,2018,0,F,0,Black,PA,INST_04,Regional College D (Teaching),teaching,1.96,58,2000,Anthropology,Social Sciences
S201800687,2018,0,F,0,White,NJ,INST_05,Urban University E (Research),research,3.33,66,2000,Nursing,Health
S201800688,2018,1,M,1,White,TX,INST_02,State University B (Research),research,3.76,51,2000,Biomedical Engineering,STEM
S201800689,2018,1,M,0,White,CA,INST_04,Regional College D (Teaching),teaching,2.21,54,2000,Psychology,Social Sciences
S201800690,2018,1,M,1,Black,VA,INST_03,Regional College C (Teaching),teaching,3.09,36,2000,Chemistry,STEM
S201800691,2018,0,F,0,Black,VA,INST_04,Regional College D (Teaching),teaching,3.08,99,2000,Electrical Engineering,STEM
S201800692,2018,1,M,0,White,IL,INST_02,State University B (Research),research,2.76,44,2000,Public Health,Health
S201800693,2018,0,F,0,White,GA,INST_05,Urban University E (Research),research,3.44,75,2000,Nursing,Health
S201800694,2018,1,M,0,White,NY,INST_02,State University B (Research),research,4.0,64,2000,Education,Other
S201800695,2018,0,F,1,Black,FL,INST_03,Regional College C (Teaching),teaching,3.74,59,2000,Sociology,Social Sciences
S201800696,2018,1,F,1,Hispanic,NC,INST_04,Regional College D (Teaching),teaching,4.0,93,2000,Mechanical Engineering,STEM
S201800697,2018,0,M,0,Black,PA,INST_03,Regional College C (Teaching),teaching,4.0,38,2000,Public Health,Health
S201800698,2018,0,M,0,Black,NC,INST_02,State University B (Research),research,3.45,94,2000,Civil Engineering,STEM
S201800699,2018,1,M,0,Black,TX,INST_05,Urban University E (Research),research,3.44,45,2000,Public Health,Health
S201800700,2018,0,M,0,White,OH,INST_04,Regional College D (Teaching),teaching,4.0,51,2000,Education,Other
S201800701,2018,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,2.82,14,2000,Economics-Bus,Business
S201800702,2018,0,M,1,White,VA,INST_02,State University B (Research),research,3.01,27,2000,Chemistry,STEM
S201800703,2018,0,M,1,White,CA,INST_01,State University A (Research),research,3.64,74,2000,Finance,Business
S201800704,2018,1,M,1,White,OH,INST_04,Regional College D (Teaching),teaching,3.5,45,2000,Undeclared,Other
S201800705,2018,0,M,0,AIAN,OH,INST_05,Urban University E (Research),research,3.17,54,2000,Mathematics,STEM
S201800706,2018,1,M,0,White,TX,INST_05,Urban University E (Research),research,4.0,40,2000,Spanish,Humanities
S201800707,2018,1,F,0,Black,IL,INST_04,Regional College D (Teaching),teaching,2.88,53,2000,Management,Business
S201800708,2018,0,M,1,Hispanic,OH,INST_04,Regional College D (Teaching),teaching,2.75,60,2000,Economics,Social Sciences
S201800709,2018,1,F,1,White,NJ,INST_01,State University A (Research),research,3.25,65,2000,Sociology,Social Sciences
S201800710,2018,0,M,0,White,FL,INST_03,Regional College C (Teaching),teaching,2.76,98,2000,Undeclared,Other
S201800711,2018,0,F,1,Multi,VA,INST_02,State University B (Research),research,3.4,57,2000,Management,Business
S201800712,2018,0,F,1,White,GA,INST_05,Urban University E (Research),research,2.88,51,2000,Mechanical Engineering,STEM
S201800713,2018,0,F,0,Multi,CA,INST_05,Urban University E (Research),research,3.08,52,2000,Political Science,Social Sciences
S201800714,2018,0,M,0,White,PA,INST_05,Urban University E (Research),research,3.01,42,2000,Nursing,Health
S201800715,2018,0,F,0,Hispanic,MI,INST_02,State University B (Research),research,2.71,49,2000,Economics-Bus,Business
S201800716,2018,0,F,1,Multi,OH,INST_01,State University A (Research),research,3.02,57,2000,Mechanical Engineering,STEM
S201800717,2018,0,M,1,White,OH,INST_03,Regional College C (Teaching),teaching,3.6,31,2000,Management,Business
S201800718,2018,0,M,0,White,PA,INST_02,State University B (Research),research,2.94,45,2000,Physics,STEM
S201800719,2018,0,M,0,Unknown,IL,INST_01,State University A (Research),research,2.76,50,2000,Chemistry,STEM
S201800720,2018,0,M,1,White,CA,INST_05,Urban University E (Research),research,2.81,74,2000,Education,Other
S201800721,2018,0,M,0,Hispanic,CA,INST_04,Regional College D (Teaching),teaching,3.43,48,2000,Sociology,Social Sciences
S201800722,2018,0,F,1,Hispanic,NC,INST_01,State University A (Research),research,2.25,88,2000,Mathematics,STEM
S201800723,2018,0,M,0,Hispanic,TX,INST_02,State University B (Research),research,3.32,23,2000,Political Science,Social Sciences
S201800724,2018,1,M,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,2.1,47,2000,Pre-Med,Health
S201800725,2018,0,F,0,White,VA,INST_05,Urban University E (Research),research,3.53,63,2000,Economics-Bus,Business
S201800726,2018,0,F,0,Hispanic,NC,INST_03,Regional College C (Teaching),teaching,2.99,34,2000,Economics,Social Sciences
S201800727,2018,0,F,1,Multi,MI,INST_02,State University B (Research),research,3.06,51,2000,Mechanical Engineering,STEM
S201800728,2018,1,F,0,White,NY,INST_01,State University A (Research),research,3.25,66,2000,Spanish,Humanities
S201800729,2018,0,M,0,Asian,GA,INST_02,State University B (Research),research,3.02,24,2000,Political Science,Social Sciences
S201800730,2018,0,F,0,White,OH,INST_04,Regional College D (Teaching),teaching,3.79,49,2000,Sociology,Social Sciences
S201800731,2018,0,M,0,Hispanic,PA,INST_03,Regional College C (Teaching),teaching,2.85,53,2000,Pre-Med,Health
S201800732,2018,1,M,1,White,NJ,INST_02,State University B (Research),research,3.32,49,2000,Nursing,Health
S201800733,2018,1,M,1,White,FL,INST_01,State University A (Research),research,3.0,75,2000,Pre-Med,Health
S201800734,2018,0,F,0,White,MI,INST_02,State University B (Research),research,2.9,42,2000,Accounting,Business
S201800735,2018,0,M,0,Asian,NC,INST_02,State University B (Research),research,3.14,58,2000,Economics,Social Sciences
S201800736,2018,1,F,0,White,FL,INST_01,State University A (Research),research,3.52,72,2000,Mechanical Engineering,STEM
S201800737,2018,0,F,0,Black,NC,INST_04,Regional College D (Teaching),teaching,3.26,49,2000,Psychology,Social Sciences
S201800738,2018,0,F,0,Hispanic,IL,INST_03,Regional College C (Teaching),teaching,3.22,46,2000,Finance,Business
S201800739,2018,0,M,0,Black,NJ,INST_05,Urban University E (Research),research,3.5,25,2000,Kinesiology,Health
S201800740,2018,1,M,0,Multi,TX,INST_05,Urban University E (Research),research,3.56,83,2000,Undeclared,Other
S201800741,2018,1,M,0,Black,GA,INST_05,Urban University E (Research),research,3.6,48,2000,Education,Other
S201800742,2018,1,F,0,White,PA,INST_05,Urban University E (Research),research,2.95,34,2000,Civil Engineering,STEM
S201800743,2018,0,F,1,Black,PA,INST_05,Urban University E (Research),research,2.92,81,2000,Finance,Business
S201800744,2018,0,F,0,Asian,NC,INST_02,State University B (Research),research,3.43,41,2000,Anthropology,Social Sciences
S201800745,2018,0,F,0,White,MI,INST_01,State University A (Research),research,3.02,81,2000,Civil Engineering,STEM
S201800746,2018,0,M,1,White,IL,INST_02,State University B (Research),research,3.25,43,2000,Accounting,Business
S201800747,2018,0,M,1,Hispanic,CA,INST_04,Regional College D (Teaching),teaching,3.51,16,2000,Art History,Humanities
S201800748,2018,1,M,0,Hispanic,NY,INST_01,State University A (Research),research,4.0,25,2000,Chemistry,STEM
S201800749,2018,0,M,0,Asian,FL,INST_04,Regional College D (Teaching),teaching,3.63,53,2000,Statistics,STEM
S201800750,2018,0,F,1,Hispanic,NY,INST_04,Regional College D (Teaching),teaching,3.63,30,2000,History,Humanities
S201800751,2018,0,M,0,Unknown,NY,INST_04,Regional College D (Teaching),teaching,3.93,24,2000,Chemistry,STEM
S201800752,2018,0,F,0,White,NJ,INST_04,Regional College D (Teaching),teaching,2.58,25,2000,Finance,Business
S201800753,2018,0,F,0,White,NC,INST_01,State University A (Research),research,3.6,57,2000,Marketing,Business
S201800754,2018,0,F,0,Black,NY,INST_04,Regional College D (Teaching),teaching,3.3,78,2000,Anthropology,Social Sciences
S201800755,2018,0,M,0,Black,GA,INST_01,State University A (Research),research,3.14,56,2000,Psychology,Social Sciences
S201800756,2018,1,M,0,White,NY,INST_02,State University B (Research),research,2.8,79,2000,Civil Engineering,STEM
S201800757,2018,1,F,1,Hispanic,MI,INST_03,Regional College C (Teaching),teaching,2.91,45,2000,Spanish,Humanities
S201800758,2018,0,M,0,White,CA,INST_03,Regional College C (Teaching),teaching,3.17,50,2000,Accounting,Business
S201800759,2018,0,F,0,Black,CA,INST_01,State University A (Research),research,2.72,53,2000,Spanish,Humanities
S201800760,2018,0,M,0,Unknown,IL,INST_04,Regional College D (Teaching),teaching,3.68,21,2000,Marketing,Business
S201800761,2018,0,F,0,Hispanic,OH,INST_03,Regional College C (Teaching),teaching,4.0,47,2000,Sociology,Social Sciences
S201800762,2018,0,F,0,White,NC,INST_05,Urban University E (Research),research,2.26,32,2000,Computer Science,STEM
S201800763,2018,0,F,0,Multi,NJ,INST_03,Regional College C (Teaching),teaching,3.42,70,2000,Mechanical Engineering,STEM
S201800764,2018,1,M,0,Asian,IL,INST_04,Regional College D (Teaching),teaching,3.0,50,2000,English,Humanities
S201800765,2018,0,F,0,Hispanic,PA,INST_02,State University B (Research),research,2.79,43,2000,Kinesiology,Health
S201800766,2018,0,M,0,Multi,CA,INST_05,Urban University E (Research),research,2.69,74,2000,Philosophy,Humanities
S201800767,2018,1,F,1,Hispanic,NJ,INST_05,Urban University E (Research),research,3.77,65,2000,Anthropology,Social Sciences
S201800768,2018,0,M,0,White,NY,INST_05,Urban University E (Research),research,3.8,22,2000,Psychology,Social Sciences
S201800769,2018,0,M,0,Multi,CA,INST_01,State University A (Research),research,3.04,62,2000,Undeclared,Other
S201800770,2018,0,M,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.41,58,2000,Spanish,Humanities
S201800771,2018,0,M,0,Hispanic,CA,INST_04,Regional College D (Teaching),teaching,3.24,56,2000,Education,Other
S201800772,2018,0,M,0,Black,TX,INST_01,State University A (Research),research,3.25,29,2000,Computer Science,STEM
S201800773,2018,0,F,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.5,60,2000,Kinesiology,Health
S201800774,2018,0,F,0,Hispanic,OH,INST_02,State University B (Research),research,3.46,76,2000,Communications,Other
S201800775,2018,1,F,0,Hispanic,MI,INST_05,Urban University E (Research),research,3.53,43,2000,Electrical Engineering,STEM
S201800776,2018,0,M,0,White,CA,INST_02,State University B (Research),research,3.56,58,2000,Economics,Social Sciences
S201800777,2018,1,F,0,Black,NJ,INST_01,State University A (Research),research,2.87,39,2000,Education,Other
S201800778,2018,0,F,0,Black,MI,INST_01,State University A (Research),research,2.85,56,2000,Spanish,Humanities
S201800779,2018,0,M,0,Asian,TX,INST_02,State University B (Research),research,4.0,54,2000,Psychology,Social Sciences
S201800780,2018,0,F,0,White,NJ,INST_04,Regional College D (Teaching),teaching,2.41,52,2000,Art History,Humanities
S201800781,2018,0,M,0,White,VA,INST_01,State University A (Research),research,2.03,74,2000,Political Science,Social Sciences
S201800782,2018,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.94,51,2000,Undeclared,Other
S201800783,2018,0,M,1,White,NY,INST_05,Urban University E (Research),research,2.95,37,2000,General Studies,Other
S201800784,2018,0,F,0,Black,NC,INST_05,Urban University E (Research),research,3.77,48,2000,Anthropology,Social Sciences
S201800785,2018,1,M,0,White,VA,INST_01,State University A (Research),research,2.83,50,2000,English,Humanities
S201800786,2018,0,F,1,Hispanic,NC,INST_03,Regional College C (Teaching),teaching,3.66,37,2000,Management,Business
S201800787,2018,0,F,0,White,VA,INST_05,Urban University E (Research),research,3.13,47,2000,Communications,Other
S201800788,2018,0,F,0,White,NC,INST_03,Regional College C (Teaching),teaching,3.39,53,2000,Psychology,Social Sciences
S201800789,2018,0,M,1,Black,NY,INST_05,Urban University E (Research),research,3.18,58,2000,Kinesiology,Health
S201800790,2018,0,F,0,White,PA,INST_01,State University A (Research),research,3.66,57,2000,Physics,STEM
S201800791,2018,0,F,0,White,FL,INST_02,State University B (Research),research,3.94,6,2000,Computer Science,STEM
S201800792,2018,0,M,0,White,OH,INST_01,State University A (Research),research,2.95,16,2000,Political Science,Social Sciences
S201800793,2018,1,F,1,White,TX,INST_04,Regional College D (Teaching),teaching,4.0,23,2000,Accounting,Business
S201800794,2018,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.15,58,2000,Economics-Bus,Business
S201800795,2018,0,F,0,Asian,TX,INST_03,Regional College C (Teaching),teaching,2.81,80,2000,Marketing,Business
S201800796,2018,1,M,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.44,66,2000,Spanish,Humanities
S201800797,2018,0,M,1,Hispanic,CA,INST_04,Regional College D (Teaching),teaching,3.34,25,2000,Finance,Business
S201800798,2018,1,F,1,White,NY,INST_04,Regional College D (Teaching),teaching,3.64,43,2000,Physics,STEM
S201800799,2018,1,NB,0,White,CA,INST_04,Regional College D (Teaching),teaching,2.46,83,2000,Economics-Bus,Business
S201800800,2018,0,F,0,Hispanic,PA,INST_03,Regional College C (Teaching),teaching,2.86,85,2000,Mechanical Engineering,STEM
S201800801,2018,1,M,1,Asian,VA,INST_04,Regional College D (Teaching),teaching,2.82,24,2000,Political Science,Social Sciences
S201800802,2018,0,F,0,White,MI,INST_02,State University B (Research),research,3.16,62,2000,Statistics,STEM
S201800803,2018,0,M,0,Asian,GA,INST_01,State University A (Research),research,2.78,34,2000,Biology,STEM
S201800804,2018,0,F,0,Black,GA,INST_03,Regional College C (Teaching),teaching,3.79,66,2000,Biology,STEM
S201800805,2018,0,M,0,Hispanic,PA,INST_02,State University B (Research),research,2.68,61,2000,Biomedical Engineering,STEM
S201800806,2018,1,M,1,Black,VA,INST_04,Regional College D (Teaching),teaching,3.53,21,2000,Finance,Business
S201800807,2018,1,F,0,Asian,IL,INST_05,Urban University E (Research),research,2.89,49,2000,Pre-Med,Health
S201800808,2018,1,M,1,White,VA,INST_04,Regional College D (Teaching),teaching,2.66,72,2000,Kinesiology,Health
S201800809,2018,1,F,1,Black,CA,INST_04,Regional College D (Teaching),teaching,2.66,70,2000,Political Science,Social Sciences
S201800810,2018,0,M,1,White,IL,INST_02,State University B (Research),research,3.49,59,2000,General Studies,Other
S201800811,2018,0,F,1,Black,NY,INST_01,State University A (Research),research,2.03,67,2000,Computer Science,STEM
S201800812,2018,0,F,0,Black,MI,INST_03,Regional College C (Teaching),teaching,2.66,53,2000,Political Science,Social Sciences
S201800813,2018,0,M,0,Unknown,NC,INST_04,Regional College D (Teaching),teaching,2.72,30,2000,Biology,STEM
S201800814,2018,1,M,0,Black,FL,INST_05,Urban University E (Research),research,2.03,69,2000,Art History,Humanities
S201800815,2018,0,F,1,White,NC,INST_04,Regional College D (Teaching),teaching,2.99,59,2000,Accounting,Business
S201800816,2018,1,F,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.98,80,2000,Political Science,Social Sciences
S201800817,2018,0,M,0,Hispanic,TX,INST_05,Urban University E (Research),research,3.87,37,2000,Mechanical Engineering,STEM
S201800818,2018,0,F,0,Hispanic,NC,INST_01,State University A (Research),research,2.87,60,2000,Mathematics,STEM
S201800819,2018,1,M,0,NHPI,GA,INST_02,State University B (Research),research,3.5,56,2000,Economics,Social Sciences
S201800820,2018,0,F,0,Black,FL,INST_02,State University B (Research),research,3.11,68,2000,Psychology,Social Sciences
S201800821,2018,0,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,3.03,45,2000,Economics,Social Sciences
S201800822,2018,1,F,0,White,TX,INST_04,Regional College D (Teaching),teaching,2.9,55,2000,General Studies,Other
S201800823,2018,0,F,0,White,IL,INST_02,State University B (Research),research,3.25,67,2000,History,Humanities
S201800824,2018,1,F,1,White,MI,INST_04,Regional College D (Teaching),teaching,3.02,74,2000,Finance,Business
S201800825,2018,1,F,0,Black,GA,INST_02,State University B (Research),research,3.21,82,2000,Art History,Humanities
S201800826,2018,1,F,0,White,NJ,INST_01,State University A (Research),research,2.44,33,2000,Education,Other
S201800827,2018,0,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,3.63,20,2000,Mechanical Engineering,STEM
S201800828,2018,1,F,0,Hispanic,OH,INST_02,State University B (Research),research,3.03,32,2000,Marketing,Business
S201800829,2018,1,F,0,Hispanic,FL,INST_05,Urban University E (Research),research,3.55,71,2000,Civil Engineering,STEM
S201800830,2018,1,M,1,Black,VA,INST_05,Urban University E (Research),research,2.83,48,2000,Computer Science,STEM
S201800831,2018,0,M,0,Hispanic,TX,INST_01,State University A (Research),research,3.47,99,2000,Computer Science,STEM
S201800832,2018,0,F,0,White,NJ,INST_02,State University B (Research),research,3.34,42,2000,Education,Other
S201800833,2018,0,F,0,Black,GA,INST_03,Regional College C (Teaching),teaching,2.51,44,2000,Public Health,Health
S201800834,2018,1,M,1,White,FL,INST_02,State University B (Research),research,3.1,42,2000,Finance,Business
S201800835,2018,0,F,0,White,NJ,INST_05,Urban University E (Research),research,2.79,51,2000,Political Science,Social Sciences
S201800836,2018,1,M,1,White,NC,INST_02,State University B (Research),research,2.59,67,2000,Marketing,Business
S201800837,2018,1,M,1,AIAN,OH,INST_01,State University A (Research),research,3.39,60,2000,Accounting,Business
S201800838,2018,0,F,0,White,TX,INST_03,Regional College C (Teaching),teaching,3.03,73,2000,Public Health,Health
S201800839,2018,0,M,0,White,TX,INST_05,Urban University E (Research),research,3.7,76,2000,Physics,STEM
S201800840,2018,0,M,0,White,OH,INST_01,State University A (Research),research,2.66,53,2000,Communications,Other
S201800841,2018,1,F,0,Hispanic,CA,INST_01,State University A (Research),research,3.44,57,2000,Psychology,Social Sciences
S201800842,2018,0,M,0,Black,NC,INST_03,Regional College C (Teaching),teaching,3.41,58,2000,Mechanical Engineering,STEM
S201800843,2018,0,F,0,White,PA,INST_01,State University A (Research),research,3.53,52,2000,Economics,Social Sciences
S201800844,2018,0,F,1,NHPI,NJ,INST_01,State University A (Research),research,4.0,61,2000,Pre-Med,Health
S201800845,2018,0,M,0,White,FL,INST_01,State University A (Research),research,2.4,43,2000,Electrical Engineering,STEM
S201800846,2018,0,M,1,NHPI,MI,INST_04,Regional College D (Teaching),teaching,2.83,45,2000,Art History,Humanities
S201800847,2018,0,F,0,Black,NC,INST_01,State University A (Research),research,2.62,46,2000,Kinesiology,Health
S201800848,2018,0,F,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.45,3,2000,Physics,STEM
S201800849,2018,0,M,0,White,NJ,INST_03,Regional College C (Teaching),teaching,2.27,64,2000,Undeclared,Other
S201800850,2018,0,M,0,Black,TX,INST_01,State University A (Research),research,2.91,68,2000,Statistics,STEM
S201800851,2018,1,F,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.96,25,2000,Electrical Engineering,STEM
S201800852,2018,0,M,1,White,NJ,INST_02,State University B (Research),research,3.17,46,2000,Physics,STEM
S201800853,2018,1,F,1,Black,OH,INST_02,State University B (Research),research,3.55,48,2000,Physics,STEM
S201800854,2018,0,F,0,Multi,OH,INST_04,Regional College D (Teaching),teaching,3.67,99,2000,Psychology,Social Sciences
S201800855,2018,0,F,0,Black,NY,INST_04,Regional College D (Teaching),teaching,3.79,81,2000,Economics,Social Sciences
S201800856,2018,0,F,0,White,GA,INST_01,State University A (Research),research,2.48,25,2000,Undeclared,Other
S201800857,2018,0,F,0,White,MI,INST_05,Urban University E (Research),research,3.21,64,2000,Kinesiology,Health
S201800858,2018,0,M,0,Black,NC,INST_03,Regional College C (Teaching),teaching,3.04,56,2000,Electrical Engineering,STEM
S201800859,2018,1,M,0,Unknown,PA,INST_02,State University B (Research),research,3.55,48,2000,Nursing,Health
S201800860,2018,0,M,0,Black,NY,INST_03,Regional College C (Teaching),teaching,3.74,70,1999,Management,Business
S201800861,2018,1,M,0,White,NY,INST_05,Urban University E (Research),research,2.78,33,2000,Anthropology,Social Sciences
S201800862,2018,1,F,0,Hispanic,TX,INST_02,State University B (Research),research,2.99,37,2000,Political Science,Social Sciences
S201800863,2018,1,M,0,Asian,NJ,INST_03,Regional College C (Teaching),teaching,2.81,42,2000,Marketing,Business
S201800864,2018,1,F,0,Black,FL,INST_01,State University A (Research),research,3.3,57,2000,Anthropology,Social Sciences
S201800865,2018,0,F,0,Hispanic,MI,INST_04,Regional College D (Teaching),teaching,2.81,61,2000,Mechanical Engineering,STEM
S201800866,2018,0,M,1,White,MI,INST_02,State University B (Research),research,3.02,61,2000,Biology,STEM
