graduate_id	risk_score	eligible_z	enrolled_d
G2018005291	26.083	0	1
G2018005302	25.342	0	0
G2018005311	32.367	0	0
G2018005316	9.906	0	0
G2018005323	25.297	0	0
G2018005326	25.625	0	0
G2018005328	17.643	0	0
G2018005331	24.266	0	1
G2018005336	3.155	0	0
G2018005347	12.103	0	0
G2018005355	8.353	0	0
G2018005356	37.016	0	1
G2018005360	44.192	0	0
G2018005363	17.401	0	0
G2018005364	26.453	0	0
G2018005366	23.846	0	0
G2018005367	34.176	0	1
G2018005368	27.885	0	1
G2018005379	33.363	0	0
G2018005385	22.743	0	0
G2018005394	42.678	0	1
G2018005398	30.789	0	0
G2018005400	33.991	0	0
G2018005403	36.194	0	1
G2018005407	37.115	0	0
G2018005409	24.153	0	0
G2018005412	5.669	0	1
G2018005414	11.289	0	0
G2018005419	29.94	0	0
G2018005422	16.396	0	0
G2018005423	54.741	0	1
G2018005434	48.546	0	0
G2018005438	31.302	0	0
G2018005442	35.082	0	0
G2018005443	23.773	0	0
G2018005446	20.636	0	0
G2018005458	41.495	0	0
G2018005459	46.76	0	0
G2018005472	9.201	0	0
G2018005477	50.437	0	1
G2018005480	57.377	0	0
G2018005491	43.064	0	0
G2018005500	41.209	0	0
G2018005502	16.946	0	1
G2018005519	7.325	0	0
G2018005524	27.898	0	0
G2018005526	26.249	0	0
G2018005529	17.447	0	0
G2018005533	34.249	0	0
G2018005548	6.031	0	1
G2018005559	0.808	0	0
G2018005561	9.692	0	0
G2018005568	49.814	0	0
G2018005572	46.206	0	1
G2018005575	5.081	0	0
G2018005578	3.307	0	0
G2018005584	46.798	0	0
G2018005588	22.248	0	1
G2018005590	31.043	0	0
G2018005596	16.116	0	0
G2018005598	7.009	0	0
G2018005604	28.164	0	0
G2018005605	21.337	0	1
G2018005609	10.877	0	0
G2018005612	13.165	0	0
G2018005614	55.248	0	0
G2018005618	4.143	0	0
G2018005619	43.415	0	0
G2018005628	49.76	0	0
G2018005643	28.45	0	0
G2018005652	55.906	0	0
G2018005655	19.471	0	0
G2018005660	35.217	0	0
G2018005661	45.137	0	0
G2018005665	22.648	0	0
G2018005668	50.673	0	0
G2018005669	18.627	0	0
G2018005671	51.472	0	0
G2018005679	27.935	0	0
G2018005689	14.073	0	1
G2018005691	46.874	0	0
G2018005697	22.339	0	1
G2018005699	25.85	0	0
G2018005709	2.11	0	0
G2018005710	8.258	0	0
G2018005717	36.039	0	0
G2018005718	21.672	0	0
G2018005721	31.366	0	1
G2018005726	14.454	0	0
G2018005728	68.521	0	0
G2018005732	54.965	0	0
G2018005733	47.676	0	0
G2018005736	48.63	0	0
G2018005738	26.559	0	0
G2018005748	39.641	0	0
G2018005749	10.197	0	0
G2018005761	15.36	0	1
G2018005770	44.038	0	0
G2018005779	14.494	0	1
G2018005784	40.497	0	0
G2018005788	28.42	0	0
G2018005792	20.582	0	0
G2018005793	40.539	0	0
G2018005798	54.936	0	0
G2018005808	21.442	0	1
G2018005814	18.341	0	0
G2018005822	23.124	0	0
G2018005824	29.715	0	0
G2018005829	46.708	0	0
G2018005841	11.245	0	1
G2018005845	56.072	0	1
G2018005849	30.505	0	0
G2018005850	13.611	0	1
G2018005851	18.707	0	1
G2018005856	57.219	0	0
G2018005858	18.022	0	0
G2018005860	15.665	0	0
G2018005862	37.074	0	0
G2018005865	44.124	0	0
G2018005868	51.935	0	1
G2018005870	61.467	0	0
G2018005873	38.686	0	0
G2018005876	14.321	0	0
G2018005877	12.268	0	0
G2018005878	21.071	0	1
G2018005880	32.327	0	0
G2018005881	16.809	0	0
G2018005886	12.751	0	0
G2018005889	50.68	0	0
G2018005892	11.608	0	1
G2018005902	22.862	0	0
G2018005905	77.638	1	1
G2018005910	25.264	0	1
G2018005911	63.36	0	1
G2018005918	19.354	0	0
G2018005922	23.405	0	1
G2018005924	50.945	0	0
G2018005937	15.074	0	1
G2018005939	17.947	0	0
G2018005947	2.945	0	1
G2018005953	43.597	0	0
G2018005957	40.326	0	1
G2018005959	24.798	0	0
G2018005961	27.765	0	1
G2018005970	18.807	0	0
G2018005974	46.25	0	0
G2018005978	34.843	0	1
G2018005979	3.833	0	0
G2018005980	70.633	0	0
G2018005981	27.137	0	0
G2018005985	4.61	0	0
G2018005988	21.436	0	1
G2018005991	34.089	0	0
G2018005992	20.984	0	0
G2018005999	15.654	0	1
G2018006000	30.935	0	0
G2018006001	30.647	0	0
G2018006002	32.275	0	0
G2018006016	13.201	0	1
G2018006020	25.135	0	1
G2018006029	24.911	0	0
G2018006032	42.561	0	1
G2018006042	16.992	0	0
G2018006044	39.717	0	1
G2018006045	61.989	0	0
G2018006050	4.414	0	0
G2018006057	5.491	0	1
G2018006062	25.17	0	0
G2018006065	4.574	0	0
G2018006066	38.05	0	0
G2018006067	17.155	0	1
G2018006069	44.496	0	0
G2018006079	28.201	0	0
G2018006090	35.065	0	1
G2018006099	18.224	0	1
G2018006106	20.089	0	0
G2018006112	7.196	0	0
G2018006119	36.621	0	0
G2018006124	23.432	0	0
G2018006127	37.26	0	0
G2018006128	29.923	0	1
G2018006133	15.039	0	0
G2018006137	40.48	0	1
G2018006141	28.11	0	1
G2018006143	16.865	0	0
G2018006148	21.409	0	1
G2018006150	25.256	0	0
G2018006152	18.994	0	0
G2018006157	14.906	0	1
G2018006163	55.17	0	0
G2018006172	30.499	0	1
G2018006173	1.071	0	0
G2018006175	28.806	0	0
G2018006176	11.787	0	0
G2018006187	37.605	0	0
G2018006188	22.143	0	0
G2018006192	33.597	0	1
G2018006205	37.418	0	0
G2018006209	18.87	0	0
G2018006212	31.683	0	1
G2018006220	33.557	0	0
G2018006222	1.858	0	1
G2018006225	5.141	0	0
G2018006228	44.23	0	0
G2018006230	39.264	0	0
G2018006242	13.874	0	0
G2018006260	14.612	0	0
G2018006270	15.366	0	1
G2018006283	45.279	0	1
G2018006284	29.616	0	0
G2018006285	11.002	0	0
G2018006299	11.127	0	0
G2018006302	22.175	0	0
G2018006305	35.613	0	0
G2018006308	11.445	0	0
G2018006316	26.41	0	0
G2018006323	31.648	0	0
G2018006327	28.586	0	1
G2018006330	10.939	0	0
G2018006345	34.09	0	0
G2018006347	25.534	0	0
G2018006351	20.531	0	0
G2018006352	44.26	0	0
G2018006355	0.349	0	1
G2018006365	23.243	0	0
G2018006366	34.829	0	0
G2018006378	28.094	0	1
G2018006389	35.764	0	0
G2018006392	11.074	0	0
G2018006393	18.009	0	1
G2018006395	40.894	0	0
G2018006398	2.286	0	0
G2018006402	29.907	0	1
G2018006407	42.525	0	0
G2018006412	10.556	0	0
G2018006422	16.724	0	0
G2018006428	10.851	0	1
G2018006433	26.538	0	1
G2018006441	27.633	0	0
G2018006445	10.874	0	0
G2018006446	62.026	0	1
G2018006460	22.416	0	0
G2018006461	23.21	0	0
G2018006463	16.65	0	0
G2018006464	39.665	0	0
G2018006465	27.436	0	1
G2018006489	26.778	0	0
G2018006491	14.748	0	0
G2018006494	29.406	0	0
G2018006501	9.166	0	0
G2018006507	45.351	0	1
G2018006513	1.646	0	0
G2018006528	30.034	0	0
G2018006533	5.076	0	0
G2018006537	8.22	0	0
G2018006538	21.724	0	1
G2018006540	20.793	0	0
G2018006545	6.443	0	0
G2018006547	34.054	0	0
G2018006553	28.992	0	0
G2018006556	34.861	0	0
G2018006557	30.784	0	1
G2018006571	31.84	0	0
G2018006577	20.57	0	0
G2018006580	68.189	0	0
G2018006582	31.025	0	0
G2018006592	77.408	1	1
G2018006597	24.193	0	1
G2018006599	4.161	0	0
G2018006606	5.557	0	0
G2018006608	31.578	0	0
G2018006613	12.766	0	1
G2018006617	47.296	0	0
G2018006618	26.79	0	0
G2018006622	16.933	0	1
G2018006631	27.324	0	0
G2018006632	36.099	0	1
G2018006635	43.587	0	0
G2018006639	28.045	0	0
G2018006644	11.983	0	0
G2018006653	27.836	0	0
G2018006654	16.042	0	0
G2018006658	22.771	0	0
G2018006663	50.193	0	1
G2018006666	32.152	0	0
G2018006670	20.011	0	0
G2018006675	29.969	0	0
G2018006678	16.908	0	1
G2018006683	29.424	0	0
G2018006692	21.947	0	0
G2018006693	19.645	0	0
G2018006696	28.316	0	0
G2018006697	12.382	0	0
G2018006698	34.678	0	0
G2018006706	37.367	0	0
G2018006710	15.004	0	0
G2018006742	73.409	0	0
G2018006745	46.273	0	1
G2018006750	66.204	0	0
G2018006751	23.097	0	0
G2018006755	42.303	0	0
G2018006763	47.409	0	0
G2018006765	33.711	0	0
G2018006767	34.359	0	0
G2018006772	25.984	0	0
G2018006773	48.021	0	0
G2018006778	24.191	0	0
G2018006782	51.512	0	1
G2018006785	54.236	0	0
G2018006796	44.081	0	0
G2018006806	45.088	0	0
G2018006809	29.766	0	1
G2018006811	15.555	0	0
G2018006816	40.324	0	0
G2018006820	42.848	0	0
G2018006823	14.501	0	0
G2018006825	53.616	0	0
G2018006831	33.982	0	0
G2018006832	37.037	0	0
G2018006840	13.191	0	1
G2018006843	18.313	0	0
G2018006845	8.146	0	0
G2018006846	6.16	0	0
G2018006849	43.027	0	0
G2018006854	15.901	0	0
G2018006862	33.301	0	0
G2018006866	29.84	0	0
G2018006867	34.575	0	0
G2018006881	10.86	0	0
G2018006884	11.646	0	0
G2018006887	20.327	0	0
G2018006888	27.61	0	0
G2018006890	18.629	0	0
G2018006895	30.006	0	1
G2018006902	1.344	0	0
G2018006909	49.931	0	0
G2018006910	45.352	0	0
G2018006912	34.557	0	0
G2018006927	54.936	0	0
G2018006932	24.459	0	0
G2018006943	53.018	0	0
G2018006949	18.567	0	0
G2018006950	13.987	0	0
G2018006958	20.292	0	0
G2018006960	7.034	0	0
G2018006962	31.84	0	0
G2018006964	27.162	0	0
G2018006970	4.143	0	0
G2018006972	33.403	0	0
G2018006977	54.517	0	0
G2018006993	32.791	0	0
G2018006995	35.992	0	0
G2018006999	26.243	0	0
G2018007004	8.048	0	1
G2018007006	10.45	0	0
G2018007013	31.912	0	1
G2018007016	6.297	0	0
G2018007020	57.647	0	0
G2018007025	22.989	0	0
G2018007028	29.489	0	0
G2018007034	43.807	0	1
G2018007036	28.616	0	0
G2018007043	61.88	0	0
G2018007044	17.164	0	0
G2018007046	15.893	0	0
G2018007049	40.406	0	0
G2018007050	29.1	0	1
G2018007051	19.72	0	0
G2018007056	20.271	0	0
G2018007057	40.582	0	1
G2018007059	5.0	0	0
G2018007064	22.859	0	0
G2018007067	35.945	0	0
G2018007069	12.662	0	0
G2018007073	72.92	0	0
G2018007080	23.97	0	0
G2018007088	64.649	0	1
G2018007095	25.224	0	0
G2018007096	23.377	0	0
G2018007098	12.947	0	0
G2018007099	2.469	0	0
G2018007100	20.273	0	0
G2018007104	4.721	0	0
G2018007106	36.096	0	0
G2018007110	42.638	0	1
G2018007117	41.033	0	0
G2018007119	51.033	0	0
G2018007126	36.279	0	0
G2018007133	20.564	0	0
G2018007138	41.732	0	1
G2018007147	26.23	0	1
G2018007148	1.39	0	0
G2018007156	28.562	0	0
G2018007160	32.14	0	0
G2018007164	4.583	0	0
G2018007170	28.503	0	1
G2018007180	26.773	0	0
G2018007181	11.209	0	0
G2018007184	31.239	0	1
G2018007185	29.804	0	0
G2018007192	51.881	0	0
G2018007196	26.193	0	0
G2018007203	52.57	0	0
G2018007206	8.386	0	0
G2018007207	30.191	0	0
G2018007221	6.857	0	1
G2018007227	22.732	0	0
G2018007234	15.733	0	0
G2018007237	24.891	0	0
G2018007239	12.298	0	0
G2018007255	46.769	0	0
G2018007259	22.711	0	0
G2018007261	11.872	0	0
G2018007268	48.328	0	0
G2018007270	51.908	0	0
G2018007272	31.026	0	0
G2018007279	28.686	0	0
G2018007288	21.453	0	0
G2018007292	54.313	0	0
G2018007297	38.312	0	0
G2018007299	23.763	0	0
G2018007301	7.007	0	0
G2018007302	16.503	0	0
G2018007309	20.561	0	0
G2018007311	24.191	0	1
G2018007313	6.055	0	0
G2018007314	18.627	0	0
G2018007317	21.945	0	0
G2018007320	13.483	0	0
G2018007325	11.965	0	1
G2018007335	17.997	0	0
G2018007340	6.015	0	0
G2018007341	24.356	0	0
G2018007342	33.798	0	0
G2018007343	31.878	0	0
G2018007345	17.867	0	0
G2018007353	46.507	0	0
G2018007355	10.95	0	0
G2018007361	23.921	0	0
G2018007363	14.277	0	0
G2018007365	49.8	0	0
G2018007376	26.388	0	0
G2018007379	56.462	0	1
G2018007383	18.441	0	0
G2018007390	4.405	0	0
G2018007391	11.203	0	0
G2018007398	11.7	0	0
G2018007416	10.276	0	0
G2018007419	26.196	0	0
G2018007421	23.81	0	1
G2018007422	18.266	0	0
G2018007431	43.898	0	1
G2018007437	35.339	0	1
G2018007438	32.03	0	0
G2018007445	16.419	0	0
G2018007455	41.65	0	0
G2018007458	50.61	0	0
G2018007475	33.432	0	0
G2018007476	39.45	0	0
G2018007480	34.733	0	1
G2018007482	3.823	0	1
G2018007483	29.082	0	0
G2018007484	4.311	0	0
G2018007486	19.274	0	0
G2018007491	12.82	0	0
G2018007495	29.134	0	0
G2018007503	21.849	0	0
G2018007505	27.346	0	1
G2018007508	21.383	0	0
G2018007513	33.834	0	0
G2018007520	36.799	0	0
G2018007522	57.4	0	0
G2018007528	42.167	0	1
G2018007538	51.87	0	0
G2018007540	26.763	0	0
G2018007548	34.914	0	0
G2018007551	35.202	0	0
G2018007552	27.663	0	0
G2018007558	55.33	0	1
G2018007564	25.218	0	0
G2018007566	24.488	0	0
G2018007568	54.373	0	1
G2018007572	50.412	0	0
G2018007573	48.116	0	0
G2018007576	26.9	0	0
G2018007582	51.988	0	1
G2018007583	41.498	0	0
G2018007585	22.815	0	0
G2018007586	31.249	0	0
G2018007592	13.851	0	1
G2018007596	76.111	1	1
G2018007599	41.665	0	0
G2018007603	37.094	0	1
G2018007607	24.744	0	1
G2018007609	25.931	0	0
G2018007612	41.923	0	0
G2018007617	50.263	0	1
G2018007621	29.531	0	0
G2018007623	20.533	0	0
G2018007639	12.863	0	0
G2018007642	0.1	0	0
G2018007650	39.711	0	0
G2018007651	29.072	0	0
G2018007652	48.101	0	0
G2018007654	0.1	0	1
G2018007656	45.533	0	0
G2018007658	8.939	0	1
G2018007662	28.377	0	0
G2018007668	1.724	0	0
G2018007677	39.193	0	0
G2018007683	47.603	0	0
G2018007687	5.438	0	0
G2018007688	39.789	0	1
G2018007689	4.468	0	0
G2018007692	42.7	0	0
G2018007701	40.382	0	0
G2018007703	52.533	0	0
G2018007716	33.763	0	0
G2018007717	29.851	0	0
G2018007718	47.54	0	0
G2018007720	15.74	0	0
G2018007722	36.207	0	0
G2018007729	15.897	0	0
G2018007737	21.362	0	1
G2018007738	60.146	0	0
G2018007743	11.952	0	1
G2018007747	20.926	0	0
G2018007750	49.429	0	0
G2018007763	11.024	0	0
G2018007767	15.174	0	0
G2018007770	34.591	0	1
G2018007773	15.802	0	1
G2018007784	14.084	0	0
G2018007785	22.035	0	1
G2018007791	5.948	0	0
G2018007797	20.073	0	0
G2018007798	51.37	0	0
G2018007801	6.758	0	0
G2018007805	15.846	0	1
G2018007818	45.569	0	0
G2018007823	19.693	0	1
G2018007824	34.677	0	0
G2018007835	7.587	0	1
G2018007839	43.084	0	0
G2018007874	5.994	0	1
G2018007878	16.701	0	1
G2018007880	37.969	0	0
G2018007884	34.124	0	0
G2018007885	30.596	0	0
G2018007892	16.266	0	0
G2018007894	16.802	0	1
G2018007897	55.664	0	1
G2018007904	6.225	0	1
G2018007907	54.331	0	0
G2018007912	37.643	0	0
G2018007914	27.642	0	0
G2018007920	50.608	0	0
G2018007931	5.655	0	0
G2018007932	16.243	0	0
G2018007941	25.02	0	0
G2018007946	46.247	0	1
G2018007950	46.571	0	0
G2018007955	13.727	0	1
G2018007959	46.39	0	1
G2018007960	18.677	0	0
G2018007964	13.222	0	0
G2018007975	40.3	0	0
G2018007977	6.204	0	0
G2018007982	17.371	0	0
G2018007989	13.163	0	0
G2018007990	6.223	0	0
G2018007991	43.812	0	1
G2018007994	27.539	0	0
G2018007998	44.876	0	0
G2018007999	26.824	0	0
G2018008005	40.119	0	0
G2018008008	25.504	0	0
G2018008010	47.422	0	0
G2018008012	18.314	0	0
G2018008024	16.346	0	1
G2018008027	19.038	0	1
G2018008039	76.306	1	1
G2018008041	32.275	0	0
G2018008047	56.352	0	0
G2018008049	64.913	0	0
G2018008069	32.434	0	0
G2018008070	35.651	0	0
G2018008074	37.849	0	0
G2018008078	9.815	0	0
G2018008082	24.085	0	1
G2018008083	13.006	0	0
G2018008084	10.452	0	0
G2018008087	13.037	0	0
G2018008089	26.936	0	0
G2018008092	15.993	0	1
G2018008094	50.473	0	0
G2018008095	7.217	0	0
G2018008097	19.415	0	1
G2018008098	19.355	0	0
G2018008105	17.746	0	0
G2018008107	57.493	0	1
G2018008108	55.751	0	1
G2018008112	14.71	0	0
G2018008114	36.687	0	0
G2018008116	14.143	0	0
G2018008127	22.445	0	0
G2018008135	20.325	0	1
G2018008140	28.7	0	0
G2018008159	30.193	0	0
G2018008170	33.433	0	0
G2018008172	29.157	0	1
G2018008175	9.557	0	0
G2018008186	11.375	0	0
G2018008193	34.405	0	0
G2018008195	63.803	0	0
G2018008212	13.548	0	0
G2018008227	13.384	0	0
G2018008235	18.666	0	0
G2018008242	36.777	0	0
G2018008251	57.635	0	0
G2018008258	22.674	0	0
G2018008261	21.629	0	0
G2018008262	28.344	0	1
G2018008271	10.11	0	1
G2018008277	71.703	0	1
G2018008281	9.008	0	1
G2018008282	43.431	0	0
G2018008285	41.821	0	0
G2018008289	40.799	0	0
G2018008290	16.364	0	0
G2018008293	29.608	0	1
G2018008318	35.004	0	0
G2018008319	26.254	0	0
G2018008322	20.25	0	0
G2018008329	49.011	0	0
G2018008331	22.041	0	0
G2018008333	31.881	0	0
G2018008345	19.887	0	0
G2018008346	54.034	0	1
G2018008349	16.872	0	0
G2018008362	24.31	0	0
G2018008363	13.177	0	0
G2018008364	62.039	0	1
G2018008367	6.742	0	0
G2018008368	46.03	0	0
G2018008376	20.467	0	0
G2018008377	5.729	0	1
G2018008379	20.505	0	0
G2018008388	39.156	0	0
G2018008389	55.301	0	1
G2018008393	21.405	0	0
G2018008400	11.908	0	0
G2018008402	30.875	0	0
G2018008408	37.161	0	0
G2018008411	15.67	0	0
G2018008416	18.351	0	0
G2018008422	37.909	0	0
G2018008424	12.416	0	0
G2018008430	9.776	0	0
G2018008440	27.083	0	1
G2018008446	3.925	0	1
G2018008447	34.701	0	0
G2018008452	1.494	0	0
G2018008454	37.606	0	0
G2018008461	48.567	0	0
G2018008469	28.471	0	0
G2018008478	24.036	0	0
G2018008481	39.685	0	0
G2018008500	20.95	0	0
G2018008512	12.309	0	1
G2018008516	10.216	0	0
G2018008517	48.503	0	1
G2018008519	10.94	0	0
G2018008528	35.956	0	0
G2018008543	20.31	0	0
G2018008547	16.54	0	0
G2018008550	26.267	0	0
G2018008551	39.799	0	0
G2018008553	12.226	0	0
G2018008559	28.994	0	0
G2018008567	47.439	0	0
G2018008578	26.246	0	0
G2018008581	31.155	0	0
G2018008583	7.431	0	0
G2018008584	36.316	0	0
G2018008586	25.003	0	0
G2018008588	35.538	0	1
G2018008590	45.674	0	0
G2018008598	61.225	0	0
G2018008599	4.086	0	0
G2018008603	13.537	0	0
G2018008606	27.224	0	0
G2018008613	22.237	0	0
G2018008621	46.092	0	0
G2018008625	13.292	0	1
G2018008633	50.663	0	0
G2018008636	60.905	0	0
G2018008644	32.005	0	0
G2018008645	11.346	0	1
G2018008648	34.266	0	0
G2018008651	23.983	0	1
G2018008662	21.218	0	0
G2018008663	13.934	0	1
G2018008666	29.706	0	0
G2018008685	25.807	0	0
G2018008686	16.065	0	1
G2018008691	26.967	0	0
G2018008692	3.179	0	0
G2018008693	27.353	0	1
G2018008696	14.815	0	0
G2018008697	24.675	0	0
G2018008708	23.302	0	1
G2018008711	35.017	0	0
G2018008714	9.0	0	0
G2018008717	12.853	0	0
G2018008722	4.521	0	0
G2018008727	6.764	0	0
G2018008751	16.181	0	0
G2018008757	10.182	0	0
G2018008761	20.558	0	0
G2018008771	42.583	0	0
G2018008776	67.269	0	1
G2018008783	16.773	0	0
G2018008784	27.073	0	0
G2018008798	48.766	0	0
G2018008799	28.077	0	0
G2018008800	10.78	0	0
G2018008804	49.341	0	0
G2018008809	1.825	0	1
G2018008810	23.093	0	1
G2018008812	19.939	0	1
G2018008829	43.635	0	1
G2018008830	43.172	0	0
G2018008835	21.811	0	0
G2018008845	26.204	0	0
G2018008846	18.104	0	0
G2018008852	9.299	0	0
G2018008854	16.646	0	0
G2018008871	40.002	0	0
G2018008872	6.633	0	0
G2018008875	19.928	0	1
G2018008895	14.907	0	0
G2018008897	21.801	0	1
G2018008903	21.791	0	0
G2018008906	13.795	0	1
G2018008910	26.85	0	0
G2018008915	22.646	0	0
G2018008925	50.431	0	0
G2018008941	24.924	0	0
G2018008945	2.136	0	1
G2018008946	24.392	0	0
G2018008948	27.711	0	0
G2018008951	43.773	0	0
G2018008955	36.156	0	0
G2018008960	29.007	0	0
G2018008967	14.246	0	0
G2018008968	31.54	0	0
G2018008974	12.695	0	0
G2018008975	29.284	0	1
G2018008978	15.402	0	1
G2018008982	23.53	0	0
G2018008990	39.083	0	0
G2018008992	25.217	0	0
G2018008993	13.006	0	0
G2018009003	12.2	0	1
G2018009005	37.89	0	0
G2018009013	24.905	0	1
G2018009015	31.212	0	0
G2018009022	32.149	0	0
G2018009024	21.019	0	1
G2018009026	62.378	0	1
G2018009027	50.692	0	0
G2018009032	18.591	0	1
G2018009034	24.239	0	0
G2018009045	31.77	0	0
G2018009060	14.559	0	0
G2018009064	55.797	0	0
G2018009074	21.596	0	0
G2018009075	24.665	0	1
G2018009079	23.376	0	0
G2018009084	49.296	0	0
G2018009087	10.737	0	0
G2018009090	13.767	0	0
G2018009102	6.005	0	0
G2018009105	17.895	0	1
G2018009117	19.097	0	1
G2018009122	29.303	0	1
G2018009127	25.174	0	1
G2018009130	40.233	0	0
G2018009141	5.83	0	0
G2018009151	50.06	0	0
G2018009158	32.551	0	0
G2018009161	20.329	0	0
G2018009165	28.153	0	1
G2018009173	47.718	0	1
G2018009174	33.993	0	0
G2018009184	30.037	0	0
G2018009185	20.462	0	0
G2018009187	16.419	0	1
G2018009194	36.96	0	0
G2018009197	30.226	0	1
G2018009200	5.944	0	0
G2018009203	50.94	0	1
G2018009209	44.153	0	0
G2018009210	12.217	0	0
G2018009214	29.734	0	0
G2018009219	36.154	0	1
G2018009220	28.621	0	0
G2018009225	42.847	0	0
G2018009234	42.815	0	0
G2018009235	19.45	0	0
G2018009237	37.277	0	0
G2018009239	33.404	0	0
G2018009248	11.433	0	0
G2018009255	46.675	0	0
G2018009256	11.729	0	0
G2018009259	25.611	0	0
G2018009260	34.072	0	0
G2018009280	29.104	0	0
G2018009282	38.376	0	1
G2018009299	29.052	0	1
G2018009300	33.095	0	0
G2018009303	69.769	0	0
G2018009304	62.947	0	0
G2018009313	24.853	0	0
G2018009323	43.394	0	1
G2018009326	22.785	0	0
G2018009329	22.334	0	0
G2018009332	18.854	0	0
G2018009337	15.619	0	0
G2018009341	8.03	0	1
G2018009347	30.479	0	0
G2018009350	20.911	0	0
G2018009355	30.726	0	1
G2018009360	41.854	0	0
G2018009363	0.1	0	0
G2018009367	23.896	0	0
G2018009369	10.371	0	1
G2018009372	8.467	0	1
G2018009374	21.607	0	0
G2018009384	6.973	0	1
G2018009387	9.498	0	0
G2018009391	14.695	0	0
G2018009398	16.885	0	1
G2018009401	38.303	0	0
G2018009404	4.834	0	0
G2018009405	17.629	0	0
G2018009406	17.606	0	0
G2018009410	54.406	0	0
G2018009412	60.153	0	0
G2018009417	44.151	0	1
G2018009419	5.609	0	1
G2018009420	11.318	0	0
G2018009423	24.987	0	0
G2018009425	16.906	0	0
G2018009426	23.994	0	0
G2018009437	25.338	0	1
G2018009458	5.45	0	0
G2018009470	29.817	0	0
G2018009476	8.37	0	0
G2018009479	29.373	0	0
G2018009485	26.968	0	0
G2018009487	13.394	0	0
G2018009494	13.576	0	0
G2018009501	14.046	0	1
G2018009509	29.588	0	1
G2018009510	30.123	0	0
G2018009523	38.243	0	0
G2018009529	8.137	0	0
G2018009530	19.926	0	0
G2018009535	23.739	0	1
G2018009538	33.095	0	0
G2018009543	45.444	0	0
G2018009545	43.741	0	0
G2018009547	18.499	0	1
G2018009553	12.113	0	0
G2018009554	7.316	0	0
G2018009556	14.758	0	0
G2018009557	40.292	0	1
G2018009558	17.555	0	0
G2018009560	36.209	0	0
G2018009569	11.317	0	0
G2018009577	12.584	0	1
G2018009590	26.134	0	0
G2018009595	7.97	0	0
G2018009598	38.722	0	0
G2018009600	9.616	0	0
G2018009603	8.86	0	0
G2018009612	22.233	0	0
G2018009613	28.097	0	0
G2018009621	74.317	0	0
G2018009627	20.055	0	0
G2018009641	60.512	0	0
G2018009645	16.046	0	0
G2018009658	3.424	0	0
G2018009661	15.914	0	0
G2018009667	10.704	0	0
G2018009670	68.644	0	0
G2018009676	12.0	0	0
G2018009679	12.72	0	0
G2018009689	11.83	0	0
G2018009698	12.186	0	0
G2018009705	16.794	0	0
G2018009706	25.89	0	1
G2018009711	20.4	0	0
G2018009723	14.357	0	0
G2018009724	46.193	0	0
G2018009730	14.326	0	1
G2018009734	6.732	0	0
G2018009735	38.934	0	0
G2018009740	25.271	0	0
G2018009746	46.082	0	0
G2018009749	26.427	0	0
G2018009752	38.474	0	1
G2018009754	10.07	0	0
G2018009770	15.659	0	0
G2018009780	31.371	0	0
G2018009782	19.269	0	0
G2018009791	8.333	0	0
G2018009795	16.529	0	1
G2018009800	14.466	0	1
G2018009802	37.49	0	1
G2018009803	9.425	0	1
G2018009808	45.734	0	0
G2018009814	10.086	0	0
G2018009824	49.694	0	0
G2018009832	17.863	0	0
G2018009839	51.222	0	0
G2018009843	11.704	0	1
G2018009851	59.744	0	0
G2018009852	44.122	0	0
G2018009853	27.222	0	0
G2018009855	21.487	0	1
G2018009861	37.633	0	1
G2018009867	17.343	0	0
G2018009871	39.683	0	0
G2018009874	29.123	0	0
G2018009880	21.999	0	1
G2018009885	18.146	0	0
G2018009887	31.17	0	0
G2018009888	9.701	0	0
G2018009913	24.246	0	1
G2018009915	65.378	0	0
G2018009921	33.804	0	0
G2018009922	12.739	0	0
G2018009925	25.828	0	0
G2018009928	3.049	0	0
G2018009935	31.455	0	0
G2018009942	26.449	0	1
G2018009944	13.556	0	1
G2018009949	30.386	0	0
G2018009950	30.188	0	1
G2018009952	36.974	0	0
G2018009956	30.952	0	0
G2018009958	28.284	0	0
G2018009963	76.243	1	1
G2018009974	15.237	0	1
G2018009976	12.953	0	1
G2018009985	0.1	0	0
G2018009993	24.306	0	0
G2018009998	7.146	0	0
G2018010003	62.475	0	0
G2018010017	19.445	0	0
G2018010019	3.73	0	0
G2018010026	25.508	0	1
G2018010033	11.869	0	0
G2018010039	49.293	0	0
G2018010040	33.018	0	0
G2018010044	42.187	0	0
G2018010058	17.002	0	0
G2018010059	28.134	0	0
G2018010061	21.252	0	0
G2018010062	21.742	0	0
G2018010065	5.203	0	0
G2018010073	1.427	0	0
G2018010074	17.403	0	0
G2018010079	43.247	0	0
G2018010085	6.648	0	0
G2018010092	26.522	0	0
G2018010096	29.573	0	0
G2018010098	35.215	0	0
G2018010099	32.94	0	0
G2018010101	7.257	0	0
G2018010103	18.563	0	1
G2018010108	9.725	0	1
G2018010110	25.495	0	1
G2018010117	32.338	0	1
G2018010125	22.166	0	0
G2018010127	9.342	0	0
G2018010131	12.591	0	1
G2018010138	29.658	0	0
G2018010141	62.379	0	0
G2018010143	26.0	0	0
G2018010147	12.973	0	0
G2018010149	39.337	0	0
G2018010158	13.144	0	0
G2018010160	39.785	0	0
G2018010181	46.957	0	0
